,0,6,12,18,24,30,36,42,48,55,68,69,75,81,87,93,99,105,111,117,123,129,135,141,147,153,159,165,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900000000000063,0.255649370222479,0.6194879209841371,1.0934879209841408,1.8128264717458054,2.666270411883538,3.5388583015467874,4.841772662955846,6.399025832268454,8.41283703842965,10.6545009375121,14.141546189083922,18.289728913376766,22.36379849843259,27.012000639418442,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498199351533017,0.40781993515330295,0.48681993515329647,0.48681993515329647,0.6775428065807775,0.9827517928679652,1.4323994559293138,2.446463069419162,3.7069222874671306,4.8150957658548625,7.12696239811835,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11850000000000094,0.3160000000000025,1.1908138139752003,2.3478292430148224,3.8538900344465334,7.0775062488926395,11.300792282343531,15.679075169905621,21.249018461469465,28.013608096041164,36.91042317089022,46.35336691920176,56.11310853661104,69.8986846334144,85.93364368035564,100.82370090495564,118.89448580171458,2,HL,L,HL-L,hetero-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.48053823989355615,0.49916244256051795,0.5177810599219087,0.536405262588868,0.5550182929686871,0.573642495635649,0.5922666983026083,0.6108797286824273,0.6295039313493817,0.6481225487107775,0.6667467513777368,0.6853653687391326,0.7039839861005284,0.9274297289554716,1.597766957520329,2.2681041860851767,3.2035921070692988,4.401521087239553,5.74541738240122,7.441909308413812,9.131710986292852,11.096102936440484,13.766304008515576,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28837224164996017,0.6794022916461164,1.429262454280217,2.678698314102058,4.1055783492476845,5.5363155507633275,8.130607494308133,11.266618989062877,14.23707463137575,17.740706627234218,22.886270588840237,28.1938809322767,32.8907284731613,39.544859891757476,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,L,LL-L,homo-low
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536143571374658,0.2697228714274852,0.7996709820949237,3.2514288180882045,5.736264408353937,8.396132112011033,11.284813768506108,16.908301882007958,23.46653457292327,30.07114695352703,37.094531950469005,47.42000683895493,56.420356164683554,66.30489114737198,78.0295890169349,3,HH,L,HH-L,homo-high
p14.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900000000000063,0.4141686142824218,0.9200154290396153,1.6756821789501115,2.6403592804734135,3.927032285389359,4.14091888865862,4.433811078490386,5.04619851836422,5.774879112120507,6.259441866883091,6.605907557919852,0,LL,L,LL-L,homo-low
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787239210534127,1.2912012924957317,2.617476127016549,3.806135221635665,4.994258066013928,6.758282672400744,8.577013754487988,11.040664393887072,13.254914720034273,15.314836933309081,18.703887464750963,22.0431296542187,24.804717559272664,28.25851039428331,1,LH,L,LH-L,hetero-low
p17.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900000000000063,0.3673722416499608,0.7639336638390906,1.1604950860282233,1.6129179439310861,2.852554067241896,3.4343069886655235,4.104644217230367,4.857217073807309,5.756012173360138,6.65359214770751,7.438109009622009,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11172287142747539,0.3978228005789462,0.7628914857098945,1.8134355259051798,3.1973066860155415,5.274303627103018,8.514933609906874,12.229249533491654,16.110907402402866,21.204699465109787,29.17541791604877,37.48053093815379,45.07117553119668,54.24030351894455,69.75350095936756,87.73825078333789,104.98151485497347,125.9000957857903,2,HL,L,HL-L,hetero-high
p20.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675843071412156,0.44689148570990156,0.637614357137374,0.6934757928511142,0.9727829714198026,1.084505842847273,1.1962287142747459,2.0768620672457376,2.9706450386655407,0,LL,L,LL-L,homo-low
p22.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03723723304678092,0.07448005265606797,0.11172287226535502,0.5718014541244295,1.646947861023535,2.6299071717734552,5.270005263188795,8.129529003851871,11.461183943465112,15.252052494546945,20.766357016995197,26.751480130303616,33.33289211754595,40.00660386851379,49.19540969280423,59.105702353833834,69.03326012954838,80.52446070911498,3,HH,L,HH-L,homo-high
