,0,6,12,18,24,30,36,42,48,55,68,69,75,81,87,93,99,105,111,117,123,129,135,141,147,153,159,165,side,alpha,label,condition,condition-side,uniq-condition
p04.rsml,40.11402750000012,42.7664525000001,40.101545500000014,41.20308199999999,48.88887350000003,54.989451000000166,70.12387599999992,82.10347550000004,85.96977500000004,93.78038649999998,94.3295945,104.94397525000004,112.65317050000009,122.33850382004998,138.18368354480003,146.71443186484993,168.47306799505023,197.45236450495025,217.0795902296999,232.4599243598999,269.3341741799502,260.9143664999999,294.60952549999985,288.11576499999995,311.41653849999955,327.08768949999995,357.27477740719985,395.5202544999999,L,50,3,HH,HH-L,homo-high
p04.rsml,43.74940999999994,51.94696349999995,69.18772599999998,82.55906850000002,103.34682065674988,127.47036515795013,140.8531289999999,144.11405150000007,172.81329,199.01300800000013,210.783534,219.98432824999983,222.4354810000001,224.60422849999995,236.8178654999998,243.4146024999997,253.92132600000016,260.9986200000001,274.3013114999999,308.73602900000014,327.5308005000003,351.42446900000016,382.3642265000003,397.5735435000002,418.0705477499999,435.85583749999984,457.5479932499997,495.3824955000002,R,50,3,HH,HH-R,homo-high
p05.rsml,160.61213500000022,165.242957,173.03484550000005,183.0110839999999,191.9325934999997,232.5334189999999,247.4431680000002,268.200734,273.62728349999986,287.5415929999998,288.5089479999998,298.69269974999963,307.46289651705,316.08476593349985,330.25499700000006,322.4880725,332.15382124999985,365.391827,384.6858785000002,433.0910745000001,442.5430689999996,451.6418228999999,477.2405325999999,484.4644901,494.1711174,500.0819685000001,505.9017009999996,581.1463174999999,L,50,0,LL,LL-L,homo-low
p05.rsml,59.55786300000001,77.44300875000009,70.08955050000002,86.89344299999983,90.14812450000002,100.92009050000004,105.33247750000002,109.33919950000003,110.82455750000004,123.12556849999976,123.12556849999976,129.15308510939988,131.28778233749992,132.49179605749987,138.67712040854963,148.18426381710003,161.95088972564986,175.65660565855015,215.70668319180012,219.92269837500004,229.32972584589987,285.5153886918,318.12873400000007,335.70963100000006,340.36073624999995,344.55936899999983,343.12705949999986,355.73075900000003,R,50,0,LL,LL-R,homo-low
p06.rsml,171.71175349999982,201.759048,228.9167595000001,240.64671899999988,245.66448300000008,276.3015520000001,315.9287815,332.3332500000001,290.4592605000001,365.6352260000001,375.2806915000001,420.0505049999998,479.73630850000006,506.4789934999999,541.5814979999999,567.4816479999997,606.4785365,635.0338840642494,661.9052235346494,688.3479461034502,709.0791738352494,746.9024063994992,800.0478080661248,817.8195765335994,862.5266604943998,920.8845140000002,973.28551025,1017.9570280000002,L,50,2,HL,HL-L,hetero-high
p06.rsml,102.16829049999993,110.45321800000004,163.3737775000003,171.47147500000014,179.9030659999998,164.62509800000026,171.6867895000003,186.79937099999984,196.99404450000023,287.60987890150005,288.28739250000007,315.4575860000001,335.728354,376.8974980660999,395.4578445000004,412.8337898684501,440.8663076433,457.96301975000034,479.73381210000025,557.98096908166,514.8438011192504,509.6394311568397,542.427173034299,584.8254056917636,629.9066186611589,670.7502260510793,703.7339110510804,745.3782325000002,R,50,2,HL,HL-R,hetero-low
p09.rsml,137.42369949999986,183.135904,205.58166050000003,215.55165799999992,223.0346169999999,229.1336342500001,257.4537320000001,269.7984300000003,275.5167462500002,303.0629600000002,305.12873100000013,318.110011,324.7738293885,348.64464677905,363.0030986043001,369.8340593634813,376.30492253596265,387.3190598965942,391.2440216413938,396.25953718246905,407.7882779923879,419.92239349660014,426.1733598881752,440.9771343851501,464.4926659999998,475.0586696385,491.3461572245624,511.3812990000001,L,50,1,LH,LH-L,hetero-low
p09.rsml,56.82742549999997,61.41143999999998,71.30654550000011,92.23885949999992,115.60360324999998,161.2019095,199.8336994999997,248.33563100000012,289.6635329999997,400.497452,465.6129254999997,513.9806754999997,596.6239975,611.7272174999999,612.70185917955,642.0116700000001,625.3169950000005,674.2682785000001,687.0404849999998,746.9353591915499,755.0798599268563,772.523462416056,802.8640839160561,815.9764249160562,840.6205736660559,881.9047886660561,913.6917619160552,989.0799214160556,R,50,1,LH,LH-R,hetero-high
p10.rsml,61.35527099999998,87.20237250000005,91.77702549999998,98.25830400000004,105.1296450000001,122.3922509999999,139.2991199999999,185.8226544999999,212.95228149999988,266.6061585,291.3017954999999,313.0766445,333.182026,350.6693079999999,366.41535099999976,394.15971649999983,407.31730475000006,460.2363040000001,481.41825800000015,515.6345404999998,626.6213639999996,675.987674,706.7277194999997,715.7834104999995,753.2356515,770.5357035000001,790.0263465000005,803.7596669999995,L,50,3,HH,HH-L,homo-high
