filename,condition,side,condition-side,P0_length,P1_length,P2_length,P01_length,P12_length,Ptotal_length,uniq-condition
p33.rsml,LH,R,LH-R,16.92027605315039,25.050017487498636,0.0,41.970293540649024,25.050017487498636,41.970293540649024,hetero-high
p34.rsml,HH,L,HH-L,18.533019216388187,24.367869567572146,0.0,42.90088878396033,24.367869567572146,42.90088878396033,homo-high
p34.rsml,HH,R,HH-R,14.51212934035505,21.540371035331844,0.0,36.0525003756869,21.540371035331844,36.0525003756869,homo-high
p35.rsml,LL,L,LL-L,11.644058834575397,19.855331174074767,0.0,31.499390008650163,19.855331174074767,31.499390008650163,homo-low
p35.rsml,LL,R,LL-R,10.367328557202047,17.599311522750245,0.0,27.966640079952292,17.599311522750245,27.966640079952292,homo-low
p36.rsml,HL,L,HL-L,24.881993736963203,12.188025940784762,0.0,37.070019677747965,12.188025940784762,37.070019677747965,hetero-high
p36.rsml,HL,R,HL-R,11.888499055519217,23.74622625495178,0.0,35.634725310471,23.74622625495178,35.634725310471,hetero-low
p38.rsml,LL,L,LL-L,13.170038645318321,15.346525791093978,0.0,28.5165644364123,15.346525791093978,28.5165644364123,homo-low
p38.rsml,LL,R,LL-R,15.697390862021587,17.574892471956467,0.0,33.27228333397805,17.574892471956467,33.27228333397805,homo-low
p39.rsml,LH,L,LH-L,5.753638523699674,31.323037284909784,0.0,37.07667580860946,31.323037284909784,37.07667580860946,hetero-low
p39.rsml,LH,R,LH-R,22.10094694628646,20.28731675590831,0.0,42.38826370219477,20.28731675590831,42.38826370219477,hetero-high
p40.rsml,HH,L,HH-L,20.771787855276205,19.01696782592641,0.0,39.788755681202616,19.01696782592641,39.788755681202616,homo-high
p40.rsml,HH,R,HH-R,29.318164112119444,22.755872357985655,0.0,52.0740364701051,22.755872357985655,52.0740364701051,homo-high
p45.rsml,HL,L,HL-L,18.445675435062494,21.58242505635094,0.0,40.02810049141343,21.58242505635094,40.02810049141343,hetero-high
p45.rsml,HL,R,HL-R,12.730204091188023,33.98375199180847,0.0,46.71395608299649,33.98375199180847,46.71395608299649,hetero-low
p47.rsml,LL,L,LL-L,19.70408519926763,13.215622801280325,0.0,32.919708000547956,13.215622801280325,32.919708000547956,homo-low
p47.rsml,LL,R,LL-R,17.30485363431631,14.095123264364652,0.0,31.39997689868096,14.095123264364652,31.39997689868096,homo-low
p48.rsml,LH,L,LH-L,30.015206336715696,20.27729600038659,0.0,50.292502337102285,20.27729600038659,50.292502337102285,hetero-low
p48.rsml,LH,R,LH-R,25.625479384619492,17.808994227302353,0.0,43.434473611921845,17.808994227302353,43.434473611921845,hetero-high
p50.rsml,LL,L,LL-L,21.637120779083844,16.52532405375176,0.0,38.162444832835604,16.52532405375176,38.162444832835604,homo-low
p50.rsml,LL,R,LL-R,16.09248520821852,18.340372943079302,0.0,34.43285815129782,18.340372943079302,34.43285815129782,homo-low
