,0,6,12,18,24,30,36,42,48,55,68,69,75,81,87,93,99,105,111,117,123,129,135,141,147,153,159,165,side,alpha,label,condition,condition-side,uniq-condition
p04.rsml,8.222517499999997,10.035527999999976,11.006003499999991,11.93279199999998,12.432071999999968,15.003364000000024,21.220960250000036,27.020409499999964,31.635629000000016,53.85046849999998,54.3996765,62.09326924999998,67.77413949999998,75.18116456504991,83.15611906984999,91.17788263489992,101.39649723500004,113.29078226500006,127.56914676979991,148.2102313698999,159.43362793494998,173.22207549999996,189.7201589999999,206.3992315,231.84066799999985,247.780182,271.4298224071999,298.1637749999998,L,20,3,HH,HH-L,homo-high
p04.rsml,28.13130749999993,32.44071799999993,40.107786499999925,49.76729424999992,56.14404380124988,125.21215978805007,132.11260850000005,135.13949350000004,140.1135705,152.89513850000006,157.1015725,159.43726674999988,146.27967849999996,158.89273949999998,168.31352899999985,177.7093544999998,186.66830999999996,212.2782535000001,216.731207,253.615517,270.953015,289.8382809999998,333.0166395000002,350.4805177499999,360.9685182499999,385.7562099999996,409.9073197499997,434.9134465,R,20,3,HH,HH-R,homo-high
p05.rsml,112.29119250000012,115.64260950000002,121.40305250000002,129.51635250000007,142.59436799999995,155.5538045,169.29024550000017,178.604938,183.9316315,212.26889199999985,212.26889199999985,224.8413864999997,248.5410915850999,260.5596408540499,272.2417815,281.67505299999993,290.2283434999999,295.08618187499985,312.06248200000016,325.0406415,347.65646524999966,356.2375282,361.5232464144999,381.66476143220007,390.01669106000014,397.1603893,405.3885236999997,422.1662039999999,L,20,0,LL,LL-L,homo-low
p05.rsml,44.62002949999995,47.39571425,63.864153,67.0002554999999,68.73837399999998,71.63731849999995,74.00265749999991,75.40064149999995,77.59123249999996,83.18940949999975,83.18940949999975,85.76877360939989,93.31285321879996,109.60369432819982,114.13099810939975,125.2782335671,131.12190997564994,149.32270615854998,156.8259686918,155.93996637499978,166.63366087349968,171.99499535604994,177.74237687919987,181.9933666263999,191.9840705161999,195.04618939374973,200.4696349323997,205.129188,R,20,0,LL,LL-R,homo-low
p06.rsml,82.17212649999995,89.31339074999998,98.944814,117.4961865,121.95226049999994,139.00111225,176.25520149999994,193.49908450000004,205.19471849999996,295.13064900000006,288.1875365,322.8094839999999,395.4016755,438.3179119999999,445.5730744999999,474.4439404999996,522.1938315,549.5618288142495,581.5169658092494,627.89347607945,681.4877128352495,729.0593873994992,758.0984155842499,782.9641276354997,823.3699309349502,860.7462380000002,896.1280272499998,942.3317105,L,20,2,HL,HL-L,hetero-high
p06.rsml,86.71245400000006,91.15604600000016,101.0605130000002,106.41061025000022,119.2748715000001,131.6523347500002,140.47554850000023,150.71858974999998,163.13974000000024,196.9094259015001,197.5869395000001,211.8569860000001,225.7775365,252.9699610661,276.54495100000025,296.8760214142999,323.8413166433003,348.86760681610025,374.3459407322002,394.5644089025598,424.8423401192505,462.7632801568399,495.3232217896988,530.0091424417637,568.782264661159,608.1717190510793,636.3498340510804,731.2891750000002,R,20,2,HL,HL-R,hetero-low
p09.rsml,105.18893449999987,114.154131,118.89520713009998,121.65477605784992,124.5235525,129.15437450000007,135.67206611450004,140.86715908005013,147.9741056313001,200.3495849287002,202.58386292870017,214.45014147119997,242.53277634834996,233.31866817305007,239.69336037865003,249.3659901085312,262.56499991020013,276.79198871104404,282.97909965235,291.2553369343101,296.7878070272652,303.0630020574125,312.29588661058153,320.8210333731,320.5696019720624,328.7799399265249,347.7242996931625,426.29150500000026,L,20,1,LH,LH-L,hetero-low
p09.rsml,46.782536000000015,53.38863449999997,62.634676000000056,70.91648299999997,83.93676925000003,121.68389750000009,194.89706849999985,207.71920299999996,230.6673599999997,270.79698999999965,258.00606049999976,278.58263749999975,305.750808916,384.1834779999999,403.06666730724993,430.6477229999999,456.75382600000006,488.78575850000016,510.6947889999998,533.9341573009999,592.682798926856,612.3700409160559,643.6873789160561,665.253154416056,701.5024426660557,783.7915879160557,810.5904419160554,844.2668779160556,R,20,1,LH,LH-R,hetero-high
p10.rsml,35.10874549999993,38.04513599999996,47.9652055,50.230688500000014,60.86847300000003,74.2023695,97.87448249999991,144.42610149999996,168.3384929999999,183.341857,184.4246705,197.490204,253.184888,307.03535649999986,352.57281299999977,374.6472299999997,395.14111375,421.061547,442.7490220000001,468.07812049999984,526.3316144999997,545.7723295000001,577.9134794999998,593.3661954999995,683.5143200000001,739.9579240000002,756.6588400000003,776.6737269999993,L,20,3,HH,HH-L,homo-high
