,0,6,12,18,24,30,36,42,48,55,68,69,75,81,87,93,99,105,111,117,123,129,135,141,147,153,159,165,label,condition,side,condition-side,uniq-condition
p04.rsml,2.0,2.0,6.0,6.0,6.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,13.0,13.0,14.0,14.0,15.0,15.0,16.0,17.0,18.0,20.0,21.0,22.0,22.0,23.0,23.0,23.0,3,HH,L,HH-L,homo-high
p05.rsml,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,20.0,21.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,25.0,27.0,27.0,28.0,28.0,30.0,31.0,34.0,0,LL,L,LL-L,homo-low
p06.rsml,16.0,16.0,18.0,19.0,21.0,23.0,23.0,23.0,26.0,27.0,29.0,29.0,31.0,31.0,31.0,34.0,35.0,36.0,37.0,39.0,40.0,42.0,44.0,44.0,44.0,45.0,45.0,45.0,2,HL,L,HL-L,hetero-high
p09.rsml,11.0,12.0,12.0,12.0,15.0,15.0,16.0,17.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,23.0,25.0,27.0,28.0,28.0,28.0,28.0,28.0,1,LH,L,LH-L,hetero-low
p10.rsml,10.0,10.0,10.0,10.0,11.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,17.0,19.0,20.0,20.0,20.0,21.0,24.0,26.0,27.0,28.0,29.0,31.0,31.0,31.0,31.0,3,HH,L,HH-L,homo-high
p11.rsml,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0,LL,L,LL-L,homo-low
p13.rsml,17.0,19.0,23.0,27.0,28.0,29.0,30.0,32.0,33.0,34.0,36.0,36.0,38.0,39.0,39.0,42.0,42.0,45.0,46.0,47.0,47.0,49.0,49.0,50.0,51.0,51.0,51.0,51.0,3,HH,L,HH-L,homo-high
p14.rsml,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,12.0,12.0,12.0,12.0,12.0,0,LL,L,LL-L,homo-low
p15.rsml,17.0,18.0,21.0,24.0,25.0,27.0,27.0,28.0,28.0,29.0,31.0,32.0,32.0,35.0,35.0,35.0,35.0,36.0,38.0,38.0,39.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,1,LH,L,LH-L,hetero-low
p17.rsml,8.0,12.0,12.0,12.0,12.0,14.0,14.0,15.0,16.0,16.0,18.0,19.0,21.0,21.0,21.0,22.0,23.0,23.0,23.0,24.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,0,LL,L,LL-L,homo-low
p18.rsml,15.0,16.0,17.0,18.0,20.0,20.0,23.0,23.0,24.0,26.0,26.0,27.0,29.0,31.0,32.0,34.0,36.0,36.0,36.0,37.0,40.0,42.0,46.0,48.0,49.0,52.0,52.0,52.0,2,HL,L,HL-L,hetero-high
p20.rsml,14.0,16.0,17.0,17.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,27.0,0,LL,L,LL-L,homo-low
p22.rsml,19.0,20.0,21.0,22.0,22.0,22.0,24.0,28.0,29.0,32.0,32.0,32.0,33.0,36.0,36.0,38.0,38.0,39.0,40.0,42.0,44.0,44.0,46.0,48.0,49.0,51.0,51.0,51.0,3,HH,L,HH-L,homo-high
p23.rsml,5.0,6.0,6.0,6.0,8.0,9.0,9.0,10.0,10.0,12.0,12.0,12.0,13.0,14.0,14.0,15.0,15.0,16.0,17.0,20.0,21.0,21.0,21.0,22.0,23.0,25.0,25.0,25.0,0,LL,L,LL-L,homo-low
p24.rsml,17.0,19.0,22.0,24.0,24.0,24.0,27.0,27.0,29.0,29.0,29.0,34.0,35.0,37.0,38.0,40.0,41.0,42.0,43.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,2,HL,L,HL-L,hetero-high
p26.rsml,10.0,10.0,10.0,10.0,10.0,13.0,14.0,14.0,15.0,15.0,15.0,17.0,17.0,17.0,20.0,22.0,22.0,23.0,24.0,26.0,26.0,26.0,27.0,28.0,28.0,29.0,29.0,29.0,0,LL,L,LL-L,homo-low
