,0,6,12,18,24,30,36,42,48,55,68,69,75,81,87,93,99,105,111,117,123,129,135,141,147,153,159,165,side,alpha,label,condition,condition-side,uniq-condition
p04.rsml,4.8461365000000285,5.326693500000047,6.041288000000039,6.821413000000044,7.361259500000038,9.068173000000026,13.117021750000015,16.64162649999998,22.81397550000002,33.54225449999997,34.09146249999999,39.51957224999998,45.58738449999996,55.721726565049934,60.88199006984998,67.66803563489992,77.31871923499995,101.89159576500003,116.77221676979988,125.3276048698999,137.38729543494992,148.87593449999991,160.84617249999988,178.15870649999994,199.04109249999985,219.39923449999992,248.90917390719997,273.45877649999994,L,10,3,HH,HH-L,homo-high
p04.rsml,23.74700500000002,24.455358500000028,27.91911350000004,29.54645425000006,33.30510430125004,37.72581273860008,46.66083650000004,56.93196225000006,81.19540999999998,100.69541450000006,101.67213100000008,124.77163225000012,134.5122730000001,144.8504895000001,154.05596449999996,164.16638449999994,175.72783700000008,187.35169950000017,202.66711350000008,219.73000750000003,235.4089597500001,254.07110999999992,272.35724000000016,287.5057072500001,302.04411674999994,316.5903274999996,349.46011424999995,369.660671,R,10,3,HH,HH-R,homo-high
p05.rsml,93.2998295000001,98.39560600000004,103.09819950000008,109.14884900000008,117.62100650000004,124.7669515,132.66181650000016,141.1995045000001,154.44914750000007,168.2417574999999,168.2417574999999,173.70731324999983,180.64211398620003,187.72927344694995,196.50100550000005,205.55825675000008,215.25209,227.21452675000003,232.84546900000024,241.54932362500008,246.26517925,251.54272487500003,254.5521943645,259.5258950322002,265.8432586600002,272.3709702,279.4314135,291.07087850000016,L,10,0,LL,LL-L,homo-low
p05.rsml,33.445519000000004,35.37242775000004,38.10754600000004,41.55881900000002,43.10970750000007,48.76717399999999,59.370632999999984,61.76093600000003,62.99041300000003,70.79790399999996,70.79790399999996,74.76588998529999,86.53512597060009,93.25695320589996,95.29253898529991,101.93713384559994,106.31546558089995,114.28546223530006,126.6205503435,131.3309232499999,145.7174601993499,148.8203977133,150.30604904030002,154.30249523379996,163.0115654625,165.56147642059975,168.74551728979984,173.71511449999988,R,10,0,LL,LL-R,homo-low
p06.rsml,32.23788549999995,38.44924074999995,54.83654649999998,62.34290925000005,65.25589599999998,83.12543925,112.8840875,141.745592,161.37041649999998,214.2691325,222.81306149999995,245.10279299999996,285.31355599999995,334.8546139999999,378.3450224999999,427.2338959999996,460.6544509999999,495.0251982499993,536.4170736204992,567.2444818866996,599.6321594999994,659.3585294999991,688.3386129999996,720.4033107499997,783.4296094999997,825.3316835,866.2710832499994,903.172556,L,10,2,HL,HL-L,hetero-high
p06.rsml,53.18580199999996,59.16468000000001,63.88287600000008,66.57430725000005,69.30006400000006,77.31662850000006,87.25542100000013,93.44181225000004,110.56555600000009,143.62220765150005,144.29972125000006,168.36189674999994,183.23576000000008,211.35497306609997,235.9472460000001,257.90097641429975,284.6571981433001,305.97282625000014,325.19729060000003,351.8501005816596,377.6229341192503,405.63628665683984,433.3110855396987,465.9952054417639,503.9289131611592,546.4513495510791,573.89614705108,605.1679265000002,R,10,2,HL,HL-R,hetero-low
p09.rsml,66.68196449999994,74.58619099999996,81.00297563009998,84.04651005784997,87.92632849999994,94.401366,101.95038130425,114.16036201440004,121.75410438130004,159.64042775196268,161.01344775196267,169.6626328639,178.93074534835,186.07968259580008,191.7580817218501,199.8075103917,208.47635494833773,215.93755900120016,226.87786612930637,231.8748914873913,249.0660049739776,261.5693724867625,268.1729044101815,274.9663076808251,288.2654067832124,296.3506654241249,303.42750133472504,314.1532170000002,L,10,1,LH,LH-L,hetero-low
p09.rsml,40.52281300000001,44.99448949999998,57.16756000000005,64.60059100000001,76.02786200000007,89.79238750000007,117.5835605,131.12653050000003,159.9521492499997,201.2878524999997,206.4834849999998,256.32099049999977,284.77792841599984,308.87957199999994,328.2476514335498,342.76209143689965,387.8875114999998,413.9655299999999,445.63860499999953,480.1263547734,529.9492505084559,552.8496239160559,581.4677294160563,603.3299524160561,646.793836666056,685.3054874160558,719.6528309160556,752.3868759160559,R,10,1,LH,LH-R,hetero-high
p10.rsml,28.920793999999933,35.25228849999998,39.26837199999997,40.990888,51.59746750000001,65.81446550000001,77.55378649999994,87.78902649999995,108.50602599999992,136.58428500000002,137.45802500000002,185.17671099999995,203.1102245,221.3495469999999,244.01685899999984,278.9539769999997,348.63318174999995,370.94319650000006,420.961691,447.5265074999997,475.6723686999496,496.309284,546.6335874999997,559.5087704999994,605.6859294999998,670.81232475,692.5388060000001,719.2939729999994,L,10,3,HH,HH-L,homo-high
p10.rsml,54.01273450000004,71.96497100000002,69.749416,84.56242950000001,92.29814900000004,102.39920750000005,112.40040999999997,133.91313700000012,147.53724000000005,175.0070015,193.5178074999999,214.69352049999972,230.59558849999985,259.08731375,302.7883559999998,325.85665225,345.3207709999999,396.4657659999999,419.9163234999995,440.2245375000003,468.9409387500002,493.8482567397998,522.5797612097996,554.8436229999998,590.5608659999995,624.0641120656495,643.643687547356,679.7041899160555,R,10,3,HH,HH-R,homo-high
p11.rsml,93.0314665,109.2331025,113.09628149999996,112.6219655,118.13276849999998,130.193501,140.12605250000007,156.68966650000004,166.21967350000006,191.8514605000002,191.8514605000002,205.06989850000025,215.5204530000002,225.07854450000008,235.02045750000008,238.40776025000017,243.72353200000012,244.5941515000003,246.3000246253003,256.3111085006003,257.28210450000023,258.4866175000003,260.4197672500002,261.19209100000023,262.46213450000016,264.1191200000003,264.8461965000004,267.52982650000024,L,10,0,LL,LL-L,homo-low
p11.rsml,11.49904249999996,15.349739499999954,18.389106499999983,19.003845,19.793331500000004,23.15411000000006,31.401591500000045,39.00625000000007,40.47600550000003,53.13587399999994,61.51129599999999,65.4743309999999,72.64211949999998,75.73453499999995,82.47793549999993,90.21653272509982,96.91648338309986,114.79573825319989,121.19347847179986,130.4097500897499,137.44167170769992,145.66048142959988,148.49567785919987,166.590120537,172.72939676172498,177.01821742259995,180.5378649463001,186.0379683759,R,10,0,LL,LL-R,homo-low
p13.rsml,59.65147800000005,63.452247000000014,69.57778850000003,73.07430874999994,78.79886600000006,89.55522950000002,100.6735709999999,115.995226,127.26023099999996,158.24825108915002,164.45694642495005,187.85367529995017,207.36694192495003,233.0213525499501,249.53113792495,263.9977759249501,284.4711158632002,299.76754853781887,314.7534105894684,332.92078249879336,364.3205520688746,397.8678701261811,424.3549777768562,466.26927217495,512.2987263641,547.8937485065626,610.5879792230695,655.7013039161187,L,10,3,HH,HH-L,homo-high
