,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,0.0,0.1747820200886241,25.56487279997759,61.17333507907553,0.02636848217242578,0.24799006696398485,0.0,1.9008940887739585,0,L
1,0.0,0.1866729695320801,22.720519635896316,51.70428299447544,0.031244520226335237,0.2611545748804997,0.0,3.00806565585995,0,L
2,-19.052500000000002,0.029165327168779214,1.977782459195389,10.123571478575666,0.08883809622877228,0.06463731118313845,43.0525,2.868145861245321,1,L
3,-1.0656999999999996,0.21304018206548264,19.691315809106747,35.43636596969758,0.047981178480870024,0.3475771086236224,7.0657,3.9935394281836993,1,L
4,-25.061300000000003,0.05538571694702577,3.5764153358559674,17.679590917803633,0.05834360442768548,0.07676207795663902,55.0613,5.640608680273422,1,L
5,-7.062999999999999,0.2687125374049091,26.919178375940806,38.97317490092078,0.03726040764762456,0.3689902751530631,19.063,7.043779670962308,1,L
6,-7.062999999999999,0.17505042919841668,19.173591628959585,43.61945372651826,0.03408089855514367,0.24039200954183504,19.063,9.351014438763713,1,L
7,-19.052500000000002,0.22085559755923925,17.03014952555229,27.80957061107529,0.043283636844534394,0.2711737980053347,43.0525,10.848521068331674,1,L
8,-25.061300000000003,0.3022230547298904,22.822114370737737,27.81407608427616,0.04730003420595116,0.3971209971999003,55.0613,12.063836202151187,1,L
9,-7.062999999999999,0.26206434669584155,26.95651814643326,42.84558970942692,0.037735332528663595,0.3742118147650853,19.063,13.33356021038757,1,L
10,-7.062999999999999,0.25999939076585205,31.288283329313877,50.27602056536803,0.03117717366849828,0.358859126722774,19.063,14.748754294141364,1,L
11,-13.0505,0.29230100722175184,27.024504176204847,37.134862888414666,0.039482568822109355,0.3925262034456724,31.0505,16.57226870318781,1,L
12,-25.061300000000003,0.1276753812616193,8.552891702654755,21.348099587322125,0.05653554944920381,0.1778853195892628,55.0613,17.43843804748487,1,L
13,-13.0505,0.29195537449946257,27.179380399224254,38.12704394680394,0.041344470008864674,0.4133924106067657,31.0505,18.304607391781932,1,L
14,-19.052500000000002,0.30056357621594637,26.67634409060339,34.4529624740241,0.039298956619382666,0.3856673278703569,43.0525,20.042753791060242,1,L
15,-25.061300000000003,0.22115125914166162,16.06337620396373,25.82697205511324,0.045334395871432086,0.2678984379905351,55.0613,20.562298715916572,1,L
16,-19.052500000000002,0.2453299472758814,20.173268947462844,33.152858734239636,0.04660484989277544,0.345870012925063,43.0525,23.10157967314265,1,L
17,-25.061300000000003,0.2777657372708564,24.51082964747729,34.67340809233472,0.03863728116740952,0.3483935355124365,55.0613,24.265747914670243,1,L
18,-25.061300000000003,0.2575744956474187,21.467722889272586,33.4308483843828,0.041680628293110686,0.32917417490684453,55.0613,24.945717330190032,2,L
19,-37.062,0.17514201373322058,12.588321873233058,28.45742507441445,0.050575619070132506,0.23421492397415122,79.062,27.114931724169026,2,L
20,-50.3762,0.10582108079532596,4.444067851785421,15.117201803523606,0.0820939537994034,0.13421386152321954,104.3762,29.34341389004777,2,L
21,-43.064400000000006,0.08805065786498964,4.205199014971543,19.544877085792653,0.08634065853865305,0.1335695395663086,91.0644,30.290435263902758,2,L
22,-50.3762,0.07883694073271914,3.445488601585756,16.875492289584034,0.09228542243441865,0.1169740266668992,104.3762,31.11817838970798,2,L
23,-43.064400000000006,0.13443993506483992,6.690701103389652,21.085762888408766,0.09312414044855757,0.2292130943628403,91.0644,32.999059472776686,2,L
24,-61.0714,0.1508370781711383,4.523716334063254,11.180089839320168,0.11426590138779179,0.19015928338359295,127.0714,34.45446729982487,2,L
25,-50.3762,0.1432211281801416,5.926228670537183,16.447155541855697,0.10300871698798571,0.22457318646591867,104.3762,35.91676381076475,2,L
26,-55.0564,0.14134988684329072,4.754249994553708,14.802747808385288,0.14174568408045238,0.24791190181686323,115.0564,40.082325144993995,2,L
27,-55.0564,0.12116838102310558,4.473125547609223,16.443260664654446,0.11918384977741359,0.19612547813115797,115.0564,41.43608559978621,2,L
28,-55.0564,0.16072333018846924,5.259597058557641,14.982588888434321,0.1561697696068025,0.30217251657279304,115.0564,43.22063759239519,2,L
29,-55.0564,0.13353868246800918,4.746819282388733,18.42382530276328,0.15562501536675405,0.27176130746668126,115.0564,47.117824821350275,2,L
