,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,0.0,0.16444883366039104,39.830035637965665,89.09870222628044,0.014151065145566055,0.2073506224270306,0.0,0.8946901676710173,0,L
1,0.0,0.043600199544146574,5.8244347817113455,36.73239426201458,0.036186793570369656,0.07753707393517421,0.0,2.287839730124741,0,L
2,0.0,0.04546282904359384,5.825528901881605,26.36986312312166,0.04172336943546688,0.08941703247451112,0.0,3.189507470984281,0,L
3,0.0,0.050745885223517535,6.445404796739274,26.469178215296452,0.034273859899603985,0.0812678430495588,0.0,5.537681023561245,0,L
4,0.0,0.05816154666555204,5.53274836767738,23.290537238967598,0.04387508575711912,0.08930266411780313,0.0,6.414984757678186,0,L
5,0.0,0.04093538294337515,5.0448102248868425,22.574402341091172,0.04471569844053667,0.08298705834841832,0.0,7.3999085587787725,0,L
6,0.0,0.10324760204682443,32.16298700331086,114.42890454836335,0.011624765212920931,0.13754540406565105,0.0,7.994975995598587,0,L
7,-0.0022999999999999687,0.08102361847882672,11.019769422370919,44.296158822243626,0.029935991483015765,0.12135891139731526,6.0023,10.52537979929766,1,L
8,-0.00560000000000116,0.15424785957435322,16.85417892147259,44.33275118233098,0.02931943002822476,0.18178943566400751,24.0056,11.452252918538612,1,L
9,-3.144599999999997,0.014496081952174092,1.1723898620772475,19.64811789531676,0.0632960337511719,0.027299460822147525,45.1446,12.306412109733332,1,L
10,0.0,0.056493819205537574,7.096665038956958,23.518527719517024,0.0347135838102333,0.09062734924091283,0.0,0.9381810467492349,0,R
11,-0.00560000000000116,0.07452440202939883,7.733959360745248,22.237583025594006,0.052569075726779976,0.14956767581871114,24.0056,1.2183559716055654,0,R
12,0.0,0.07352793952367372,10.002835478335708,40.80724752206489,0.028137828551527425,0.10354263740125155,0.0,2.4935006190017885,0,R
13,0.0,0.07551856301681317,9.445010139223706,47.92398505565442,0.02617268695211264,0.09094027375872454,0.0,4.423167880304504,0,R
14,0.0,0.041698504035393,4.901038247976142,41.339543723274524,0.03693448047718002,0.06659254371368972,0.0,5.093298930489439,0,R
15,0.0,0.05327951194242679,4.847561204882218,28.6913913415794,0.08107640044143573,0.14458501296541365,0.0,5.867538429481838,0,R
16,-0.0022999999999999687,0.0747335342541574,10.008169061658847,51.739447669640036,0.029527937668070752,0.10871595032208377,6.0023,6.090146008766949,1,R
17,-0.00560000000000116,0.02779281125504043,3.1782365339657765,36.281047243046466,0.030782442763400236,0.03599107464541662,24.0056,7.16859126420656,1,R
18,-5.263300000000001,0.015502744559521582,1.374117058868437,23.726597053941276,0.046311706320450424,0.023411003603077997,53.2633,8.908142055374041,1,R
19,-9.750900000000001,0.011241646402571265,0.7634553394773438,10.728888816962725,0.09049042644154193,0.025415098064920122,69.7509,10.655220160818319,1,R
20,-10.750100000000003,0.02622228887098964,1.5178459853618933,13.426474415625334,0.08773383158649783,0.048989197021367115,76.7501,13.435438735816696,1,R
21,,,,,,,153.4497,18.33849242980138,2,R
22,-16.141000000000005,0.006421973149174981,0.36097651484116,20.864225703884248,0.05500380238363463,0.007304276061291215,100.141,20.68019517276869,2,R
