filename,condition,side,condition-side,P0_length,P1_length,P2_length,P01_length,P12_length,Ptotal_length,uniq-condition
p04.rsml,HH,L,HH-L,23.62472925983758,19.360189798052666,0.0,42.984919057890245,19.360189798052666,42.984919057890245,homo-high
p04.rsml,HH,R,HH-R,23.106234767841293,20.92102592550765,0.0,44.02726069334894,20.92102592550765,44.02726069334894,homo-high
p05.rsml,LL,L,LL-L,21.603823919094683,25.442920867755515,0.0,47.0467447868502,25.442920867755515,47.0467447868502,homo-low
p05.rsml,LL,R,LL-R,22.993754941043196,15.328815118139563,0.0,38.32257005918276,15.328815118139563,38.32257005918276,homo-low
p06.rsml,HL,L,HL-L,46.870933479311496,0.0,0.0,46.870933479311496,0.0,46.870933479311496,hetero-high
p06.rsml,HL,R,HL-R,27.186129378072135,15.846446019072577,0.0,43.03257539714471,15.846446019072577,43.03257539714471,hetero-low
p07.rsml,LH,L,LH-L,19.40779970010289,23.622840575397912,0.0,43.0306402755008,23.622840575397912,43.0306402755008,hetero-low
p07.rsml,LH,R,LH-R,21.312313019266142,22.853244687768473,0.0,44.165557707034615,22.853244687768473,44.165557707034615,hetero-high
p10.rsml,HL,L,HL-L,7.932410456100148,31.211326259106063,0.0,39.14373671520621,31.211326259106063,39.14373671520621,hetero-high
p10.rsml,HL,R,HL-R,0.0,23.319475749745827,0.0,23.319475749745827,23.319475749745827,23.319475749745827,hetero-low
p11.rsml,LH,L,LH-L,21.38489362446613,19.642148281766346,0.0,41.027041906232476,19.642148281766346,41.027041906232476,hetero-low
p11.rsml,LH,R,LH-R,30.958660866058857,9.417167392192745,0.0,40.3758282582516,9.417167392192745,40.3758282582516,hetero-high
p12.rsml,HH,L,HH-L,24.2173464999984,21.92890881268317,0.0,46.14625531268157,21.92890881268317,46.14625531268157,homo-high
p12.rsml,HH,R,HH-R,6.277978194857535,32.39414072408161,0.0,38.67211891893914,32.39414072408161,38.67211891893914,homo-high
p13.rsml,LL,L,LL-L,22.411460402807823,17.97201822244921,0.0,40.383478625257034,17.97201822244921,40.383478625257034,homo-low
p13.rsml,LL,R,LL-R,18.470573698080518,15.716758848096216,0.0,34.187332546176734,15.716758848096216,34.187332546176734,homo-low
p14.rsml,HL,L,HL-L,6.493345743264537,38.36982765718724,0.0,44.86317340045177,38.36982765718724,44.86317340045177,hetero-high
p14.rsml,HL,R,HL-R,25.412046240054742,25.969910569740357,0.0,51.3819568097951,25.969910569740357,51.3819568097951,hetero-low
p15.rsml,LH,L,LH-L,29.596877899416473,23.723256849460316,0.0,53.32013474887679,23.723256849460316,53.32013474887679,hetero-low
p15.rsml,LH,R,LH-R,17.609467112022433,30.14622604634818,0.0,47.75569315837061,30.14622604634818,47.75569315837061,hetero-high
p17.rsml,LL,L,LL-L,10.183308009926145,28.50045983115932,0.0,38.68376784108546,28.50045983115932,38.68376784108546,homo-low
p17.rsml,LL,R,LL-R,21.662354372123435,23.693152415476032,0.0,45.35550678759947,23.693152415476032,45.35550678759947,homo-low
p18.rsml,HL,L,HL-L,19.27284467334471,11.640014808469754,0.0,30.912859481814465,11.640014808469754,30.912859481814465,hetero-high
p18.rsml,HL,R,HL-R,15.505114159945778,24.94747909053841,0.0,40.452593250484185,24.94747909053841,40.452593250484185,hetero-low
p19.rsml,LH,L,LH-L,20.517213644640616,23.160867955290694,0.0,43.67808159993131,23.160867955290694,43.67808159993131,hetero-low
p19.rsml,LH,R,LH-R,17.232072936307212,28.717858163459532,0.0,45.949931099766744,28.717858163459532,45.949931099766744,hetero-high
p20.rsml,HH,L,HH-L,29.0677614572284,17.661383214274068,0.0,46.72914467150247,17.661383214274068,46.72914467150247,homo-high
p20.rsml,HH,R,HH-R,23.268119575945033,22.009045753913373,0.0,45.277165329858406,22.009045753913373,45.277165329858406,homo-high
p21.rsml,LL,L,LL-L,21.583111391935347,21.272236618450933,0.0,42.85534801038628,21.272236618450933,42.85534801038628,homo-low
p21.rsml,LL,R,LL-R,19.600875395338843,20.9347800332076,0.0,40.53565542854644,20.9347800332076,40.53565542854644,homo-low
p22.rsml,HL,L,HL-L,8.682177002584822,36.85269180084967,0.0,45.53486880343449,36.85269180084967,45.53486880343449,hetero-high
p22.rsml,HL,R,HL-R,4.910223783704589,38.27862241550673,0.0,43.18884619921132,38.27862241550673,43.18884619921132,hetero-low
p23.rsml,LH,L,LH-L,15.971429612060176,15.735259181050997,0.0,31.706688793111173,15.735259181050997,31.706688793111173,hetero-low
p23.rsml,LH,R,LH-R,21.40590489709304,15.422836359987333,0.0,36.828741257080374,15.422836359987333,36.828741257080374,hetero-high
p24.rsml,HH,L,HH-L,0.0,33.32879036157597,0.0,33.32879036157597,33.32879036157597,33.32879036157597,homo-high
p24.rsml,HH,R,HH-R,12.4621867547321,21.7355969412134,0.1117228714274674,34.1977836959455,21.84731981264087,34.30950656737297,homo-high
p25.rsml,LL,L,LL-L,22.38832410431487,23.563951487631385,0.0,45.952275591946254,23.563951487631385,45.952275591946254,homo-low
p25.rsml,LL,R,LL-R,25.77868561578371,14.973544885202077,0.0,40.75223050098579,14.973544885202077,40.75223050098579,homo-low
p26.rsml,HL,L,HL-L,35.676561439949815,20.33379125811438,0.0,56.010352698064196,20.33379125811438,56.010352698064196,hetero-high
p26.rsml,HL,R,HL-R,9.031184841485766,16.841898810930715,0.0,25.87308365241648,16.841898810930715,25.87308365241648,hetero-low
p27.rsml,LH,L,LH-L,15.349824774481414,29.255244284567745,0.0,44.60506905904916,29.255244284567745,44.60506905904916,hetero-low
p27.rsml,LH,R,LH-R,25.021277361019575,23.963514269392068,0.0,48.98479163041164,23.963514269392068,48.98479163041164,hetero-high
p29.rsml,LL,L,LL-L,15.987329120244334,12.868616344179605,0.0,28.85594546442394,12.868616344179605,28.85594546442394,homo-low
p29.rsml,LL,R,LL-R,24.403848609434718,18.5198667064204,0.0,42.92371531585512,18.5198667064204,42.92371531585512,homo-low
p32.rsml,HH,L,HH-L,27.247486706416932,20.969663396118573,0.0,48.217150102535506,20.969663396118573,48.217150102535506,homo-high
p32.rsml,HH,R,HH-R,26.821645629567506,22.47694208374749,0.0,49.298587713314994,22.47694208374749,49.298587713314994,homo-high
p33.rsml,LL,L,LL-L,26.85338496438665,22.937282525328165,0.0,49.790667489714814,22.937282525328165,49.790667489714814,homo-low
p33.rsml,LL,R,LL-R,24.222159727938134,18.96392999993951,0.0,43.18608972787764,18.96392999993951,43.18608972787764,homo-low
p34.rsml,HL,L,HL-L,20.145759905934916,30.588529494350034,0.0,50.73428940028495,30.588529494350034,50.73428940028495,hetero-high
p34.rsml,HL,R,HL-R,12.601001661017992,37.097203215395254,0.0,49.69820487641324,37.097203215395254,49.69820487641324,hetero-low
p35.rsml,LH,L,LH-L,11.579637520789337,34.86598840608342,0.0,46.44562592687275,34.86598840608342,46.44562592687275,hetero-low
p35.rsml,LH,R,LH-R,6.324693615333454,41.78115073151942,0.0,48.10584434685287,41.78115073151942,48.10584434685287,hetero-high
p36.rsml,HH,L,HH-L,22.081899557005272,21.896453672672074,0.0,43.978353229677346,21.896453672672074,43.978353229677346,homo-high
p36.rsml,HH,R,HH-R,10.235982895932377,20.155601310051885,0.0,30.391584205984262,20.155601310051885,30.391584205984262,homo-high
p37.rsml,LL,L,LL-L,19.269623828108383,18.81380168130369,0.0,38.08342550941207,18.81380168130369,38.08342550941207,homo-low
p37.rsml,LL,R,LL-R,19.643583520546315,24.681779193855682,0.0,44.325362714402,24.681779193855682,44.325362714402,homo-low
p39.rsml,LH,L,LH-L,26.819226798506214,16.474205459208903,0.0,43.29343225771512,16.474205459208903,43.29343225771512,hetero-low
p39.rsml,LH,R,LH-R,24.78721058491855,21.912920064788455,0.0,46.700130649707006,21.912920064788455,46.700130649707006,hetero-high
p40.rsml,HH,L,HH-L,1.575246887521208,37.234747790166736,0.0,38.809994677687946,37.234747790166736,38.809994677687946,homo-high
p40.rsml,HH,R,HH-R,7.703020552008179,23.20553350399213,0.0,30.90855405600031,23.20553350399213,30.90855405600031,homo-high
p44.rsml,HH,L,HH-L,9.397541278008003,21.532098490076635,0.0,30.929639768084638,21.532098490076635,30.929639768084638,homo-high
p44.rsml,HH,R,HH-R,26.97955229704518,19.490332558011197,0.0,46.46988485505638,19.490332558011197,46.46988485505638,homo-high
p45.rsml,LL,L,LL-L,19.707431317875738,20.124497952251794,0.0,39.83192927012753,20.124497952251794,39.83192927012753,homo-low
p45.rsml,LL,R,LL-R,28.00082862179575,19.72969628693073,0.0,47.73052490872648,19.72969628693073,47.73052490872648,homo-low
p46.rsml,HL,L,HL-L,16.107486885162427,20.56225722295137,0.0,36.6697441081138,20.56225722295137,36.6697441081138,hetero-high
p46.rsml,HL,R,HL-R,18.083377753006896,22.628806136367206,0.0,40.7121838893741,22.628806136367206,40.7121838893741,hetero-low
p47.rsml,LH,L,LH-L,21.871749424378606,14.199979834181356,0.0,36.07172925855996,14.199979834181356,36.07172925855996,hetero-low
p47.rsml,LH,R,LH-R,31.08458643056463,15.991359004190013,0.0,47.075945434754644,15.991359004190013,47.075945434754644,hetero-high
p48.rsml,HH,L,HH-L,25.31949469021799,17.119105123273936,0.0,42.438599813491926,17.119105123273936,42.438599813491926,homo-high
p48.rsml,HH,R,HH-R,25.337811999251233,16.310121031622476,0.0,41.64793303087371,16.310121031622476,41.64793303087371,homo-high
p49.rsml,LL,L,LL-L,22.10929657663307,18.992746927479764,0.0,41.102043504112835,18.992746927479764,41.102043504112835,homo-low
p49.rsml,LL,R,LL-R,20.222961794413997,27.574786940331357,0.0,47.797748734745355,27.574786940331357,47.797748734745355,homo-low
p50.rsml,HL,L,HL-L,16.88056617841087,23.44331053158844,0.0,40.32387670999931,23.44331053158844,40.32387670999931,hetero-high
p50.rsml,HL,R,HL-R,26.253320594694525,26.808569231539156,0.0,53.06188982623368,26.808569231539156,53.06188982623368,hetero-low
p51.rsml,LH,L,LH-L,10.870717409533253,30.38869961135084,0.0,41.259417020884094,30.38869961135084,41.259417020884094,hetero-low
p51.rsml,LH,R,LH-R,2.2431913969573967,34.52354760107415,0.0,36.76673899803155,34.52354760107415,36.76673899803155,hetero-high
p52.rsml,HH,L,HH-L,45.92319960210985,1.0745161701901011,0.0,46.99771577229995,1.0745161701901011,46.99771577229995,homo-high
p52.rsml,HH,R,HH-R,26.33517587797847,14.330342878849805,0.0,40.66551875682828,14.330342878849805,40.66551875682828,homo-high
p53.rsml,LL,L,LL-L,18.67560818186521,15.42410645242224,0.0,34.09971463428745,15.42410645242224,34.09971463428745,homo-low
p53.rsml,LL,R,LL-R,20.97241737693726,16.567830151698644,0.0,37.5402475286359,16.567830151698644,37.5402475286359,homo-low
p55.rsml,LH,L,LH-L,18.81813270865223,22.36273422454068,0.0,41.18086693319291,22.36273422454068,41.18086693319291,hetero-low
p55.rsml,LH,R,LH-R,35.788890407169276,0.4254280197636291,0.0,36.214318426932905,0.4254280197636291,36.214318426932905,hetero-high
p57.rsml,LL,L,LL-L,10.93213906656226,19.169006287318535,0.0,30.101145353880796,19.169006287318535,30.101145353880796,homo-low
p57.rsml,LL,R,LL-R,11.299793270598757,18.857259167686742,0.0,30.1570524382855,18.857259167686742,30.1570524382855,homo-low
p58.rsml,HL,L,HL-L,24.352664352054383,20.98798198772394,0.0,45.340646339778324,20.98798198772394,45.340646339778324,hetero-high
p58.rsml,HL,R,HL-R,14.399544295195858,18.627795294930095,0.0,33.027339590125955,18.627795294930095,33.027339590125955,hetero-low
p59.rsml,LH,L,LH-L,20.76883833238065,23.165515198605195,0.0,43.934353530985845,23.165515198605195,43.934353530985845,hetero-low
p59.rsml,LH,R,LH-R,13.522712892297644,21.531960451538186,0.0,35.05467334383583,21.531960451538186,35.05467334383583,hetero-high
p60.rsml,HH,L,HH-L,25.840185596845288,18.541827979344603,0.0,44.38201357618989,18.541827979344603,44.38201357618989,homo-high
p60.rsml,HH,R,HH-R,19.370410420289925,24.107607725364122,0.0,43.47801814565405,24.107607725364122,43.47801814565405,homo-high
p61.rsml,LL,L,LL-L,18.717662407733055,18.743570739706097,0.0,37.46123314743915,18.743570739706097,37.46123314743915,homo-low
p61.rsml,LL,R,LL-R,7.295652022405578,19.766416419520247,0.0,27.062068441925824,19.766416419520247,27.062068441925824,homo-low
p62.rsml,HL,L,HL-L,13.578113260036773,27.731802374349755,0.0,41.30991563438653,27.731802374349755,41.30991563438653,hetero-high
p62.rsml,HL,R,HL-R,17.373572261703842,19.4304243189126,0.0,36.80399658061644,19.4304243189126,36.80399658061644,hetero-low
p63.rsml,LH,L,LH-L,27.603846659404198,24.337034594815258,0.0,51.940881254219455,24.337034594815258,51.940881254219455,hetero-low
p63.rsml,LH,R,LH-R,32.11348480049351,21.248029136026794,0.0,53.3615139365203,21.248029136026794,53.3615139365203,hetero-high
p64.rsml,HH,L,HH-L,9.956617559260373,31.04926849040939,0.0,41.00588604966976,31.04926849040939,41.00588604966976,homo-high
p64.rsml,HH,R,HH-R,28.869109325994422,23.48579320146471,0.0,52.35490252745913,23.48579320146471,52.35490252745913,homo-high
p65.rsml,HH,L,HH-L,16.105511508281673,24.70290820220876,0.0,40.80841971049043,24.70290820220876,40.80841971049043,homo-high
p65.rsml,HH,R,HH-R,10.831593656496203,32.76811902483202,0.0,43.59971268132822,32.76811902483202,43.59971268132822,homo-high
p66.rsml,HL,L,HL-L,12.929367264151985,26.443388039145333,0.0,39.37275530329732,26.443388039145333,39.37275530329732,hetero-high
p66.rsml,HL,R,HL-R,19.014713499650483,24.01299701238736,0.0,43.02771051203784,24.01299701238736,43.02771051203784,hetero-low
p69.rsml,HH,L,HH-L,14.479065641019922,32.51420955259358,0.0,46.9932751936135,32.51420955259358,46.9932751936135,homo-high
p69.rsml,HH,R,HH-R,12.410618351868965,23.85844274409605,0.0,36.269061095965014,23.85844274409605,36.269061095965014,homo-high
p70.rsml,HL,L,HL-L,23.68922224473125,23.534589589501845,0.0,47.223811834233096,23.534589589501845,47.223811834233096,hetero-high
p70.rsml,HL,R,HL-R,21.332781942222123,24.836183494615252,0.0,46.168965436837375,24.836183494615252,46.168965436837375,hetero-low
p71.rsml,LH,L,LH-L,28.466825841826747,20.51913051434076,0.0,48.985956356167506,20.51913051434076,48.985956356167506,hetero-low
p71.rsml,LH,R,LH-R,26.088142453823934,19.028843862796656,0.0,45.11698631662059,19.028843862796656,45.11698631662059,hetero-high
