,0,6,12,18,24,30,44,45,51,57,63,69,75,81,92,93,99,105,111,117,123,129,135,141,151,164,165,label,condition,side,condition-side,uniq-condition
p04.rsml,0.6772564385404517,0.6772564385404517,0.6772564385404517,0.7195849659492299,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.7619134933580082,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,0.8042420207667864,3,HH,L,HH-L,homo-high
p05.rsml,0.416592915851591,0.5091691193741668,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0.5554572211354547,0,LL,L,LL-L,homo-low
p06.rsml,0.1920166579138548,0.23468702633915586,0.2560222105518064,0.2773573947644569,0.2986925789771075,0.320027763189758,0.320027763189758,0.3413629474024085,0.3413629474024085,0.3840333158277096,0.4053685000403601,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,0.4693740526783117,2,HL,L,HL-L,hetero-high
p07.rsml,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,0.4637310843615254,1,LH,L,LH-L,hetero-low
p10.rsml,0.2521301704026131,0.2521301704026131,0.2521301704026131,0.2521301704026131,0.2521301704026131,0.2521301704026131,0.2521301704026131,0.2521301704026131,0.37819525560391964,0.37819525560391964,0.37819525560391964,0.37819525560391964,0.5042603408052262,0.5042603408052262,0.5042603408052262,0.5042603408052262,0.5042603408052262,0.5042603408052262,0.5042603408052262,0.6303254260065327,0.6303254260065327,0.6303254260065327,0.6303254260065327,0.6303254260065327,0.6303254260065327,0.6303254260065327,0.6303254260065327,2,HL,L,HL-L,hetero-high
p11.rsml,0.7014297224672059,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,0.7481917039650197,1,LH,L,LH-L,hetero-low
p12.rsml,0.20646357766736875,0.20646357766736875,0.20646357766736875,0.2477562932008425,0.2477562932008425,0.2477562932008425,0.2477562932008425,0.2890490087343162,0.3716344398012637,0.3716344398012637,0.3716344398012637,0.3716344398012637,0.3716344398012637,0.3716344398012637,0.3716344398012637,0.3716344398012637,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,0.4129271553347375,3,HH,L,HH-L,homo-high
p13.rsml,0.40158025573703504,0.44620028415226115,0.44620028415226115,0.44620028415226115,0.44620028415226115,0.49082031256748726,0.49082031256748726,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0.5354403409827134,0,LL,L,LL-L,homo-low
p14.rsml,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,0.30800762489423483,2,HL,L,HL-L,hetero-high
