,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side,uniq-condition
144,0.0,0.0748161325797755,12.124086741269837,20.791885833691552,0.029659495767578,0.132287349907456,0.0,9.063525328160974,0,R,LL
145,0.0,0.031890987150188,4.858173512357128,17.934285748734037,0.0297050944343149,0.0530896029440276,0.0,12.513388333466423,0,R,LL
146,0.0,0.0318263612757852,5.193779276841125,37.0898972163851,0.032290921675605,0.0616977673444297,0.0,15.766527272428336,0,R,LL
147,0.0016999999999995,0.0261825707097388,3.847187588741241,50.03052873681944,0.0344879161807466,0.048810789853726,11.9983,17.312373217067265,0,R,LL
148,-2.9110999999999976,0.0185634357463996,1.897282653247548,15.596892565321571,0.0536023361989446,0.0374128913268174,56.9111,18.95891893410636,0,R,LL
149,0.0,0.0527886346686813,8.61874754576265,43.27753320832772,0.0261328378350598,0.0828583444132488,0.0,21.662354372123435,0,R,LL
150,0.0016999999999995,0.0500125939162226,5.044650305416417,43.02487276851396,0.0423926611878434,0.0786732813977206,11.9983,22.995790132576364,1,R,LL
151,0.0015,0.0337717066661614,4.874114824322624,48.189306316808455,0.028887745110132,0.0517982297524929,5.9985,25.33791294314775,1,R,LL
152,-2.910499999999999,0.047826253067527,5.60756864313833,43.58934667290247,0.0289132587978294,0.059645428118674,50.9105,27.59700925089479,1,R,LL
153,0.0017999999999993,0.0388718949237623,5.589205022032207,53.695109741644245,0.029242528957684,0.0601271317771575,17.9982,28.68497928401625,1,R,LL
154,0.0010000000000012,0.0542945725583864,7.153909693552534,36.05843198767455,0.0340640262298875,0.0896488969230851,29.999,31.96790999936884,1,R,LL
155,-2.9084000000000003,0.0606702818709237,8.00384594034969,55.20290515938476,0.0260777792302257,0.0767847267490656,68.9084,34.823521863293784,1,R,LL
156,-2.9129000000000005,0.0316594206086831,3.224477960304239,24.253807083851232,0.0529869300136654,0.0628541110875551,44.9129,35.246843936424874,1,R,LL
157,-2.910499999999999,0.0644233007858835,7.790833142888695,42.11144512801904,0.0291231691492399,0.0834695464827777,50.9105,37.786776375211375,1,R,LL
158,-2.9069000000000003,0.0457589784510753,4.61570446949784,30.02275880332041,0.0366641152181498,0.0622565028801787,62.9069,38.5324402335898,1,R,LL
159,-2.910499999999999,0.0726892794040975,9.02104079656573,52.1219758807128,0.0275917892683015,0.0915676417484255,50.9105,41.058901655301234,1,R,LL
160,0.0015,0.0475188527107994,9.63287249374302,104.738170223594,0.0245851610303088,0.0871233140595129,5.9985,44.22201073979165,1,R,LL
161,-2.9110999999999976,0.1047097929560264,19.031420202625583,78.49391833710047,0.0193950508263789,0.1357899531474791,56.9111,45.53215615782195,2,R,LL
162,-2.9047999999999945,0.0537889881636106,5.976944673209518,42.82492537377383,0.0333121330057276,0.0732465537006884,104.9048,49.01608460885424,2,R,LL
163,,,,,,,140.9042,50.271116889875145,2,R,LL
164,,,,,,,164.5296,52.69750687855319,2,R,LL
165,,,,,,,150.7564,53.84373589829576,2,R,LL
166,-2.904899999999998,0.0624492476277104,1.671814129382065,8.912561844587772,0.1374578016047425,0.0845401284409416,134.9049,57.15497922598502,2,R,LL
167,,,,,,,140.9042,58.38409330693927,2,R,LL
168,-2.904899999999998,0.0504643833205321,1.355448207182745,9.197128684159058,0.1639663366039955,0.0817604247879615,134.9049,60.17778561504044,2,R,LL
169,,,,,,,164.5296,63.62175076909584,2,R,LL
170,,,,,,,150.7564,64.84941076909583,2,R,LL
171,,,,,,,163.9757,68.14429246855153,2,R,LL
172,,,,,,,163.9757,69.82643418344955,2,R,LL
173,,,,,,,163.9757,71.30218598456013,2,R,LL
174,,,,,,,164.5296,73.57392541486242,2,R,LL
175,0.0,0.1594083567147195,27.24651999918568,28.7801462816531,0.0167020328116769,0.1674117327592869,0.0,2.00412562509497,0,L,LL
176,0.0,0.0098884660583232,1.5284151449222754,0.5534467949808524,0.7492500483360136,0.4212827048399494,0.0,3.655003034979801,0,L,LL
177,0.0,0.0571594049976652,10.37286554009941,37.8623771637649,0.0158377995649094,0.0604364726342523,0.0,5.2473498929225055,0,L,LL
178,0.0,0.0202883545926734,2.7337133523387163,0.8710194269994259,0.0922722033226655,0.0927960271197774,0.0,6.434358140915609,0,L,LL
179,0.0,0.0203732283791771,3.174858945532077,2.374038883003581,0.0805157694246401,0.0940396275831074,0.0,8.043452914424606,0,L,LL
180,0.0,0.0064452796571037,0.7408981872641491,2.302074002472562,0.7964772472297258,0.2170888031150792,0.0,8.585499427281205,0,L,LL
181,0.0,0.0191151985209265,2.9819856550681223,-0.1567250150329664,1.5621668991250377,1.713714610178544,0.0,10.297279625133754,0,L,LL
182,0.0,0.0361002703428116,5.535997731328773,2.489504478392518,0.0476984602524116,0.0971417183386453,0.0,11.117928225723556,0,L,LL
183,0.0,0.0133400766218678,2.05094064079878,-0.383393023975953,0.1233241933315124,0.0930479678189614,0.0,12.434107869932465,0,L,LL
184,0.0,0.0537971288479538,8.421615808875222,28.473417651349163,0.0301983526743621,0.0935587037450664,0.0,13.805681433410973,0,L,LL
185,-2.9110999999999976,0.0237508449667336,2.6157124085990278,20.406305191991365,0.0538038512814668,0.0517736608301319,50.9111,15.010030482354086,0,L,LL
186,0.0,0.0487754814660582,7.936305557602803,28.08637073730361,0.020876504227445,0.0609511180146885,0.0,15.31194441139442,0,L,LL
187,0.0,0.0825523857017922,13.30719980116655,40.75683654926359,0.0269412428996551,0.1318893789466659,0.0,16.449782880339836,0,L,LL
188,0.0,0.0792703862698454,13.704416484600042,44.07317321715582,0.0195031016216264,0.0983263120718294,0.0,18.555022169820752,0,L,LL
189,0.0,0.0648399355649086,10.794671965832114,38.94498915308891,0.0236410624383318,0.0938819188186294,0.0,19.417942224711773,0,L,LL
190,0.0,0.0670898568930162,12.253690792329245,59.17248875590984,0.0162976822275699,0.07346801076969,0.0,21.90222836923364,0,L,LL
191,0.0014000000000002,0.0566677437492658,7.901970767322387,31.370611034330437,0.0260380212415166,0.0756918140478544,23.9986,23.60677585130059,1,L,LL
192,-9.999999999976694e-05,0.057173035211858,9.699306303641778,57.67958723196511,0.0196251189617055,0.0700258663623916,12.0001,27.24666950376941,1,L,LL
193,0.0002999999999993,0.0887992761141064,12.57542885684847,45.20682774268957,0.0255410142938125,0.1181589064168769,29.9997,30.958331070807358,1,L,LL
194,0.0002999999999993,0.0637234200666763,11.012216871268722,66.95991055508782,0.0179807327870123,0.0728429726755595,29.9997,32.40072143555463,1,L,LL
195,-8.032200000000003,0.082461978660534,15.28984553305406,73.48494992844634,0.0173632936895981,0.0976653986645328,44.0322,34.8769554267416,1,L,LL
196,-2.910899999999998,0.042280289952182,4.660015163035422,33.52175982151533,0.0367460832441486,0.0629946841078529,56.9109,37.06935061441692,1,L,LL
197,-2.910899999999998,0.060824503395842,6.879186758616889,36.726076820086064,0.0323672660292747,0.0819122084951139,56.9109,38.83413095572816,1,L,LL
198,-2.906399999999998,0.0855072989996552,9.708130357945072,37.16992888023969,0.0322405743116668,0.1151446825549025,62.9064,39.621986552807975,1,L,LL
199,-2.906399999999998,0.0936774340665781,23.11084376120128,91.62747470102902,0.0143537642806607,0.122035765461271,62.9064,42.16390979029717,1,L,LL
200,-2.911500000000004,0.0788015881425332,12.9777313160643,63.19892876874074,0.0193218452737995,0.092247137095452,74.9115,43.76713601699746,2,L,LL
201,,,,,,,140.9048,47.89824600346686,2,L,LL
202,-2.909099999999995,0.0409118418719549,2.0680239618392213,13.606052413849136,0.0708942993866682,0.0539352131756497,110.9091,49.85231047582533,2,L,LL
203,-2.909099999999995,0.0554911407706916,9.289557565141846,55.58687776443196,0.0252067945896876,0.0861426386778854,110.9091,52.39927303477839,2,L,LL
204,-2.907499999999999,0.0648163810372115,5.2917455358997785,30.41215360812473,0.0398311411018691,0.0775402538871755,116.9075,53.96894548200356,2,L,LL
205,,,,,,,140.9048,56.9976212220847,2,L,LL
206,,,,,,,150.7567,58.06942015305721,2,L,LL
207,,,,,,,150.7567,60.173150386800295,2,L,LL
208,,,,,,,150.7567,61.69904153615708,2,L,LL
209,,,,,,,150.7567,64.97771215816452,2,L,LL
210,,,,,,,150.7567,65.69272216945807,2,L,LL
211,,,,,,,163.9771,67.21708730366967,2,L,LL
212,,,,,,,163.9771,68.70969483091855,2,L,LL
213,,,,,,,163.9771,71.85030346059833,2,L,LL
214,0.0,0.0086600397572689,1.3107708528296065,-0.0673702063429417,0.7242944357657173,0.349258868351616,0.0,8.444590820456943,0,R,LL
215,0.0,0.0818090581836167,13.346391641472849,25.63110006302904,0.0236325213805375,0.1160324446560183,0.0,9.647282282774064,0,R,LL
216,0.0,0.0733462680835885,11.487885626955505,12.849886735957757,0.0502034903216959,0.2121678292705033,0.0,10.623850106122756,0,R,LL
217,0.0,0.0671617846633418,10.570757289362804,20.19638068622815,0.0360785702758346,0.1403010555197895,0.0,11.15960492353807,0,R,LL
218,0.0,0.1950151952275513,37.707825765356525,68.47886530692814,0.0169506596270223,0.2351384294048565,0.0,13.847307590095305,0,R,LL
219,-9.999999999976694e-05,0.0740036509383255,11.145562868641884,41.81079652465564,0.0324468393033507,0.1330392910543876,12.0001,15.440889252221268,0,R,LL
220,0.0,0.0433849576855269,6.944305248103327,29.873664551913706,0.0356570389179497,0.0910918654193085,0.0,16.095636753171064,0,R,LL
221,-2.911500000000004,0.0222945193213088,1.8842968134896927,9.152178568713298,0.1040356180945972,0.0721168723613213,74.9115,18.37918579627941,0,R,LL
222,0.0,0.0205116044998369,3.3265126403830045,28.172176257097775,0.0317508880633887,0.0388553274279594,0.0,18.620507198562752,0,R,LL
223,0.0,0.0407423268143554,6.782415929354299,41.14607568408653,0.0271997956876346,0.0678665198051135,0.0,19.67522043972648,0,R,LL
224,-0.0011000000000001,0.0714810329612644,11.537223154753493,53.23261576471371,0.0345562551500979,0.1466673627749949,6.0011,20.50788493686804,1,R,LL
225,-9.999999999976694e-05,0.0297851136266193,3.988985536992135,24.776527193052534,0.0436772429038583,0.06409485889767,12.0001,21.871418852762258,1,R,LL
226,-0.0011000000000001,0.0362320927324532,5.540452028798088,31.92311497940531,0.046632825550103,0.0950478829026054,6.0011,24.7735962920924,1,R,LL
227,0.0014000000000002,0.02784794811282,4.139669293468033,49.40823180176722,0.0207628727318194,0.0316197628193771,23.9986,26.596157111077595,1,R,LL
228,0.0002999999999993,0.0419503917608296,5.413663358693684,33.55192932727561,0.0412335002273595,0.0821196268151808,29.9997,28.86269517827888,1,R,LL
229,0.0002999999999993,0.0415541519584102,5.426798899297247,31.86732743787965,0.0346437752638741,0.0691631013021452,29.9997,29.05720851561079,1,R,LL
230,0.0002999999999993,0.0559028777214154,8.275736295878708,44.1032554077483,0.0234215882011579,0.0713063986059631,29.9997,30.294057712368215,1,R,LL
231,0.0002999999999993,0.0578747638405605,7.676399208682618,34.67518435365791,0.0381275635145351,0.1076718371611569,29.9997,32.46813606068671,1,R,LL
232,-2.9110999999999976,0.059463216820081,7.050062790502708,39.30300273518537,0.0314918015863332,0.0816762913415647,50.9111,34.926075322250334,1,R,LL
233,-2.9110999999999976,0.0708159268418093,9.475989656744456,49.20659620791885,0.0270633532847463,0.0943434389761036,50.9111,36.37940051366484,1,R,LL
234,-2.909400000000005,0.0531456714675485,5.846713979423567,41.06095511325635,0.0292978082656722,0.0630162418627808,98.9094,37.53764966470943,1,R,LL
235,-2.910899999999998,0.0818750826248246,14.38241872365681,70.16645193072729,0.0191067529694779,0.1010937566441687,56.9109,38.84927718638812,1,R,LL
236,-2.911500000000004,0.0882574362473039,15.376432816131867,66.18203799407054,0.0172688476870186,0.0976842332871656,74.9115,40.70926905020384,2,R,LL
