,0,6,12,18,24,30,44,45,51,57,63,69,75,81,92,93,99,105,111,117,123,129,135,141,151,164,165,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,0.0,0.0077707597289029765,0.01470290489602807,0.027744513126615536,0.04280311926725806,0.1355384925777941,0.15487088564774473,0.20139302834127412,0.25708726991717157,0.3112056967994841,0.3658533050637684,0.4550307290266487,0.5260031995371722,0.6513605768881583,0.7073853792678522,0.7727666246879289,0.8652804122537582,0.9586204475390279,1.0547974032689353,1.1800239676418651,1.2986578460757041,1.4133305840880868,1.5273079009829342,1.7204348080254543,2.2083392162025084,2.2718663556245295,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.0,0.002090513912496715,0.004055776475995783,0.005937443499801044,0.019987050989782394,0.06125515355726498,0.0777309568664057,0.10897934908969692,0.16081587138112655,0.22660563886634266,0.29071321734563416,0.3692350738884712,0.4569762109962252,0.5846080919568467,0.6329119053203855,0.655452252685425,0.716678253870577,0.7563190110444624,0.7934664401165985,0.8391247927665154,0.8896778313831326,0.9272269161926174,0.9555573860735379,1.002185022908342,1.0975505603859288,1.1205777334819573,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016069896624569505,0.006095777089324702,0.02144524676384879,0.0717877608710193,0.0841414583921875,0.1328540833039889,0.1947641555140348,0.2633180704729273,0.34138957435360856,0.4451749893936396,0.5685142998098829,0.6809936827905676,0.8307657484957425,1.0641038228907054,1.5317137705518977,1.5852488878730873,2,HL,L,HL-L,hetero-high
p07.rsml,0.0,0.0,0.005980208042261328,0.010055540904451992,0.01849612844993549,0.03033408206965557,0.06397092081482099,0.08357727148871029,0.10520726061900912,0.14698904910636346,0.2036796837521463,0.23845327750769776,0.2986009119965532,0.3651939323549199,0.4471120529925014,0.48821436118586453,0.5005292670468212,0.535656399198678,0.5762534702235805,0.5966953819482125,0.6297592822065512,0.6468742688430953,0.6801357016627033,0.7035016619877056,0.724395231630767,0.7735151117661399,0.7925654633322098,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136369213778212,0.003534520300067156,0.023617259101438907,0.03792333093004102,0.051695262481831206,0.08594705774742421,0.12466895008934015,0.17664668367774872,0.25320396608386075,0.34420938460483774,0.4257340787255689,0.5061475359724747,0.6670133802568528,0.8596699987965288,0.8785164439245676,2,HL,L,HL-L,hetero-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038204358719462154,0.006497070343484977,0.009188244995448513,1,LH,L,LH-L,hetero-low
p12.rsml,0.0,0.0,0.0,0.0,0.0013986167299934453,0.009208730538890722,0.04096016193781142,0.06089279956794792,0.08181000675889606,0.12366974172950893,0.1681921754171426,0.20700482733053865,0.2752010514388054,0.35577951295373095,0.4703883886140121,0.5158257962021602,0.5604675419426646,0.6453066257028961,0.733233554056722,0.8067854009708667,0.9376050724056855,1.082341268793763,1.2074319651484315,1.3320028980167136,1.5505098928329066,1.7994835765293151,1.828197454536637,3,HH,L,HH-L,homo-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.017021038217547795,0.05099699032529538,0.06453593535830482,0.08131927358414094,0.13111684495883705,0.16621848488802998,0.20662073471715528,0.26040291839002827,0.3247806925224353,0.40814721030946016,0.4388735249082856,0.4538162706232256,0.47819097104215075,0.49802257147046436,0.5191774169999678,0.5383243192581635,0.565009856624082,0.5841403803464252,0.6130227499058767,0.6500231151836641,0.7100065102252918,0.7112516576162728,0,LL,L,LL-L,homo-low
p14.rsml,0.0,0.0,0.0,0.009754865361514266,0.020293128063565764,0.023737441286394385,0.06674788134890598,0.09587201177479776,0.1329833868220665,0.23365310358516161,0.32081479980429034,0.4527715677624192,0.6121108787183634,0.7820404977945822,1.0125849550637704,1.0905177657177145,1.1884645545587016,1.311872626965285,1.413881880144781,1.5284925528575157,1.6529400895143957,1.7790231698818864,1.8727400174843152,1.9746651445132586,2.1508712337035956,2.442982548063535,2.469517700133334,2,HL,L,HL-L,hetero-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.004508465761648346,0.007433397933520091,0.008196208348727755,0.007731552670240993,0.0178099079992353,0.024243136403012303,0.0329613889691441,0.03691994661218004,0.05036790347729388,0.05951157005706852,0.07362931954574604,0.08939076449602579,0.10457210298827332,0.11772623414371454,0.13570094027244772,0.15766638098727714,0.18475252104215756,0.21209396749368098,0.25326401632471673,0.30920858964903664,0.3262840907712364,1,LH,L,LH-L,hetero-low
p17.rsml,0.0,0.0,0.012810494519747546,0.0208000462126233,0.023901705918701863,0.027965739967695236,0.03295168175240797,0.04026707005795826,0.049476285157878816,0.0778207909790558,0.11115198367158924,0.1591787859542804,0.21450716821075036,0.2839216923921155,0.3892978010526213,0.4441314150692166,0.5027672116026008,0.5888717279419313,0.6335848057688821,0.6944718850361893,0.767127684551307,0.838936036375663,0.8805938933168156,0.9342771641532202,0.9847167388105682,1.0653214629728527,1.0805766238621883,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.0,0.019724013625446624,0.038608714104717196,0.12027267825036982,0.13883888457980895,0.19082558815855374,0.22873234045204519,0.254596464224963,0.30550287270636356,0.3959828152869146,0.5136699904995834,0.6609524988762823,0.700597885183453,0.788599449126716,0.9175377468715894,1.02191017694308,1.1351739391900355,1.2650967563644406,1.3961213859253392,1.5298819304862612,1.650968955691957,2.0196561634259993,2.551532832031264,2.6869051631191527,2,HL,L,HL-L,hetero-high
p19.rsml,0.0,0.0,0.026777750868600247,0.0416589060729947,0.06715415537735125,0.09638856995698115,0.15306707894652097,0.21442959632098013,0.29931440193957076,0.47628093664596705,0.6551703617890127,0.8665658320322231,1.191671812437491,1.5588209292407276,2.001882182128786,2.0915278148150773,2.2497413128354684,2.3722751078181923,2.5102695767912513,2.58150527623052,2.641306945700621,2.6335459394865297,2.717465218462838,2.720259919499892,2.6996363073282232,2.6974214888335966,2.720130707870318,1,LH,L,LH-L,hetero-low
