,0,6,12,18,24,30,44,45,51,57,63,69,75,81,92,93,99,105,111,117,123,129,135,141,151,164,165,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,0.0,0.00912436148948549,0.01824872297897098,0.037041852310701735,0.062027420606755014,0.23072529155225385,0.26742629517732014,0.37477596308304895,0.5150000331720693,0.6650112796866551,0.8281406311814449,1.0853039128198918,1.319204957921338,1.7723314039687466,1.917351900042557,2.1725758527194694,2.477671096387472,2.7795181213308164,3.0593115558343973,3.3949525469882094,3.7030891379934445,4.0360835619077955,4.376886510438183,4.7255723825775275,5.416206264053261,5.506468425427604,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.0,0.0023143687582888157,0.004628598669727912,0.006942967428016791,0.023933891649804244,0.08111664314665483,0.10369782054530352,0.15360053553458777,0.23868682465012142,0.35753749079723185,0.4786438169913725,0.6402168260574669,0.8342172424953368,1.1389657392007895,1.240950014253844,1.3320607764147783,1.4729399909531247,1.582452219578045,1.6835185233539145,1.7979958468737138,1.9306915188558154,2.0305786616594537,2.137773049613222,2.266107995217777,2.50672990941647,2.5183744939038366,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p07.rsml,0.0,0.0,0.0066884420396312256,0.01141788476142765,0.021435005194038653,0.036472678850990856,0.08318996821956272,0.11273949822381961,0.14701836519156022,0.21588199907233363,0.31023241383434597,0.3800218041706036,0.4981318387645085,0.6361987735182845,0.8346300065142618,0.9061038224370771,0.9735243269572698,1.0928879721468434,1.210360523503049,1.294167462350356,1.40087816562865,1.4943114710419858,1.5875542785183105,1.67035798671896,1.7686186404899034,1.969639238228957,1.9897045643478508,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012655662137548397,0.005062264855018903,0.03605533217009681,0.05808770106064942,0.08265120237871132,0.13846408843421953,0.20085310134436585,0.27473740298358007,0.40820811327088063,0.5658122763224874,0.7008129613983319,0.8486974114834459,1.1297220067298264,1.4910678450805512,1.509694888027073,2,HL,L,HL-L,hetero-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005687915080611847,0.009709878404925803,0.013731841729239759,1,LH,L,LH-L,hetero-low
p12.rsml,0.0,0.0,0.0,0.0,0.0018012752179058717,0.012787287921263761,0.0661570553863646,0.0996305089432923,0.14413336092026374,0.23133399968587154,0.33039393214357976,0.4323797208046655,0.6000739470516375,0.8020739943093066,1.1416575735504106,1.2344933179403588,1.387340026727822,1.622290775152826,1.8245803869584658,2.019427042036148,2.2567418271266875,2.510856990424598,2.7261495677860204,2.9007713024975916,3.195921939472382,3.5035474571406398,3.5245446598189893,3,HH,L,HH-L,homo-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.02207479510849926,0.07531977919505214,0.09616711028747277,0.12871707447040487,0.21822373214394608,0.28999049273617533,0.3775257513584273,0.49595757501658655,0.6436166656365634,0.8652879921766136,0.9365295354823346,1.0101148467889294,1.093827919192623,1.171729479876988,1.2392913315391054,1.3194832195502766,1.4078109187819412,1.4704901034127513,1.5404556443307589,1.643117671063351,1.8076928772421728,1.8139093672348168,0,LL,L,LL-L,homo-low
p14.rsml,0.0,0.0,0.0,0.010351563642794624,0.022170844581100278,0.0267747060266284,0.08096103532959753,0.11668158063548853,0.16762402516825223,0.3049019284754997,0.43225951588961253,0.6291706138970095,0.8798242987038437,1.161558986107471,1.6017967462660747,1.7302788932612432,1.926194893464004,2.1894962038593264,2.4187014463572836,2.669642620946667,2.957600305402648,3.269105358640569,3.5185805635896372,3.797878079870287,4.33642836940134,5.0294507692861075,5.066348029501436,2,HL,L,HL-L,hetero-high
