,root_idx,0,6,12,18,24,30,44,45,51,57,63,69,75,81,92,93,99,105,111,117,123,129,135,141,151,164,165,side,label,condition,condition-side,uniq-condition
11,p11.rsml,40.3758282582516,42.04233508392019,43.40478577276778,44.65388544853429,46.510064320123625,48.982275922255425,53.577064919752544,53.84203897508627,55.42253264796192,58.085950786134084,60.51097991129726,63.050840149939,65.9312482767278,69.00752151614742,74.27662661056306,74.89489940634175,78.17161169913219,81.49265583517554,85.09761857031049,88.10473206055713,88.90454610144413,89.04696537682496,89.04696537682496,89.04696537682496,89.04696537682496,89.04696537682496,89.04696537682496,R,1,LH,LH-R,hetero-high
12,p12.rsml,46.14625531268157,47.73186966981895,49.45016078022327,50.29610889089072,52.45953691065435,54.66793571016939,59.63595732204183,60.09660252173461,62.85182966048684,65.23709889408224,67.29413287410426,70.02118398654638,72.59113524146589,75.47238847992661,80.06583681509616,80.30283681509617,83.12869285462344,86.35849694685317,88.20188570801318,91.17685128884993,91.57967383042377,91.60201840470927,91.62435739354963,91.6467075546768,91.66905212896229,91.69139670324779,91.86804607347027,L,3,HH,HH-L,homo-high
13,p12.rsml,38.67211891893914,40.22422265258584,41.64925663260785,42.67625663260785,44.58953746374229,46.89702368104618,50.587959137464956,50.837779072618254,53.211738306547325,55.476085216729814,57.706377367456305,59.393647651654376,61.774703528022165,64.34213798925063,68.17685006830514,68.82830075715272,71.54347679042411,74.05333282995136,76.42321387427657,79.11716237889739,81.46383367184424,84.0604259124489,86.53664515126061,88.96892039527704,90.90649976537779,91.01822263680525,91.12994550823274,R,3,HH,HH-R,homo-high
14,p13.rsml,40.383478625257034,41.680201496684504,42.6314874684091,43.19010182554647,44.31823050679963,45.71959324853371,48.95515318878965,49.19215318878965,50.858660014458245,52.323108230309515,53.76606228900805,55.2489183285353,56.640564403898544,58.02654069977863,60.512839440223594,60.762659375376906,62.53709063630199,63.754813507729466,65.27440884860151,66.29700632949144,68.1083441226452,69.64108270847352,71.03159887866363,72.14905548067277,74.76899349544234,77.74584463465169,77.99566456980499,L,0,LL,LL-L,homo-low
15,p13.rsml,34.187332546176734,35.05991606653453,35.87327084767251,36.47491692303575,37.14989321891583,38.199021900168994,40.220731462444945,40.500038641013624,40.77934581958232,41.73063179130691,42.52457196537546,43.22221716506823,44.28211338640313,45.027397895835605,46.23328056011103,46.62231044328198,47.01134032645293,47.569954683590296,48.01157810914651,48.453747959927085,49.54815625762634,50.53802342043153,51.283307929864,52.15820436156654,54.15752579662798,56.35758556296987,56.35758556296987,R,0,LL,LL-R,homo-low
16,p14.rsml,44.86317340045177,45.46481947581502,46.49485345583704,47.21022888174989,48.41352103247639,49.77268842466913,53.03356409575341,53.191564095753414,54.858070921422005,56.56344653987091,58.192092615234166,59.811994132561,61.64463921570865,63.483767896961815,67.3566647211853,67.6823900656091,69.10658281941737,71.5740706055229,73.60330550857444,75.69323570993136,78.07104282087701,80.5322407883637,82.62060978808348,84.70634837391181,89.16779495986081,92.01069362103753,92.122416492465,L,2,HL,HL-L,hetero-high
17,p14.rsml,51.3819568097951,53.13069635586821,54.730324437642224,55.97942411340873,57.13954604939866,58.72939038140101,61.95037307541959,62.98292895697983,63.99002981590346,66.2590849622354,68.13689352542815,70.06535553042413,72.5516542708691,74.77419038298707,78.73522614190006,78.89322614190006,81.68521760296603,83.99119759089899,86.30225935264646,88.43605665415441,91.21859231953388,92.35940601696396,92.38733673482083,92.41526745267771,92.44319817053459,92.47112888839146,92.47112888839146,R,2,HL,HL-R,hetero-low
18,p15.rsml,53.32013474887679,54.63642514826235,56.17812394152646,58.015025355527214,59.832025355527215,62.543133219526055,66.76790591670364,68.08322152043294,69.32064934206691,71.70799335419306,73.5008449068737,75.62845017063113,78.01343015856408,80.31138275032426,84.69281411809075,84.85081411809075,87.47773735055802,90.31642911866194,93.08972199945083,94.45654811421127,95.38149622487872,95.46049622487872,95.46049622487872,95.46049622487872,95.46049622487872,95.46049622487872,95.46049622487872,L,1,LH,LH-L,hetero-low
19,p15.rsml,47.75569315837061,49.28004793950859,50.92549368236353,52.43773624640112,54.524459117828606,56.69177868081523,61.429400179253825,61.90340017925383,64.64067991986704,67.82013060871463,69.90967131910392,72.37129369034727,74.80439284383407,77.78690602123615,82.2815182060826,82.84013256321997,86.13427117185871,89.13498736464854,91.92330449428778,94.51390094201207,94.69055031223456,94.80227318366202,94.83951600327131,94.8767532363181,94.91399605592737,94.91399605592737,94.91399605592737,R,1,LH,LH-R,hetero-high
20,p17.rsml,38.68376784108546,39.99814306131755,41.0174026181477,41.3334026181477,41.9654026181477,42.4394026181477,44.73991734316034,45.281067414725015,45.789046024423435,46.76268589473004,47.478061320642894,48.378799906471215,49.645266250279846,51.304266250279845,53.8439989094614,54.61302753687144,55.41023037491605,57.28953006675144,59.06598987221135,60.42974131584028,62.26619200468787,63.91576043309574,65.98710444522189,67.81411974060399,70.96358974380354,74.71127776805581,74.94827776805582,L,0,LL,LL-L,homo-low
21,p17.rsml,45.35550678759947,46.90429245812774,48.13793853349098,48.73958460885424,49.292584608854234,50.32261858887625,53.89251160126352,53.97151160126352,56.048979225985015,58.65389883690484,61.205606886663084,63.223590769095836,65.48423684445908,67.99365291199351,71.77077853176932,72.09650387619311,74.99878945661065,77.57092581787774,80.1145709010254,82.57241840161863,84.9437347027476,87.82506175523213,90.11059983360532,91.86023136624299,92.02309403845489,92.02309403845489,92.02309403845489,R,0,LL,LL-R,homo-low
22,p18.rsml,30.912859481814465,32.344155485441945,33.33165548544194,34.031597268735375,35.41860420815565,36.977228361054614,40.38583746280004,40.89933746280004,43.57427792942729,46.05796595367956,48.01909222447398,50.880443632283885,53.79548001955319,56.52584162564129,60.91671598578332,61.683667255421746,64.71968215927916,67.927800061887,70.45332512305284,73.60822455654032,77.27636030613051,80.3746334271204,83.81635073102554,87.06752467697908,88.39533584578282,88.39533584578282,88.39533584578282,L,2,HL,HL-L,hetero-high
23,p18.rsml,40.452593250484185,41.991054015493106,43.01805401549311,43.76333852492558,44.40025688704117,45.35481751895514,48.06592538295397,48.30292538295397,50.23164825438144,52.127648254381434,53.85537996896098,55.76346273756029,58.413446619993024,59.99542038715858,64.52215258683992,66.06930852672508,67.540002075257,70.6355410166489,72.05973377045719,75.24349410830787,77.98050913046184,81.40399384037305,83.6574036413776,86.24518968344066,91.28794343130161,92.72911204558403,92.72911204558403,R,2,HL,HL-R,hetero-low
24,p19.rsml,43.67808159993131,43.83608159993131,44.316619839824874,44.55688895977165,44.71488895977165,44.803213644882895,45.45916097388073,45.53816097388073,45.92719085705168,46.404471173008666,46.65429110816197,47.066683215263936,47.30368321526394,47.46168321526394,47.897974975442835,48.04039425082366,48.67362742272798,50.19834788891186,51.48800927857971,52.86768496510897,54.27035215656958,56.34626412483798,57.212566756716704,58.924858065459325,62.09282860722865,65.38558257411184,65.38558257411184,L,1,LH,LH-L,hetero-low
25,p19.rsml,45.949931099766744,47.374123853575014,49.089071964242464,50.6307137044243,52.236353574730906,54.5322719368465,59.069265168829716,59.394990513253504,61.745318279623675,63.93859959414865,66.1382571750309,68.22992908527044,70.99115164645666,73.53399838682273,77.59534097271644,78.07587921260999,81.55589753905153,83.85233935194381,86.83834924755058,89.26320080023122,92.02401553851001,94.61055163015152,94.68503168259812,94.75951732097883,94.83399737342545,94.83399737342545,94.83399737342545,R,1,LH,LH-R,hetero-high
26,p20.rsml,46.72914467150247,47.66555296920171,48.82728282162008,50.33295318727121,52.48923354937629,55.053860452357775,59.74517372632878,60.26019071633979,62.4056895488271,64.95637225258241,67.12291143607472,69.56214803478754,72.36061223733459,75.184554858567,79.82191014048038,79.82191014048038,82.59142074706776,85.60997685199557,88.56093690100442,90.90762404059022,93.69755000027344,97.01482143103667,97.64805460294099,97.727054602941,97.727054602941,97.727054602941,97.727054602941,L,3,HH,HH-L,homo-high
27,p20.rsml,45.277165329858406,46.97346407030337,49.0961965913571,50.65805263088435,52.99360258710006,55.30673126835322,60.762525191773825,61.115823932218795,63.603283737678694,66.68298559057158,69.5351913421009,71.98860227842381,74.88605202971854,78.29382464467196,83.45633942280976,85.02799798952145,86.57212639556332,89.9790886492058,92.91849986399352,95.31224434729343,95.37469933108176,95.43715431487009,95.49960929865841,95.56206428244674,95.56206428244674,95.56206428244674,95.56206428244674,R,3,HH,HH-R,homo-high
28,p21.rsml,42.85534801038628,44.45497609216029,46.239484497856374,47.36298004746928,48.41252113766061,50.38975729412459,54.17664337823749,54.69618476253714,57.054943874675104,59.04411304797335,60.918372088711884,63.45624745340791,65.69272216945807,68.86848286573226,72.68401955864793,73.19903654865894,75.9192685196118,78.69482537744052,80.86252876583528,82.70680233556402,85.44258727776983,88.14624614123615,90.00442623207773,92.05842623207772,93.89064024195955,93.89064024195955,93.89064024195955,L,0,LL,LL-L,homo-low
29,p21.rsml,40.53565542854644,42.46469566918426,44.32161583440408,45.282692314191195,46.434305313423145,49.536538794223205,54.384883203922186,54.58238320392219,57.39091826995184,60.20832577202895,62.712139762723936,65.26766311269859,68.10394572808708,70.8228575151816,75.72960076767033,75.85451073524698,78.35744877425779,81.36199663598022,84.47381812539791,86.85653082184044,89.68136635003087,92.59304580938255,92.59304580938255,92.59304580938255,92.59304580938255,92.59304580938255,92.59304580938255,R,0,LL,LL-R,homo-low
30,p22.rsml,45.53486880343449,46.80133514724312,48.95646382849628,50.34017000385186,52.128571538910066,54.40763130525196,58.684505072499014,59.08732761407284,61.6712757247403,64.14522224495529,66.53444614437011,68.30516901579759,71.01061970464517,73.44355395206695,77.47265746223866,77.9531957021322,80.2928284905514,82.76693635455023,84.96763242355236,87.3365158761669,89.9819756816268,92.80431188981508,95.0202022514939,97.44497995059677,97.98442569345173,97.98442569345173,97.98442569345173,L,2,HL,HL-L,hetero-high
31,p22.rsml,43.18884619921132,44.56358478503964,45.83250314715523,46.961857928293206,48.7775760281036,50.3456357944455,54.01878550265083,55.28925580367222,56.55663210629345,58.88904190729799,60.58232641673046,62.67513219950693,65.15891641371087,67.42246200526826,71.34753880737235,71.70083754781731,74.1928138436974,76.49603984216128,78.43658979837699,80.65000006310424,82.97536825693642,85.29649667944884,85.29649667944884,85.29649667944884,85.29649667944884,85.29649667944884,85.29649667944884,R,2,HL,HL-R,hetero-low
32,p23.rsml,31.706688793111173,32.9060846827156,33.43308041324859,34.25786462745252,35.00940338227492,35.91187249531979,38.693776392108866,38.87042576233135,40.13996829805042,41.531467579401294,42.36190752304562,43.38738716691965,44.62203863595859,45.75314649995742,48.249471498830765,48.52597149883076,49.36296149279724,50.51321885530356,51.6443267193024,52.605403199089515,53.84257952039542,55.27822928618093,56.5477718219,57.73868208300282,59.60852445471702,62.77469031423859,62.863014999349836,L,1,LH,LH-L,hetero-low
33,p23.rsml,36.828741257080374,37.969544702756856,39.5224767498447,40.77157642561121,42.61626108297967,44.542689102743296,48.406113491718436,48.64311349171844,50.809009713053335,53.23340889572897,55.36075156962652,57.66114573400085,59.84476557652965,62.28182534287154,66.185115558704,66.5108409031278,69.13832580766258,71.85137594269645,74.44548745375859,76.68455299908362,79.50697247991323,82.53111478237885,85.08808392065421,87.61055936433088,92.66300328740252,98.61270819623721,98.81411946702413,R,1,LH,LH-R,hetero-high
34,p24.rsml,33.32879036157597,34.74122531624984,35.640653336013465,36.446298419161124,38.0439745440375,39.55153517595148,43.61874727796127,44.021569819535095,46.83892077273658,49.251637478268265,51.85341788872214,54.420142276994625,57.60926214228126,60.75826110308882,65.62352563331231,66.70904864817214,69.08152002574657,72.35519638284862,75.54083397279973,78.24896265405289,81.09777379051707,84.53025799282602,87.5909756737006,90.72660733870632,96.16058102286333,100.47157515055805,100.47157515055805,L,3,HH,HH-L,homo-high
35,p24.rsml,34.30950656737297,35.98415165052063,37.01418563054265,38.318770342712206,40.58913308444629,42.92822932516015,47.725495038775684,48.507555138768005,50.727051048601865,53.706480301306435,56.144322949165456,58.40093987884864,61.36311850658227,64.34178979952912,69.0754547061953,69.4011800506191,72.4874067844494,75.02715698929487,77.44711229970332,80.11558050493305,83.07170118193503,84.5948298631882,84.62116846318818,84.64749916318819,84.67382986318819,84.78555273461566,84.78555273461566,R,3,HH,HH-R,homo-high
36,p25.rsml,45.952275591946254,48.36468776651345,49.03618776651345,49.91943461762587,50.47804897476324,50.97768884506984,53.62964956562474,54.07127299118095,55.70277122899796,57.71435776082845,59.47030117602007,61.31270412997091,63.34135462648721,65.86147463181088,69.55022173448485,69.89001358253303,72.49220358848939,75.35713769328632,77.47278951930006,79.9370478528163,82.33153093327921,85.2336986296355,87.35179830540201,90.00213969009017,94.5944394975992,98.6986894400056,98.6986894400056,L,0,LL,LL-L,homo-low
37,p25.rsml,40.75223050098579,42.15368261860966,42.77069234300628,43.342860957288714,43.421860957288715,44.47928897705234,47.299658434913916,48.32665843491392,49.35365843491392,51.25297794038743,53.26897013379571,55.16497013379571,56.96325144832069,59.46993446117564,62.92394994452792,63.00294994452793,65.32437796429154,67.45884042589633,69.94630023135625,71.60530023135624,74.48597591788551,76.46068445933503,78.9153436774437,81.2355197107151,85.11774842498984,89.3391562049066,89.3391562049066,R,0,LL,LL-R,homo-low
38,p26.rsml,56.010352698064196,57.68602979958751,59.60648000374886,60.998126079112104,62.97571406008616,65.15807313472203,70.06829913318592,70.7052174953015,73.4949609206519,76.32343809230855,78.64486611207218,81.14262454123684,83.92198611017251,87.26960760574538,91.76708407172869,92.00408407172868,95.35677209598097,98.47108077043994,101.42581551857839,104.4055240867189,107.64983783650602,111.01209519901234,114.12391042414536,116.96787411178592,117.04687411178593,117.04687411178593,117.04687411178593,L,2,HL,HL-L,hetero-high
39,p26.rsml,25.87308365241648,27.06071406630794,28.041436937735412,28.678355299850995,29.639431779638116,31.02482563316051,33.014947691934125,33.91604710434862,34.79743237155528,36.657267602928044,37.909327369269924,39.66370233339466,41.295247924952044,43.2133766062052,46.40719270167831,46.565192701678306,48.83064560957734,50.90198962170348,52.52496591758356,53.99824565819676,56.13124565819676,58.046696347044346,60.10221501638306,61.76309490367173,64.05409490367173,67.0061638743825,67.0061638743825,R,2,HL,HL-R,hetero-low
40,p27.rsml,44.60506905904916,45.79269947294061,47.47664599315561,49.05664599315561,50.48083874696388,52.09242961020244,56.10807015201965,56.34507015201965,58.187178016018485,60.34434665201851,62.119645392463475,63.55454488066102,66.1015778059106,68.03181125109633,71.49193764162862,71.86457989634486,73.68843652448206,75.7834265602579,77.93608367040514,79.22997247938372,81.33276788074829,83.92939049619694,85.75025052651229,87.8284160637109,90.74067229529946,93.69046564350083,93.97802998412742,L,1,LH,LH-L,hetero-low
41,p27.rsml,48.98479163041164,51.33872517958369,53.21130155069385,55.13104603399376,57.27127441461808,60.22173122825966,66.16694116870951,66.7255555258469,69.30772581252113,72.29524146480608,75.1798658390373,77.69296551480382,80.992699404625,83.87603059579305,89.38737624763377,89.94037624763376,92.6671557975758,96.150267124976,96.57569514473963,96.63155658045336,96.6874180161671,96.7097625904526,96.73210157929296,96.75445174042012,96.77679631470562,96.79914088899112,96.79914088899112,R,1,LH,LH-R,hetero-high
42,p29.rsml,28.85594546442394,30.531788535836057,31.89553997946499,32.118985722319934,32.45415433660236,32.87958235636599,34.96692692055419,35.07864979198166,36.66062355914722,38.45384347382898,39.99330327928889,42.127765740893686,43.943740678653015,46.005159832337675,49.19808531579659,49.60090785737042,50.9462293802786,53.192414713310875,55.12542199520535,56.541443325329205,58.478152131525945,60.532152131525955,62.193032018814606,63.7809123669517,67.04411855784967,70.8935152688025,71.2192406132263,L,0,LL,LL-L,homo-low
43,p29.rsml,42.92371531585512,45.051057989752664,46.1821658537515,47.08290443957981,48.024087879166146,48.42691042073997,51.31542345634162,52.10542345634162,52.89542345634162,54.633423456341625,55.93220767054555,57.31554039101254,58.97642027830119,61.05552814230003,64.4805178713402,64.7303378064935,66.8220522823274,69.33190832185466,71.38742699119337,73.23238838440815,75.51645969070347,77.9115675547023,80.44080162848829,82.41580162848828,86.68574215722168,88.20854118539556,88.20854118539556,R,0,LL,LL-R,homo-low
44,p32.rsml,48.217150102535506,49.878029989824164,51.6333740019503,52.53967274239527,54.92796489312176,56.85647042253018,61.80395759609156,62.93105809041821,64.1004579199886,66.97609933433111,68.90327665704292,71.06379641463819,73.35487050976506,75.74733162832386,79.5011096797995,79.8171096797995,82.05953769956314,84.4898190140881,86.9367225727657,89.18046115859403,91.50992096405393,94.2082050233448,96.92463304310843,99.5012597652274,99.67790913544988,99.78963200687735,99.78963200687735,L,3,HH,HH-L,homo-high
45,p32.rsml,49.298587713314994,50.89942983734575,52.506765904064,53.85905969209244,55.518059692092436,57.785730985039294,62.60631752921149,63.56365774900799,65.89063602326503,68.71348589186773,70.6558053978369,72.54231811976591,75.32890697428107,77.9111337130771,82.72546638667541,83.96011785571434,85.81727800273659,88.71028464607926,91.46570782326951,94.22533040392689,97.12739560386059,98.78686577533098,98.86586577533097,98.99077574290763,99.16742511313011,99.47592997532843,99.47592997532843,R,3,HH,HH-R,homo-high
46,p33.rsml,49.790667489714814,51.67155750926408,53.47975247104395,54.77777358469339,56.15349645612087,57.662789336909746,61.48051145425828,62.82266479118217,64.1479324760213,67.42060658278956,69.16910738877209,71.31333610304684,73.75039586938874,77.13152924145882,81.59932836473277,82.90522010986328,84.21111185499379,86.74404454261105,89.77876741403851,91.20076741403851,93.93787114768521,96.12290318406363,98.13701589193278,99.81335990405893,103.65287607424902,105.98686534554916,105.98686534554916,L,0,LL,LL-L,homo-low
47,p33.rsml,43.18608972787764,44.834365341461876,46.88276965710559,48.382497625397676,50.56414370076093,52.33388228658925,57.82014367564853,59.079153031029605,60.37185172540724,62.511113422383964,64.79330838416384,67.10511586719022,69.19858856056953,71.95670226065428,75.69506076744115,76.01106076744114,79.02313386938653,80.82527588063837,83.28092976266326,85.41977360923084,87.68295423895111,90.72225297939607,93.14335671304276,95.81290669225837,99.34795463382216,99.5714003766771,99.5714003766771,R,0,LL,LL-R,homo-low
48,p34.rsml,50.73428940028495,52.70928940028495,54.705040843913885,55.653040843913885,57.76298895458133,59.78550512477143,64.83341608873907,64.99141608873907,67.19732129821342,70.22433044604,72.26357143749632,74.39657143749632,77.83529065415334,80.66608543754597,85.1871312021739,87.060019797546,88.83916756388791,92.57419772581709,94.67603627657874,98.12669034611427,100.99005841723454,104.25372221821932,107.11301281429618,107.90301281429618,107.98201281429618,107.98201281429618,107.98201281429618,L,2,HL,HL-L,hetero-high
49,p34.rsml,49.69820487641324,51.21780021728529,52.54885998362717,53.88445317744228,55.09988119720591,56.205881197205905,59.024685112453184,60.09191634325558,61.159147574057975,63.67779242550124,65.73110741962321,67.42783290309137,69.65925442486231,72.67137920078923,76.1033278171957,76.353147752349,78.95654655186404,81.80262406150882,84.67367110487757,86.56967110487757,89.14064740075767,92.41839533275694,94.96865770699867,97.8430857267623,101.7324695122834,101.81146951228341,101.81146951228341,R,2,HL,HL-R,hetero-low
50,p35.rsml,46.44562592687275,47.95202970534078,49.1410189171597,50.016557157053256,51.31945853474844,52.94933724335966,55.542430326337914,55.621430326337915,57.403751565621114,59.41147443704859,60.372550916835706,61.99101072229561,63.46165679765887,65.2344410118628,68.22343109935218,69.17143109935219,70.11943109935218,72.0354055253698,73.55853420662297,75.00014892630364,76.9117940094513,78.98444337967378,80.56641714683934,82.38341714683934,84.92190407692264,88.50836486717256,88.66636486717255,L,1,LH,LH-L,hetero-low
51,p35.rsml,48.10584434685287,50.11814308729783,51.57188167312616,53.00263252495186,54.72248856447911,57.12618610443912,62.13404143016064,62.37104143016065,65.08746944992428,67.78704237985042,70.13786174714264,72.67710431118023,75.24562761512571,78.20028970867531,82.87958185940181,83.43258185940181,86.33389101480128,88.9713190345649,91.82226385037312,93.235458812153,93.34718168358046,93.37511240143733,93.40304311929421,93.43097383715109,93.45890455500796,93.45890455500796,93.45890455500796,R,1,LH,LH-R,hetero-high
52,p36.rsml,43.978353229677346,45.65884497318577,47.28603403718541,48.39273916954904,50.21359919986438,52.220994539053606,56.472969910204185,56.61538918558501,59.56504029946933,61.84322781623201,63.77414972111785,66.15236465042933,68.22827661869773,71.00341711066409,75.84639220162468,75.96489220162468,78.85650021674535,82.02955046004054,84.47695494801646,87.53256653147945,90.63265805178476,93.63528339057812,96.3924774893905,99.40891854695518,104.283308392019,106.18417554287522,106.42117554287522,L,3,HH,HH-L,homo-high
53,p36.rsml,30.391584205984262,31.57921461987572,32.88508178268091,33.939151139230844,35.6000310265195,37.2590310265195,40.98573388080394,41.311459225227736,43.713671038983534,46.67633931652529,49.0271586838175,51.428897269645816,54.353033515774825,57.344452946812986,62.11194442131318,62.61158429161979,65.69359694571452,68.93458560697147,71.69580816815767,74.49120549671484,77.98150249884318,81.49900039556272,84.65600412165222,87.94277267321198,93.76747937545699,100.99272174682604,100.99272174682604,R,3,HH,HH-R,homo-high
54,p37.rsml,38.08342550941207,39.359709568702954,40.43422573889305,41.280173849560505,42.28412196022795,42.92104032234354,44.68753402456838,44.84553402456838,46.01239006409563,47.20230842621121,48.27682459640131,49.875116747127805,50.98111674712781,53.26930203605587,56.34459415884945,57.463418764217884,58.593892899379725,60.72249038026966,62.44464127146076,64.20654777932464,66.0129672103628,68.01360708066942,69.58005282352437,71.43551262898427,74.77412483139966,79.59061193862665,79.59061193862665,L,0,LL,LL-L,homo-low
55,p37.rsml,44.325362714402,46.001205785814115,47.504283295458904,48.65152220997242,51.02283851110139,52.73321075275135,55.87013059318127,56.9768357255449,58.083540857908524,60.19348896857598,61.973706071136526,64.36512383667964,66.91218442925476,69.31712901748477,73.84902365942708,74.08602365942708,77.48394213990892,80.47771926639874,82.50656106008802,84.58268974134118,87.07907341031716,90.2966786861081,92.94238261472329,95.30044238106517,99.81722022701773,100.2778654267105,100.2778654267105,R,0,LL,LL-R,homo-low
56,p39.rsml,43.29343225771512,45.21043780214667,46.65983939090002,47.576035057774725,48.803080798568445,49.71243908879293,53.046240640213604,53.38603248826179,56.355687779925844,58.6158334610712,60.88195236826589,62.92909046432208,65.59540082025686,68.47907974244457,72.85600404988273,73.36185086463993,76.421357813133,79.67707544368865,81.8669217530041,84.6101602547344,87.39424652559671,91.0475117547471,92.90569184558868,92.96155328130241,93.21137321645571,93.21137321645571,93.21137321645571,L,1,LH,LH-L,hetero-low
