,0,6,12,18,24,30,44,45,51,57,63,69,75,81,92,93,99,105,111,117,123,129,135,141,151,164,165,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,0.0,0.17664937022248162,0.35329874044496323,0.7171372912066213,1.2008626356304202,4.466885435662672,5.177423831622974,7.255733777035807,9.970498388214681,12.874744592579528,16.032959799151904,21.01168974076231,25.540058367889188,34.31267236588408,37.12029669448081,42.06148085931504,47.968182683210706,53.81199837609138,59.228852372329726,65.72692566507405,71.69250855066032,78.13934379933536,84.73735356661965,91.48797823113688,104.85878125747288,106.60627383326263,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.0,0.05888430117594792,0.11776506968248572,0.17664937085843524,0.6089481113034039,2.0638443326383014,2.6383754422928694,3.9080462708513855,6.072889991748876,9.096798085609835,12.178096759551943,16.288986043585727,21.224923287326067,28.978615173570354,31.573393013500635,33.891516925362176,37.475895632772875,40.26220659972827,42.83362856909426,45.74626605256096,49.12243153429522,51.66385220435438,54.3911905345296,57.656406400113994,63.7785307221192,64.07480296376916,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p07.rsml,0.0,0.0,0.1579999999999977,0.2697228714274706,0.5063557104316013,0.8615882778546441,1.9651833567231491,2.6632271930916467,3.472991402575857,5.099746047183937,7.328570853329625,8.977194495097255,11.767289012663802,15.028822201086117,19.716331583329726,21.40474614218973,22.997409971983135,25.8171183327948,28.592153685467682,30.57191164096974,33.09272157220147,35.29988165041316,37.502541626228904,39.45860042410462,41.77979618296998,46.52847371573084,47.00247371573084,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039500000000003865,0.15800000000000125,1.1253347357413341,1.8129941894453503,2.579653643149362,4.32164783929014,6.268891676212297,8.574918720100017,12.74071660491158,17.659751557708628,21.87330198481364,26.48897180506862,35.26012213413662,46.5382049872713,47.11957970191757,2,HL,L,HL-L,hetero-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11172287142747288,0.19072287142747352,0.26972287142747414,1,LH,L,LH-L,hetero-low
p12.rsml,0.0,0.0,0.0,0.0,0.039500000000003865,0.2804112707869179,1.450752034883219,2.1847883455786716,3.1606873284860155,5.072902184384754,7.245178410240391,9.481615469978918,13.158966865762228,17.588607482233343,25.03530482569608,27.07109139898082,30.42285293829984,35.57506647598341,40.011056927022366,44.28383145867719,49.48788574082913,55.0603539847091,59.78148528171528,63.610749378917866,70.0830807831434,76.82897270854508,77.28941845140004,3,HH,L,HH-L,homo-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.39672861994678144,1.3536484442043282,1.7283170584867436,2.3133056079224685,3.9219208906618745,5.211714419791568,6.7848996828574855,8.913358575759815,11.567090443092319,15.55097156306459,16.831325877550412,18.15380243325713,19.658295295953526,21.058343564130162,22.27256639334415,23.713776465973524,25.301203486112012,26.42767493446519,27.685096910787138,29.530140725978853,32.48788933038797,32.59961220181545,0,LL,L,LL-L,homo-low
p14.rsml,0.0,0.0,0.0,0.39718771295643507,0.8506914855911012,1.0273408558135841,3.1064609725441046,4.4770521397518905,6.431704956909854,11.699034447948952,16.58572312786362,24.141168022194947,33.75870670987211,44.56881811060081,61.46066509607256,66.39050293330257,73.90776609636796,84.01059199814804,92.80515765091847,102.43372727200526,113.48261399714393,125.4350092042259,135.0073298228631,145.7239273876321,166.38800918166692,192.9791592278157,194.39490074330024,2,HL,L,HL-L,hetero-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.1675843071412106,0.28608430714120797,0.32558430714120473,0.32558430714120473,0.7819256132042751,1.1159496854161757,1.5958768115586568,1.8723768115586612,2.775066797453326,3.2882484962064304,3.9242401481704756,4.781774093205593,5.677587222108822,6.385919072264139,7.2016259264401254,8.084872777552537,8.69543667273799,9.306799414472072,9.90887680445818,10.391215355219837,10.391215355219837,1,LH,L,LH-L,hetero-low
p17.rsml,0.0,0.0,0.3949999999999996,0.6479234073785963,0.7596462788060717,0.9020655541869005,1.1386983931910244,1.4132839368303995,1.761639647261994,2.84663612051722,4.145385811028737,6.079912029018599,8.464872914189158,11.675132056386731,16.997010959627268,19.73263420463062,22.738613646813278,27.739522379419032,30.971324493178027,34.894735254303356,39.79622220365589,44.635252109876134,48.47419807119951,52.16613205213241,57.23660011372067,63.65665597566671,64.29427217780874,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.0,0.3184591810577957,0.6835434881990103,2.539316188668539,3.002598136261259,4.637335294187796,6.126623479742872,7.318692986253014,9.656212281306583,13.297728080798942,17.27841155656335,24.030271491131394,25.119308953779512,29.301397607041114,34.051469379846935,38.370177942172134,43.28495655975084,49.155159893251906,54.0454810294442,58.99288100218293,63.71130906985206,72.48110677703714,82.94054687172857,86.59222893022596,2,HL,L,HL-L,hetero-high
