,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,0.0,0.10783755770212014,10.44048348605965,28.43745321553605,0.04951428162343562,0.19017639532492467,0.0,3.175537330604156,0,L
1,0.0,0.11110709002400786,10.647405195641442,33.415662536380985,0.04672516866470051,0.1830206854930055,0.0,4.822802202875741,0,L
2,-1.0526999999999997,0.10657863619160353,9.52480806864135,30.986231869091565,0.04967260607152098,0.17405187135017286,7.0527,6.7341948523684305,1,L
3,-7.0503,0.1380165008772952,11.10816066953216,26.08535169570905,0.0589661938002049,0.24096322461705916,19.0503,9.845754657828335,1,L
4,-1.0526999999999997,0.14917760088757065,13.556110770321498,34.22019603502105,0.05106865751590387,0.25468013321107874,7.0527,10.572554657828336,1,L
5,-7.0503,0.16409249607198106,13.368000410099924,32.181437514640585,0.05033618194798707,0.24754390581531777,19.0503,12.352578903943359,1,L
6,-13.0504,0.2110361600129692,13.91069820745365,28.483689182234226,0.05814549841533959,0.2975572555095532,31.0504,15.211921974885968,1,L
7,-13.0504,0.161638865884024,15.379871222358318,38.21507863250316,0.039229913779361664,0.22196043680019503,31.0504,16.630026150732416,1,L
8,-13.0504,0.16134543868930595,13.724728640595538,33.179093805467,0.04542096307141112,0.2293325093163793,31.0504,18.161881644244804,1,L
9,-13.0504,0.1389638179125318,11.099865490942351,31.56739863689884,0.054896832258608995,0.22416640083814088,31.0504,19.773541131791422,1,L
10,-13.0504,0.1557242242120578,14.393068115177835,39.12175067114653,0.043194137894865856,0.2287092391923243,31.0504,20.595653634879252,1,L
11,-19.049599999999998,0.13591432194673847,9.733823546598083,23.978920936291143,0.05946371235057579,0.21293203573901995,43.0496,22.720712951733162,1,L
12,-19.049599999999998,0.1050080295652975,7.544709408556574,23.353182413700868,0.05809323664662803,0.16124030426594216,43.0496,23.86937011453836,1,L
13,-19.049599999999998,0.1376938106400998,9.44109630303196,27.23038002530618,0.05884365346311972,0.20437490820533716,43.0496,25.112297151948326,1,L
14,-19.049599999999998,0.15438498265254344,13.115818741239902,36.42361141478013,0.04591417389533651,0.22153772878155983,43.0496,27.460260641412077,1,L
15,-37.0489,0.042254928243019775,2.6874260514909802,24.59705097090397,0.056945970508431525,0.056299565067008166,79.0489,30.32387241290375,2,L
16,-49.050399999999996,0.06454727333817112,3.0826594589445695,18.936791401094606,0.07783974449042096,0.08827393176198023,103.0504,31.551776621652515,2,L
17,-43.0497,0.06938500875389894,3.2135574062733157,18.395439786156544,0.09355209827252811,0.11059744987756383,91.0497,33.8824815217311,2,L
18,-43.0497,0.05426884913982363,2.33453216262548,11.96509814017292,0.10538321568757712,0.09050588641980965,91.0497,34.854236763086675,2,L
19,-49.050399999999996,0.07942823451828272,3.381171026191766,16.648990181602652,0.09189407128166233,0.1143036634551224,103.0504,36.31921688993798,2,L
20,-49.050399999999996,0.05703443248133708,3.1492037303767333,23.92232348737652,0.07217373194129477,0.08361523940789584,103.0504,38.632812940049234,2,L
21,-55.0501,0.06932102553525582,2.339932517784781,14.254423956127278,0.12973501053319886,0.11167759231715617,115.0501,41.63178563744483,2,L
22,-61.047399999999996,0.06051655535654854,1.5125805441149112,10.231220760814882,0.21624083848551434,0.12032662754534977,127.0474,42.97472102689408,2,L
