,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,0.0,0.0906281276978325,9.514569498939693,34.81006403390632,0.03311470873390946,0.11590858401335696,0.0,0.19631499999999902,0,L
1,-7.731100000000001,0.05055038785752869,3.896519651398232,16.170085808593107,0.08594691656515517,0.12320056215917019,19.7311,3.115023015024436,0,L
2,-25.7331,0.05998800376446326,3.7215569057719375,15.607066709234594,0.0703089809700293,0.09625892022209152,55.7331,3.574233941167752,0,L
3,0.0,0.055687536253538894,5.4599788547736035,37.089394687652806,0.045963805237503125,0.09232354130990371,0.0,4.565150092408125,0,L
4,-19.726,0.04412891483705415,3.898693106592673,35.21412384879652,0.03488362117020173,0.05003180022225748,43.726,5.612690092408121,1,L
5,-31.730099999999993,0.07524723178951875,4.060591161842315,18.897690792419688,0.07460095752413345,0.11143950771255884,67.7301,6.433595781255712,1,L
6,-19.726,0.02992868801537736,2.0150191595140066,12.477293672865484,0.11229080372997295,0.08323938989114699,43.726,7.686667274986219,1,L
7,-13.7259,0.10914921235101112,10.445628843060529,39.45939989663461,0.03990662008766976,0.15335045007203246,31.7259,9.075942191948302,1,L
8,-37.7227,0.07798240268021454,4.760840236333739,23.894500020837224,0.06287085131087324,0.11011296749279313,79.7227,10.802540583768927,1,L
9,-19.726,0.2213871279425023,20.61763807088012,39.51045420335714,0.03904202095966979,0.2961261224920539,43.726,12.379243548694134,1,L
10,-19.726,0.23574589797912449,22.004692711600587,41.28597847564968,0.04453310995383949,0.36049882310461967,43.726,13.222889945296407,1,L
11,-43.7264,0.05608913199254005,2.540934614782414,11.343954583119016,0.0812970813370542,0.07599306513673906,91.7264,5.206916416028232,1,R
12,-1.7268999999999997,0.08259913185956509,7.4787931687449785,36.16130805352733,0.041847119798158555,0.11513374014479465,7.7269,10.070801083965764,1,R
13,-7.731100000000001,0.1329565745335514,12.938188722046656,39.019357213549036,0.039112094319727155,0.18616158645698103,19.7311,11.517152175471578,1,R
14,,,,,,,79.7227,13.595382084589298,1,R
15,-13.7259,0.20564603580933208,19.4289864818349,38.7689512976902,0.04076749107838751,0.291386649010316,31.7259,14.146528119683445,1,R
16,-19.726,0.20569370440327966,15.987610153531197,28.753962298089846,0.05019631920726251,0.295230308434523,43.726,16.227050494037726,1,R
17,-19.726,0.19130667730424863,15.222698801155108,33.5267311471778,0.05151597436656923,0.28849553163325575,43.726,18.968208604705183,1,R
18,-25.7331,0.28381520818101375,27.17503767608998,40.39540602404879,0.04153312044949852,0.41521232316831874,55.7331,19.58290380439796,1,R
19,-31.730099999999993,0.17923905607775165,11.064267769017698,22.644383410901007,0.06419288749168767,0.26128537837340005,67.7301,20.740941764567694,2,R
20,-25.7331,0.20049630452809278,15.049109331737883,32.57321665378544,0.05587441062005656,0.3093351489401373,55.7331,22.291685359405363,2,R
21,-37.7227,0.1585526579125988,12.06424104260207,31.73791648837545,0.046324691429352936,0.2055976086720532,79.7227,25.479158494341064,2,R
22,-50.262699999999995,0.08752515174628021,3.696716829533613,16.409641231711397,0.10033099603584815,0.13644474891694555,104.2627,27.369649413417264,2,R
23,,,,,,,139.7333,28.445724824018214,2,R
24,-50.262699999999995,0.1318499512455319,6.196265259584094,17.778129386315186,0.07596155859385872,0.17315274731678906,104.2627,28.956404679896632,2,R
25,-55.7234,0.0761269439499417,3.214381625058124,18.913258946600465,0.10221463722523212,0.12086931099967012,115.7234,33.679717797844745,2,R
26,-55.7234,0.14727783360130736,5.099737512693313,14.048307834251556,0.12490757720198953,0.23433767992987165,115.7234,34.72141914015819,2,R
27,-61.727000000000004,0.09396382070177978,3.04498318624076,13.455839833995965,0.10986104896348789,0.12306488731752695,127.727,36.42794775993429,2,R
28,-55.7234,0.12033749505291556,4.521811389119071,16.577879576137192,0.11774713126517873,0.19587016828671164,115.7234,37.78711515212703,2,R
29,,,,,,,139.7333,40.49531074223397,2,R
30,,,,,,,139.7333,42.66770625086864,2,R
31,-61.727000000000004,0.12095419474283718,3.8904913929189044,14.241519277442878,0.1328594491173784,0.19015266844208148,127.727,44.33841856443162,2,R
32,,,,,,,139.7333,46.442398061919405,2,R
33,,,,,,,151.7281,49.19625507145605,2,R
34,,,,,,,151.7281,49.77953246044006,2,R
35,,,,,,,151.7281,50.76239614630109,2,R
36,,,,,,,151.7281,53.057346146301086,2,R
37,,,,,,,168.1019,58.99736927912604,2,R
