,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side,uniq-condition,genotype
31,-13.726400000000002,0.1599214458663954,15.984509107558411,41.73795586621005,0.040034523752101,0.2354179036303207,31.7264,19.64772372205539,1,R,LH,col-0
32,-19.7266,0.1361586745599287,12.356927570226636,37.08047423052516,0.0424425562254852,0.1929379020537031,43.7266,22.05555405741008,1,R,LH,col-0
33,-19.7266,0.1748261746189837,15.326108496827754,35.229775517467004,0.041869662956726,0.2360678684903554,43.7266,23.781014623979736,1,R,LH,col-0
34,-25.7267,0.0873614455571899,6.766293973434547,32.09547300630237,0.0524458536596429,0.1305471933901864,55.7267,25.10520276982458,1,R,LH,col-0
35,-25.7267,0.1773330957862649,14.624996699709472,32.8860686132147,0.0437510543248944,0.2353909805861147,55.7267,26.232674734976047,1,R,LH,col-0
36,-19.7266,0.1878707812194425,12.60796704400384,31.313487177989103,0.0702429559842087,0.3258017122618818,43.7266,27.56179377691274,1,R,LH,col-0
37,-31.7268,0.145076276272395,8.96800742208448,28.07592328895628,0.0819163210569046,0.2702538668128556,67.7268,29.78143281059109,2,R,LH,col-0
38,-31.7268,0.0825041828157204,5.854541642625647,31.4689570657552,0.0624859201350227,0.1345800195102113,67.7268,30.94938345797864,2,R,LH,col-0
39,-43.7225,0.0506722748983356,3.21064319886071,26.768571859054852,0.0563824918619725,0.0665950315144774,91.7225,33.708616275389936,2,R,LH,col-0
40,-43.7225,0.1573143537084352,8.00414652721428,22.404030297310367,0.0873098205881065,0.2570890883849809,91.7225,36.17628100109626,2,R,LH,col-0
41,-55.723,0.1389168268389284,4.979520917590531,16.284031237746543,0.1288463024612139,0.2360288221562078,115.723,39.466537095124096,2,R,LH,col-0
42,-55.723,0.1364164339578556,4.8036968888651135,16.38109024084929,0.1384581969897058,0.2446807402948224,115.723,42.22906584355094,2,R,LH,col-0
43,-61.72410000000001,0.0972579637132089,2.445475139142023,12.456146706142109,0.2739290833001999,0.2464375680568604,127.7241,44.23383774703522,2,R,LH,col-0
44,-61.72410000000001,0.0524008967575606,1.5804670656964523,14.21772770479581,0.1536300318211416,0.0893237791067662,127.7241,45.1628018913061,2,R,LH,col-0
45,-61.72410000000001,0.0835740451853898,2.3372654516640377,13.65294923926282,0.1837020354246121,0.1579528716644173,127.7241,46.17706575022049,2,R,LH,col-0
46,,,,,,,139.7262,47.636303079612944,2,R,LH,col-0
47,-61.72410000000001,0.1003289420284106,2.6983161587466493,14.497350001000552,0.2299369398173341,0.2282480623260424,127.7241,49.20684662857144,2,R,LH,col-0
48,,,,,,,139.7262,51.85639687298283,2,R,LH,col-0
49,,,,,,,139.7262,53.165865423744485,2,R,LH,col-0
50,,,,,,,151.7215,54.40061515366547,2,R,LH,col-0
51,,,,,,,151.7215,55.543273349321545,2,R,LH,col-0
52,,,,,,,151.7215,57.15820846181367,2,R,LH,col-0
53,-13.726299999999998,0.032265887373921,2.89333213638326,31.31444422270276,0.0400606332144974,0.04264043421468,31.7263,4.784380031243618,1,L,LH,col-0
54,-13.726299999999998,0.019888703443118,1.4859168105226357,16.951653287390187,0.0659768852124696,0.0360654888013235,31.7263,6.36493165413974,1,L,LH,col-0
55,-13.726299999999998,0.0553378904909629,4.550115160533297,28.037078949822316,0.0469508249343126,0.0785906958198906,31.7263,7.792066162166225,1,L,LH,col-0
56,-25.7269,0.0422748585195018,2.6885547090183213,20.75626436566548,0.0825085371408748,0.0816062241015177,55.7269,10.974708001843087,1,L,LH,col-0
57,-31.7277,0.0236094245750487,1.258960785954173,10.985360646939094,0.1250758806079202,0.0579283675833283,67.7277,14.514484113087432,1,L,LH,col-0
58,-50.2595,0.0224131600727381,0.7860537336984718,13.186154507492,0.2772969963475859,0.080186806621871,104.2595,16.078020464551965,2,L,LH,col-0
59,-61.726,0.0515423703933627,1.7427251783141202,14.84699933455112,0.1233318784486067,0.079069641569508,127.726,22.73453748824861,2,L,LH,col-0
60,,,,,,,139.7293,24.159972525689984,2,L,LH,col-0
61,-7.7257,0.1251670713812927,28.41556719256144,84.13936816273673,0.0168821948057092,0.1764780736997707,19.7257,4.393690972773065,1,R,LH,col-0
62,-7.7257,0.2200829687037357,29.38411876509135,54.57587161095121,0.0296144343077069,0.3201265026121144,19.7257,5.471049351842174,1,R,LH,col-0
63,-13.726299999999998,0.2097528249796023,31.743406871388043,58.436021634932175,0.0250328817011873,0.2923276536982837,31.7263,8.063656324342862,1,R,LH,col-0
64,-13.726299999999998,0.1651251996298094,20.045276323641787,49.024800989524486,0.0309168424729717,0.227988372631893,31.7263,9.74583021312748,1,R,LH,col-0
65,-13.726299999999998,0.0850437710937744,6.317582601301207,19.01671549823053,0.0689940128253839,0.1603495893826026,31.7263,11.71824978988479,1,R,LH,col-0
66,-19.7267,0.1740806699467169,14.14865730049988,31.20875023922863,0.0461648841317806,0.240288228416743,43.7267,13.562244567882962,1,R,LH,col-0
67,-25.7269,0.2025699091553498,16.783869763679412,35.614209006098655,0.0453885591161295,0.2802489635145867,55.7269,16.408595422865147,1,R,LH,col-0
68,-31.7277,0.1761915650692033,10.202402619692675,20.54382671225917,0.0780631480595201,0.2929908363164061,67.7277,17.88342795304802,1,R,LH,col-0
69,-25.7269,0.1757687594560042,11.40467815600122,23.50054860864484,0.0708940504291362,0.2974392941360168,55.7269,18.855794833457225,1,R,LH,col-0
70,-31.7277,0.180007915051301,12.516605266534944,29.5240423997315,0.0573251121175012,0.2639593116219932,67.7277,20.961325934106416,2,R,LH,col-0
71,-50.2595,0.1751840582857999,10.21683682268676,25.24531917124769,0.0657424167553915,0.2470970954103272,104.2595,21.726362521466783,2,R,LH,col-0
72,-43.7235,0.1924370298358079,10.846238487751997,20.88615415395821,0.058907417923072,0.2350469685674619,91.7235,22.236386913040363,2,R,LH,col-0
73,-43.7235,0.0798192757326938,7.618939377608746,36.808248385091055,0.0419457791924114,0.1175677758897839,91.7235,23.40068159396025,2,R,LH,col-0
74,-37.7237,0.1535490979642627,11.083964528088538,29.245745977634037,0.0487342813276656,0.1987170866105326,79.7237,23.710367891727845,2,R,LH,col-0
75,-55.7239,0.2091511099297436,11.637721841106398,21.94093074396473,0.0656902921092091,0.2812384423219937,115.7239,23.89450569040047,2,R,LH,col-0
76,-37.7237,0.1545506966253644,10.28458902703977,27.835163685026306,0.0619698064410907,0.2344620725707148,79.7237,25.117767434520825,2,R,LH,col-0
77,-43.7235,0.1839443525155608,27.31215364085252,48.87300231743081,0.0318248567397145,0.3197627883073269,91.7235,25.869283352183245,2,R,LH,col-0
78,-43.7235,0.1754379574696662,11.708947163955523,28.83861491947817,0.0623032215281356,0.2683699391945326,91.7235,27.438189317539685,2,R,LH,col-0
79,-50.2595,0.2111940434760332,9.863139463356342,18.788942717537317,0.0837031730868679,0.3037124631588482,104.2595,28.5608582928676,2,R,LH,col-0
80,-55.7239,0.1145293778000315,3.9888370697856246,15.525017298942194,0.1392010191028641,0.2042651278231163,115.7239,29.92759513731097,2,R,LH,col-0
81,-55.7239,0.154584412422278,5.638165795789478,14.325242931244697,0.1067401060342246,0.2213966221531449,115.7239,32.52418669853648,2,R,LH,col-0
82,,,,,,,139.7293,33.53156323424253,2,R,LH,col-0
83,-61.726,0.1810309554109463,5.225975928447471,12.355445037637026,0.1501817836125183,0.2887288499056207,127.726,36.20387700821934,2,R,LH,col-0
84,-55.7239,0.1591392558866886,5.846985829086348,17.95574655668289,0.1373666939171093,0.2954738189075457,115.7239,38.4454930451878,2,R,LH,col-0
85,-61.726,0.1559161500024104,4.280915120493223,12.131918201507062,0.1686414471284464,0.2655867811040336,127.726,39.79731167252442,2,R,LH,col-0
86,-61.726,0.1036629632957675,2.7492191893487123,13.201676878296627,0.2221795825665129,0.2247082570608983,127.726,41.392145714952576,2,R,LH,col-0
87,,,,,,,139.7293,43.15286133558116,2,R,LH,col-0
88,,,,,,,139.7293,44.65643332634175,2,R,LH,col-0
89,,,,,,,139.7293,47.500679049358105,2,R,LH,col-0
90,,,,,,,151.7226,48.855713765774624,2,R,LH,col-0
91,,,,,,,151.7226,50.597692167509166,2,R,LH,col-0
92,,,,,,,163.7232,53.37565046905846,2,R,LH,col-0
93,-1.7256999999999998,0.0363103440975057,3.1265620653917647,17.673017628440213,0.0665144201574163,0.076504746744232,7.7257,7.13670105456585,1,L,LH,col-0
94,-1.7256999999999998,0.0407327590906617,3.3795698151477365,22.97830946784067,0.0530222173669905,0.0659211577952036,7.7257,9.07879805441268,1,L,LH,col-0
95,-7.7301,0.0584833096904418,4.4541848506613615,28.37430840378768,0.0562968261604493,0.0922481501361982,19.7301,11.211868576169694,1,L,LH,col-0
96,-13.724900000000002,0.0510453496754736,3.662278153826707,18.950412956245103,0.0948278329313645,0.1277593431569002,31.7249,14.59383191386995,1,L,LH,col-0
97,-25.7331,0.0688722494858007,3.849007311019357,19.50075177344213,0.0747671285670525,0.105868060281905,55.7331,16.746831578719316,1,L,LH,col-0
98,-25.7331,0.0330735080287663,1.910034105508336,10.520792911458924,0.1352058405716646,0.0950040441178975,55.7331,17.785854282994826,1,L,LH,col-0
99,-25.7331,0.0515951251951796,2.608190363745217,15.345311392202063,0.0955168395922534,0.0916483706699165,55.7331,20.232567433244,1,L,LH,col-0
100,-25.7331,0.0481218295945647,2.867515629928256,18.84169344793326,0.0881408443334886,0.0929797808730633,55.7331,21.26346994691169,1,L,LH,col-0
101,-31.7299,0.0351331408839209,1.8749476448615352,9.671150977725915,0.1230954448648266,0.0849056606368609,67.7299,22.113417061751043,2,L,LH,col-0
102,-37.7225,0.0383140060862806,1.8491268744205904,9.687552145682313,0.1622326051715393,0.1103596643251731,79.7225,24.149936667002866,2,L,LH,col-0
103,-43.7253,0.0413056053773249,1.8019754827783216,14.572751405644132,0.1152460520073016,0.0763977296356641,91.7253,25.375415875476023,2,L,LH,col-0
104,-50.2627,0.1041100315408286,4.389002442430202,15.804315534967916,0.0912685657698408,0.1473643953644111,104.2627,27.93331026858972,2,L,LH,col-0
105,-55.7221,0.0614355982592287,2.2028562340515205,14.5815874832751,0.1147142182017734,0.0929627414105823,115.7221,29.926162108829697,2,L,LH,col-0
106,-55.7221,0.1179430531711049,3.922955949039992,10.114961489133671,0.1174343944746152,0.1694783637233301,115.7221,30.78947994995196,2,L,LH,col-0
107,,,,,,,139.7333,37.878541212268594,2,L,LH,col-0
108,0.0,0.2537757968699953,37.70244997482706,55.666164948774174,0.0215237818610906,0.2985339122643092,0.0,2.321996576591108,0,R,LH,col-0
109,0.0,0.1947463370605333,27.076861856811647,53.94999596586085,0.0243310056466495,0.2423616535394717,0.0,4.496821171200629,0,R,LH,col-0
110,-1.7256999999999998,0.1079349076746269,10.212908467022164,32.93974805971186,0.0471529119874691,0.1771591043429698,7.7257,6.862465076491585,0,R,LH,col-0
111,0.0,0.0746812069266866,4.201888590808282,20.484554698974534,0.0688879866496108,0.1064862524982714,0.0,8.315672275520752,0,R,LH,col-0
112,-1.7256999999999998,0.0469346204919789,4.072531920381917,18.705066202228554,0.062698444195538,0.0939348571849013,7.7257,9.205985101442067,1,R,LH,col-0
113,-7.7301,0.0344408578744396,2.659901988269584,12.99281619284055,0.1223550017232754,0.1197272147983871,19.7301,10.422582883014782,1,R,LH,col-0
114,-7.7301,0.0891497561202884,8.727395603510471,37.08438252999671,0.0381590882607384,0.1225146913149641,19.7301,11.478946116945234,1,R,LH,col-0
115,-13.724900000000002,0.0629535875432696,2.942894086699543,13.349446957508306,0.0970416748808,0.1050602509939225,31.7249,13.40448622983687,1,R,LH,col-0
116,-7.7301,0.0688362607234587,4.4006980894671806,20.658739834394247,0.0815459704285162,0.1320169205824955,19.7301,14.238271257286994,1,R,LH,col-0
117,-13.724900000000002,0.0873718178553466,6.413214963379267,17.720382114098076,0.0766989832390981,0.1809551393218868,31.7249,16.380274959983126,1,R,LH,col-0
118,-13.724900000000002,0.1848474429016514,18.573023921963934,39.31253908216003,0.03407013140502,0.2327887266820336,31.7249,18.868251152319008,1,R,LH,col-0
119,-19.726,0.2997968300518015,29.47204982324586,39.2600659830192,0.0354893273510618,0.3847810086994941,43.726,20.960533176202347,1,R,LH,col-0
120,-31.7299,0.115849977230914,6.529106973147377,16.32410410313592,0.0724251363688386,0.1739596895164465,67.7299,23.780114896617945,1,R,LH,col-0
121,-19.726,0.1298754722780261,10.00956716042986,31.93821235338744,0.0522386818344899,0.1923592280683683,43.726,24.865978446056825,1,R,LH,col-0
122,-25.7331,0.1045963501787977,8.571540361951154,35.35212667244372,0.0525423277580492,0.1656813794558946,55.7331,26.05684217658338,1,R,LH,col-0
123,-25.7331,0.1583289339288035,11.782089276211943,32.7728870238932,0.0535443697882773,0.2320820963003741,55.7331,27.76747020081125,1,R,LH,col-0
124,-37.7225,0.2156351644402266,14.413483755052408,27.381250912997285,0.0573996526601926,0.3043573158977183,79.7225,29.2366329761735,2,R,LH,col-0
125,-43.7253,0.153205679083196,9.189755991574756,26.05982171269448,0.0665687954098365,0.2250506110384634,91.7253,30.87089243402884,2,R,LH,col-0
126,-37.7225,0.1576618193248141,8.831222442498223,21.824822631501284,0.0770431210330548,0.2502996313273819,79.7225,33.25080318922742,2,R,LH,col-0
127,-50.2627,0.1142677606401596,4.884291377145282,14.68184795588445,0.0864637403089336,0.1553606755580812,104.2627,34.59325751366457,2,R,LH,col-0
128,-50.2627,0.184834155128242,8.441988929886671,19.735756101097653,0.0928237775790653,0.288276695428948,104.2627,36.77479643202058,2,R,LH,col-0
129,-43.7253,0.0992043720510735,4.9916799998867685,23.164299016486144,0.0920398290282312,0.1690160927918448,91.7253,38.08382328142946,2,R,LH,col-0
130,-50.2627,0.10702630212584,5.08439995445207,21.8123703576837,0.0926796084404865,0.1733522227165729,104.2627,38.92031709379021,2,R,LH,col-0
131,-50.2627,0.157669126073385,6.895457548485337,18.89411757351072,0.0983437597814134,0.2494683272468461,104.2627,40.64082543997469,2,R,LH,col-0
132,-50.2627,0.1533614812684801,6.552448331951998,19.65086946558878,0.1125897835950019,0.2713989152957405,104.2627,42.57357321866659,2,R,LH,col-0
133,-55.7221,0.1535532583669583,5.384106183781015,14.532039966321342,0.123790511750875,0.2451921109994443,115.7221,44.27209743287052,2,R,LH,col-0
134,-61.727,0.1303653350571594,4.239980360678845,13.319538699708904,0.1160515624963614,0.1810174135216898,127.727,47.358971998657466,2,R,LH,col-0
135,-61.727,0.1284297619470039,3.529217792961268,13.184236246285936,0.1866872514790744,0.2423810374410229,127.727,47.78366588841808,2,R,LH,col-0
136,-61.727,0.1614500206173082,4.435736377745403,11.893988734847609,0.1718190119940922,0.2803770506469217,127.727,49.99679980570606,2,R,LH,col-0
137,-61.727,0.1085821958063195,2.8953256201828887,13.100867143110964,0.2089832840794074,0.2225945265315169,127.727,51.33189980570606,2,R,LH,col-0
138,-61.727,0.115973339416709,3.898869399190089,14.272246989553112,0.118458466744526,0.1699066249238136,127.727,52.30106048542956,2,R,LH,col-0
139,,,,,,,139.7333,54.66223742141901,2,R,LH,col-0
140,,,,,,,139.7333,55.389209140263695,2,R,LH,col-0
141,,,,,,,151.7271,56.40696954664626,2,R,LH,col-0
142,,,,,,,139.7333,58.348841159274514,2,R,LH,col-0
143,,,,,,,139.7333,60.720885168070325,2,R,LH,col-0
144,,,,,,,151.7271,62.77352383740975,2,R,LH,col-0
145,,,,,,,151.7271,63.14173672718956,2,R,LH,col-0
146,,,,,,,168.1018,65.3919266091773,2,R,LH,col-0
147,,,,,,,163.722,65.94201115700201,2,R,LH,col-0
148,,,,,,,163.722,67.34242292394771,2,R,LH,col-0
149,,,,,,,139.7333,80.90619696575999,2,R,LH,col-0
150,0.0,0.0597216695165961,5.584224860827334,13.170851449015023,0.0554598442520061,0.1139323516080115,0.0,3.663936781676943,0,L,LH,col-0
151,0.0,0.0649162835556693,6.186778531851736,14.54966321881671,0.043684407002216,0.0994252135994279,0.0,4.626464293110107,0,L,LH,col-0
152,0.0,0.0788503030942692,7.500484052833909,19.463589364502283,0.0405350130174816,0.1118472027204728,0.0,5.803093721133877,0,L,LH,col-0
153,0.0,0.0730880360528018,6.7946246283658525,14.265121283889211,0.0590310946152284,0.1475542841484544,0.0,6.677591963556353,0,L,LH,col-0
154,0.0,0.0741511885191881,7.18416207615254,26.363786903673315,0.0433172779539888,0.1144834734430826,0.0,7.202339047765897,0,L,LH,col-0
155,0.0,0.0576526383944341,5.422698082530423,23.841764396666232,0.0490617753663634,0.097873293497141,0.0,8.331612101414333,0,L,LH,col-0
156,-1.7237,0.0736976073825768,6.442493697283305,32.30308461965348,0.0430607850893185,0.1020566865560333,7.7237,9.992103120742511,1,L,LH,col-0
157,-13.721699999999998,0.0400852065524524,2.88245031291382,17.234946955742533,0.0589660500294592,0.06252725805663,31.7217,10.903586483179806,1,L,LH,col-0
158,-1.7237,0.057703508769781,3.954818857352645,25.09219621567109,0.0597617141818177,0.0869471118555626,7.7237,11.539816384792546,1,L,LH,col-0
159,-7.7272,0.045109052843953,3.581511282801753,25.18946231806969,0.052874913496333,0.0696661020508075,19.7272,13.117242331209429,1,L,LH,col-0
160,-31.727099999999997,0.0373467303816445,2.00588380003066,15.119462145172683,0.0987550984647191,0.0728736991532286,67.7271,13.83310983219757,1,L,LH,col-0
161,-7.7272,0.0246319267230136,2.018827381793397,23.25930328815704,0.0650412260289667,0.0483051487443182,19.7272,15.078406455496616,1,L,LH,col-0
162,-13.721699999999998,0.0592976123649173,4.690786085680728,26.268037490641383,0.050495730720739,0.0871376428195448,31.7217,17.477628443227772,1,L,LH,col-0
163,-25.7311,0.0388721580733934,2.3904703347411136,15.05188050201607,0.0966759219240264,0.0850172785704641,55.7311,19.24087900195003,1,L,LH,col-0
164,-19.7228,0.0396165440842125,2.4728450330625584,20.68345988566704,0.0750099447001841,0.0682372104467541,43.7228,20.70643452554146,1,L,LH,col-0
165,-31.727099999999997,0.0149614701343928,0.8260861636028455,9.919389498200632,0.1615568476549022,0.0490971447793785,67.7271,21.638034468006037,1,L,LH,col-0
166,-55.719,0.0565135687560234,2.00273939680414,16.647022333874027,0.1466610383284842,0.1080549619106879,115.719,24.607975793235525,1,L,LH,col-0
167,-25.7311,0.0620909849286807,4.174372868388408,26.237479119607222,0.0659969457045168,0.1013492628546219,55.7311,25.639289965406583,1,L,LH,col-0
168,-31.727099999999997,0.1247077582505419,7.674787326262865,23.03612185815889,0.0648745904396487,0.1831666898148532,67.7271,28.32960645918584,2,L,LH,col-0
169,-50.2595,0.1083190704947797,5.343870743620516,21.75018255577645,0.0856872679247039,0.1684526156815667,104.2595,30.51844751486126,2,L,LH,col-0
170,-43.723,0.0511987344689974,2.470960858186502,19.57932564301684,0.092255914639325,0.0838620747942074,91.723,30.772107399011624,2,L,LH,col-0
171,-37.7204,0.1009494233679393,5.342520890880278,19.51934630803409,0.0782107294887694,0.1537156492789439,79.7204,32.44352333502569,2,L,LH,col-0
172,-43.723,0.1010721648265083,5.26119157867511,23.892458795502066,0.0910691074398781,0.1762628201843804,91.723,34.8187642039636,2,L,LH,col-0
173,-55.719,0.0872601044987988,3.012518693650395,14.724615169681844,0.1319673366521382,0.1462519685978216,115.719,35.845764203963604,2,L,LH,col-0
174,-55.719,0.1047497830124965,3.594900103770252,15.312476866037033,0.1477765185966061,0.1954329446181448,115.719,36.4769742039636,2,L,LH,col-0
175,-61.7239,0.0678554733560371,2.3688280003849824,14.54681167149652,0.1089199641359271,0.0949175534872246,127.7239,38.54806992191897,2,L,LH,col-0
176,,,,,,,139.7332,40.85790586090984,2,L,LH,col-0
177,,,,,,,151.7241,42.24077269095282,2,L,LH,col-0
178,,,,,,,151.7241,45.13211751566208,2,L,LH,col-0
179,0.0,0.2411927858672294,29.86003720554281,49.20969282039872,0.028065188490834,0.3082931150637688,0.0,5.45133073237235,0,R,LH,col-0
180,-19.7228,0.0606928511529051,4.079244167341908,18.597521359948267,0.0696254345113474,0.104484805311768,43.7228,9.582794684772898,1,R,LH,col-0
181,-7.7272,0.1059651041290766,9.21181970791823,31.928625961369903,0.0462929470191547,0.1568793482795006,19.7272,11.45488321449712,1,R,LH,col-0
182,-19.7228,0.0936943859927083,6.796580148479236,27.69121661255902,0.0583746254994823,0.1459553666183326,43.7228,12.574918281128427,1,R,LH,col-0
183,-7.7272,0.1153330247617372,9.667048379330575,31.862282136259708,0.0512981474789021,0.1824320305042472,19.7272,13.889910027616686,1,R,LH,col-0
184,-13.721699999999998,0.2954969600965079,31.52180189611011,44.91538731648879,0.0358900144383966,0.416188606100861,31.7217,15.296676927570733,1,R,LH,col-0
185,-19.7228,0.330565816868821,34.73820056122091,42.95674125161579,0.034531210264215,0.4412905590661289,43.7228,17.825007719614206,1,R,LH,col-0
186,-25.7311,0.1207651572859753,8.105489967864429,23.002787428419385,0.0554522337001518,0.1653498615362672,55.7311,18.88186103401388,1,R,LH,col-0
187,-19.7228,0.2460310305041937,22.184566625095737,37.79693755793068,0.0414502638263904,0.3382857987192731,43.7228,19.839074078482035,1,R,LH,col-0
188,-31.727099999999997,0.1297152462990591,6.846600201310036,13.62464459641298,0.0674334794508901,0.1698462864114521,67.7271,21.36812855471525,1,R,LH,col-0
189,-25.7311,0.1824580310138535,13.719053720791528,30.432586668223912,0.0513845709615616,0.2593357620468342,55.7311,21.4665874055109,1,R,LH,col-0
190,-31.727099999999997,0.2629699443308338,18.134691772787587,26.630449156905687,0.0593756691651036,0.3961176680942468,67.7271,23.40417133408286,2,R,LH,col-0
191,-31.727099999999997,0.2026851107237348,13.596008126693404,27.4103970956325,0.0594350934721975,0.2972760239201795,67.7271,24.107347667017923,2,R,LH,col-0
192,-31.727099999999997,0.2796631126040878,20.28669805863517,30.499352733561786,0.0552872723889284,0.4126121838056522,67.7271,25.18909468834756,2,R,LH,col-0
193,-31.727099999999997,0.2541635881769807,21.834909056557308,37.62719672200902,0.0425449248189001,0.3417469647602247,67.7271,26.16469383277113,2,R,LH,col-0
194,-37.7204,0.2296724947909804,21.488877103681737,38.91192652294124,0.0338785668585459,0.2678207800420968,79.7204,27.798147354980376,2,R,LH,col-0
195,-43.723,0.2787308356421997,14.400401624545056,21.388006591775827,0.0813024870572315,0.430709006859018,91.723,30.317044683537542,2,R,LH,col-0
196,-50.2595,0.2107205374267375,7047.1006277100805,234.74240768227787,0.0098156222481079,25.446838139376844,104.2595,32.0753580836188,2,R,LH,col-0
197,-50.2595,0.228413212676313,23.27857343566417,36.89357012414937,0.0431855348879434,0.3698283359445913,104.2595,32.84344124604329,2,R,LH,col-0
198,-43.723,0.1400522268089961,7.8855289730768305,24.66093685141172,0.0862540046084406,0.2502163113709711,91.723,34.548432713148,2,R,LH,col-0
199,-55.719,0.1723485352851361,6.043379275794162,12.746163559282891,0.1073155962673137,0.238587788676434,115.719,35.538173770192714,2,R,LH,col-0
200,-50.2595,0.1591034430780487,7.124268320745905,20.586802427938228,0.1030466047526339,0.2700719454891045,104.2595,37.46458314015837,2,R,LH,col-0
201,-61.7239,0.1024914733784577,2.7800695893181846,10.391395414140677,0.1723371544684298,0.1762544550131921,127.7239,38.919008191778346,2,R,LH,col-0
202,-55.719,0.1708712236386553,6.073352480711381,16.697997768065914,0.138458426413004,0.3093523337892856,115.719,40.21244445468335,2,R,LH,col-0
203,-55.719,0.1542031507142373,5.456022159003814,16.77097396072748,0.1390645216271533,0.2791245203442102,115.719,41.684043044271526,2,R,LH,col-0
