,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,side,alpha,label,condition,condition-side,uniq-condition
p23.rsml,1.661666249999998,2.89582400000001,3.5370867500000136,5.589595625000018,5.297048750000023,6.740280000000004,8.944913250000017,10.874942500000015,11.63166375,14.475999500000023,16.08773775,17.41473037500002,20.43771475000002,23.502045750000004,27.32855887500001,29.4419175,32.58894175000002,38.57484087500003,42.477806250000015,46.53757675000011,56.591827750000114,61.60413087500004,66.92380325000005,74.51129900000004,79.8613962500001,85.400557573875,89.21274105082504,92.14524450000008,105.14758787500011,114.06909737500006,119.96294175000008,125.64147162500004,L,5,0,LL,LL-L,homo-low
p23.rsml,13.072554625000036,19.31589500000001,33.717002499999985,34.87704837499996,35.55419687499998,32.669294625000006,35.12278774999999,37.046576000000016,41.47378537499998,48.67277887499999,52.26135387499999,54.29123912499996,60.81620462500001,60.450325999999976,62.63935674999995,63.982731999999935,67.68676549999992,69.44126662499994,70.71755112499999,71.73561425000001,74.43952749999995,77.473433625,81.10491550000003,89.92344849999996,94.42164924999992,98.09447774999995,100.11344125000002,104.100660125,108.16355112500004,110.95171787500009,113.70555912500006,117.18569675000003,R,5,0,LL,LL-R,homo-low
p24.rsml,3.745380125000006,3.960694625000004,4.402245375000002,4.908546500000012,5.439811625000013,5.97263699999999,7.171689124999996,8.599317874999993,12.918089874999986,16.501984124999993,21.467479750000013,26.158371375,46.394033750000034,56.93420292502503,67.50109575000002,75.25865875,94.52228537500002,112.51977505395,125.72987663820008,141.00447325000002,165.76252025000005,192.32187587500007,213.77297300000004,241.37769612500003,280.71783962500007,313.02437612500023,337.77696225,372.03459137500016,417.4542490000001,445.89370587500025,486.2784723237002,535.1041556987001,L,5,2,HL,HL-L,hetero-high
p24.rsml,0.5874341249999979,1.475216375000005,2.011162250000004,2.086054250000006,2.7374586250000066,3.047168250000006,3.9357306250000064,4.256362000000005,4.612099000000004,5.037267125000001,5.189391500000001,5.479598000000005,5.5825745,5.765123750000001,5.857178499999999,5.997601,6.101357625,6.216816124999994,6.301069624999999,6.403266000000004,6.396244875000006,6.531206500000004,6.535107125000001,6.573333250000003,6.573333250000003,6.913467750000008,7.044528749999995,7.198993500000008,7.386223499999997,7.540688249999995,7.540688249999995,7.563311874999997,R,5,2,HL,HL-R,hetero-low
p25.rsml,2.0236442500000145,3.140783250000012,3.259362250000013,4.729117750000036,6.500001500000018,9.081435125000006,11.20025462500002,13.774667125000017,18.52640850000001,24.580178500000045,29.298374500000065,37.27125200000009,42.702482250000095,53.49473150000006,59.978350375000105,66.26381469155012,77.00666673860013,92.26070300000006,103.52259218075008,109.3152710379251,118.31687800000006,128.95778300000003,137.6858215,151.18875454884997,162.90416097300007,179.01372349999994,193.94219549999983,214.371078142825,229.8929851453497,249.21560388669985,263.0909152499996,285.6490097499999,L,5,3,HH,HH-L,homo-high
p25.rsml,1.0913948749999962,1.7560613749999918,2.4675353749999944,2.788946874999989,3.4777972499999863,4.825073124999973,6.695812874999982,11.727619124999968,15.873203374999964,18.02634837499996,23.394915864499968,25.273984228999968,27.445577624999935,36.633889875,43.53202067954995,49.42613872239992,54.90675774999995,62.34056887500001,70.75187662499997,81.23363612500002,95.08163499999998,112.91061174999996,124.06405887499986,158.27833489349987,172.2898261250001,200.9414769999999,221.3963544999997,239.8174461249999,263.232117875,284.6933566250001,307.41683762499974,320.7577552500001,R,5,3,HH,HH-R,homo-high
p26.rsml,0.4087854999999951,1.1655067499999987,1.7256365000000011,2.0985362499999978,2.111018249999998,2.9114264999999806,2.9114264999999806,2.927028999999981,2.927028999999981,3.189150999999984,3.2141149999999845,3.251560999999983,3.251560999999983,3.251560999999983,3.251560999999983,3.251560999999983,3.3014889999999824,3.3014889999999824,3.3014889999999824,3.343615749999982,3.995800249999978,4.016083499999976,4.036366749999974,4.153385499999986,4.21423524999998,4.755641999999996,5.462435249999987,5.443712249999991,5.985118999999991,7.330054500000003,8.579814749999993,8.731159000000002,L,5,0,LL,LL-L,homo-low
p26.rsml,0.5024005000000065,0.6272205000000062,1.4229479999999937,1.4229479999999937,1.4229479999999937,1.5446474999999973,2.1453437499999994,2.1453437499999994,2.7327778749999885,3.7851665000000017,4.442031749999991,5.413287374999971,9.079874874999962,14.69521462499997,17.189274249999933,17.95925762499996,19.795671874999968,23.435735124999944,24.77364949999996,27.634367874999946,29.301494999999957,30.79777475,36.022271875,38.24874862499996,39.41425537499999,41.00336999999998,51.44768350000002,53.347287875000006,57.987471374999984,61.342008874999976,64.91030062499999,72.632758,R,5,0,LL,LL-R,homo-low
p27.rsml,2.999580624999972,2.999580624999972,3.111918624999967,3.168087624999965,3.168087624999965,3.168087624999965,3.168087624999965,4.370260249999969,4.370260249999969,4.308630374999972,4.717415874999967,5.633282624999979,6.090435874999987,7.233318999999963,8.30052999999998,8.907467249999979,10.757923750000028,11.053591125000024,11.412448625000028,13.526587374999998,14.397206875000029,16.56751462499998,17.39600737499999,18.81284933662502,19.92750847527504,23.73569318750004,26.456379124999955,29.421371659924954,35.420517619474964,44.22216575,50.71202562499995,55.84290774999992,L,5,1,LH,LH-L,hetero-low
p27.rsml,2.497960249999984,5.76824425,6.200433499999983,8.45811525000001,18.813494499999983,21.71868000000002,23.36084312500001,25.48590362500001,32.065477874999964,34.527552374999985,35.97312399999997,38.819019999999945,44.35478699999994,55.07994549999998,63.15710418104996,69.2740683627,77.64974187499998,98.41510912499996,109.31345537499996,133.32203535134994,147.63787612500002,197.96764049999996,229.5580222499998,249.0104391249998,274.84349806295006,298.2082418129502,321.50745506294976,346.7015922499995,378.0095687500002,417.60247274999966,444.4200497499999,486.0529806249999,R,5,1,LH,LH-R,hetero-high
p28.rsml,0.1279404999999984,0.5585694999999999,0.989198499999996,0.989198499999996,0.989198499999996,1.0703314999999938,1.173307999999996,1.466634999999992,1.5789729999999895,1.8130104999999928,1.925348499999994,1.925348499999994,2.050168499999997,2.199952499999997,2.265482999999997,2.5837740000000027,3.441911500000008,4.053529499999999,4.497420624999996,5.614559624999974,5.9702966249999765,6.560071124999972,8.160887624999976,10.173610124999978,18.71753912499998,27.932380929849987,30.25715592625,36.02305200000005,46.25361124999996,59.76069550000004,75.48177450000003,86.13516150000001,L,5,3,HH,HH-L,homo-high
p28.rsml,1.9448516250000003,1.9760566250000005,2.6953318749999955,3.539427124999992,4.700253124999993,6.188731624999992,6.241780124999991,6.2823466249999935,6.450853624999995,8.19209262499999,9.711776125000004,10.161128124999998,10.694733624999992,10.828915124999988,11.190893124999988,11.852439124999975,11.908608124999978,12.17385062499997,12.55455162499998,12.601359124999972,13.425171124999975,15.31931462499998,16.896727375000022,19.13568612499998,20.118643624999976,23.60424212499996,31.69569862499999,36.80863787500002,42.96694462499998,57.190183625,63.46628925000009,69.75253650000003,R,5,3,HH,HH-R,homo-high
p29.rsml,0.7075733749999991,0.8230318749999999,1.3285528750000015,1.770883749999996,2.8357543749999934,2.902064999999993,2.930149499999992,3.01674337499999,3.0627707499999897,3.235178374999993,3.310070374999997,3.310070374999997,3.310070374999997,3.310070374999997,3.310070374999997,3.3997847499999985,3.41850775,3.441911499999998,3.441911499999998,3.441911499999998,3.452053124999999,3.504321499999998,3.8241727500000096,4.686991000000005,4.789187374999995,4.864079375000002,5.026345375000006,5.304850000000003,6.081854500000017,6.484399000000012,7.484519250000004,8.175709999999997,L,5,0,LL,LL-L,homo-low
p29.rsml,0.1123380000000082,0.1872300000000031,0.2246760000000023,0.3765438699000065,0.6139617035437319,0.6319045785437304,0.7099161423937294,0.8643805803437209,1.806771580343724,2.531507705343716,4.789969580343731,5.529788642093743,7.068188276993759,9.38515952699372,14.733696526993716,19.08133315199369,26.17735015199371,30.93767290199369,36.69733577699371,43.08708387499993,48.72660749999998,53.944083499999984,55.18395706985002,58.89604926109999,61.83738825000002,64.85959250000003,69.87579624999998,75.72595362499999,76.92032500000003,84.69115012500006,86.91060575000002,87.81711100000005,R,5,0,LL,LL-R,homo-low
p31.rsml,0.5741719999999955,1.2232359999999955,2.528805768399976,3.0448871644999715,3.1677874328999733,4.270524701299978,5.66815140404997,7.669587991699959,8.877643383299981,11.643608399899978,13.343142541499972,14.23290100414998,19.737884895750017,21.674571108399988,25.485123499999982,32.82375937499999,37.95152099999999,48.50739237499994,64.25187512499993,70.01699887499996,79.16450559469997,91.81525162499996,101.37724374999988,108.41865199999997,130.95256262499998,165.9918851133,185.89598624999996,206.14959150000007,230.1477964379501,271.7526428129501,288.78199143795,316.68238225,L,5,3,HH,HH-L,homo-high
p31.rsml,2.29200725,2.8568177500000056,2.9441917500000043,3.449712750000004,3.680629750000001,3.680629750000001,4.93663100000001,6.164547750000021,7.147505250000033,9.066612750000049,10.657287625000023,12.325194875000022,14.887905500000052,15.970719000000052,18.938314500000047,21.734282500000063,24.647269250000026,31.39223000000002,37.16359475000003,42.55269825000004,52.440002500000006,60.69684550000001,71.67008375,81.28590450000006,93.74840137500009,107.67051212500002,117.37838762500004,124.39015112500006,140.708805875,148.9984141250001,159.04954462500007,173.7783046250001,R,5,3,HH,HH-R,homo-high
p32.rsml,4.752521500000021,8.096137250000018,9.862340250000024,10.817213250000025,12.310372500000016,16.087737750000002,18.130105000000007,29.1922775,31.49442637499996,33.29963562499999,36.86870750000003,38.00768999999998,38.58810300000002,41.4371195,45.949362500000014,47.89031350000002,49.2695745,56.025456999999946,58.53433899999997,61.929443000000006,64.35719199999997,75.915524,83.11139699999995,84.92128699999996,87.78278549999995,94.064352,100.54250999999994,102.95153599999996,106.74606399999996,110.43761549999992,119.74138624999988,131.97998724999997,L,5,0,LL,LL-L,homo-low
p32.rsml,0.6670068749999915,1.0633103749999877,1.3035888749999898,1.4463517499999925,1.654645124999989,1.654645124999989,1.674148249999989,1.7248563749999914,1.7903868749999918,1.8691794999999904,2.0057013749999952,2.128180999999989,2.128180999999989,2.128180999999989,2.187470499999988,2.9067457499999976,2.9675954999999985,3.0112825000000005,3.028445250000001,3.0393670000000026,3.0487285000000037,3.156385750000004,3.156385750000004,3.156385750000004,3.156385750000004,3.1735485000000048,3.232838000000005,4.129201625000007,4.172888625000002,4.393664000000006,4.47635725,4.879681875000006,R,5,0,LL,LL-R,homo-low
p33.rsml,0.3533966249999949,0.3533966249999949,0.3533966249999949,0.3533966249999949,0.3533966249999949,0.4875781249999882,1.0297649999999976,1.7326576249999963,1.891022999999998,2.7811456249999944,3.1470242499999923,3.5129028749999884,3.780485750000008,6.385323125000004,7.104598374999995,8.224857875000014,9.360719874999996,10.120561625000017,10.307011500000028,10.764164750000004,10.764164750000004,10.804731250000012,10.913948750000005,11.140184999999972,11.379683374999976,11.442873499999974,11.636344499999977,11.676910999999976,11.761164499999976,11.787688749999974,12.35874024999997,13.415809624999977,L,5,1,LH,LH-L,hetero-low
p33.rsml,0.624100000000003,1.2887664999999986,1.2887664999999986,2.256121499999997,4.724436999999991,5.9624953750000005,8.199113749999997,10.61594099999996,14.655428249999964,19.479721249999983,28.574418499999943,36.18297762500001,44.43904049999993,56.56842400000001,75.001997625,86.714794375,101.25242374999996,117.18569675000003,129.70358250000007,144.50177362499988,163.45308937619993,184.90964675210003,195.62414500000003,219.2252666249999,238.428823625,256.01986224999985,275.004204125,297.7159832499999,323.245573875,353.75626262499986,380.995316978625,409.3496115080002,R,5,1,LH,LH-R,hetero-high
p34.rsml,1.0172830000000035,1.1265005000000032,1.1265005000000032,1.188910500000004,1.3074895000000062,2.025204500000007,2.6461840000000114,5.576333500000008,7.51104350000004,10.545729750000024,13.65738188430002,15.75541089702502,19.072495999999976,24.38358700000002,30.45686012500002,39.68105812499997,43.587144000000016,56.40225737500002,60.98783212499998,71.08499000000003,80.94264950000002,95.30319050000004,115.10666393705004,129.24847692209997,161.83069024999995,195.855842125,221.50230171599995,239.7845310910001,265.1838408410003,289.77962184100005,316.21586749999994,347.487178125,L,5,3,HH,HH-L,homo-high
p34.rsml,0.6022564999999869,0.6022564999999869,0.6584254999999892,1.182669500000003,1.8582577500000137,2.497960250000009,3.8553777500000055,5.629381999999989,8.415988500000001,12.472638500000016,18.61690300000004,25.157471,34.57826050000001,47.386352749999965,54.90909812500001,69.45842937499992,80.79052512499999,90.187910875,98.18887287500004,109.22530125000004,124.56021837500002,136.35804875,149.05385542440007,159.40534309885007,178.60716140106044,196.84791219872085,231.81492485287112,253.65218385287125,278.41491160287103,299.14283285287127,325.7341736028713,355.19481410287113,R,5,3,HH,HH-R,homo-high
p37.rsml,0.0468074999999998,0.2839655000000007,0.4524725000000043,0.4524725000000043,0.4524725000000043,0.7052330000000122,1.114798625000022,1.220115500000026,1.220115500000026,1.220115500000026,2.111798375000027,3.2960281250000074,5.340735750000015,5.558390625000016,6.198093125000015,6.198093125000015,7.081974750000016,7.081974750000016,7.093676625000018,7.592956625000016,11.76818562500002,15.221018875000045,18.82285599999999,25.61306400000005,32.354124125000006,40.24430837499997,54.05252087500004,65.09519025,76.39218037500001,92.4377913749999,104.53596987499994,123.71222249999992,L,5,3,HH,HH-L,homo-high
p37.rsml,0.7653026249999986,2.2935675000000018,4.204093624999999,6.392344250000008,7.0648120000000105,8.278686500000012,9.994181375000004,11.415569125000015,12.946954500000022,14.671810875000016,15.323995375000012,15.772567250000014,16.455956750000002,17.275868124999988,20.3550215,22.526109375000004,27.117145000000008,28.588460750000003,29.960700625,30.790753624999997,33.59920362500001,35.37944887500003,42.29057625000004,42.23050662500002,45.22774687500001,56.06992412499999,56.87345287500003,58.0506615,59.55396237499996,59.59998974999995,66.34104987499998,69.45140824999996,R,5,3,HH,HH-R,homo-high
p39.rsml,3.697792500000011,8.214716249999965,10.438852624999972,11.405427499999975,12.132503999999985,15.011165249999989,17.33359737500002,19.72155999999999,24.016148124999987,32.37986824999997,37.26891162500002,41.10244587499999,47.443301875,50.31026125000001,53.44948425000001,56.73069000000001,59.57132015625004,63.92539281250006,67.88550608835006,69.79985701020003,71.64426972580002,75.90031156250006,78.45775634375008,83.20060366965005,87.48860098660003,90.1243306875,93.1581600482,95.80352210849998,102.19006160439992,105.82322702381872,116.86955109375003,121.066818625,L,5,1,LH,LH-L,hetero-low
p39.rsml,0.2629021250000027,5.3875432500000136,6.842476375,8.114080125000006,11.528687249999969,14.543870374999988,18.54591162500001,21.27244849999997,24.15813087499997,29.61198474999996,32.68645737499993,37.02707287499994,46.71700550000002,58.39235624999996,75.75091762500004,87.74611962499999,94.35065787499995,114.91163237499984,124.2271049999999,140.22278799999998,148.86969349999998,168.59671437500003,190.0033443749998,206.05129575,224.1579969999999,236.05958399999997,259.7909865,284.0302503749997,306.8122407500003,331.6506406250001,358.75062287500015,391.91139625000005,R,5,1,LH,LH-R,hetero-high
