,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,label,condition,side,condition-side,uniq-condition
p51.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054571717469102665,0.011418045216380162,0.028030749488473172,0.04586534648237039,0.08458674166366091,0.12162393017485063,0.1598797841201141,0.1958566504752395,0.26016066744490063,0.34255968494172784,0.42108406950143407,0.4987842508536063,0.6146376677678459,0.7521145857976134,0.8697020968736063,0.9863984655449222,1.1215269093636882,1.327726853059446,1.5464307420344985,1.7616202378974026,2,HL,L,HL-L,hetero-high
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022071062910458605,0.0036294808561922443,2,HL,R,HL-R,hetero-low
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064221821692205935,0.012099358718384412,0.02736591033393695,0.05230250168606719,0.07704972121151094,0.09916180159067575,0.14163190511833423,0.19114914940855762,0.24948704172934744,0.30035095211254265,0.3804148083846292,0.4727734675263234,0.5486270075515848,0.6208755913896651,0.719735403353251,0.8329927226801355,0.9720602819862043,1.1336710525950526,1,LH,R,LH-R,hetero-high
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024583714471504716,0.004509341307834715,0.008325583524902262,0.02269245463332843,0.03654156993364096,0.051130858095253987,0.06515022901539351,0.09163735775869117,0.1289956056528157,0.16066044267028487,0.1853496311423951,0.23693708909587766,0.28320577120730467,0.3217103762461023,0.36344775964356135,0.42183977678251783,0.47626140968769365,0.5508800850724371,0.6173125812652146,3,HH,R,HH-R,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846127087969644,0.09573710562299176,0.12654615103488076,0.15840649067321533,0.21582230562880914,0.27697503734676093,0.3073535001347228,0.3594998820110965,0.4839579228791406,0.5622054552732026,0.6143518371495768,0.701931538014384,0.8142175741264225,0.9190462256435169,0.9946335672219108,0,LL,R,LL-R,homo-low
p12.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,R,HL-R,hetero-low
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205484434425014,0.019055083184801792,0.028148440086545067,0.052692305064379136,0.07786569417449056,0.11192830861890928,0.13915019813318172,0.19138648560622376,0.24048354451519993,0.29055334943593186,0.3347827309289155,0.40474254242285845,0.47810596754429285,0.5642906854221267,0.6338451542860918,0.726012861968465,0.8248422832132416,0.930787247986729,1.041393464986761,3,HH,R,HH-R,homo-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00523281995576184,0.014590241263795222,0.02795754784400969,0.04630789746036155,0.07113616988104958,0.08691926736696412,0.11199277432575824,0.1332016041856645,0.17028188769413302,0.2053654697642492,0.2490759465301616,0.29328518611773846,0.35746680645011764,0.43872810020280645,0.51969992954344,0.6076852851500335,1,LH,R,LH-R,hetero-high
p16.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009037259957824525,0.008947170342555386,0.022008511318100697,0.0404102316611806,0.06729470229767093,0.11822352464987208,0.169766448934875,0.2354801956919836,0.3358031687572824,0.42254853084694705,3,HH,R,HH-R,homo-high
p17.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012723359057655564,0.014043983887672494,0.01336473240695133,0.021857994221115805,0.04459160558708253,0.06391992370221838,0.11249635358124026,0.13663961148488685,0.16261678892907486,0.20259351265968828,0.22993885179968823,0.25937119637277173,0,LL,R,LL-R,homo-low
p18.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,R,HL-R,hetero-low
p21.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00335177053029738,0.01293683341171264,0.03736157575563392,0.0782583217193103,0.14015642830375927,0.20224527143605414,0.3066879839894069,0.40863702418501846,0.5111282069467877,0.6106350490111271,0.7304073439577546,0.8767631055954965,1.0050376918088046,1.1271463875635552,1.2991390387445052,1.451876845070939,1.621826286603397,1.8543067776466355,2.1523151753292957,2.4620027513804232,2.768932487280692,3.073442531741863,1,LH,R,LH-R,hetero-high
p23.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014819319792111353,0.024182050631399714,0.03083551680777143,0.03436569108728717,0.05295305888172915,0.06790250987032968,0.08308460754268097,0.1029395288413261,0.13195381532856273,0.163766768902051,0.19175732643601578,0.2348299114634233,0.27689415707098053,0.320794792898527,0.3583574702844307,0,LL,R,LL-R,homo-low
p24.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,R,HL-R,hetero-low
p25.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004254757085549002,0.010075944198804228,0.022714420370456567,0.04170318631662481,0.08414767505838006,0.13525574729633486,0.17037709546859336,0.25321384944084974,0.3401201280917257,0.4247094956751344,0.5007437654432114,0.6023380858629769,0.7167796643654512,0.8317549780311837,0.9371522079363304,1.1215503324098903,1.3348150725589016,1.509632075501766,1.6797661721244332,3,HH,R,HH-R,homo-high
p26.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008851145797335496,0.01685858510813979,0.03603429534311565,0.04727454857322805,0.07216285787579733,0.10053953105594698,0.11522514003677553,0.14489722862846516,0,LL,R,LL-R,homo-low
p27.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004460397808687678,0.010764472416897028,0.031000103839543658,0.05681667977672283,0.09207993914212191,0.1474067318290122,0.1965070030453494,0.23917326372622444,0.3102094812425991,0.40189573877539897,0.4920846017030379,0.5850439119406352,0.7271294560972297,0.895693559212377,1.0872090615117465,1.2747496046292397,1.5547980848391447,1.8852796141632784,2.1914529668673697,2.5067041721028667,1,LH,R,LH-R,hetero-high
p28.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015451061960305648,0.019293137072290228,0.019323285106263098,0.01972004480817013,0.020091933533794393,0.02039445375875186,0.020248639675679914,0.018658188752271505,0.01884946470402656,0.017473759803435737,0.020781963274722415,0.031413844484356156,0.041579812788208714,0.05636374772431113,0.07126711993262215,0.08802586241194633,0.1057008735378413,0.13809161584796825,0.17718267868271745,0.21153815908711676,0.2569915546498207,3,HH,R,HH-R,homo-high
p29.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,R,LL-R,homo-low
p31.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047734094177128,0.009139320974338151,0.031987623410183526,0.0580386963527668,0.08011112713277382,0.12047079080048492,0.1636210714373059,0.23699388526427806,0.2943408841332533,0.4072888867081758,0.5145899312310851,0.6658029046308956,0.79059486620733,0.9565366036278619,1.1639046655013676,1.359439722489608,1.5034933778958437,1.7125334189678643,1.8917853474612443,2.0587588024790158,2.2406690067009105,3,HH,R,HH-R,homo-high
p32.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025755391445356424,0.036553658016788476,0.039302260726641974,0.04035326987037171,0.05588375169680716,0,LL,R,LL-R,homo-low
p33.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020630887593177942,0.006300033839386259,0.022271877175499243,0.04759515120862392,0.11459408310160481,0.18804599604162234,0.26502191419500337,0.35587651678349475,0.47858715221752285,0.6160301264858834,0.7482205188843258,0.8738747367842978,1.0746802848067256,1.3376013124449497,1.5948440720956385,1.8512564355320567,2.188293462461327,2.51886673836816,2.840207489990901,3.2052678952467657,1,LH,R,LH-R,hetero-high
p34.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005510513546364781,0.013161013146360456,0.03105994667462229,0.04813065804230291,0.0808640453050504,0.12936897446011209,0.1744190455285617,0.2162120656667938,0.2825332865639414,0.36150712021185794,0.4310061687518993,0.49288601182670433,0.575563975006645,0.6698877318917467,0.7779919593352222,0.8972146133662274,3,HH,R,HH-R,homo-high
p37.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013687349417099719,0.019358657797690686,0.028566547484140992,0.03917838422743344,0.04635189503273428,0.051094882814337654,0.060278443424632164,0.08709807455525377,0.10406691784802759,0.12174678779110347,0.14604873005944155,0.17798753292454617,0.21790015405934235,0.2557109595659308,0.2850755797776846,0.33581597694356613,0.4044091380570278,0.4784233211833752,0.5307247004787985,3,HH,R,HH-R,homo-high
p39.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170879858884238,0.031137260373014907,0.044469803595378554,0.07948234208841419,0.1507712705441946,0.20496366803297675,0.27461358640136235,0.3618570811634863,0.46207339434518285,0.5866833468839362,0.7039918859824936,0.9060859150803019,1.1386708617231645,1.3834557149499715,1.6391034644189542,1.9261396393857813,2.280778227315661,2.6857927390619176,3.0475446687061742,1,LH,R,LH-R,hetero-high
p44.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,R,LL-R,homo-low
p45.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,R,HL-R,hetero-low
p46.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00367222443620007,0.006591718614907282,0.014156643720605525,0.025230361012466503,0.0338519264902119,0.05373278039598378,0.07712994766147674,0.11689406923960902,0.1440962372141457,0.1728077369057207,0.21034064167511946,0.26046285273492725,0.29486964909918856,0.3320876794520337,0.382045826237285,0.4212051530029228,0.47724576618433445,3,HH,R,HH-R,homo-high
p47.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007495225546196819,0.007271181681885225,0.011355565256780668,0.019540170872047548,0.032730803210346826,0.04137923753991509,0.06301404043984152,0.07504981903199467,0.09838461970724897,0.13016241151306582,0.19570057760936121,0.2062243520521096,0.24685347527793344,0.2787530999474364,0.3192787187908376,0,LL,R,LL-R,homo-low
p48.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002530852063939527,0.004495986205060227,0.018236155278343203,0.03567128675787973,0.04780393085928993,0.08663326473695833,0.13527686535887679,0.18244224616210086,0.2161966733162152,0.2954972056389961,0.37217603418674045,0.4413682198202293,0.5094956575537823,0.6063328799623942,0.6924547124109623,0.8002267052782234,0.9060188195392526,1.0685741111936438,1.2547714766348381,1.4283957818685462,1.6153869163239702,1,LH,R,LH-R,hetero-high
p49.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003982013559504555,0.007151716947039322,0.010984267520261532,0.023694475434304307,0.036028204691754565,0.043455487108912345,0.05089984021874455,0.06250951469960195,0.08389991761030921,0.1000350069531315,0.11512427025494826,0.14004078907244258,0.1726582202930222,0.20296979307694427,0.23645281240384494,0.2953814953876343,0.3614478066950979,0.4401691391835959,0.5333040819386328,3,HH,R,HH-R,homo-high
p50.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04462811541679138,0.052424763096219004,0.0786856350341963,0.12019488130334535,0.13143262221837915,0.16386815747223948,0.19729282652241548,0.20652108270408373,0.20651764513548077,0.2732892435050827,0.3037092314549263,0.3291605166631567,0.34936057850332347,0,LL,R,LL-R,homo-low
p51.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,R,HL-R,hetero-low
