,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,label,condition,side,condition-side,uniq-condition
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900000000000063,0.1096066450511004,0.21169386107515695,0.5105384353606521,0.6068610860929876,0.9170114225422868,1.1926290846939964,1.3798714259275775,1.5249595645960623,1.7343962483048,2.0878965498332493,2.193653449340248,2.666839522365771,2.9089595478151344,3.3631152603935486,3.8078256298283364,4.270127316566437,4.900312025453902,2,HL,L,HL-L,hetero-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12490996757664972,0.5373020746786187,0.9323020746786175,0.3666287939399435,0.677579352925115,0.5692398631026726,0.886688402191243,1.1580376133069725,1.4166513523352005,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03950000000000031,0.07900000000000063,0.36383855076165506,0.613658485914959,0.4744135500986888,0.45433190482660063,0.43578829146694986,0.6780107861220654,0.6979494877759423,1.0371231505301652,1.2679565666707528,0.9675283006377168,1.1019002715236061,1.3158540533483245,1.3364058083027062,1.545611102482327,1.8767248722360572,2.102259160594818,2.320191842677263,2.6163566314904525,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03949999999999676,0.07900000000000063,0.15800000000000125,0.23699999999999477,0.41364937022247955,0.2509870276668602,0.31489937022248154,0.24943291348165467,0.37197686804163027,0.44637224164995604,0,LL,L,LL-L,homo-low
p12.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05586143571373518,0.055861435713737695,0.30968347751046027,0.39282200585862603,0.41436823205255924,0.48785913657824953,0.7253350532425195,1.0804278533646599,1.091404236043254,1.1832571373374807,1.5815035421384576,1.913451579391973,2.2031713770009604,2.430351825770792,2.8105307910323076,3.2191864137683806,3.5855589029576516,4.087295530572143,2,HL,L,HL-L,hetero-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950000000000031,0.47400000000000375,0.5529999999999973,0.4531493702224834,0.5555934256896388,0.7199764445763386,1.0734761488283717,0.9174185567573055,1.3331663427291536,1.5940243915632384,1.7578824141139493,1.7532026490077957,2.262661516092194,2.527319756423775,2.735046065917272,2.908885075299618,3,HH,L,HH-L,homo-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LH,L,LH-L,hetero-low
p16.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059250000000002245,0.15927377826935862,0.3721801947950013,0.6381554973216319,0.5293604742031515,0.7822477787618475,1.0911736647541828,1.1319169005958425,1.0926540214921558,1.0419511187669044,1.0675989806570538,1.1818321231883508,1.3878010301720662,3,HH,L,HH-L,homo-high
p17.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641720060630685,0.7174707465080364,0.914970746508038,1.365340039422196,0.7814200197110988,0.9413756551045571,1.1879906064695345,1.0136834604500746,0.8945156059461522,1.052509486387041,1.286867773922355,1.5622747005664994,1.7957989822334735,2.036115838094772,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026333333333333542,0.17757663424331757,0.20132964294114652,0.38194439892633164,0.6601377201569789,1.0218316348014693,1.2384473107970604,1.2211990648261861,1.6522118048267629,2.081121519295905,2.5175599345639195,2.822768341264237,2.8781534587863478,3.237157988968371,3.706739759555575,4.269953964738863,4.787160839045343,4.96861992915148,5.434259068280698,6.020662153102314,2,HL,L,HL-L,hetero-high
p21.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LH,L,LH-L,hetero-low
p23.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832468511124239,0.17664937022248478,0.17664937022248478,0.22737289186609136,0.36845078432065675,0.6241764848284236,0.4992140620835309,0.5678625844961029,0.7095842119778468,0.920634442128642,1.1200397508113746,1.0851278628763998,1.2655826522404747,1.2915659782325637,1.286079320165075,1.4386121090042745,0,LL,L,LL-L,homo-low
p24.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055861435713737695,0.2541421468083026,0.41233896314690127,0.3991357606233582,0.590136170043146,0.7650931854499099,1.0977672457108163,1.1371595831727281,1.5986395143372478,1.7801620812354075,2.0816950496721054,2.5379314723420903,2.9971539059181214,3.443126544563945,3.8946813029299325,4.521134076120832,5.178372567345891,5.076367216500493,5.027056583395976,5.593015541239223,2,HL,L,HL-L,hetero-high
p25.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04806204027499451,0.08681413570647584,0.2180921023225959,0.3800669860351303,0.47323688511970224,0.6097333222242186,0.7563200528985244,1.0515332360406062,1.23794037675772,1.2540320007311552,1.4855566945552947,1.52457295372308,1.8245247084653688,1.7573336264561437,2.0192130710834975,2.257153861448371,2.467923607810192,2.8147540960681123,3,HH,L,HH-L,homo-high
p26.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18632112735811637,0.22582112735811669,0.26532112735811697,0.38382112735811613,0.5023211273581171,0.8262828310474153,1.1044173910208055,1.2229173910208064,0.8985515723983045,0.6668385914176949,0.7970723142741795,0.9236284564930937,0,LL,L,LL-L,homo-low
p27.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026333333333333542,0.14107789245456784,0.2714212424532874,0.43900554959449883,0.48946665848323856,0.39139623997819634,0.633057757715226,0.5703550287067976,0.6014477894035503,0.6673298746161631,1,LH,L,LH-L,hetero-low
p28.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11172287142747288,0.22344574285494828,0.23663283900412613,0.44371714614533475,0.4473206418622375,0.5255589490908057,0.629457497721997,0.725646845878343,0.9665547918840333,1.3499172455921813,1.5081942088937716,1.5123479764818388,3,HH,L,HH-L,homo-high
p29.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16286267221189887,0.2877726397885475,0.5280417597353291,0.5280417597353291,0,LL,L,LL-L,homo-low
p31.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900000000000063,0.20682468511124014,0.3161026187124805,0.3348344765333989,0.4430508126860276,0.7890651550047851,1.186644739934205,1.0792546949637933,1.295914563738593,1.5534643570231639,1.808552869745434,2.014736143830673,2.0207120096867053,2.3575666718872785,2.8836070949525796,3.3436253555023088,3,HH,L,HH-L,homo-high
p32.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055861435713737695,0.11172287142747539,0.11172287142747539,0,LL,L,LL-L,homo-low
p33.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27649999999999864,0.19750000000000156,1,LH,L,LH-L,hetero-low
p34.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019750000000001933,0.06743071785686916,0.1035421535706067,0.3062246626884957,0.5101960725237492,0.7192571564873096,0.8555594980848795,1.1245875573933883,1.4339493685095466,1.709403208249719,1.7356195799367136,1.9153925974558772,2.2869010338492686,2.809040986078935,2.988178021113587,3.423277241537022,3.733857057450167,3.9054069385733405,4.245247587078863,3,HH,L,HH-L,homo-high
p37.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143133610594944,0.284238531021489,0.5782588643480575,0.50033708942456,0.6905380989321752,0.8827965093011076,1.3033627940116885,1.3070679379068286,1.536973517337817,1.7853120656406998,2.0931409230391456,2.1328139764355174,2.4900885964483876,3,HH,L,HH-L,homo-high
p39.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029442150587974756,0.09838076813555005,0.23954755664469923,0.27142124252394156,0.3613288663331004,0.3042587555135955,0.48593463685240323,0.5469453185303962,0.7391934796303684,0.9141951731817296,0.967790770889679,1.2576299567289995,1.5666614629041349,1.636761508169672,1,LH,L,LH-L,hetero-low
p44.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17664937022248478,0.35329874044496956,0.264974055333724,0.6794449184873572,1.0236785958510497,1.3120508375010083,1.6087225439809933,1.9277911895843054,1.4912850583157653,1.6961071296355577,1.8730210880446296,2.1689887633230502,1.9676802521086192,2.400026230297158,2.6628125159502773,0,LL,L,LL-L,homo-low
p45.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p46.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11172287142747539,0.1170408801074194,0.12235888878736845,0.06383844873366125,0.10599745307363356,0.16451789312734327,0.11155990755791625,0.26125182351330334,0.4760298570854907,0.5582756713651459,0.7420996730259601,1.0371543110251447,1.0479430071474554,1.210095690366917,1.2824260246631736,1.473418827677284,1.4634010082280056,1.7402614238375569,1.6514504934632361,1.7800732415192584,1.9425047864906828,2.2367145012696743,2.417555291479761,3,HH,L,HH-L,homo-high
p47.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,L,LL-L,homo-low
p48.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675843071412106,0.4627336773636963,0.5266460199193155,0.39370557498329056,0.6078096819631496,0.9534227009599264,1.2174246730760352,1.6310740432985167,1.8531688078373865,1.6649436769852355,1.9677763519852343,2.2178973019084287,2.4298700019065125,1,LH,L,LH-L,hetero-low
p49.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5058468147571991,0.18178227158573312,0.4125934653865981,0.5337963300181356,0.6292882312620884,0.7516685762838767,0.7684320448274278,1.1257321344283024,1.1673624498842932,1.5660468574689683,1.5864428872313112,2.0072924089142847,2.401914727874977,2.517385360604907,3,HH,L,HH-L,homo-high
p50.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899999999999707,0.5044280197636236,0.394633285262639,0.6271440911988574,0.850589834053807,1.1367738696139325,1.4774738560893261,1.213012884908794,1.0286500192288783,1.2024611400538587,1.3312264956011397,1.0567867786750393,1.2249894738118958,1.4028393074549885,1.3401452950153885,1.4682166314970957,1.4310393145370728,0,LL,L,LL-L,homo-low
p51.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062454983788325424,0.14465996757664754,0.39473256742304064,0.4638475082773952,0.9452168488563825,0.7362981842247095,1.04687375631521,0.8984729239227414,0.9720031162284911,1.3692469001099186,1.6483256694120993,2.0425114683472696,2.173728903974671,2.6545298314547834,3.0588481475730234,2.955582169908244,3.5405822337952118,3.721816674706366,4.3348763405064945,4.7481583053012635,2,HL,L,HL-L,hetero-high
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900000000000063,0.13486143571374334,2,HL,R,HL-R,hetero-low
