,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,label,condition,side,condition-side,uniq-condition
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35549999999999926,0.9608199351532991,2.321367821150928,3.869146195469193,6.744828132084166,8.82932134231896,11.107192824288017,12.85972864539184,15.658871460760825,18.567419515061065,20.650715548403706,22.81254467028448,25.15409858739557,27.9395709227483,30.66485334397463,33.46453653587273,35.53570219771387,38.07118776343812,40.24277175430222,42.34631748820431,45.13332230722451,47.61511789399062,50.11294257910187,52.17712031692919,2,HL,L,HL-L,hetero-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127140098818113,0.35513328526264,0.47363328526263737,0.8646633352587962,1.2713407258277845,1.5561792765894418,1.6445039617006825,1.9453269993823046,2.2538318615806223,2.618003867643687,2.657503867643691,3.11814906733647,3.490791322052707,3.7756298728143616,3.9522792430368465,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.039500000000003865,0.07900000000000063,0.19072287142747602,0.3024457428549514,0.4141686142824268,0.5817529214236424,1.0022606359434447,1.4786297861769906,2.405139319033575,3.443371723317628,4.451295887240838,5.254213541892097,6.598948313988657,7.8680278059721065,9.164298429973002,10.482274271941275,11.82654930826633,13.581893320392474,15.028206681451955,16.37146789113007,18.027824264514994,19.201028678931955,20.36528875485123,21.38257723746434,22.475850080516672,23.63406405719119,24.59488399234449,25.384883992344488,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.28756434062658276,0.3665643406265834,0.4782872120540563,0.4782872120540563,0.4782872120540563,1.1061745903622544,1.5331794525605693,1.912598727941397,2.6247543095681265,3.2333896215685707,3.828958267171881,4.583187194117716,5.928041261969833,7.194142263325471,7.808098812116642,8.624971383225512,10.012567101016694,11.200333555202286,12.323014097970898,13.73817811079845,15.071922839404202,17.165090040634777,18.141724377311025,19.52230531814162,21.003322074412388,22.202457582673308,23.494020791496986,0,LL,L,LL-L,homo-low
p12.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13788430117595013,0.275765069682487,0.41364937085843356,1.4657190570431071,2.9358376738113523,5.2566604315966075,8.532997570389583,11.905195988685406,14.64607035353231,19.10891673008278,23.021125008734472,27.317639520852982,30.75293970916572,35.137594099361195,40.277427246262036,44.365845108417616,48.74148041744213,53.31729152667265,58.33998764352746,63.108477418307125,66.68313684100666,71.54595382273196,76.08697411359691,79.68607328800782,83.37590911355701,2,HL,L,HL-L,hetero-high
p13.rsml,0.0,0.0,0.0,0.3008230376816249,0.3566844733953601,0.9734797999040876,1.612603225460294,2.3124779401065805,2.86320074073451,3.571855972013493,3.9907752473943248,4.521821156503419,5.784811526752503,6.572393420046053,7.451615245349793,9.257569516955396,10.849036290759487,13.000308096024765,15.026502459924721,16.452759266223396,18.19891280533511,20.55511481793952,22.929597942626337,25.204135704643356,27.451608120587956,30.076333490949366,32.69131658511774,34.563252220723925,35.997721656311974,38.30383217833262,40.069661369438975,41.61398769668281,3,HH,L,HH-L,homo-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35549999999999926,0.4438246851112416,0.532149370222484,0.7819693053757879,1.0054150482307311,1.0612764839444713,1.1171379196582065,1.1961379196582071,1.4726379196582058,1.6853519295400203,1.882851929540022,1,LH,L,LH-L,hetero-low
p16.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389850166959087,1.2828110078274926,2.230604354181922,2.9637230293202674,3.4983815152352244,4.021560602758654,4.258560602758654,4.732560602758654,5.212703137758346,5.646835976762468,5.771745944339118,6.208037704518015,6.350456979898843,6.7059569798988425,6.90736825068576,7.194932591312339,7.814214810051754,8.334253049945318,9.295339359995221,10.551420688486001,11.568172795295371,12.285827227686166,3,HH,L,HH-L,homo-high
p17.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45189210710196,0.5768020746786131,0.7192213500594389,0.8616406254402675,0.9499653105515083,1.1918279827634044,1.4381526678746481,1.9408960104065465,2.575126217028656,3.1561002723623823,3.8669611121023273,4.334283711948718,4.622655953598674,5.260270310736049,5.771569051181013,6.478166532070949,6.946311151875571,7.632399168511262,8.416143129003332,8.884287748807957,9.35608648925292,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.24981993515330225,0.4996398703066056,1.5806910331504898,2.8878377290952644,4.56260502634844,6.126105811889996,8.51105960432772,11.49213607059095,14.664539935788213,18.424067416028787,23.615086711483933,29.40703411938736,34.0165953660652,39.56479426156155,46.989430524213624,53.0033189952213,58.59236336834334,64.48109187201449,70.4012221894238,76.30275993111464,81.2460093554594,87.17211589622893,92.31377444463496,97.04216157378872,101.08418516369463,105.61581077572201,108.90106975855214,114.77987354977596,118.88478021292345,2,HL,L,HL-L,hetero-high
