,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,label,condition,side,condition-side,uniq-condition
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11849999999999976,0.32027331171776635,0.4642735642301856,0.6448576992448655,1.1241380220140276,1.47155355705316,1.8511988040480027,2.1432881075653065,2.6098119101268042,3.0945699191768443,3.441785924733951,3.8020907783807467,4.192349764565928,4.6565951537913834,5.1108088906624385,5.577422755978788,5.922617032952311,6.34519796057302,6.707128625717036,7.057719581367386,7.522220384537419,7.93585298233177,8.352157096516978,8.696186719488198,2,HL,L,HL-L,hetero-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127140098818113,0.35513328526264,0.47363328526263737,0.8646633352587962,1.2713407258277845,1.5561792765894418,1.6445039617006825,1.9453269993823046,2.2538318615806223,2.618003867643687,2.657503867643691,3.11814906733647,3.490791322052707,3.7756298728143616,3.9522792430368465,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.039500000000003865,0.07900000000000063,0.19072287142747602,0.3024457428549514,0.2070843071412134,0.1939176404745475,0.3340868786478149,0.4928765953923302,0.801713106344525,1.1477905744392094,1.483765295746946,1.7514045139640324,2.1996494379962193,2.6226759353240356,3.054766143324334,3.494091423980425,2.9566373270665824,3.3954733300981186,3.757051670362989,4.0928669727825175,4.506956066128748,4.800257169732989,5.091322188712807,5.345644309366085,5.618962520129168,5.908516014297797,6.148720998086122,6.346220998086122,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.28756434062658276,0.3665643406265834,0.4782872120540563,0.4782872120540563,0.15942907068468543,0.3687248634540848,0.5110598175201898,0.637532909313799,0.6561885773920316,0.8083474053921427,0.7657916534343763,0.9166374388235432,1.1856082523939666,1.4388284526650943,1.5616197624233283,1.7249942766451025,2.002513420203339,2.2400667110404573,1.760430585424414,1.9625968729712073,2.1531318342006003,2.4521557200906825,2.591674911044432,2.788900759734517,3.0004745820589127,3.1717796546676156,3.3562886844995696,0,LL,L,LL-L,homo-low
p12.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894215058797507,0.1378825348412435,0.08272987417168672,0.24428650950718453,0.4893062789685587,0.8761100719327679,1.422166261731597,1.9841993314475677,2.441011725588718,3.1848194550137965,3.836854168122412,4.552939920142164,5.12548995152762,5.856265683226866,6.712904541043673,7.394307518069603,8.12358006957369,8.88621525444544,9.723331273921243,10.518079569717854,11.113856140167776,11.924325637121994,12.681162352266151,13.28101221466797,13.895984852259502,2,HL,L,HL-L,hetero-high
p13.rsml,0.0,0.0,0.0,0.3008230376816249,0.17834223669768004,0.4867398999520438,0.5375344084867647,0.7708259800355268,0.7158001851836275,0.8929639930033733,0.9976938118485812,0.9043642313006839,1.1569623053505007,1.3144786840092106,1.4903230490699586,1.8515139033910792,2.1698072581518977,2.6000616192049533,3.0053004919849444,3.290551853244679,3.6397825610670216,4.111022963587904,4.585919588525267,5.040827140928672,5.490321624117591,6.0152666981898735,6.538263317023548,6.912650444144785,7.199544331262395,7.660766435666524,8.013932273887795,8.322797539336563,3,HH,L,HH-L,homo-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35549999999999926,0.4438246851112416,0.532149370222484,0.7819693053757879,1.0054150482307311,1.0612764839444713,1.1171379196582065,1.1961379196582071,1.4726379196582058,1.6853519295400203,1.882851929540022,1,LH,L,LH-L,hetero-low
p16.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129950055653029,0.4276036692758309,0.7435347847273074,0.9879076764400891,1.1661271717450747,1.3405202009195512,1.4195202009195513,1.5775202009195513,1.7375677125861155,1.8822786589208225,1.9239153147797061,2.0693459015060047,2.1168189932996144,2.235318993299614,2.30245608356192,2.3983108637707797,2.6047382700172514,2.7780843499817727,3.0984464533317406,3.517140229495334,3.8560575984317906,4.095275742562055,3,HH,L,HH-L,homo-high
p17.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22594605355098,0.28840103733930655,0.35961067502971944,0.43082031272013377,0.31665510351716947,0.39727599425446813,0.4793842226248827,0.6469653368021822,0.8583754056762186,1.052033424120794,1.2889870373674424,1.4447612373162393,1.5408853178662245,1.7534234369120163,1.923856350393671,2.1593888440236495,2.3154370506251905,2.5441330561704207,2.805381043001111,2.961429249602652,3.11869549641764,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.24981993515330225,0.1249099675766514,0.39517275828762244,0.5775675458190529,0.6518007180497772,0.8751579731271423,1.063882450540965,1.4365170088238688,1.6293933261986904,2.0471186017809764,2.3615086711483935,2.940703411938736,3.4016595366065197,3.956479426156155,4.698943052421362,5.30033189952213,5.859236336834334,6.448109187201449,7.040122218942381,7.630275993111463,8.12460093554594,8.717211589622893,9.231377444463496,9.704216157378871,10.108418516369463,10.561581077572201,10.890106975855215,11.477987354977596,11.888478021292345,2,HL,L,HL-L,hetero-high
