,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,label,condition,side,condition-side,uniq-condition
p06.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LH,L,LH-L,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.05531176726802042,0.1106235345360421,0.14973486025067057,0.14973486025067057,0.27341573181761486,0.3010716154516282,0.3629120512351003,0.41822381850312196,0.41822381850312196,0.41822381850312196,0.41822381850312196,0.480064254286593,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.519175580001225,0.558286905715857,0.558286905715857,0.558286905715857,0.558286905715857,0.558286905715857,0.558286905715857,0.558286905715857,0,LL,L,LL-L,homo-low
p12.rsml,0.018879232785608276,0.018879232785608276,0.018879232785608276,0.04872992082513068,0.06760915361073895,0.08648838639634637,0.18367518544945008,0.2732272495680173,0.40672358483104015,0.5143517711654167,0.835853520563788,1.0663039255436861,1.2944225632383735,1.6506352150126204,1.8940800394729782,2.1375248639333386,2.3778182674067794,2.731268565774017,2.8187729278853624,3.120622678525718,3.309415006381791,3.549708409855232,3.844611453345544,4.086383599412861,4.330222134757975,4.584230791063342,4.8438545654740555,5.103482881805428,5.35372247282591,5.380421739878515,5.380421739878515,5.380421739878515,2,HL,L,HL-L,hetero-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,HH,L,HH-L,homo-high
p15.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LH,L,LH-L,hetero-low
p16.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,HH,L,HH-L,homo-high
p17.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,L,LL-L,homo-low
p18.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p21.rsml,0.0,1.2096378424226,1.4410747531000196,1.6010097361130582,1.7903918210848482,1.974239789971354,2.2313871842322937,2.4282283501127973,2.670636229585604,2.9586816817323762,3.241193802943306,3.476340756474839,3.6727821957950577,3.7994953590471794,3.961968062076056,4.101668141150387,4.211858469475286,4.2816980101224535,4.3798938741317235,4.448224525421863,4.499327230782198,4.558255646164807,4.574159313357897,4.63512338271584,4.674536544563677,4.711914052436181,4.741718034451032,4.79086306880651,4.820304408053326,4.840567424815551,4.861417897048194,4.861417897048194,1,LH,L,LH-L,hetero-low
p23.rsml,0.0,0.15179602109469895,0.2566054574774952,0.3541588877211689,0.42559138740639574,0.5228119416384287,0.6698303337552722,0.7444634330917433,0.8489497721628066,1.0296215993804572,1.206021569194616,1.3059972563845768,1.3692274328167355,1.5486980405484143,1.7305843275757151,1.826876099416924,1.9818915067522256,2.089611527569629,2.225865173470813,2.3083749391925714,2.33822817892716,2.3952061738988153,2.4285831105963855,2.475785227144557,2.5205650867464398,2.62611222803002,2.62611222803002,2.6410388478973146,2.6410388478973146,2.6646399061714017,2.6646399061714017,2.6646399061714017,0,LL,L,LL-L,homo-low
p24.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p25.rsml,0.0,0.35566924860013377,0.42640539607665956,0.4698582660551361,0.5099198327114891,0.5648838487127436,0.6407710236737828,0.6796364521095153,0.8279502065091603,0.8774941010086471,0.8912351050089615,0.9049761090092759,0.9049761090092759,0.9049761090092759,0.9971535660806691,1.0321863898476473,1.0888420007429744,1.128903567399328,1.170126579400268,1.1895592936181347,1.199275650727068,1.2187083649449346,1.2461903729455623,1.2559067300544955,1.286632549078294,1.3083589840675318,1.3180753411764652,1.3277916982853977,1.3277916982853977,1.341532702285712,1.3690147102863395,1.3690147102863395,3,HH,L,HH-L,homo-high
p26.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,L,LL-L,homo-low
p27.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LH,L,LH-L,hetero-low
p28.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,HH,L,HH-L,homo-high
p29.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LL,L,LL-L,homo-low
