,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,side,alpha,label,condition,condition-side,uniq-condition
p06.rsml,11.18075149999997,12.226118999999969,14.78180849999998,19.309653999999934,27.68507599999991,34.60634499999992,38.06073849999992,39.72084449999991,57.63407474999993,64.42896349999995,88.11979949999991,114.42249399999994,129.53819600000003,139.17117949999994,145.21246749999997,142.10600975,148.75579525,158.39814024999993,168.70983250000006,184.7616845000001,203.51744975,210.65481337499983,231.80010149999995,250.26878075,281.4160515000001,298.45242125000016,313.85520925000003,333.8404515000002,356.4921610000001,386.6611550000002,429.9003632500003,449.29271050000057,L,50,2,HL,HL-L,hetero-high
p06.rsml,4.494300125000011,5.4866191249999865,6.603758124999981,7.895645124999986,8.962075999999962,11.15890799999999,13.056171999999991,16.671271249999997,20.27934937499992,24.8165563749999,28.27407037499993,32.69581887499993,41.10790675000001,55.10802999999993,62.1041909999999,70.44060674999974,72.11865562499972,72.86679549999971,74.06350724999993,74.04790474999992,78.88467974999995,83.31266924999994,89.74089924999997,91.64440424999998,94.397465375,102.37892424999988,107.01754749999996,110.28627124999994,115.15503137500004,118.93239662499995,126.60024525,131.1772386249999,R,50,2,HL,HL-R,hetero-low
p09.rsml,4.247000499999999,5.215915749999979,7.317572499999958,8.606338999999966,8.859099499999957,10.520765749999978,15.001803749999937,17.675292124999984,18.42655249999998,19.004625124999976,19.452416874999976,20.062474624999982,21.027489249999967,21.12578499999996,21.21939999999996,21.41911199999994,21.582158124999943,22.54171187499996,22.845960624999925,23.316375999999927,24.79939362499995,25.69107649999997,29.86318500000001,31.599743249999943,35.5346937499999,41.12975025,44.680099124999884,48.07520312499999,53.256793375000015,60.90435874999996,67.73747362500006,74.22889375000005,L,50,1,LH,LH-L,hetero-low
p09.rsml,3.732118000000021,7.373741500000012,14.076575500000017,18.357901500000004,33.51416999999999,53.26615487500002,64.92434287500002,85.23411712499998,97.755123375,114.5613562499998,135.12701149999992,128.27361337500014,140.91319862499986,151.1663814999999,211.1525312527002,219.266875372,263.0831139999998,282.7321223749998,292.58822162500013,315.59644825,332.23495425000016,357.6607882499999,373.1595316250003,396.7450507499998,422.736475375,450.3802047499999,476.76871300000016,502.98793412500027,525.4797180000002,556.7892547500002,576.5701042500001,580.1976855000006,R,50,1,LH,LH-R,hetero-high
p10.rsml,2.583773999999976,5.364139499999986,12.93447249999999,22.94815700000004,25.343140750000053,33.67643600000009,36.3507045000001,37.71436300000009,57.32670550000011,59.2895000000001,61.90447900000013,64.18556450000008,43.91167600000004,52.65531700000002,62.4630485,69.38743800000003,79.85983600000012,88.44589175000004,111.13972800000008,124.34568399999998,154.11993474999997,169.97675550000005,183.86142025,196.5743372499999,221.47280675000013,234.49001150625008,266.52346524999984,281.9631937289999,294.49248865109973,297.8345622500001,339.82713075000004,348.98267774999994,L,50,3,HH,HH-L,homo-high
p10.rsml,5.718316249999963,5.983558749999962,7.309771249999948,10.442753249999964,15.655548499999949,20.896428250000007,26.3916287499999,29.48248399999986,40.73032624999996,41.897393249999965,55.99425199999995,57.57946599999993,60.91216998559991,62.68098328384987,66.31374549999991,68.14547899999998,72.28326199999994,74.93880749999998,78.75205849999995,82.39212174999997,86.0072209999999,76.80642674999993,89.66912774999993,99.40820824999987,124.85900624999998,144.52907800000008,159.09245149999995,175.68102950000002,200.4952455,221.239549375,240.1185743750001,251.577050375,R,50,3,HH,HH-R,homo-high
p11.rsml,7.047649250000022,7.66550825000003,8.520525250000016,8.670309250000022,8.745201250000024,9.849858250000054,10.15644737500003,11.092597375000024,12.158248125000032,12.757384125000018,12.960996750000012,13.992322000000044,15.881004625000044,17.66983125000002,20.18027350000001,22.421572625,24.824357625000005,31.043514125000023,43.48182712499995,46.97990762500001,52.79885999999999,58.75199387499996,63.99911462499992,68.73759387499996,69.85239250000004,72.24425575000004,77.48825599999994,71.86979574999997,76.508419,84.26286149999993,89.76664337500002,93.13054237500003,L,50,0,LL,LL-L,homo-low
p11.rsml,1.134301750000006,1.287206250000004,1.3410348750000036,2.899724624999971,4.298488749999999,6.729358249999988,7.722457375000019,9.158667499999956,11.139404875000048,13.833176500000004,17.333597374999975,19.617023249999978,22.498024875000024,25.024849750000023,26.86750500000003,27.229483000000023,27.436996250000043,28.53073150000004,29.00582762500004,29.45830012500005,29.73446437500001,30.87890775000003,32.141930125,32.411853375,34.16713462500004,35.37398800000005,36.765731000000045,37.33678249999995,38.666115500000025,40.07346100000002,41.38017037500005,43.27665425000001,R,50,0,LL,LL-R,homo-low
p12.rsml,21.234222374999952,24.89144837499999,28.239744874999975,30.45061912499997,33.422895375000024,35.86624687500004,37.44209937500001,39.036674874999925,40.32544137499996,43.24544925000007,44.48506787500008,55.49887262499997,59.78643962500001,60.68046287499997,70.17458412499997,83.83301262499995,96.80805162499988,107.91703162499996,119.46288162500016,135.95628437499985,148.95628737499987,160.98035399999983,172.51762262499994,184.3224741249998,200.368085125,215.55555862499983,242.64773962500007,261.13904250000013,274.3769836250001,294.4207352500002,305.91743737500013,339.389480625,L,50,2,HL,HL-L,hetero-high
p12.rsml,3.647084375000016,4.381182000000008,4.463875250000006,5.512363250000005,6.554610249999994,8.606339000000018,10.516084999999986,14.46819825000006,16.52382762500006,19.837798625000023,23.57849799999999,26.28475162499996,26.52190962499995,26.601482374999947,26.62722649999995,27.222461874999937,27.323097999999938,27.38706824999993,28.19527774999994,28.545553874999943,28.94965862499993,29.052635124999934,29.083840124999934,29.31943787499993,29.53943312499991,29.787512874999905,32.488305624999946,32.63184862499994,32.761349374999945,32.87134699999994,32.99304649999995,33.158432999999945,R,50,2,HL,HL-R,hetero-low
p13.rsml,17.39600737499998,20.094459749999974,22.75312575000001,24.875065750000037,26.213760250000043,27.473662125000057,32.02647162500004,37.52947337499996,38.22612499999997,38.291655500000005,40.41827625000002,42.45284225,46.92451875000003,48.15945662500005,48.89979525000002,50.64727525000004,54.079825250000034,55.01129450000001,55.484830375,62.90849987500005,70.43670612499997,81.07215025000006,93.13600325000009,106.882585875,120.87022712499996,137.48376912499992,157.28100125000012,185.39436587499995,195.41117087499984,244.88201762500023,265.8338347499997,286.8449413750001,L,50,3,HH,HH-L,homo-high
p13.rsml,4.880462000000023,5.492080000000026,7.991600499999996,10.310132000000014,25.19803750000001,30.721322499999925,41.656334624999936,50.64493487499995,61.61973337499995,77.5186808749998,78.20831137499982,79.0391444999999,79.54466549999998,113.0983585047999,113.73077650959978,91.424409,99.87628324999996,104.8893665,128.9484215000001,139.5612419999999,154.7736794999999,163.7482375000001,175.87762100000003,190.1039805000001,212.91561562500004,224.19466287499995,238.66988224999992,263.20091287499974,287.79279325,308.0687781019,325.7180802065001,350.85341750000003,R,50,3,HH,HH-R,homo-high
p15.rsml,1.7989682499999875,2.3232122499999845,4.566851749999989,6.017104124999964,6.553049999999953,7.294168749999967,7.70451449999994,8.57123337499992,10.839056749999958,12.57327462499994,14.53606912499997,16.041710374999944,16.23674162499996,16.907649124999953,17.560613749999966,17.710397749999967,19.51404674999993,20.368283624999904,20.79111137499996,24.31025524999998,27.855923374999985,32.93921787499999,36.696299875,40.28877550000002,45.23164749999999,45.72156599999999,46.129571375000005,46.96196474999998,47.72726737499997,49.54183812499998,49.90225587499999,50.54117824999997,L,50,1,LH,LH-L,hetero-low
p15.rsml,1.7037930000000012,5.423428999999982,6.426669749999981,7.078074124999968,7.544588874999967,8.037627874999961,10.55431112499995,13.284748624999972,15.45349612499992,18.677752749999897,20.828557374999903,23.682254624999885,24.947617374999894,25.374345749999865,26.6521904999999,27.974502374999904,28.657111749999903,29.667373624999925,30.162752999999874,30.7735908749999,29.614325124999908,32.16923449999997,47.72024624999996,56.33048587500002,55.1259728749999,70.02870074999989,71.29874424999997,114.93425600000016,126.11422737500016,140.39753600000023,150.60079087499997,178.35373775000002,R,50,1,LH,LH-R,hetero-high
p16.rsml,2.499520500000016,3.6603465000000233,7.119420750000027,10.739200750000048,19.58581825000001,24.95775900000004,30.139349250000016,34.01657049999999,38.42739724999996,46.46892574999999,52.79183887500007,61.09860987500019,80.19997049999998,83.23075612500006,86.92620825000006,88.49581974999998,90.08103375,95.80715124999992,97.81675324999992,100.62520324999994,102.14332649999986,103.85570087499995,100.14620649999992,103.76754674999998,113.85300274999996,116.86740575000012,115.09652200000004,123.08188149999997,137.04533887499997,154.357872875,167.6004947499998,189.7669665,L,50,3,HH,HH-L,homo-high
p16.rsml,0.7731038749999932,0.8596977499999969,1.8832217499999773,2.966035249999985,5.732358500000007,9.105619000000065,10.062052250000054,12.0030032500001,15.791290250000111,18.370383500000067,18.71441862500007,22.423913000000155,22.54093175000016,22.64624862500018,23.66821237500018,24.30479437500018,50.13395300000001,55.90375750000016,56.28289825000016,56.67452100000016,57.61301137500014,57.71052700000014,58.20512625000013,58.467248250000026,58.91816050000014,59.19432475000005,59.309003124999904,65.7052480000001,71.09747199999995,80.68832874999997,91.08583475,99.24750249999984,R,50,3,HH,HH-R,homo-high
p17.rsml,1.4775567499999882,2.288886749999998,3.0128427499999777,3.989559249999971,5.524845249999999,7.961175624999962,10.165808875000009,12.693413875000026,14.81535387499998,16.79843162499999,18.68009312500002,20.462678749999977,21.954277750000003,24.630106499999982,26.881547249999983,29.003487249999974,30.06445724999996,32.86510599999998,36.79927637500001,40.43309862500003,45.42745887500005,53.58522600000013,56.89295600000007,59.83402725000006,61.002654500000105,68.19696725000006,70.36727499999998,73.95741024999994,78.78404362499998,87.29910800000006,89.38516225000004,93.46833650000004,L,50,0,LL,LL-L,homo-low
p17.rsml,3.492619625000009,5.168328125000022,7.358919125000034,8.398045625000043,10.11120012500003,11.702655125000067,13.003903625000085,14.02664750000008,14.517346125000108,17.119843125000088,18.20109637500012,18.90944987500014,19.571776000000146,22.45745837500008,23.95607850000016,26.1185850000001,37.90393337500008,44.7214457500001,50.65663674999993,56.74629250000001,59.68112274999994,64.65207924999986,69.95302862499994,75.931906625,81.23519637499993,86.51274199999992,95.27666625000012,101.8289361249998,106.74138324999984,108.79077162499988,99.02594699999987,104.07335574999996,R,50,0,LL,LL-R,homo-low
p18.rsml,8.757683250000047,10.895225750000016,14.885565125000037,31.09032162500006,43.83678400000009,56.80480187499992,63.432743875000014,91.77312487500004,111.45099787500008,120.41385400000009,129.0318948750001,138.9277805,146.12209325,161.573249,234.90031825000008,254.9300276250001,274.1991151250002,289.08624050000014,322.40069850000015,336.85953525000014,354.7727655000002,374.7775770295999,403.1022534892497,421.091491161975,429.8083216061001,471.81360614360005,500.2375491407999,528.3553948038004,562.3355340903998,631.9894041249994,669.9253226249992,681.4345067499994,L,50,2,HL,HL-L,hetero-high
p18.rsml,2.7039132500000207,5.690231750000015,10.29296924999999,18.513926500000142,42.71184375000005,61.65483900000007,77.90016199999991,90.31195075000012,103.50074400000024,118.05241562500008,127.33512300000012,129.51479225000026,114.24930625000022,115.48970500000024,117.98298449999996,119.78039249999998,120.59640325000002,121.00674900000006,121.17525600000008,121.25014800000008,121.53411350000007,121.06993912500008,121.42255562500038,121.62148749999989,123.3954917499998,125.0306337499998,125.5236727499998,126.35372574999984,127.02073262499988,127.57150087499986,128.71750449999985,129.89393299999986,R,50,2,HL,HL-R,hetero-low
p21.rsml,49.46772625000007,58.22306912500002,60.92074137499996,62.72751087499996,65.71851012500001,67.15940099999996,68.79376287499994,71.49221525,62.830487374999954,81.69312974999995,104.66156999999984,118.632828625,130.48058699999993,148.16602074999997,160.92964587499992,175.89634399999989,181.99224075,190.1975955,150.7263909999999,156.95178849999996,161.9266456250001,165.93882850000003,174.39382324999994,181.51948499999995,185.289049,186.949155,187.74956324999988,188.36586199999996,189.3215151249999,190.31461424999992,191.44735574999996,193.14334749999983,L,50,1,LH,LH-L,hetero-low
p21.rsml,7.651465999999985,14.068774250000075,20.54381175000005,28.738244749999996,49.92487949999987,61.85767149999983,75.52078074999986,92.3106309999999,99.37856349999988,120.89129049999993,147.76095238959994,151.80920450000002,162.98371499999996,178.55657024999982,185.4013869999999,192.8468999999997,207.53353324999983,208.94399924999985,175.82925324999968,194.4914034999999,210.7242445000001,229.893476,263.92876950000004,289.31325687500004,315.26333487500006,369.49684475,440.9445928750001,482.98131644999984,478.4430135303997,520.3744239750007,538.9754124249998,589.1948671249995,R,50,1,LH,LH-R,hetero-high
p23.rsml,23.03241050000005,26.35262250000006,27.90195075000003,29.544113875000107,29.956019875000084,36.49190712500008,45.27611462500005,48.2522915000001,54.79754025000001,57.84938925000001,62.76183637500005,66.80912487500018,68.04796337500002,60.93166312500009,65.85737237500007,70.29550350000018,74.38179825000013,75.97091287500014,79.96983362499995,86.90046412500016,84.98603737500014,100.44031362500006,108.684674625,112.67735437499998,119.13366887500013,122.681724338525,125.84893791147503,124.1873186250001,134.53177612500014,141.8025411250001,159.71733162500013,170.40036337500015,L,50,0,LL,LL-L,homo-low
p23.rsml,29.395110000000077,33.62338750000005,42.343624749999954,46.89175349999998,51.33846600000008,57.72768975000007,60.40351850000005,67.73279287500007,72.4860945,78.14356099999995,82.55126725,86.59933587499987,93.54088812500004,103.8861257500002,112.1788545000001,119.54323450000008,127.50362999999986,140.06910337499988,147.55986362500013,155.39621924999997,163.38781975000003,169.40102324999995,180.05050962499985,186.18697287499992,195.12642524999984,202.36910574999965,212.7962565000001,224.27813625,231.5582627500001,234.3745140000001,259.8799207500002,270.3687013750001,R,50,0,LL,LL-R,homo-low
p24.rsml,17.44437512499997,21.877045374999973,23.568356374999983,25.30413450000003,35.99574762500005,53.05630124999997,61.59476937499996,76.145660875,88.81021012499997,118.6375093749999,139.7718757500001,163.72951450000005,182.62882275000013,235.7277851356252,264.119900125,296.72366425,340.1719460000003,355.84051322600016,368.4670635234002,385.8958523750002,420.1807858750003,440.4616955,457.7609673750002,473.3790698750001,502.12043512500014,527.5010218750002,578.2941804999999,600.8592961250001,632.00266625,660.8384266250006,679.9421276250007,702.4401525000002,L,50,2,HL,HL-L,hetero-high
p24.rsml,0.5874341249999979,1.5165630000000112,2.0525088750000102,2.141443125000015,2.778805250000013,3.315531250000004,3.9770772500000127,4.297708625000011,4.660466750000005,5.452293625000015,5.738599499999998,6.5436885,6.685671250000009,7.431470750000013,7.896425250000015,8.38478350000004,8.806831124999997,9.366180749999993,10.172049875000004,11.17451049999997,12.317393624999967,12.79092949999998,13.26758587499993,14.298911124999975,15.703136124999986,18.73704225000005,20.05545349999996,21.83725899999997,23.186095125,26.531271124999996,29.970062124999952,34.01344999999992,R,50,2,HL,HL-R,hetero-low
p25.rsml,7.552390125000007,9.616600874999984,10.059711874999987,13.110000624999982,25.019388875000047,47.22642712499996,53.55324087500004,72.63431825000002,85.83247300000006,110.01634800000004,111.7731895000002,127.85468625000024,139.75003225000003,153.11201325000005,160.4514292500001,173.3785985318003,186.52738915615024,209.2841337500002,209.23108524999995,219.59738625000003,234.99705374999985,250.0050984999998,286.70685925,297.13037929824986,311.1721190965,330.3189672499998,348.35545724999974,369.6903252675248,387.5676789729996,398.67507999999975,428.13103974999945,447.6762914999998,L,50,3,HH,HH-L,homo-high
p25.rsml,6.98601937500002,13.548430875000008,19.586598375000086,23.39048787500007,28.16875350000005,38.29789649999983,57.34776887499986,79.84579374999998,93.11650012499992,115.1378686249999,121.40539287500005,104.27540812499996,116.1333081249998,124.68347812499992,133.87179037499985,137.4377417499998,145.03615924999988,154.59191037499997,170.6500033749998,185.7352804999999,198.65571074999997,269.3085114999999,292.21688212499987,328.20594251849985,345.2841051250001,367.3023531249997,390.3940531249997,404.7413319999998,436.2193757499997,460.0373721249998,473.5202724999995,506.9478486249998,R,50,3,HH,HH-R,homo-high
p26.rsml,0.9938792499999902,1.8410949999999888,2.6102982499999934,3.117379499999994,3.4699959999999903,4.577773499999984,5.545128499999996,6.10057749999998,7.2832469999999505,8.153866499999943,8.709315499999965,9.43015099999996,10.150986499999958,10.87182199999998,11.592657499999966,12.397746500000022,12.44767450000002,13.056172000000029,13.74580250000004,13.786369000000075,14.92691175,15.25144374999999,15.912989749999996,16.574535749999992,17.42955275,27.313736499999955,29.789853249999965,30.145590249999977,30.38274824999997,30.151831249999997,30.91791399999992,32.12164687499993,L,50,0,LL,LL-L,homo-low
p26.rsml,4.8414557500000415,6.00228175000002,8.954274750000032,9.718797250000032,10.789128750000048,14.753724000000023,18.37818475000008,18.81817525000009,28.04003287500009,23.99820525000004,36.991967249999945,40.643732375000006,34.40741312499989,40.89181212499983,49.76573399999991,54.78037749999995,59.09290849999989,65.13107599999991,69.82508812499985,75.23369474999984,81.99191762499983,88.93659037499992,93.96059537499994,102.27204712499996,108.63474662499998,118.45496012500004,131.55325887500004,139.41067787500012,154.1472391249999,165.07679037499983,182.258263375,186.92965187500008,R,50,0,LL,LL-R,homo-low
p27.rsml,18.408609624999965,22.14384812499997,26.345601374999973,26.50786737499997,26.59524137499998,34.416774624999945,37.730745625,37.967903625,48.72894787499999,49.165817875,50.61529012499997,51.58966624999998,53.10232862500001,55.352209124999966,56.91089887500002,58.256614500000026,59.30198200000007,59.87615400000006,60.88251525000012,61.79214100000008,64.2620167500001,70.15664124999986,60.596989500000014,63.7525951250001,86.95429275000009,92.67806987500012,107.33739874999983,110.58115849999996,127.9170962499999,168.5553677500001,193.59894050000008,166.7907249999999,L,50,1,LH,LH-L,hetero-low
p27.rsml,11.07933524999998,14.000903375000014,19.138026499999903,29.608864250000025,67.69924749999998,92.34573662500016,116.04593412500007,131.98388787500002,154.34539087499996,175.248060125,202.19123725000003,216.62901062499995,226.26823512499996,286.9455775,291.28385262500024,298.8479446250002,305.21064412500016,317.8385275000002,325.1139732499999,334.5394434999998,369.7886115000001,387.6456727499997,349.5966361249997,373.4684611250001,402.1349340629501,428.578051375,452.4412950000001,475.8497257499998,503.9841537499999,529.0082233749996,570.5561206249998,615.291608625,R,50,1,LH,LH-R,hetero-high
p28.rsml,0.1279404999999984,0.5585694999999999,0.989198499999996,1.529044999999999,1.9596739999999848,2.733557999999987,3.956794,6.974317500000018,8.250602000000004,11.208836000000012,16.52616800000001,21.58449849999999,28.321658000000014,29.65723200000002,29.91935400000002,30.46232100000002,36.01369050000001,36.66899550000002,40.75763062500003,43.48650787499996,45.37753087500003,48.84674675,51.33690574999999,52.70056424999992,57.24713274999998,67.74242180185009,74.23410997779986,87.30846949999996,96.822874,112.76862900000005,134.2033435000001,152.84209000000007,L,50,3,HH,HH-L,homo-high
p28.rsml,2.2124345000000023,2.2436395000000022,2.9629147499999973,3.8288534999999913,5.821292749999985,8.582935249999995,10.988840749999998,12.555331750000002,16.689994249999998,26.889348499999997,34.05089600000005,37.18231774999996,44.09266500000004,52.48056900000008,58.87759399999997,62.048021999999946,74.46761200000002,88.53326574999998,102.14956750000005,103.46641850000002,107.04563200000008,108.6651715000001,112.27871050000005,124.21462299999988,126.05883849999984,130.7676730000001,137.15845699999994,144.10468999999995,154.1105732499999,162.216852125,167.98665662500014,166.19158899999996,R,50,3,HH,HH-R,homo-high
p29.rsml,3.6166594999999706,4.44203174999998,5.719876499999984,9.033067374999996,14.472098874999975,16.757865124999956,20.831677875000025,25.492924749999947,28.317757375000053,29.664253125000062,33.14907150000003,35.47228375000006,38.33300212499999,40.57586150000006,42.66425612500005,43.50757125000007,44.0427370000001,44.38755225000007,44.70662337500006,45.077182750000034,45.41185637500004,46.56410100000007,48.49647062500004,50.07388337500007,51.88143300000004,53.850468500000055,56.31566349999999,59.05546250000001,63.80798400000004,66.65700050000004,75.9233252500001,77.01003937500009,L,50,0,LL,LL-L,homo-low
p29.rsml,1.304369000000012,1.3792610000000067,1.416707000000006,1.873349424150001,2.577281487699965,3.047168249999999,3.813251000000026,4.137002875000009,7.149845624999967,11.624642625000062,15.66412987499999,18.36102200000002,21.139827250000007,26.17241362500004,32.18483699999998,37.252528999999925,44.17067749999992,51.62945262499999,56.35310950000004,58.00931487499994,66.20296775000004,74.49101575000005,77.20011090229991,80.18771036755004,84.80426825000005,88.563690625,90.39698437500005,94.24222050000002,96.60131850000008,99.29899075,102.14800725000003,103.55379250000004,R,50,0,LL,LL-R,homo-low
p31.rsml,9.929430999999983,11.733080000000005,13.474805797999943,18.48319269550001,21.59145783910001,22.960044232700017,31.499539626300013,39.26356767819991,55.74863619679992,81.29797709039997,90.88781718149986,111.35942461815024,126.92094371575014,131.9828031892001,140.65185674999992,146.78753987500002,151.69218575000008,157.5595058750001,163.16704437500013,167.1363203750001,183.73269962500007,195.1490488750001,224.54961974999983,227.40643749999992,250.98025475000023,275.63532525000016,300.74754900000016,326.1999072500004,346.5502480000003,377.13894925000005,396.6966829999998,429.8005072500001,L,50,3,HH,HH-L,homo-high
p31.rsml,7.883943250000018,10.633103750000064,11.687832750000094,12.555331750000107,12.901707250000108,13.244962250000125,23.873385250000094,25.382147000000124,25.46171975000013,43.02233350000007,45.53121550000015,49.330424250000085,54.25535337500013,58.49299237500007,60.98939237499995,52.98062912500014,56.48183012500003,78.75127837499998,82.85785637500001,93.1648678750002,114.01214825,127.21030299999998,140.1151307500001,148.99139300000007,178.87174075000013,197.427013875,210.590843125,222.0399576250001,235.18506387500005,244.76265850000004,252.85879575000016,258.43512925000016,R,50,3,HH,HH-R,homo-high
p32.rsml,24.59344062499997,30.865645625,35.42469612499996,36.64481162499999,40.26615187500003,36.91005412499999,42.76099162500004,46.57892337500005,48.88497287499999,57.226069375000094,63.38593637500002,66.46274937499996,69.26495837499996,73.65238137499983,78.93226737499991,91.03044587499994,97.0998183749999,108.00596587499996,118.39411037499995,122.93755837499988,126.588543375,130.89483337499996,135.25417187499988,137.781776875,149.54606187499996,155.18168487500003,161.87515737499993,166.22825487499986,171.99805937499997,181.93373137499984,196.7966728749999,206.87276737499985,L,50,0,LL,LL-L,homo-low
p32.rsml,0.6857298749999917,1.0633103749999877,1.3035888749999898,1.4814573749999886,1.719395499999988,1.719395499999988,1.777904874999988,1.9089658749999927,2.049388374999992,2.2826457499999857,2.701572874999987,3.092415499999967,3.576873124999994,3.967715749999984,4.839115374999982,5.463215374999984,6.207454625000007,7.675649875000008,8.20613487499995,9.058031375000008,9.657167374999997,11.566913374999936,13.709136624999982,15.799871625000003,17.776708374999984,19.045191624999937,20.187294624999893,21.774849000000057,23.023049,25.070096999999997,27.58678025000003,30.03871312499994,R,50,0,LL,LL-R,homo-low
p33.rsml,2.803769250000002,4.807130250000007,9.475398250000032,11.97803924999998,13.10141924999997,14.543090249999944,16.69779549999995,18.009185624999922,19.354901249999976,23.69551674999996,25.868164874999973,27.85046249999993,54.21946762500005,60.49401300000014,63.14721812500014,66.55948487500021,67.6313766250001,69.82118750000005,70.64187900000005,75.47085275,78.30738725000003,82.61523750000003,87.05258849999998,90.9500929999999,93.22727787499988,94.66582837499988,97.2776868749999,100.27336687499988,104.25200437499994,107.74696437499996,100.26088487499985,116.62400674999984,L,50,1,LH,LH-L,hetero-low
