,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,side,alpha,label,condition,condition-side,uniq-condition
p18.rsml,3.3404952500000062,3.6650272500000014,4.444372125000009,5.475697375000006,9.0463295,13.149787,17.292250750000022,24.615284125000013,34.142170625000006,49.70020350000002,49.83828562500001,68.47625199999996,80.25535937500004,94.7790557175,118.21468162500008,133.526195,152.42082250000016,169.03436449999995,192.488822625,207.72934462500004,237.94358587500028,265.5941610029001,292.7033384302498,312.6080524331502,342.32907931105024,373.31468881395017,402.7728226162999,436.6994659232004,462.8204268719001,493.251974125,536.0558726249999,577.9423441250001,L,10,2,HL,HL-L,hetero-high
p18.rsml,0.9813972499999934,3.398224499999989,4.4482727499999815,5.844696499999993,6.476597749999998,9.172709749999983,12.563133000000002,13.298010750000005,14.367562124999994,17.80869349999998,19.08809849999992,22.432494374999905,24.908611124999908,25.396969374999912,27.045373499999908,28.032231624999916,28.227262874999923,29.34440187499993,29.870206124999942,29.81169674999993,29.853043374999924,29.778931499999896,30.07225849999991,30.256451941449896,31.054603757899905,32.334872824349915,32.742986792749875,33.35536993934994,33.85768103702491,34.05029467964992,35.36393577732488,36.02773274999992,R,10,2,HL,HL-R,hetero-low
p21.rsml,5.997601000000001,14.655428249999998,16.552692250000003,20.96039850000001,23.739983875000014,27.83642024999999,32.402491874999974,37.420255875,41.80065774999992,47.77251462499991,54.10244887499991,61.05180237499995,67.51513799999996,74.11577562499991,77.36421612499996,80.31542899999998,85.17014687499993,89.93437024999996,95.93041099999992,98.48688062499996,100.68215237500004,104.96737899999997,105.93083337499988,107.1579699999999,108.17603312499996,109.00218549999994,110.36038312499988,110.75356612499994,111.29731324999992,114.15179062499992,114.75638749999987,115.65587162499986,L,10,1,LH,LH-L,hetero-low
p21.rsml,1.8410949999999868,5.404706000000028,12.151226999999976,12.631783999999971,28.858383999999965,31.437477249999944,32.748087249999934,34.01813074999993,35.48788624999992,37.06061824999994,40.96964113959998,46.78097574999986,43.13832778984991,54.49540033389992,63.03253974999992,80.12195799999995,87.28506574999997,100.5019435,117.51100887499994,135.77960853009998,148.74799400000006,175.4922392500001,197.1040421250001,224.29295862500004,250.58785187500013,276.38112475,307.1203901250002,343.782832575,371.51986115539967,398.0329974946502,426.0749423,476.3708492499997,R,10,1,LH,LH-R,hetero-high
p23.rsml,18.31421449999999,19.32525649999998,19.67319224999999,13.18489262500001,14.147566874999992,14.947975124999992,17.70649712500003,14.939393750000011,16.143906750000017,17.471679500000025,19.24724399999999,21.923852875000048,24.204158250000027,30.02077025000001,32.742626375000015,37.068419500000005,41.323221250000046,44.98746837500004,51.908737375,57.42812175000012,70.17848475000011,74.82959000000008,80.47691487500003,83.23543687499998,88.59255525000012,95.244440690475,100.70111612157504,104.57419600000006,111.91517225000008,121.15965350000003,128.1409921250001,134.5902855000001,L,10,0,LL,LL-L,homo-low
p23.rsml,26.82927887500007,29.565177250000044,35.82177975,39.45014112499998,42.88737187500002,46.96586537500002,49.82034275,54.91767950000007,57.91726012499996,61.80462300000001,61.94972624999998,64.24485399999992,65.93538487500001,67.48627337500002,70.435926,72.22163212499996,86.45735312499994,87.57839274999992,87.78434575000009,89.19949249999996,91.28008587499994,92.88402287499991,99.21161674999992,101.48802149999992,107.23520237499989,111.46113949999996,112.89344900000005,114.77433037499996,116.39465000000004,117.71696187500004,120.89675137500004,124.51263075,R,10,0,LL,LL-R,homo-low
p24.rsml,5.995260625000005,6.513263625000005,7.085875375000002,7.520405000000005,8.053230375000005,13.11858199999998,15.094638624999988,16.48170087499998,17.742382874999976,26.05383462499998,35.437958250000015,43.13155099999997,53.46274637500003,65.52259905002502,76.49671712499999,84.262081375,107.84604025000006,132.23015648679996,144.14004651320005,153.39207812500007,178.87252087500008,213.136391,237.864013125,284.21826050000004,316.91485950000003,345.38474125000016,376.4735026249998,408.2362920000001,450.5970795000002,486.6053091250002,523.3671395000003,553.7054206250002,L,10,2,HL,HL-L,hetero-high
p24.rsml,0.5874341249999979,1.4931592500000077,2.0291051250000067,2.1039971250000087,2.7554015000000094,3.2921275,3.953673500000009,4.274304875000007,4.637063000000001,5.055210000000004,5.207334375000004,5.497540875000007,5.600517375000003,5.869660500000002,6.062351375000001,6.212135374999998,6.320572750000002,6.436031249999996,6.94155225,7.0437486250000045,7.112399625,7.250481750000005,7.315232125000008,7.35345825000001,7.367500500000013,11.062952625000008,11.978819374999992,12.494482000000051,12.719938125000027,12.872842625000024,13.14978700000002,13.141985750000025,R,10,2,HL,HL-R,hetero-low
p25.rsml,3.496520249999996,4.74003949999999,5.195632499999988,6.868220500000017,8.760803749999994,11.749462624999984,14.358200625000002,17.745503375000002,23.78835162499999,29.946658375000016,35.35136437500005,44.47258587500008,51.89625537500006,71.5647668750001,87.46371437500015,95.82144813280011,109.25625567385012,122.23544587500012,133.45052755575006,143.390350912925,159.36003437499997,174.58495387499997,187.11376137499997,198.3673344232499,213.01601147150004,230.43410262499987,253.98607637499973,265.44456189252486,286.13348609799954,313.22564837499976,340.0135806249996,365.3816853749999,L,10,3,HH,HH-L,homo-high
p25.rsml,1.6874103750000176,2.352076875000013,3.063550875000016,3.3849623750000104,4.110478625000004,6.643544499999978,9.514404499999982,16.08071662499998,20.891747499999948,24.42649387499993,35.18494967024995,38.39803584139996,53.47366812499993,58.692704374999934,70.04898399999996,71.48987487499986,82.82431099999991,97.4625765,108.04263174999991,119.16175337500007,130.73490774999993,151.58842912499995,173.2049127499998,192.07959089349987,206.98900600000007,227.35806974999977,247.59685262499968,271.194073625,294.3864097499998,321.52851875,350.23243799999966,374.47716275000016,R,10,3,HH,HH-R,homo-high
p26.rsml,0.6709074999999896,1.4276287499999931,1.9877584999999955,2.360658249999992,2.6102982499999863,3.9162274999999696,4.6885512499999615,5.094216249999975,6.038167499999941,6.512483499999948,6.837015499999949,6.874461499999947,6.874461499999947,6.874461499999947,6.921268999999947,6.977437999999948,7.027365999999947,7.152185999999951,7.152185999999951,7.19431274999995,8.74988199999995,8.943352999999936,9.305330999999947,9.729718999999958,9.464476499999948,11.655067499999976,13.40254749999996,13.468077999999968,11.767405499999956,16.430992749999987,14.485360999999967,14.97527949999996,L,10,0,LL,LL-L,homo-low
p26.rsml,3.778925500000047,4.939751500000026,7.891744500000038,8.640664500000037,9.689152500000056,12.950075000000046,13.468078000000045,13.468078000000045,14.10856062500002,15.298251249999993,16.20787699999999,19.322136000000015,20.276228874999987,22.025269125,25.422713499999944,26.422053624999958,28.81079637499997,36.0425551249999,38.40867424999991,40.75451012499996,43.17211749999996,46.36438900000002,50.825923875,54.11805137499998,56.394456125000026,59.04688112500006,64.87831550000007,67.16408175000002,72.32226825,77.54286474999998,83.25337974999998,87.959873875,R,10,0,LL,LL-R,homo-low
p27.rsml,7.482178874999967,7.78798787499997,7.900325874999966,7.956494874999963,7.956494874999963,8.031386874999965,8.031386874999965,8.490100374999964,8.633643374999965,9.15788737499996,10.108079624999965,11.12770299999998,11.587196624999986,13.092057749999958,14.42373112499998,15.006484499999976,13.956436250000037,14.536069125000038,15.08995787500004,16.59559912500001,17.753304625000027,20.880045625,23.50750662499997,27.245610524125038,30.52966685087504,34.11018550000004,37.68549837499992,41.06707765992492,49.71084736947497,57.03493875,66.84813112499991,81.80780812499991,L,10,1,LH,LH-L,hetero-low
p27.rsml,3.2812057499999643,7.531326750000005,10.033967749999936,12.58653674999997,21.367623749999964,36.17049562500001,38.26435112499998,44.04507737499998,48.38101212499994,51.66065762499998,56.19006337499996,57.76357549999999,63.09260937499997,75.77276112499997,84.22360560999999,92.37358147060009,133.80860024999996,154.37581575000002,173.92106749999994,188.52055985134987,216.1351915000001,232.6418563749999,251.04500512499985,268.9153285,303.15813493795014,322.60977168795023,359.8045717499998,380.9904263749997,408.4024586250002,454.3658633749996,477.9365601249999,513.3815395,R,10,1,LH,LH-R,hetero-high
p28.rsml,0.1279404999999984,0.5585694999999999,0.989198499999996,1.529044999999999,1.5852139999999997,1.8067695000000008,2.0252044999999983,2.580653500000003,2.6929915000000006,2.927029000000004,3.5355265000000022,4.362459,4.599617000000005,5.900865500000008,6.162987500000011,6.705954500000012,7.73571950000001,8.325494000000006,8.961295875000005,11.677691124999953,12.454695624999973,15.796751124999956,19.05455312499996,21.32315662499993,26.378366624999988,34.51455767684999,39.80484867204994,45.92751900000008,59.78253899999996,74.40520200000005,86.41288600000001,99.90436775,L,10,3,HH,HH-L,homo-high
p28.rsml,2.2124345000000023,2.2436395000000022,2.9629147499999973,3.8288534999999913,5.40002524999999,7.319132749999991,7.559411249999989,7.599977749999992,7.936991749999992,25.809655499999995,32.97120300000005,33.50480850000004,35.02449200000005,35.15867350000004,35.608025500000046,36.18219750000003,36.956081500000025,38.77845350000002,40.49784900000003,41.9925685,42.956803000000015,46.55786000000002,49.93034037499997,54.91299874999992,57.55606224999993,65.08894925000001,72.71389099999988,77.57406974999992,88.51922349999992,102.97962049999995,111.90815112500002,124.42369649999998,R,10,3,HH,HH-R,homo-high
p29.rsml,1.3067093749999792,1.5485481249999804,4.027005249999982,5.284566749999975,8.09613724999997,9.36930124999995,10.70175474999997,12.577955374999974,13.86204112500001,14.096858750000012,14.171750750000015,14.22167875000001,14.238841500000008,14.238841500000008,14.238841500000008,14.451035500000009,14.75684450000002,14.780248250000016,14.798191125000017,14.828616000000022,14.91989062500002,14.98698137500002,15.547111125000022,16.51290587500003,16.771907375000016,16.977080250000018,17.349199875000032,19.297952125000016,19.865883125000035,20.578917375000024,21.60946250000001,22.59085974999999,L,10,0,LL,LL-L,homo-low
p29.rsml,0.7177150000000161,0.7926070000000109,0.8300530000000101,0.9840009952000144,1.2214188288437398,1.3901795254937466,1.5930127536000036,2.4784571249999963,3.289787125000013,4.931170125000017,7.940892374999986,9.135263750000004,9.466036750000018,14.102319625000025,18.843139249999982,26.539852499999924,32.22540349999991,38.34704437499994,46.61558924999997,51.5865457499999,56.38665487499999,62.95842787499997,69.1942191364,74.10925690049999,79.40190262500005,83.43202837500002,85.22241525000004,88.74389950000003,90.8377550000001,93.38252275000004,96.70975587500004,98.16234862500002,R,10,0,LL,LL-R,homo-low
p31.rsml,0.9236679999999976,1.9939994999999893,2.878301768399978,3.428707104249973,3.560970120849972,5.072495073599969,7.927395588399969,11.840255444799944,13.247784430199978,16.13833104059996,21.77413752599995,23.504627027599977,25.57994301300004,31.4544565146,35.77653249999997,49.12369112499995,57.19564449999997,65.28536100919996,72.20194925919995,85.34177437500001,97.09747800000004,118.60552425000002,131.61254837499996,145.1274338750001,173.0660505000002,193.2861191124001,221.609328625,250.4193448750002,271.72396104925,302.10202854925,326.5371037992498,352.926209625,L,10,3,HH,HH-L,homo-high
p31.rsml,2.29200725,4.133102250000033,4.286006750000026,5.034926750000033,5.2658437500000295,5.581014250000034,6.837015500000043,8.345777250000069,12.13718475000011,15.75072375000008,18.81895537500005,21.18273412500006,22.796812750000097,24.773649500000086,26.736444000000056,32.17547550000006,34.87314775000004,40.72252500000002,48.68760125,60.58606775000011,69.93976649999998,79.15460299999998,85.75133999999998,95.39680550000004,107.2734285,118.89183012499998,134.575463125,144.10000925000003,160.33207012499997,170.88248062500003,179.62144087500008,191.02998887500007,R,10,3,HH,HH-R,homo-high
p32.rsml,19.162990500000014,23.77664975000001,24.949957750000006,27.10934375000004,29.033131999999988,30.744726250000035,33.97600400000007,37.95308125000007,37.21430287500001,39.406454125000046,41.09074400000008,42.064340000000016,42.63227100000003,45.07250200000002,62.52857900000002,66.192046,69.10659299999999,72.19276750000002,79.69757,81.26406100000004,88.11043800000004,91.39632450000003,94.8351155,96.71989750000002,99.662529,104.05931350000004,118.72878400000003,128.57396149999997,136.05067950000003,139.51755499999996,145.91770049999997,151.7779994999999,L,10,0,LL,LL-L,homo-low
p32.rsml,0.6857298749999917,1.0633103749999877,1.3035888749999898,1.4814573749999886,1.689750749999985,1.689750749999985,1.7482601249999852,1.8793211249999904,1.9448516249999908,2.023644249999989,2.160166124999994,2.2826457499999884,2.434770124999992,2.5432074999999785,2.8217121249999964,4.718976124999974,4.779825874999975,6.4586548749999935,6.475817624999994,6.486739374999996,6.496100874999996,9.585395874999971,11.366421250000007,13.120142249999978,14.780248249999962,14.797410999999965,14.915989999999956,9.800710374999989,9.732059374999976,10.186872250000004,10.374102249999986,10.93111150000002,R,10,0,LL,LL-R,homo-low
p33.rsml,1.3418150000000058,2.6524250000000027,3.8319740000000113,3.8319740000000113,3.8319740000000113,3.9661555000000046,4.943652125000023,5.211235000000013,5.369600375000014,7.099137500000007,7.635083375000006,8.149185750000001,8.52442587500003,9.760924000000026,10.54572975000002,12.718377875000044,13.145886375000028,13.827715625000044,14.014165500000058,15.61186150000003,16.40446850000002,17.743163000000045,18.60130050000004,19.274548374999974,20.53757074999998,20.65692987499997,23.228221875,25.40945137499998,25.493704874999978,25.52022912499997,26.46418037499996,27.642949249999965,L,10,1,LH,LH-L,hetero-low
p33.rsml,0.624100000000003,1.2887664999999986,2.7710040000000093,8.03528749999999,12.706675999999996,14.481460375000012,19.077956874999984,21.943355999999927,34.40195224999995,44.04039662499994,51.34548712499995,61.69384525000001,74.98717524999992,87.49179887499994,105.96125824999991,123.91661524999986,133.8889531249999,147.91716087500004,158.77494062500006,173.64412312499985,192.08783712679983,214.60952412919997,230.696224625,242.11725462499984,262.523764375,280.61018237499985,303.0793426249999,327.1305963749999,353.994980875,380.8312808749999,405.7564844786251,430.75793047862527,R,10,1,LH,LH-R,hetero-high
p34.rsml,2.4573937500000103,3.012842750000017,3.037806750000017,3.162626750000018,3.28120575000002,4.810250750000009,7.749761750000006,11.087136500000009,13.943954250000033,16.98332125000003,19.38193913430002,23.77977664702503,25.76752874999997,32.69191825000004,40.58834350000004,50.01303362499996,55.32958549999999,63.22523062500002,72.16156249999997,82.71197300000006,103.77534800000002,129.544437,146.87647443705,170.1759919357999,191.6891944999999,211.414655125,233.06390399999992,251.1940090000001,275.6220631250001,303.58252325,337.51640049999986,360.9513554999998,L,10,3,HH,HH-L,homo-high
p34.rsml,1.3527367499999912,2.0142827500000067,2.5884547500000163,3.11269875000003,6.509363000000032,11.336776500000036,22.40050925000004,24.211959500000024,22.68291450000001,26.613184250000057,33.69047825000003,43.23140699999999,74.32094850000003,83.89308224999996,92.603958,107.551153,113.998106,139.81868324999994,147.95538699999997,200.043553125,218.2243662500001,225.539598375,234.05250586040003,247.1272788488501,262.5649940260604,283.0025768237208,300.9566234778709,334.1844876028714,357.057752602871,379.7172633528711,402.9181808528711,424.171126227871,R,10,3,HH,HH-R,homo-high
p37.rsml,0.0468074999999998,0.2839655000000007,0.4524725000000043,0.6209795000000025,1.09373525,1.8247123750000096,2.2342780000000197,2.3395948750000235,2.3395948750000235,2.3395948750000235,3.2312777500000243,5.27598537500002,7.320693000000028,7.538347875000029,8.178050375000026,18.26038587500001,20.34175937500001,22.460578875000024,23.132266500000032,24.861023500000023,28.932495875000043,31.342302000000046,40.089843625,55.21334687500005,62.214188625000006,77.68796799999994,82.86175700000004,94.72277749999994,111.783331125,128.0949647499999,155.33848999999984,184.701614875,L,10,3,HH,HH-L,homo-high
p37.rsml,0.7653026249999986,2.2935675000000018,4.204093624999999,6.392344250000008,7.0648120000000105,15.535409249999956,17.826636374999946,19.24802412499996,21.192875749999963,23.13070624999997,24.99676524999999,26.206739124999988,28.16953362499997,30.14012937499996,41.540876124999954,46.38701262499991,50.307140749999895,56.80558199999988,58.19342437499987,60.63521562499985,67.37237512499986,70.95548924999993,72.75991837499997,68.64709937499988,70.08018899999998,81.24455787499998,84.20903287500006,86.65784524999995,91.75440187499991,98.25518349999994,101.51064512500004,105.82395624999997,R,10,3,HH,HH-R,homo-high
p39.rsml,5.747960999999979,11.146425999999916,13.301131249999935,14.876203624999944,17.16353012499996,18.19329512499997,20.92763325000001,26.165392499999985,32.568658499999955,37.575500749999954,43.48728800000002,46.120990000000006,54.8490285,57.87981412500002,62.05036237500002,66.38785737500001,69.75585203125004,76.06335768750009,79.25374877420006,81.83275933095001,81.43588353125001,85.94754143750008,97.17997621875004,91.1898637946501,102.75174661160008,106.0615043125,109.76078029819998,114.466961125,117.8547094824,124.72860523575,132.39403859375005,139.09784775000003,L,10,1,LH,LH-L,hetero-low
p39.rsml,0.4314091250000045,7.198213375000001,9.489440499999995,11.353159124999992,14.876983749999956,19.31199437499999,23.59722100000002,28.25924799999993,34.45110012499999,41.55881899999994,46.93856099999989,54.85292912499989,68.38965812499994,79.58055124999993,106.72188012500004,123.83236174999992,132.44962249999995,146.60889124999989,156.13811812499998,173.5824932499998,190.2818489999998,205.743146375,224.97400774999977,244.61911549999996,263.8999048749998,281.4761211249999,303.5247939999999,329.59735162499953,352.0532497500002,365.47452025,394.1901413749999,422.07883,R,10,1,LH,LH-R,hetero-high
p44.rsml,0.605376999999983,0.8674989999999809,1.0952954999999776,1.129620999999978,1.2575614999999774,1.3199714999999743,1.451032499999977,1.4884784999999772,1.5165629999999757,1.5165629999999757,1.7037929999999737,2.312290499999992,2.933269999999967,3.5152432499999797,4.080053749999975,5.180029999999985,7.56565224999998,12.905607875000005,14.387065250000015,16.15716887499996,18.39534750000001,21.906690124999983,24.701877999999933,30.012188874999943,32.46412174999999,34.58918224999998,36.08390175,36.90921252614999,39.27434696554828,44.592880705016725,47.353401674786674,49.4396453391367,L,10,0,LL,LL-L,homo-low
