filename,condition,side,condition-side,P0_length,P1_length,P2_length,P01_length,P12_length,Ptotal_length,uniq-condition
p06.rsml,HL,L,HL-L,0.0,15.464766800120517,0.0,15.464766800120517,15.464766800120517,15.464766800120517,hetero-high
p06.rsml,HL,R,HL-R,1.2596722788090569,10.373236951027422,0.0,11.632909229836478,10.373236951027422,11.632909229836478,hetero-low
p09.rsml,LH,L,LH-L,0.0,7.636178681074039,0.0,7.636178681074039,7.636178681074039,7.636178681074039,hetero-low
p09.rsml,LH,R,LH-R,0.0,14.838354653808087,0.0,14.838354653808087,14.838354653808087,14.838354653808087,hetero-high
p10.rsml,HH,L,HH-L,0.0,17.580721161254605,0.0,17.580721161254605,17.580721161254605,17.580721161254605,homo-high
p10.rsml,HH,R,HH-R,0.0,10.042555493613829,0.0,10.042555493613829,10.042555493613829,10.042555493613829,homo-high
p11.rsml,LL,L,LL-L,1.4282675080185738,12.337770253538338,0.0,13.766037761556912,12.337770253538338,13.766037761556912,homo-low
p11.rsml,LL,R,LL-R,0.0,5.882314120560913,0.0,5.882314120560913,5.882314120560913,5.882314120560913,homo-low
p12.rsml,HL,L,HL-L,2.9588827230481334,12.109799488890548,0.0,15.068682211938683,12.109799488890548,15.068682211938683,hetero-high
p12.rsml,HL,R,HL-R,0.0,16.53888850801313,0.0,16.53888850801313,16.53888850801313,16.53888850801313,hetero-low
p13.rsml,HH,L,HH-L,0.0,17.283582975424984,0.0,17.283582975424984,17.283582975424984,17.283582975424984,homo-high
p13.rsml,HH,R,HH-R,0.0,10.364353843632475,0.0,10.364353843632475,10.364353843632475,10.364353843632475,homo-high
p15.rsml,LH,L,LH-L,0.0,8.493217108696731,0.0,8.493217108696731,8.493217108696731,8.493217108696731,hetero-low
p15.rsml,LH,R,LH-R,1.7180920432869766,1.4247404149528466,0.0,3.1428324582398233,1.4247404149528466,3.1428324582398233,hetero-high
p16.rsml,HH,L,HH-L,0.0,8.709372283689978,0.0,8.709372283689978,8.709372283689978,8.709372283689978,homo-high
p16.rsml,HH,R,HH-R,0.0,5.934448480511638,0.0,5.934448480511638,5.934448480511638,5.934448480511638,homo-high
p17.rsml,LL,L,LL-L,0.0,7.360227324975913,0.0,7.360227324975913,7.360227324975913,7.360227324975913,homo-low
p17.rsml,LL,R,LL-R,0.0,6.001115589517884,0.0,6.001115589517884,6.001115589517884,6.001115589517884,homo-low
p18.rsml,HL,L,HL-L,0.0,16.539907540098568,0.0,16.539907540098568,16.539907540098568,16.539907540098568,hetero-high
p18.rsml,HL,R,HL-R,0.0,24.27696619505094,0.0,24.27696619505094,24.27696619505094,24.27696619505094,hetero-low
p21.rsml,LH,L,LH-L,8.037434609219329,20.710219954711132,0.0,28.74765456393046,20.710219954711132,28.74765456393046,hetero-low
p21.rsml,LH,R,LH-R,0.0,14.017621453793467,0.0,14.017621453793467,14.017621453793467,14.017621453793467,hetero-high
p23.rsml,LL,L,LL-L,3.742403585699539,11.50895855141314,0.0,15.251362137112679,11.50895855141314,15.251362137112679,homo-low
p23.rsml,LL,R,LL-R,4.365779103063707,10.585325569806336,0.0,14.951104672870043,10.585325569806336,14.951104672870043,homo-low
p24.rsml,HL,L,HL-L,0.0,16.861313907786432,0.0,16.861313907786432,16.861313907786432,16.861313907786432,hetero-high
p24.rsml,HL,R,HL-R,1.1440912221829103,1.1239181498594104,0.0,2.2680093720423207,1.1239181498594104,2.2680093720423207,hetero-low
p25.rsml,HH,L,HH-L,4.065309617293042,20.36019516221564,0.0,24.42550477950868,20.36019516221564,24.42550477950868,homo-high
p25.rsml,HH,R,HH-R,0.0,15.899086789389013,0.0,15.899086789389013,15.899086789389013,15.899086789389013,homo-high
p26.rsml,LL,L,LL-L,0.0,4.557216387580522,0.0,4.557216387580522,4.557216387580522,4.557216387580522,homo-low
p26.rsml,LL,R,LL-R,0.0,11.393951383381298,0.0,11.393951383381298,11.393951383381298,11.393951383381298,homo-low
p27.rsml,LH,L,LH-L,0.0,18.63773529322556,0.0,18.63773529322556,18.63773529322556,18.63773529322556,hetero-low
p27.rsml,LH,R,LH-R,2.948889224733997,20.061586483471025,0.0,23.01047570820502,20.061586483471025,23.01047570820502,hetero-high
p28.rsml,HH,L,HH-L,0.0,1.365262374241725,0.0,1.365262374241725,1.365262374241725,1.365262374241725,homo-high
p28.rsml,HH,R,HH-R,0.0,4.342773430643916,0.0,4.342773430643916,4.342773430643916,4.342773430643916,homo-high
p29.rsml,LL,L,LL-L,0.0,12.642353095995919,0.0,12.642353095995919,12.642353095995919,12.642353095995919,homo-low
p29.rsml,LL,R,LL-R,0.0,10.867471239534408,0.0,10.867471239534408,10.867471239534408,10.867471239534408,homo-low
p31.rsml,HH,L,HH-L,15.470429390417705,0.0,0.0,15.470429390417705,0.0,15.470429390417705,homo-high
p31.rsml,HH,R,HH-R,0.0,19.7590229297681,0.0,19.7590229297681,19.7590229297681,19.7590229297681,homo-high
p32.rsml,LL,L,LL-L,3.7446565082235366,12.25991323489834,0.0,16.004569743121877,12.25991323489834,16.004569743121877,homo-low
p32.rsml,LL,R,LL-R,0.0,2.7690940633207806,0.0,2.7690940633207806,2.7690940633207806,2.7690940633207806,homo-low
p33.rsml,LH,L,LH-L,0.0,24.725547339137815,0.0,24.725547339137815,24.725547339137815,24.725547339137815,hetero-low
p33.rsml,LH,R,LH-R,0.0,19.19928359504074,0.0,19.19928359504074,19.19928359504074,19.19928359504074,hetero-high
p34.rsml,HH,L,HH-L,0.0,18.309539530390545,0.0,18.309539530390545,18.309539530390545,18.309539530390545,homo-high
p34.rsml,HH,R,HH-R,0.0,16.98327531784902,0.0,16.98327531784902,16.98327531784902,16.98327531784902,homo-high
p37.rsml,HH,L,HH-L,0.0,1.0288331410752893,0.0,1.0288331410752893,1.0288331410752893,1.0288331410752893,homo-high
p37.rsml,HH,R,HH-R,0.0,3.3778679958160174,0.0,3.3778679958160174,3.3778679958160174,3.3778679958160174,homo-high
p39.rsml,LH,L,LH-L,7.534361985049848,18.39890764066177,0.0,25.933269625711617,18.39890764066177,25.933269625711617,hetero-low
p39.rsml,LH,R,LH-R,8.299801662276385,14.98431020982961,0.0,23.284111872105996,14.98431020982961,23.284111872105996,hetero-high
p44.rsml,LL,L,LL-L,0.0,5.357592380202924,0.0,5.357592380202924,5.357592380202924,5.357592380202924,homo-low
p44.rsml,LL,R,LL-R,1.0628362997188214,7.634748647360068,0.0,8.697584947078889,7.634748647360068,8.697584947078889,homo-low
p45.rsml,HL,L,HL-L,0.0,13.256572394009483,0.0,13.256572394009483,13.256572394009483,13.256572394009483,hetero-high
p45.rsml,HL,R,HL-R,5.969920568521161,13.805769512422021,0.0,19.775690080943182,13.805769512422021,19.775690080943182,hetero-low
p46.rsml,HH,L,HH-L,0.0,11.519220753156485,0.0,11.519220753156485,11.519220753156485,11.519220753156485,homo-high
p46.rsml,HH,R,HH-R,0.0,11.714017634660806,0.0,11.714017634660806,11.714017634660806,11.714017634660806,homo-high
p47.rsml,LL,L,LL-L,0.0,8.252050892960815,0.0,8.252050892960815,8.252050892960815,8.252050892960815,homo-low
p47.rsml,LL,R,LL-R,7.1967130718552745,9.623494615089776,0.0,16.82020768694505,9.623494615089776,16.82020768694505,homo-low
p48.rsml,LH,L,LH-L,0.0,14.839960380740088,0.0,14.839960380740088,14.839960380740088,14.839960380740088,hetero-low
p48.rsml,LH,R,LH-R,0.0,21.999985330326993,0.0,21.999985330326993,21.999985330326993,21.999985330326993,hetero-high
p49.rsml,HH,L,HH-L,0.0,6.731611061771467,0.0,6.731611061771467,6.731611061771467,6.731611061771467,homo-high
p49.rsml,HH,R,HH-R,0.0,10.419322183175787,0.0,10.419322183175787,10.419322183175787,10.419322183175787,homo-high
p50.rsml,LL,L,LL-L,0.0,7.147645590136753,0.0,7.147645590136753,7.147645590136753,7.147645590136753,homo-low
p50.rsml,LL,R,LL-R,0.0,5.099209509816527,0.0,5.099209509816527,5.099209509816527,5.099209509816527,homo-low
p51.rsml,HL,L,HL-L,0.0,17.17473398398155,0.0,17.17473398398155,17.17473398398155,17.17473398398155,hetero-high
p51.rsml,HL,R,HL-R,0.0,15.937210542489892,0.0,15.937210542489892,15.937210542489892,15.937210542489892,hetero-low
