,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,label,condition,side,condition-side,uniq-condition
p05.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811550174919227,0.3349167737953227,0.5652400758881958,0.8868020871418392,1.613862334785034,2.108965257993213,2.4445626639323264,3.3616546848245106,3.663464268998688,2,HL,L,HL-L,hetero-high
p07.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19750000000000156,0.3950000000000031,0.9249481106674559,0.8507966551801174,0.9480854519520863,0.8135758812435885,0.8942210927992752,1.3453965827490733,1.6383439028034392,1,LH,L,LH-L,hetero-low
p08.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06391234255562135,0.31456948469124435,0.5010263788601529,0.6438372273770868,1.0174540883029133,1.6718355974672623,2.0559409746594026,3,HH,L,HH-L,homo-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368348329903004,1.0559045248601675,1.5706069449314344,1.326406004585023,1.5420164742523372,2.2595472764443723,3.290280855976258,3.8414241744566793,2,HL,L,HL-L,hetero-high
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120963769041583,0.09095963769041451,0.43640602189114813,0.6285938474147785,0.9026278858580631,1.148660700853772,1.6585899166092632,2.4705242631283117,2.871018753513038,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899999999999707,0.09536143571373623,0.26124506611077214,0.410208894680736,0.6849069051933488,0.8302607125897236,1,LH,L,LH-L,hetero-low
p12.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899999999999885,0.25878973670536976,0.36971192450732054,0.669466660729916,1.015625171550566,1.7162436214881414,2.232319503561671,3.211098852872124,3.68120083731998,3,HH,L,HH-L,homo-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035604818845206436,0.13137070806045573,0.44445157527169243,0.9119020826242145,1.3838083872241547,1.8886864137464163,2.4162390722346783,3.5585052882652697,4.212889720875001,2,HL,L,HL-L,hetero-high
p34.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17664937022248478,0.5052630549674829,0.6054205369248024,0.9736677899372016,1.5051503363158938,1.6172136716027565,2.1924531598913912,3.238116908796875,3.4994598935924603,3,HH,L,HH-L,homo-high
p35.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863211273581194,0.42852577155303795,0.5692899620211701,0.6514996923840201,1.0432411148747416,1.327239593651298,1.6520920373837942,2.0477257477883946,2.222732496330784,1,LH,L,LH-L,hetero-low
p37.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055861435713737695,0.24309751920404996,0.5588027299319323,0.6552884349405398,0.9939373381344825,0.9563335238549412,1.3070694739965358,1.958331289312134,2.3325403980990234,2,HL,L,HL-L,hetero-high
p38.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15878971674451436,0.1840349605958431,0.5769690295323041,1.0854160655441627,1.4451709064623324,1.9980523836861395,2.3763200782962555,3.193931836866911,3.6717741180192256,3,HH,L,HH-L,homo-high
p39.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832468511124081,0.2738577223571309,0.6615435892798661,0.7940443061503847,1.154570606612015,1.6167299448626384,1.8424948814583053,2.498946305253859,2.790241758238539,1,LH,L,LH-L,hetero-low
p44.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793071785686845,0.30887523377114834,0.7421483466747211,0.9593865513446543,1.7609116240842466,1.7475214008267221,1.9467982930232726,2.8621230014147536,3.254292644032888,2,HL,L,HL-L,hetero-high
p46.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11172287142747037,0.8786709820949196,1.751254502452713,2.3881728645682965,3.3394588362928883,0.7626917672585785,0.9690020074825197,1.061017723854334,1,LH,L,LH-L,hetero-low
p67.rsml,0.0,0.0,0.0,0.0,0.0,0.07090466996060377,0.3674551231139902,0.8327272354724203,0.9764175249846395,1.6549006858096607,1.9888703873278506,1.8266469247077293,1.9092391816561367,2.52233298300221,3.2661430363992965,3.694853681550504,3,HH,L,HH-L,homo-high
p68.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287542475027521,0.45210550968115265,0.9782023412287539,1.79842548124945,2.195729156700879,2.776059375506299,3.3294052792498805,4.689666237985242,5.486230531069196,2,HL,L,HL-L,hetero-high
p69.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16211202766686234,0.49086100161332014,0.8523656296793348,1.139953840613119,1.762663016124709,2.4424519854956595,2.8140349400205853,3,HH,L,HH-L,homo-high
p70.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26717717180682016,0.7842153221308925,1.337215322130895,1.5991559901783603,2.6063913838668493,3.603220394680162,3.929838403239147,1,LH,L,LH-L,hetero-low
p71.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.055861435713737695,0.14603372285648503,0.5488059735488385,0.9392708092197382,1.089264118008191,1.393363083011161,1.9803973597413134,2.356772858079867,3.167047866050928,3.544323700507296,3,HH,L,HH-L,homo-high
p72.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.27027997055734077,0.34194574285494617,0.5684967517990337,1.0862273319466138,1.527015111705205,2.275149577911759,2.9977145616761756,3.385918832668195,4.58596797602801,5.230453078325506,2,HL,L,HL-L,hetero-high
p74.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03532987404449696,0.1492768568168688,0.38531066378173456,0.7798667667017366,1.1161405933560207,1.685429884084242,1.8601714893569203,1,LH,L,LH-L,hetero-low
p75.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14378217031328966,0.45422344523663516,0.8010454538944727,1.518570430555977,0.9006504079765554,1.453982547715064,1.5043510535553457,2.0676787545243482,2.3745777127754697,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832468511124081,0.15415801844457536,0.26805339205290046,0.45610196849634743,2,HL,R,HL-R,hetero-low
p07.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10002377826935492,0.2103430604124878,0.45540751694810766,0.6577041870832926,0.8942935528772079,1.1130202451188171,1.4110847069100838,2.1675956429776835,2.5507268818943523,1,LH,R,LH-R,hetero-high
p08.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11326394934939384,0.3657655565559403,0.655967140513409,0.9535200283739202,1.332878132943468,1.8964374938267186,2.298813216421978,3.153497122089724,3.2298322271606956,3,HH,R,HH-R,homo-high
p09.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11172287142747539,0.4929174543573505,1.2927599381939625,1.7864762144304835,2.3614418793993974,2.7632930125280595,3.1490588470629866,3.2668250938779764,2,HL,R,HL-R,hetero-low
p10.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187567407119318,0.5858319145224111,0.8926641363048395,1.75482977840105,1.6782162719829643,2.0099231571463103,2.270405393993061,3.119637138717819,3.5672080417757264,3,HH,R,HH-R,homo-high
p11.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026333333333333542,0.18395609527705203,0.6784191563555813,0.9777250558700543,1.4555223148380834,1.8252276455218683,2.6736396588350066,3.868986226828685,4.529306051288319,1,LH,R,LH-R,hetero-high
p12.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25292340737859953,0.29439867508136264,0.5440595434534762,0.6831812017323384,1.025822164222922,1.7488317565157985,2.196702885330318,3,HH,R,HH-R,homo-high
p13.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240269119946781,0.24026911994678157,0.9281305556605146,0.749504490692631,1.0782403552095947,1.480568672824904,1.892506015340674,2.0648226221529873,2,HL,R,HL-R,hetero-low
p34.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21978457490640757,0.5796468340322083,0.860446966311202,1.3489871133453968,1.8187791971103349,2.534487118995574,3.6692096458761396,4.170930030185634,3,HH,R,HH-R,homo-high
p35.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21065788265702656,0.3325763023803623,0.7322880162762315,1.025502011482678,1.4459601683145933,2.0712405815211543,2.7805056267051413,3.132339032182366,1,LH,R,LH-R,hetero-high
p37.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23032259984639242,0.23032259984639242,0.14325891398305407,0.27792156089244724,0.40439082028918516,0.7968842874008114,0.9707458586283002,2,HL,R,HL-R,hetero-low
p38.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092795862696725,0.745883892284908,1.0205818441718437,1.4159350793087093,1.950294377681891,1.6748118944002504,2.0649707768975545,2.3164958193357075,3,HH,R,HH-R,homo-high
p39.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281089244264616,0.9289082176679118,1.3450991378319932,1.7230554443491417,2.4920672602801117,2.88134584603798,3.3553842291683447,4.319238314793565,4.767554266561555,1,LH,R,LH-R,hetero-high
p44.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989589549177862,0.7228589194579709,1.0465781314554934,1.692812771619181,1.9689433888962178,2.4167827595234876,3.121738618281127,3.1405061735546265,2,HL,R,HL-R,hetero-low
