,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,alpha,label,condition,condition-side,uniq-condition
p05.rsml,2.8817817500000533,10.78756850000004,16.487161750000077,75.16660399999991,94.91468824999998,120.90611287500003,147.71744887499997,160.85631412499998,164.29744550000004,184.08999687500005,221.503231625,282.2164597500001,319.6858634999999,347.0846336250001,362.5451508750003,382.2300450000004,L,20,2,HL,HL-L,hetero-high
p05.rsml,7.455654625000036,9.295969500000025,12.717597749999992,16.981761000000056,22.71802012499996,31.360244875000078,41.00118565000006,47.16510930000003,57.31422349999993,65.58690225737493,79.55136739784987,83.61792592149983,93.4173999543999,100.3792354543998,105.35243262942484,110.36284005067483,R,20,2,HL,HL-R,hetero-low
p07.rsml,4.130761875000004,8.616613870350005,12.737881000000028,18.48740225000001,24.76272775000005,35.35370475000001,48.25541200000005,52.83708612500004,63.97883137500006,69.95380875000001,77.35563475000001,86.97769650000005,107.71887987500008,117.15761225,121.65971362500002,127.239167625,L,20,1,LH,LH-L,hetero-low
p07.rsml,11.736200500000033,13.622542750000015,22.926313500000035,28.47690287500004,38.35874625000006,46.51573325000004,64.46640950000003,86.95117225000007,135.30956074999986,152.32252674999995,167.50375925000003,201.32061774999997,222.46512575000003,253.05850775,296.07147975,310.7791763750002,R,20,1,LH,LH-R,hetero-high
p08.rsml,4.608198374999987,10.647926124999977,13.817573999999944,20.16936204765004,29.179795500000026,38.607606125,55.29604012500005,71.64277937500002,87.31237012499994,103.95399662500006,116.54677437499996,134.06058062499986,160.03094187499997,177.3988647499999,204.14857087500008,227.772316125,L,20,3,HH,HH-L,homo-high
p08.rsml,4.397564625000033,5.760443000000031,9.094697250000005,13.23716100000006,16.61822275000005,21.216279500000056,41.33648337499999,53.88713437500002,67.74527487500002,93.27720587500008,109.08175825000006,156.88157725000002,175.01246237500004,209.00952975000004,237.33040762499988,251.55130624999995,R,20,3,HH,HH-R,homo-high
p09.rsml,5.584914874999958,8.603998625,16.889706250000025,24.797053250000005,33.320699,45.85184687499994,57.374293125,67.059545,81.57923149999996,101.56369362499991,133.52385462499996,154.4577288749999,180.62000087499996,199.94447725,225.80406075000008,236.955947625,L,20,2,HL,HL-L,hetero-high
p09.rsml,1.419827500000021,4.690112748199985,5.073931751799989,5.370380499999999,7.072613250000002,16.779708625000005,21.353581499999983,19.280009250000003,30.76422937500004,41.11882849999995,51.91497837499995,60.527558375,70.29706375000006,82.14560224999998,100.8818643750001,104.35654112500004,R,20,2,HL,HL-R,hetero-low
p10.rsml,4.016863624999982,8.493220875000006,14.546210750000004,26.19893787500004,36.98182562500002,44.37663049999996,69.07538799999995,68.76723862499996,96.965636875,111.3175965000001,129.77301362500003,151.61105275000006,200.8829676250001,216.48000675000017,245.47023187500005,254.5891130000001,L,20,3,HH,HH-L,homo-high
p10.rsml,3.005821624999996,6.842476375000022,8.586055750000002,9.045549374999997,14.972159000000037,39.07334075000013,46.23566837499993,59.33162675,73.12267649999998,81.63774087499982,99.2170776249998,109.22998199999984,131.05865962499993,164.11801674999987,196.15697037499984,207.05921725000005,R,20,3,HH,HH-R,homo-high
p11.rsml,2.0922952500000105,2.5322857500000078,3.686870750000012,6.57645374999999,8.481519000000002,12.55845224999999,15.432432750000029,17.105800874999982,21.02358862500001,24.464719999999968,37.32586075000003,44.803358875000086,48.78511687500007,51.06932287499998,53.03133725000005,53.84188712500003,L,20,1,LH,LH-L,hetero-low
p11.rsml,44.37663050000005,45.437600500000045,51.311161625000096,54.94264350000012,64.10911225000021,71.36895550000014,71.15676150000007,87.41768699999996,101.4287319999999,122.93833850000009,137.720927125,159.58080975000007,197.63218674999968,221.4205383749998,253.1934693749997,274.6211627499998,R,20,1,LH,LH-R,hetero-high
p12.rsml,18.78619012500001,37.19635999999996,49.60346799999995,70.04976412499997,93.56741237500006,103.846339375,116.57875950000007,132.337233791875,146.79768150000007,158.80848599999993,190.27170737499995,212.183858375,234.00395462499992,259.85807724999984,298.7605706249999,316.14253575000004,L,20,3,HH,HH-L,homo-high
p12.rsml,26.953318749999998,31.00987170245001,36.126808625,45.76915362499996,50.46394587499998,45.80893999999988,62.728290999999984,74.59555250000003,87.66264625000007,98.36362087500008,119.40515237500009,132.20934400000002,148.1878642499999,186.4670377500002,193.41795150000024,185.5862766250002,R,20,3,HH,HH-R,homo-high
p13.rsml,3.771904375,5.79788899999999,9.681351249999976,16.607301000000028,26.45715925000006,40.37536937500002,64.4843523749999,77.16762462499996,98.31681337500012,121.10348450000004,161.70899075000003,204.38650900000005,255.55880837500007,273.51494550000007,297.9601623750002,319.83564750000033,L,20,2,HL,HL-L,hetero-high
p13.rsml,1.6023767500000012,1.933149750000016,2.387182500000005,10.580055250000028,15.859161125000025,27.62188587499999,32.79411462499995,38.02173224999989,37.159694125000016,41.815480125,55.43412224999994,64.724630875,81.16498512499999,85.38780174999995,95.24858174999996,98.95183512500012,R,20,2,HL,HL-R,hetero-low
p34.rsml,5.124641124999981,14.785709124999975,26.614744500000004,60.16089962499994,63.63635649999995,71.31512687499998,100.35918062500008,112.14686937500004,128.126949875,141.04738012500005,154.57786812500004,186.32661525,224.333525125,265.6871712500001,294.87632825000026,302.4950290000001,L,20,3,HH,HH-L,homo-high
p34.rsml,5.312651249999982,9.643905249999976,15.87398349999997,54.78349800000001,72.09447175000005,78.85815549999997,148.3384283749998,170.9456707500002,184.08297575,201.347922125,223.26163337500012,252.446109625,282.04795275,321.17668237499987,339.1499822499999,359.23274012499985,R,20,3,HH,HH-R,homo-high
p35.rsml,8.940232499999981,12.555331749999963,19.962618625000022,29.40603175,59.61481212499997,63.99911462499999,58.62015275,73.98081400000004,84.16378562499997,100.56903425000002,105.082057375,116.99300587500004,125.07822137499996,133.09478587499993,147.779858875,152.66968237499998,L,20,1,LH,LH-L,hetero-low
p35.rsml,16.11036137499998,20.88160587499998,32.911133375,56.36559150000012,78.67794662500012,106.51904762499991,122.06615875000014,148.90869975000007,187.730060125,213.5287938750001,231.13465487500008,279.082697625,317.689523625,348.03716624999987,387.82120087499953,404.6367952499999,R,20,1,LH,LH-R,hetero-high
p37.rsml,3.1985125000000045,11.711236500000018,23.920192750000016,29.289012999999983,39.3713485,60.28493949999998,77.27450174999997,82.52006225000004,117.00158725000006,129.3533063750001,155.961809875,174.8642386250001,200.31581675000015,236.1906450000002,284.5451328750002,278.711358125,L,20,2,HL,HL-L,hetero-high
p37.rsml,1.635141999999984,5.957034499999981,18.06457449999993,26.766088749999994,37.158913999999946,62.53247962500006,77.96179187499982,85.7138939999999,94.51682449999991,102.265026,119.4184144999999,127.06519975000002,138.19680337500017,144.20220562500018,158.95592962499992,163.79270462499986,R,20,2,HL,HL-R,hetero-low
p38.rsml,8.742860874999968,25.391508499999983,34.997187625000024,45.72390637499993,58.95014562499996,71.61312339119988,82.23499458939995,91.44359008939996,109.90368796440004,115.33647846439996,152.50787446439995,171.4493094644,208.88516783940003,242.10133008940005,256.16152296439986,273.3188120894001,L,20,3,HH,HH-L,homo-high
p38.rsml,3.0518489999999856,4.415507499999986,10.144745499999974,25.87986674999992,64.55456362500017,79.54778600000006,88.00902175000004,97.07797487500002,78.13966037500009,99.68671287500015,112.36530437500014,124.77787324999986,140.5137746250001,161.00141737499976,177.86459937499987,184.46601712499992,R,20,3,HH,HH-R,homo-high
p39.rsml,11.015364999999994,24.953858374999975,29.778151374999958,40.91521587499999,49.800839625,57.31422350000005,66.46040900000001,87.5206635,95.55283050000004,97.87760299999992,119.95982124999983,129.27295349999991,141.58644650000002,155.77145937500018,167.58411212500005,172.43180887499997,L,20,1,LH,LH-L,hetero-low
p39.rsml,2.0720120000000133,5.350097250000037,11.169829749999945,25.596681375000035,45.70830387500007,71.70674962500004,92.34729687500004,114.84220125000014,135.31034087500012,168.43054775000002,190.00178412500003,251.104294625,286.9502582500002,315.1236925000002,338.7232538749997,363.9446951249996,R,20,1,LH,LH-R,hetero-high
p44.rsml,2.8100102500000235,10.15020637500003,13.14510625000007,20.365943250000036,23.71658012500002,27.092961125,45.908015875,54.56428287500003,80.86541712500009,102.01928662500008,120.17825624999998,132.66493700000004,148.96174824999994,180.99446087500024,198.13224687500025,206.4444787500002,L,20,2,HL,HL-L,hetero-high
p44.rsml,2.7671033749999827,2.6586660000000064,5.14102375000002,6.2667441249999865,10.476298624999934,15.408248874999966,22.183408263750028,33.17091500000004,49.50517225000005,61.762496250000055,104.5047648750001,99.00332337500004,114.15569125000006,127.8180203750001,141.18858275000008,146.86399212500015,R,20,2,HL,HL-R,hetero-low
