,root_idx,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,label,condition,condition-side,uniq-condition
10,p11.rsml,15.966297593124489,16.524911950261863,18.228169312768184,20.217338486066424,21.462662022646725,23.05250635464908,24.681133076768056,26.268085668528222,28.136542012786872,30.44619138300936,32.39907494959624,34.41318765746539,36.784503958594364,38.91750395859436,41.53573267286911,42.24673267286911,L,1,LH,LH-L,hetero-low
11,p11.rsml,19.49081983621302,20.83381983621302,23.38394179408092,26.06905340624541,29.17887800838668,32.69364169853648,38.520439025733786,42.85877329094146,47.49060848581876,53.473837172460705,59.12847604117854,65.19143103347486,71.91732983969487,78.69629630700308,85.53683484295235,88.59152667828234,R,1,LH,LH-R,hetero-high
12,p12.rsml,18.89453771197104,20.16100405577967,22.700089127217804,25.830470636262078,28.91273456782701,32.82465909283812,36.49237144583199,40.991226466592835,46.27858426090493,51.61630684458444,56.70928082613763,63.06021727597289,69.01925345742325,74.84687098576836,81.53593855942364,84.01411459269502,L,3,HH,HH-L,homo-high
13,p12.rsml,16.41869078629965,17.127006614639868,17.82976694305809,19.600489814485563,20.860087295375497,22.614171956958284,25.538239329643122,28.580948135839858,33.078021640050885,37.68512950404972,42.5856109177593,48.40626490066509,54.33853759391548,60.88954841992259,68.45387415533793,70.82519045646691,R,3,HH,HH-R,homo-high
14,p13.rsml,21.239983922106475,22.867500092296574,25.466408541901544,28.594924712091647,31.67483289781311,35.50321564410161,39.86543403236949,44.44391908669048,49.64703960185635,55.11150186120012,60.50539548535115,66.00510092050584,72.05854820381002,78.36065179112155,80.13620126762318,80.24792413905065,L,2,HL,HL-L,hetero-high
15,p13.rsml,17.375423721884932,18.366400017765017,20.09559497954488,21.55981208210543,24.0978375780989,26.435213196547807,29.53487350980292,32.39189675217574,36.080044079616364,40.132529032306536,44.2882975838663,48.324262152590855,52.58902396546177,56.49932446542337,60.41189977548286,61.53430323099396,R,2,HL,HL-R,hetero-low
16,p34.rsml,22.073156068263913,23.907734839902123,26.573766710063495,29.577339151228315,33.14383045265653,36.41386687302591,40.60657071762801,45.36169364362909,50.216234610869144,56.20407563265994,61.44936395560032,67.87233844854637,73.98745790010861,80.75929519811034,87.43704714605579,87.43704714605579,L,3,HH,HH-L,homo-high
17,p34.rsml,18.632486112820153,20.210360026787683,22.697819832247593,26.418375973471644,29.33408137623439,32.77715447914568,37.27396955451627,41.59701209682828,47.38746680956692,52.443279008177264,58.543498706201966,65.10309065478465,71.44928115152369,78.95612823287004,86.16627488990675,87.65618697657034,R,3,HH,HH-R,homo-high
18,p35.rsml,22.029097744865762,23.71508920593174,25.691668574436836,28.56951978706614,30.62503845640486,32.68055712574357,35.24145966502043,37.89636442466143,40.8720080826543,44.854759322577344,48.81757925773064,52.618868943204305,57.17401197063322,60.94041516200825,65.14135787055332,66.59814208475726,L,1,LH,LH-L,hetero-low
19,p35.rsml,27.672785479234847,29.19506966542953,32.79487530545631,36.05615200519971,39.79405709379021,44.42851743287052,48.75796363551596,54.18970580416996,59.678240084922656,65.76013949895712,71.49953363001764,78.60244698998422,84.97017501578529,86.81444858551403,86.89344858551404,86.89344858551404,R,1,LH,LH-R,hetero-high
20,p37.rsml,24.66455471694765,26.286598042765345,29.368873079090395,32.937633357184495,36.73292359641522,40.86280338124598,45.094986487356366,50.44029907194712,55.29633828872074,61.348581992121446,66.67050783213286,72.48860452406548,78.86943874977786,85.27703024702167,85.33289168273541,85.38875311844915,L,2,HL,HL-L,hetero-high
21,p37.rsml,23.14066221927759,24.501006231403725,26.349744817232043,29.149507930282283,31.09068701886435,33.605363406581944,37.02615906975423,40.15749217715417,43.968942866001754,47.22971507775753,51.480562975667716,55.309527842059076,59.65175182209097,63.71204198838629,67.26415359177142,68.7208416160237,R,2,HL,HL-R,hetero-low
22,p38.rsml,25.931634179395783,27.31496689986276,29.692445480303267,32.42498942072019,35.2734056403364,38.70284517882642,42.632017622072254,46.382115919412584,50.73027667869556,56.016299560966935,61.056423486358995,66.47529486744679,72.5162049855644,78.42653856211221,84.46452686560822,86.71157125994388,L,3,HH,HH-L,homo-high
23,p38.rsml,21.73662374987349,23.041208462043052,25.253208462043048,27.362129275320065,29.75425795657323,32.34041146927903,35.90487118592123,39.11070890027221,43.32282164460906,48.11261618425766,51.79676157571535,56.22590975376293,61.17360821682351,65.53175730481377,69.89525005766508,71.40454293845397,R,3,HH,HH-R,homo-high
24,p39.rsml,27.535291446656004,29.41876751486126,32.135195534624884,34.1907142039636,35.375714203963604,36.7187142039636,38.64077298012096,40.150065860909834,43.18650531278628,45.59058984852416,49.057707887280316,53.04841669347705,57.35428783013412,62.40824368925733,67.28740738559138,69.42186984719618,L,1,LH,LH-L,hetero-low
25,p39.rsml,22.35670271210745,24.134392910592346,26.77114735498038,30.198544683537545,33.28045407983653,37.46458314015837,42.304981034090154,46.79973794022467,52.74517597482359,59.4592604462885,65.26556573619042,72.7474128106615,79.91247118529468,87.68935869155533,88.59020550631253,88.59020550631253,R,1,LH,LH-R,hetero-high
26,p44.rsml,18.379921490172485,19.63525112815607,21.85991132692801,24.167536350626616,26.05073794631413,29.271382437468343,33.1407139343321,36.716258907231044,40.58862888070466,46.30086981743675,51.24356575389336,57.17122975405933,63.06544395671155,69.49752157202978,76.40526952170192,78.74111931353359,L,2,HL,HL-L,hetero-high
27,p44.rsml,18.719392350213344,20.69912667582373,22.146766546130333,23.263995260405082,24.66186043429819,25.63216889913979,27.356814098832565,28.602280008650574,30.91674763337206,34.39784274644949,37.60137506111596,41.17853676947215,45.881314345729805,50.38985479691797,55.53493980303311,57.307542561749244,R,2,HL,HL-R,hetero-low
28,p46.rsml,15.846935719141724,17.434816067278824,19.083271893632336,19.758248189512425,20.85859086340997,22.113176237171295,24.051909036948974,26.790220971432273,29.67917340311235,32.734354646403844,35.704429847872,38.49353418460868,42.33853981873222,45.97339841295566,49.31316323934837,50.508650169431675,L,1,LH,LH-L,hetero-low
29,p46.rsml,17.0675959428728,17.918451982400047,19.941748512091127,22.344287920815688,24.932703018820224,28.365970411577592,31.944295033268514,36.06629954181236,40.44068770637784,45.70707912291063,50.49280159734079,56.33843055034232,62.38560752403481,68.87726350389538,75.15653788264487,78.14957202642012,R,1,LH,LH-R,hetero-high
30,p67.rsml,15.619529001952651,17.534178372175134,19.223005479963255,20.743456168810845,23.824456168810848,27.767481364968187,32.339937626398694,38.139274629146136,44.09762878389626,51.038154577536034,57.984053797728585,66.41766529894863,74.0017700978885,82.38623404690972,85.91440760718477,86.19371478575344,L,3,HH,HH-L,homo-high
31,p67.rsml,16.60976694566345,17.510505531491766,19.27063421274493,20.66930550569178,22.422202950489876,26.1830972382775,29.722197463874146,34.23031939647181,39.49478050012168,45.87316744954947,52.23726897591154,59.20526796601479,65.95858705882723,73.59854831694312,80.68280438853311,83.53775552646876,R,3,HH,HH-R,homo-high
32,p68.rsml,23.23045873895229,25.54010810917477,28.276174992728386,31.192731332983627,35.661727339446756,40.3862947215879,45.34325379821604,51.05286120052562,56.89714472819893,63.022784730157944,69.50531149495426,76.25968233417227,82.71377688136289,86.80402688025599,87.14527497274584,87.18477497274583,L,2,HL,HL-L,hetero-high
33,p68.rsml,16.709272512313248,18.733430732413645,19.758910376287673,20.660514640918226,21.76721977328186,22.71850574500645,24.642516792887594,25.772244414927524,27.950004691720604,30.359419108959333,32.964967361514745,35.19701600044679,39.748949510555086,44.301360555713266,49.482143812234874,50.37330443187647,R,2,HL,HL-R,hetero-low
34,p69.rsml,20.672595429979562,22.017916952887752,24.007086126185992,27.03624941825197,30.284637145242694,34.37029745369608,38.27549055382759,43.20415177908435,47.529276759013904,53.33631414911223,58.294644915338694,64.18514625978412,69.37789929378548,75.64036844258494,81.38994257509547,84.13460921182558,L,3,HH,HH-L,homo-high
35,p69.rsml,21.103627165532536,22.46607785438012,24.442657222885217,27.406563656610953,30.722453446882774,34.41163374685974,38.51584639002556,43.61028460201821,48.4381657232099,53.80646824201522,58.94097252793504,64.99324394038838,70.79722018603591,76.85705873978273,82.89851413348374,85.15036059805453,R,3,HH,HH-R,homo-high
36,p70.rsml,17.924534802547132,18.807781653659553,21.547940832850443,22.915081268067237,24.032239094253768,25.394281393552752,26.16929111794938,27.11729111794938,29.196398981948217,30.893213565398703,33.162097131985576,35.23822581323874,37.72402051421247,40.283728344563116,42.92426145848951,44.033079297451344,L,1,LH,LH-L,hetero-low
37,p70.rsml,17.07989858911632,18.385790334246824,20.850349777636254,24.10880019169734,26.830252561936167,30.625158304394766,34.383279970301885,39.04781789604381,41.41781789604381,48.33076930987568,51.18161870084673,55.68738977803207,62.74511581358638,69.5037724293644,75.62945708497638,78.237653780013,R,1,LH,LH-R,hetero-high
38,p71.rsml,20.333788768753337,22.372711981097783,25.30779759425934,28.114207395263882,31.348855711725236,35.455008295944594,39.435114823522305,44.21235368928557,49.300832404657754,54.829272524691085,60.781661209825295,66.49450700950024,72.56968968638763,79.39443083023042,86.4575492945338,86.4575492945338,L,3,HH,HH-L,homo-high
39,p71.rsml,20.580980867245536,21.901394057931167,24.620382270067097,27.05917281728843,29.444442050883826,33.11146452735838,36.84091851206993,41.338660556636405,46.298785855098,51.66484841927404,57.05423293521991,62.62852222249403,68.5141769900411,74.89816464087875,81.12088058639216,83.48857087376047,R,3,HH,HH-R,homo-high
40,p72.rsml,17.903279783472566,19.674176004807467,22.285959495068482,24.818892182685744,27.286184333412237,30.714474499707556,35.15411958285522,39.25101791230937,44.54371955929703,49.74679217742953,55.78264620310649,62.089300863066875,68.32026840791352,75.1887963449606,81.98325563176186,84.72559131508001,L,2,HL,HL-L,hetero-high
41,p72.rsml,17.80951426291635,19.4212885182015,21.373126275928747,22.721556654619775,23.5878592864985,24.303234712411353,26.321216996773636,27.907622761387465,30.59013520311071,33.12091102289404,36.83120083187131,40.38017022127791,44.110465444008064,47.092722270677406,49.73463618030005,50.62075062819463,R,2,HL,HL-R,hetero-low
42,p74.rsml,20.599272470715782,22.647336319484314,25.01483744215923,27.942107705612294,30.802116037870793,33.4690574277746,36.900745452026875,39.76289377974763,43.22653872707928,46.884436917559974,50.79848979949768,54.030031995071106,57.98483947867688,61.207419811267535,64.30406489441518,65.41288273337702,L,1,LH,LH-L,hetero-low
43,p74.rsml,21.040793454436074,22.65809219488104,25.38320490275019,29.217888696563772,33.39575737371668,38.417024207904696,43.74263889757212,49.019679290850355,54.53763416887223,60.76168113138266,66.91947166075886,73.2343427976603,79.52057220067394,86.8981124864893,88.80068442993847,89.07999160850716,R,1,LH,LH-R,hetero-high
44,p75.rsml,12.376879937124542,13.527137299630864,15.226096539871783,17.62878773933958,21.09622043820465,24.290573513607367,28.175819518275464,32.487499070624395,37.171404071092866,42.628845572659905,47.504498699118656,53.195150664817234,58.58275523298475,65.45213619158106,71.30431665767155,74.0180635756209,L,3,HH,HH-L,homo-high
45,p75.rsml,15.667174499386848,16.2044325844819,18.2045528308671,21.075852362438127,24.397645185804382,28.297381992002542,31.966712410246878,36.8807406360665,41.9124383750764,47.527900973918534,53.05364192286807,58.98696038807902,65.18244376787395,72.28218777558885,78.70998619936802,81.0882011286795,R,3,HH,HH-R,homo-high
