,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,0.002200000000001978,0.02852805953848518,2.8192881005526313,36.24918639114898,0.026840187732160615,0.02783751894216778,119.9978,3.0697674496290337,1,L
1,0.0,0.05757039574061015,102892829.81352492,8172.196890606736,0.0003485862306977894,13194.740639111094,0.0,1.513932060369167,0,R
2,-0.0009000000000014552,0.06838638253267657,7.254048663137652,27.901686316346435,0.0363838953550789,0.09709462230774973,78.0009,2.3877200383148147,1,R
3,-0.0002000000000066393,0.026385711974536766,3.0177464120189113,35.18251914683717,0.03019693489666734,0.033523636506095814,96.0002,4.302129483208969,2,R
4,-0.0016999999999995907,0.05865223862007621,10.135261856190498,72.35833449749731,0.020691705204927646,0.07715014988785268,90.0017,7.378075859751132,2,R
5,-0.0023999999999944066,0.09078901368321751,56.21839366634339,142.14882412924138,0.011835707383061628,0.2447812621981888,108.0024,9.906500244891426,2,R
6,-0.0002000000000066393,0.06581492027711723,8.971991426448804,51.96549910595661,0.030014445797522774,0.09906601572569204,132.0002,10.432488897706884,2,R
7,-0.0011999999999972033,0.07375986736771414,10.106471096898014,53.56548250360422,0.02643406618471835,0.09828087841090104,126.0012,13.007902204465609,2,R
8,0.0005999999999914962,0.08174066771454082,5.137202762730552,24.7325481244024,0.051517470148895836,0.09736138733187424,149.9994,16.00483809066818,2,R
9,0.0007999999999981355,0.07221066727259569,9.456995533714315,47.81780094048137,0.03013770676200806,0.10485011350212764,137.9992,19.832688149889567,2,R
10,0.0024999999999977263,0.054592477470625275,2.5503300849259904,18.574120462066247,0.07034480869229882,0.06599848479582918,155.9975,21.47289742048778,2,R
11,-0.0010000000000047748,0.06877928829289187,2.0385846350273513,10.883803836669564,0.11335574847315931,0.0850115262921088,162.001,23.13222918731441,2,R
12,-0.0010000000000047748,0.05700885538317063,2.1250316517274332,15.348475362824852,0.09272589258923837,0.07248897249131522,162.001,25.23275021774865,2,R
13,,,,,,,167.9976,28.56188827082192,2,R
14,,,,,,,173.9969,31.074050293064367,2,R
15,,,,,,,186.0013,33.11079473100125,2,R
16,,,,,,,186.0013,34.48296015021043,2,R
17,,,,,,,186.0013,37.949520886338554,2,R
