,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,side,alpha,label,condition,condition-side,uniq-condition
p13.rsml,1.4900387500000214,2.869299750000017,4.175229000000009,8.214716249999997,16.35844112500001,33.266870375000025,50.73230887500003,80.32713087500005,95.37418187500003,114.07221787500004,157.35043237500014,199.4647003750002,243.16262212500013,306.432319875,345.301267875,364.074195875,L,10,3,HH,HH-L,homo-high
p13.rsml,2.7007927499999838,7.861319624999997,13.406448125000034,24.583299000000068,36.13695025000003,54.48080949999999,77.29556512499997,98.9370127500001,123.15755362499996,148.87983512500026,166.170525625,191.53160924999983,234.8363479999999,269.8460176250002,319.9253618749997,346.12664012499994,R,10,3,HH,HH-R,homo-high
p15.rsml,2.509662125000003,5.211235000000015,8.022805500000004,14.594578499999988,27.522810000000007,45.08810450000004,54.5494605,69.80870550000007,100.10407975,110.98838375000004,123.26443075000005,147.57780649999998,166.70959200000004,199.7510062500002,225.27357575000005,237.29140137499996,L,10,1,LH,LH-L,hetero-low
p15.rsml,0.9798369999999964,3.189151000000006,5.680090124999984,11.275926749999975,20.369843875000008,21.78499062500004,27.94875825000004,31.305636124999964,42.38731174999997,57.23231037499996,80.22961524999992,107.91859187499983,143.82930587500005,186.0161255,236.07050575,258.89618312499994,R,10,1,LH,LH-R,hetero-high
p21.rsml,1.4307492499999788,2.053288999999976,5.880582249999954,10.388144500000005,19.33539812499997,32.145050624999975,51.97582812499994,68.56049208184994,99.50685349600002,115.28597161165,146.03705962499993,174.430489125,201.610044125,231.910099125,269.6072993750001,291.4156937500001,L,10,1,LH,LH-L,hetero-low
p21.rsml,2.1508046250000064,3.854597624999993,9.16256812499999,18.33371762500003,25.65441062500009,32.20746062499997,40.16083499999999,45.38845262499993,64.29712237499997,90.05450950000001,114.05661537500008,158.44260737500005,182.41896912500013,221.12331074999983,236.12121387500005,253.6592039999998,R,10,1,LH,LH-R,hetero-high
p26.rsml,1.3230919999999795,2.4480322499999776,3.0003607499999627,13.815233625000008,22.33107812500004,34.81307812500007,43.55203837500007,65.816805875,77.08025062500006,99.30367149999996,119.0439535638501,147.21270799999996,165.75315875000007,194.12786524999987,212.6027854999998,226.0810051249999,L,10,0,LL,LL-L,homo-low
p26.rsml,1.345715625000011,1.862938500000018,3.4208481249999885,3.6697080000000057,5.30797050000001,11.142525375000009,19.13724637500005,36.25708949999998,43.81416037500002,56.562183000000005,63.49359362499996,70.16132199999996,91.496960625,121.16199387499996,144.7693565,159.96463124999988,R,10,0,LL,LL-R,homo-low
p27.rsml,1.811450250000009,4.939751499999969,7.258282999999968,12.3790235,26.718501124999943,46.898774625,90.99065949999994,131.78885662499997,155.76293323285,198.81251026159504,256.6807469923654,285.3981123445249,325.5691041039498,378.9265336039498,416.8889763539497,445.07567272894977,L,10,1,LH,LH-L,hetero-low
p27.rsml,1.9947796250000307,10.43885262500002,15.159389000000022,23.524669375000133,39.38851125000006,71.71845150000004,112.97770249999996,168.53274412500005,233.1973053749999,267.1818907499999,311.311221625,373.1135042500002,422.54144412500017,467.75592887500056,515.7460983750001,537.9016483749996,R,10,1,LH,LH-R,hetero-high
p31.rsml,1.9401708750000184,4.328133500000007,6.258162750000017,14.642946249999952,26.43297537499997,46.68189987500002,88.82269212499997,128.39063212500008,168.73947724999996,195.82073649999987,241.310605375,297.1012447499999,357.07918165875014,422.3612352500001,471.76031050000006,507.2879831250005,L,10,3,HH,HH-L,homo-high
p31.rsml,1.446351750000007,3.332693999999986,4.0082822499999775,6.121640874999999,11.79939062499999,23.520768750000038,46.169357749999946,54.11103024999994,66.34104987500004,83.38210037500004,94.10023775,115.05283500000006,151.01425712500009,198.7267021249999,237.9170616249998,273.60544,R,10,3,HH,HH-R,homo-high
