,root_idx,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,side,label,condition,condition-side,uniq-condition
37,p70.rsml,11.4244285397459,13.267649278619377,15.553362808399504,18.914496215827008,24.1757255319084,29.3690785261608,34.84455951536098,41.65342248050192,47.05916991987175,53.745423088795945,58.96694291704143,67.30610207611386,73.42742353031254,79.72630806699699,79.9395427196849,80.02786740479614,R,2,HL,HL-R,hetero-low
38,p73.rsml,19.612265113343252,20.876265113343255,23.46806545853173,26.93681692119153,31.59901034063258,38.22187716990385,45.055440349774265,53.26250615188275,59.82811061664906,69.31108211759569,75.91951852312563,84.76258482131152,87.86604962703464,88.50296798915024,88.50296798915024,88.50296798915024,L,3,HH,HH-L,homo-high
39,p73.rsml,14.268611434143995,15.616295700711387,18.204370130393073,20.786237244858647,24.437639907246535,30.596013733824385,36.80802770066879,43.97677701849366,50.40807696414832,59.63756666726448,65.52993792966586,72.2558178669191,77.94724565351186,85.90598105871285,87.26342544063058,87.34242544063059,R,3,HH,HH-R,homo-high
40,p74.rsml,24.793993969002624,26.617850597139824,28.723577744845624,31.87129852402562,36.36240625150842,42.286799978019154,48.83273291316233,57.0640868901033,63.71524209326948,72.53163488764291,78.69939540630116,86.20333426916068,86.37998363938316,86.43584507509689,86.49170651081063,86.49170651081063,L,2,HL,HL-L,hetero-high
41,p74.rsml,21.339602005917122,22.414045113293504,23.829461126891985,24.819328289697175,27.313777527504993,30.57992141465527,35.23022736730378,40.11435388311928,44.92842328328611,51.53966672952027,56.13709188568956,62.58882401718853,68.12925455133893,74.78965727976143,80.7414245642773,82.91263734603226,R,2,HL,HL-R,hetero-low
42,p77.rsml,22.990786456256508,24.636232199111454,27.50948552521377,31.52699255832556,36.86586000760465,41.93080702165682,48.1486104640791,55.59718974368753,62.38258445703771,70.60661933501227,76.75875442470957,84.99403047781816,91.41150293740274,91.49982762251398,91.58815230762522,91.58815230762522,L,3,HH,HH-L,homo-high
43,p77.rsml,16.339240418484582,17.605706762293213,20.502631622521783,23.902137549277455,28.74387226173874,34.484513387976946,40.926499778163034,46.673216631318354,54.914326246819336,64.8091646888831,71.4075566331374,80.53214213057234,87.87956684947896,88.03756684947896,88.07706684947897,88.20197681705561,R,3,HH,HH-R,homo-high
44,p78.rsml,32.85173775809232,35.09416577785595,38.84273526755115,44.2138497973567,50.12460140125596,56.79652385361142,63.995554014297774,71.85085434381227,78.87138763061432,87.75940040162212,88.0778595826799,88.13372101839364,88.13372101839364,88.13372101839364,88.13372101839364,88.13372101839364,L,2,HL,HL-L,hetero-high
45,p78.rsml,28.633041247360698,31.765320987973908,35.04035364938249,38.804899240939875,44.53471612307473,49.37029346281705,54.62595019685542,61.18382136530196,67.86164410319715,75.51603730140089,81.53929202501422,87.28345333684094,87.43694938989515,87.79251753706775,87.91101753706775,87.99934222217898,R,2,HL,HL-R,hetero-low
46,p85.rsml,21.854954197967437,23.685598025404836,26.49897851119598,29.4651562974173,33.31843638272482,39.51436511176801,45.769562059718496,52.603656871422416,59.15951693266867,66.43641898312305,72.3977288435371,79.46063137953169,86.12733042405239,86.92127059812094,86.92127059812094,86.92127059812094,L,2,HL,HL-L,hetero-high
47,p85.rsml,22.400465630226844,24.91661593817084,26.686049718779593,28.53274430906849,31.053394045101673,34.5874326467045,38.66820155919487,43.944434312968745,49.39895808681544,56.81502448041801,62.000904795156934,68.40797674954379,74.93954608339308,82.06468266644116,86.45529411861986,87.37148978549457,R,2,HL,HL-R,hetero-low
48,p88.rsml,20.53743376636558,22.63643098817697,25.354446975833316,29.774989874657653,35.47753184994361,41.714195822663584,48.664962766420395,56.368702769453186,63.672545336799786,73.1619567732037,79.51786600222408,86.04259594058459,86.04259594058459,86.04259594058459,86.04259594058459,86.04259594058459,L,3,HH,HH-L,homo-high
49,p88.rsml,21.702501278670734,24.05866718796854,27.446240795815715,32.23580130579357,37.64710922951723,44.22821868948563,51.32833940159131,59.20046410369488,65.25676114097514,72.25227693682609,79.28372074304397,89.99084403784168,89.99084403784168,89.99084403784168,89.99084403784168,89.99084403784168,R,3,HH,HH-R,homo-high
50,p89.rsml,23.601481335330945,25.600991179039454,28.140544785893233,32.050403962260525,37.397978613684295,43.46989143651428,49.6585406824933,56.91317510964941,63.53095486127927,72.12427506239592,78.21096179346304,85.32509555975322,89.71593703880846,89.71593703880846,89.71593703880846,89.71593703880846,L,2,HL,HL-L,hetero-high
51,p89.rsml,25.816873913088113,27.693851403629758,30.385899800387584,33.26912923974894,36.74118947343406,42.202912364000554,47.56944370661452,54.23235869509413,60.302027902376246,67.82719488593732,72.94166243214661,80.31553194105676,86.40730428493869,89.5507592058022,89.60662064151593,89.60662064151593,R,2,HL,HL-R,hetero-low
52,p92.rsml,31.766084424739322,33.7631112518312,36.45920557589489,40.06355099232101,45.703920998240115,52.23239327113107,58.527466818427826,66.20920678616767,72.7652148029587,81.6765448397251,87.6439064763855,91.68086604255785,91.68086604255785,91.68086604255785,91.68086604255785,91.68086604255785,L,6,MM,MM-L,homo-medium
