,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,alpha,label,condition,condition-side,uniq-condition
p14.rsml,4.882022249999972,9.413768374999968,25.950077999999944,50.87454500959999,58.1406423657001,79.81146824999999,96.05132444605,86.49298486629995,146.25861512499978,168.30260724999994,187.30099137500008,223.596307,238.5411616250001,294.2327251249999,301.166476125,314.24761212500005,L,50,3,HH,HH-L,homo-high
p14.rsml,5.7027137500000205,13.038229125000012,41.92781812500002,68.15718087499995,83.64812299999994,116.64428999999996,153.71426975,171.80068774999998,183.1062592500001,181.0716932500003,191.13484703650013,201.3923892500001,225.88519375000013,250.1892080000004,276.0955990000003,287.41989350000017,R,50,3,HH,HH-R,homo-high
p15.rsml,6.0007215000000045,7.243460625000007,10.054251000000002,21.735062625000023,40.859827000000045,59.857431,70.70896974999994,115.251766875,130.57108150000002,150.00009462499995,157.05086437499995,183.6851119999997,237.75245524999983,279.2426232499999,321.05108224999987,389.3245017500001,L,50,2,HL,HL-L,hetero-high
p15.rsml,11.765845249999996,20.282469874999947,29.469221874999956,33.54459487500006,39.67871774999994,57.54670074999994,85.59219449999993,116.62478687499998,130.59214487500012,131.91835737500006,135.99217012500014,152.27493912500003,159.51995999999994,165.13087238459988,168.83670110824983,171.72969637500012,R,50,2,HL,HL-R,hetero-low
p16.rsml,1.4479119999999863,5.523284999999985,8.859099500000005,18.10202050000004,25.9719215,43.75409075000007,48.62363099999999,65.09362999999999,96.34855800000004,116.19259762499996,163.4112234999999,171.37473950000012,172.11585825000003,184.0073036249999,161.9867152499999,169.47357487500005,L,50,3,HH,HH-L,homo-high
p16.rsml,7.398705499999958,14.007924499999934,28.485484249999992,35.87326799999997,52.6163107500001,76.22289325,64.40087899999995,76.976494,88.90928599999987,117.92213474999986,137.91829875000002,160.88517875,177.69375199999996,203.8196252397999,226.02093549999984,224.5137339999997,R,50,3,HH,HH-R,homo-high
p17.rsml,6.042848250000002,11.143305500000002,22.08923937499996,26.05695512500001,26.658431499999924,34.179616624999966,42.67361762499989,55.04171937499985,66.43232449999991,79.9550112499999,88.9911991249999,111.15611062499995,125.35594587500005,138.33566562499996,145.99415275000007,151.36375312500002,L,50,1,LH,LH-L,hetero-low
p17.rsml,4.649544999999973,6.116179999999982,13.318294000000003,30.56841799999999,43.724446000000064,100.6517274999998,136.5967670000001,144.0734849999999,162.49379650000012,188.63422499999996,201.91905226159983,275.4558964999999,265.5483089999999,316.6995449999997,330.59357124999974,349.87826124999947,R,50,1,LH,LH-R,hetero-high
p18.rsml,3.6790695000000007,7.989260125000012,15.042370250000026,23.146308750000024,33.33474124999997,40.37146875000001,52.570283374999896,105.392547125,122.30097637500008,132.217925375,132.01197237500006,153.50597637500007,177.1773092500003,201.558555875,223.8303444999997,241.0235193749999,L,50,3,HH,HH-L,homo-high
p18.rsml,12.960996750000016,19.97666087499992,36.15411299999996,66.66948249999997,95.79622949999997,143.73257037500008,174.13638199999988,217.09396512500004,240.90728075,254.4689737499999,265.4695163749999,273.8753632500001,288.97390249999995,291.261229,316.44288387500006,325.4416257500003,R,50,3,HH,HH-R,homo-high
p19.rsml,5.264283500000015,9.522205749999992,16.661909749999985,18.794771500000028,23.308574749999973,33.83090075,57.04463195915,70.96879381379996,84.74029800000002,106.6368465,146.25315424999997,155.78316124999995,172.51840274999998,196.9909240000001,216.74524925000003,223.88495325000008,L,50,2,HL,HL-L,hetero-high
p19.rsml,11.24628200000006,22.48008199999997,27.22792274999996,31.965621874999968,38.95086112499991,48.81710200000001,58.620932875,69.831329125,87.95519312499998,110.716120125,138.33254512499997,157.20688937499995,176.75292125000004,267.00012162499985,345.0586490000006,356.8884645000006,R,50,2,HL,HL-R,hetero-low
p20.rsml,3.198512499999988,3.704033499999985,5.928949999999952,20.40338925000004,24.923433500000108,36.385030000000135,79.50565925000006,95.49978199999998,138.86225000000007,164.2701411250001,168.62635912500025,200.16057187500007,235.0142165000002,274.1055001250003,333.59627237500007,352.62040062500006,L,50,3,HH,HH-L,homo-high
p20.rsml,4.323452750000032,16.456736875000082,38.25420950000005,85.97055512500003,114.56447675,187.14184587500017,242.98553374999997,266.683390875,335.1744652500002,334.72823374999973,375.32281825,402.6833622499997,437.71799587499993,468.6249881249997,525.6185802499994,554.2912944999994,R,50,3,HH,HH-R,homo-high
p21.rsml,9.403626749999974,17.197855624999992,22.793692249999985,32.68957787500002,50.77599587499998,63.53416012499998,79.3121882499999,101.095618625,118.37226687500004,134.49120962499998,147.64645750000017,155.59047037500002,159.035502375,169.51648174999994,179.61598,189.96277787500003,L,50,1,LH,LH-L,hetero-low
p21.rsml,3.63538249999993,5.804129999999928,21.23812299999991,30.10424362500005,35.83114125000006,65.53986150000009,102.74246249999982,108.3609227499998,188.0397697500001,263.15098487500006,327.9232033750001,339.6336597499998,351.5227647500001,369.5888994999998,339.0111199999999,356.2503222500002,R,50,1,LH,LH-R,hetero-high
p23.rsml,3.643183750000008,4.866419750000007,29.64631025000002,41.89895350000006,53.96982762499998,88.14632374999991,137.652276125,185.3186937499999,236.272558125,287.18585600000006,313.724928375,383.4142747500001,439.10583825,489.9169397499999,522.1602861250002,531.8080920000002,L,50,2,HL,HL-L,hetero-high
p23.rsml,9.20781537500002,12.872062500000004,22.21796000000001,36.01057000000006,47.47372675000005,64.72229050000001,76.00913900000009,104.18725399999988,114.72674275000006,129.98754799999978,155.29792350000002,168.97819549999988,180.46319575000007,188.7840090000001,190.3161745000004,195.74584450000032,R,50,2,HL,HL-R,hetero-low
p47.rsml,11.869601874999992,10.234459874999969,19.62170399999992,35.20860149999998,48.98404875000008,62.232131499999966,92.27864587500002,112.70699912500002,129.05061787500014,144.42142075000004,171.75075975000004,198.0300505,254.49705824999992,350.3634990000003,392.6252106250004,410.25447537500014,L,50,3,HH,HH-L,homo-high
p47.rsml,10.442753249999976,15.008824875000004,23.23290262499996,41.70704275000007,54.14301537499996,80.25769975000003,110.36584399999995,171.32325124999994,208.40181237500008,258.20187187500005,305.1271707500003,364.18575375000006,403.5789457499999,416.92844475000027,441.5998978750001,451.0433110000001,R,50,3,HH,HH-R,homo-high
p48.rsml,3.239859125000037,9.139944500000084,14.779468125000056,20.37218425000001,46.81530124999997,63.57706700000006,70.91102212500012,92.71161525000004,110.37676575000008,129.284655375,141.45772587500008,143.13109400000002,144.55326187500003,157.90276087499993,161.49367624999996,165.6220977499999,L,50,1,LH,LH-L,hetero-low
p48.rsml,5.276765500000009,13.206736125000026,28.36300462499994,52.55624112499989,77.48669575000014,94.02690600000004,111.58595950000014,213.43673912500017,255.31462924999985,301.54015600000014,328.04958362500014,355.91018774999986,374.4092918749999,443.709355875,495.9098599999998,499.2581565,R,50,1,LH,LH-R,hetero-high
p49.rsml,10.926430750000025,22.906030249999997,38.959442499999945,53.11012987500004,58.19342437499998,67.13209662499996,69.28446149999995,72.51495912500003,74.61037487500002,92.62736174999998,106.82563674999996,122.77217187500004,138.49169062500002,157.18036512500015,216.40511475000008,231.53641925000025,L,50,3,HH,HH-L,homo-high
p49.rsml,6.226957750000008,11.506843750000066,23.505166250000062,31.29705475000007,35.547175749999965,44.78073524999995,51.20116399999992,65.936165,79.83487199999995,89.88912300000001,101.23838150000012,129.99066850000003,136.2441505,163.08669150000034,179.54732900000016,193.6519890000001,R,50,3,HH,HH-R,homo-high
p50.rsml,6.148945250000012,35.213282250000056,58.95872699999998,105.30595325000009,131.17801875000004,181.87522199999992,207.54679537499985,256.064329375,275.2593049999999,343.1746471249999,398.0096333749997,418.77656087500014,438.0994769999998,488.3863345000004,524.7721446250005,537.9585975000002,L,50,2,HL,HL-L,hetero-high
p50.rsml,15.549451499999998,32.26362712860003,41.224142878599885,47.354365128599966,56.664376878599946,76.52947987859982,94.62837987859989,115.3079333785998,144.0180936285999,160.32660675360006,183.95581287860003,221.10146724999976,231.86407175,236.42156199999985,242.8638342499997,245.11371475,R,50,2,HL,HL-R,hetero-low
p51.rsml,8.634423499999984,12.705115750000015,28.359104000000045,36.14085087500008,53.75373299999999,65.42596324999997,68.39979975000004,98.68503237499996,121.88516974999996,156.052304375,187.31191312499985,240.31360562499975,273.9713186250001,290.7564881250001,297.7370466250002,309.2680742500001,L,50,3,HH,HH-L,homo-high
