,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,label,condition,side,condition-side,uniq-condition
p14.rsml,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,0.5296427478316467,3,HH,L,HH-L,homo-high
p15.rsml,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,0.49293735865347477,2,HL,L,HL-L,hetero-high
p16.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,HH,L,HH-L,homo-high
p17.rsml,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,0.8576722704599387,1,LH,L,LH-L,hetero-low
p18.rsml,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,0.7559860323028831,3,HH,L,HH-L,homo-high
p19.rsml,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,0.6952202559931866,2,HL,L,HL-L,hetero-high
p20.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,HH,L,HH-L,homo-high
p21.rsml,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,0.5782450919976798,1,LH,L,LH-L,hetero-low
p23.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,HL,L,HL-L,hetero-high
p47.rsml,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,0.6881594895499138,3,HH,L,HH-L,homo-high
p48.rsml,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,0.7305942065205513,1,LH,L,LH-L,hetero-low
p49.rsml,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,1.3152053657459337,3,HH,L,HH-L,homo-high
p50.rsml,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,0.6249736545161984,2,HL,L,HL-L,hetero-high
p51.rsml,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,0.364180420877833,3,HH,L,HH-L,homo-high
p52.rsml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LH,L,LH-L,hetero-low
p54.rsml,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,0.6966714626001055,2,HL,L,HL-L,hetero-high
p56.rsml,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,0.6673103086389048,1,LH,L,LH-L,hetero-low
p77.rsml,0.7089917031586292,0.7877685590651436,0.7877685590651436,0.866545414971658,0.866545414971658,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,1.0240991267846866,3,HH,L,HH-L,homo-high
p78.rsml,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,0.5011152259717971,2,HL,L,HL-L,hetero-high
p80.rsml,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,0.6695111800736031,1,LH,L,LH-L,hetero-low
p84.rsml,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,0.31613970731754093,3,HH,L,HH-L,homo-high
p85.rsml,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,1.0756839351333753,2,HL,L,HL-L,hetero-high
