,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,alpha,label,condition,condition-side,uniq-condition
p14.rsml,1.3972038749999935,3.1353223750000025,6.557730750000009,10.16892906295,12.130943750000013,16.335817499999994,24.71019912529996,47.94440206265,63.75955383999995,82.32035025000002,100.721158625,116.71502018914984,150.43462424999998,182.905767125,199.66363224999992,214.52501350000003,L,5,3,HH,HH-L,homo-high
p14.rsml,1.2154347499999911,3.927149249999987,5.978878000000017,7.733379125000008,9.228098625000037,21.323156625000063,34.05713700000003,48.75469200000008,69.2470155,89.23620799095002,99.1079836968,129.54604692115163,144.67218449725164,160.06921767115162,178.03081567115171,186.19248342115168,R,5,3,HH,HH-R,homo-high
p15.rsml,0.6794888750000041,2.1188194999999963,4.548908875000015,9.37242175,16.0924185,27.344161374999995,35.566678874999994,43.87423000000001,58.48129050000004,74.91852425000002,90.91576750000004,116.77301062500008,142.6435158750001,165.62443812500004,207.79175462499995,228.6655592500002,L,5,2,HL,HL-L,hetero-high
p15.rsml,4.100337000000012,7.536787625000003,9.978062120200027,12.722795254800015,14.037569249999992,19.71375875000003,22.49802487499998,27.03913250000001,32.289373750000024,35.82412012500003,43.72210562500003,48.22732750000002,53.46742712500004,55.05836100150001,57.175095487406274,58.35491004195628,R,5,2,HL,HL-R,hetero-low
p16.rsml,0.5772925000000004,1.4978400000000054,1.9565534999999985,2.0252044999999983,3.7773652500000097,8.065712375000047,16.75396450000001,26.0093675,40.18813937500004,48.01435337500003,61.9512865,75.658862875,85.10071574999995,99.98160012499994,120.9037725,129.323661625,L,5,3,HH,HH-L,homo-high
p16.rsml,0.3081493749999984,1.2162148749999837,2.1336418749999844,2.723416374999988,4.030905875000001,10.374882374999974,22.338879374999973,31.070038374999942,44.72534637499994,62.95530737499998,74.49335612499999,85.94247062500003,97.077974875,111.9928090417999,129.29089637499987,137.5695828749998,R,5,3,HH,HH-R,homo-high
p17.rsml,1.344935499999977,5.159746749999984,5.758882749999987,6.446952999999981,8.114860249999984,11.257983874999995,14.341818000000009,21.55797424999998,28.66101237500001,34.156993,43.30629899999997,53.36757112499999,57.18550287499993,64.3540714999999,70.29706374999992,74.92398512499996,L,5,1,LH,LH-L,hetero-low
p17.rsml,1.4822375000000072,1.915987000000019,2.0345660000000123,3.568291750000028,6.957154749999996,13.72395900000004,27.24820600000002,38.14187150000002,55.66035849999999,77.60995549999998,110.71902967920002,142.33224600000003,183.0703735,212.3781094999999,250.844513,264.599677,R,5,1,LH,LH-R,hetero-high
p18.rsml,0.9720357500000194,2.5283851250000136,4.607418249999991,7.1958730000000095,12.829155624999956,19.309654,26.59446124999995,41.569740749999966,53.99089099999999,62.70956799999995,70.61925537499995,83.65124349999998,106.93563437499996,132.09466562500006,146.34052824999992,155.1840252499999,L,5,3,HH,HH-L,homo-high
p18.rsml,1.0258643750000118,2.989439000000024,4.977977625000046,10.25006237500002,21.050112875000003,25.23860399999997,35.900572375,55.07760512500002,68.993474875,94.05421037500004,108.89140775,124.33242187500004,144.40347787499994,167.03334387500004,193.83765874999995,201.80039462500005,R,5,3,HH,HH-R,homo-high
