,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,-1.0654000000000003,0.1475936421786858,17.383581723517054,47.84654721763996,0.03151650237111089,0.20154999708702193,7.0654,2.905884016634362,1,L
1,-7.061900000000001,0.11817221251905753,11.764513700115188,39.50832370716834,0.038246718822040504,0.16552884357153702,19.0619,5.289924102859541,1,L
2,-13.0503,0.13159763592533325,10.63085335282179,29.68158972524348,0.0607498208846491,0.23758479723237622,31.0503,6.691859586263176,1,L
3,-7.061900000000001,0.23228205771840577,31.094053812305386,56.40134371464588,0.0316699535754616,0.3622682646070056,19.0619,8.394529969919232,1,L
4,-13.0503,0.18629577121941662,17.4961700639912,38.03698555252484,0.04004100086416482,0.2577231519253418,31.0503,10.54930975065038,1,L
5,-13.0503,0.1704113183945781,28.654263533758808,64.88197355459417,0.024202156328196556,0.25512254036826815,31.0503,12.708363487404348,1,L
6,-43.062,0.20825974981134945,10.79426268417241,17.774247260245254,0.06885552503343008,0.27342441710276527,91.062,13.704082888488378,1,L
7,-19.0522,0.12586511991287982,9.310692173858643,28.46253552004414,0.058231621461721304,0.19945566222693684,43.0522,14.468358792596312,1,L
8,-19.0522,0.13321264442826164,10.517770523778648,32.929630477332935,0.05110028150948241,0.19772086506641,43.0522,16.4719274708373,1,L
9,-25.061300000000003,0.13596748543703085,14.562878388926896,43.85649042771481,0.03591830638461082,0.19242814425604535,55.0613,17.55954833308664,1,L
10,-25.061300000000003,0.18130749276014915,17.205586915647274,40.02431290745711,0.0403837085076487,0.25561198233017673,55.0613,18.49132622263748,2,L
11,-50.3737,0.14064708076864044,13.2256229205193,35.194257057693875,0.04159065918031768,0.20235663924757147,104.3737,20.003689482455545,2,L
12,-43.062,0.11433609893756151,6.646883916837039,23.083544759173382,0.06114576629022242,0.1495168036963829,91.062,22.454758991657666,2,L
13,-37.061499999999995,0.09350750873072937,5.604020445951727,24.143917471797238,0.06419746567045971,0.13234974623638834,79.0615,22.97181113793528,2,L
14,-43.062,0.1696510122040355,9.648332427034346,22.641711461645745,0.06495033879053662,0.23053623555098665,91.062,26.93183718424391,2,L
15,-61.069199999999995,0.07620263241349177,2.148725844665686,11.487625232097384,0.1471734169480546,0.1163364745087205,127.0692,28.801772357451796,2,L
16,-43.062,0.12858647824231606,6.8325815985063825,22.127819435986293,0.08004181613756668,0.2011904116515375,91.062,30.497425306577817,2,L
17,-43.062,0.12273208826915034,6.323988983053549,23.96710686423015,0.09036288440731181,0.21022613604150464,91.062,32.44556816127886,2,L
18,-50.3737,0.12830666933974758,5.93122361061168,19.61859567874871,0.08705960136171186,0.18996189347288864,104.3737,34.46506833496433,2,L
19,-55.057100000000005,0.056741853022681185,2.441450423763683,20.05402671568106,0.10556579673823814,0.0948149145107694,115.0571,35.40990833496433,2,L
20,-50.3737,0.14302648013786454,6.056686645875979,21.715791410671233,0.13100700027417872,0.29190069284563286,104.3737,36.65505421505377,2,L
21,-55.057100000000005,0.08646211474883314,6.6453817853849575,30.62462430318622,0.0467123518386075,0.11419765559656825,115.0571,37.97473049977877,2,L
