,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,label,condition,side,condition-side,uniq-condition
p04.rsml,1.0,3.0,5.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,3,HH,L,HH-L,homo-high
p05.rsml,2.0,4.0,6.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.0,0.0,1.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,HL,L,HL-L,hetero-high
p10.rsml,4.0,8.0,12.0,13.0,13.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,3,HH,L,HH-L,homo-high
p11.rsml,5.0,7.0,10.0,16.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0,LL,L,LL-L,homo-low
p17.rsml,2.0,2.0,4.0,5.0,9.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,LL,L,LL-L,homo-low
p22.rsml,2.0,4.0,8.0,11.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,3,HH,L,HH-L,homo-high
p23.rsml,0.0,0.0,1.0,3.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,LL,L,LL-L,homo-low
p29.rsml,0.0,0.0,0.0,3.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,LL,L,LL-L,homo-low
p30.rsml,3.0,5.0,9.0,13.0,14.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2,HL,L,HL-L,hetero-high
p34.rsml,0.0,0.0,1.0,1.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3,HH,L,HH-L,homo-high
p35.rsml,0.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,LL,L,LL-L,homo-low
p44.rsml,0.0,0.0,0.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,LL,L,LL-L,homo-low
p45.rsml,0.0,0.0,4.0,5.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2,HL,L,HL-L,hetero-high
p49.rsml,4.0,6.0,8.0,10.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,3,HH,L,HH-L,homo-high
p50.rsml,0.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,0,LL,L,LL-L,homo-low
p51.rsml,1.0,1.0,2.0,6.0,9.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2,HL,L,HL-L,hetero-high
p55.rsml,0.0,0.0,2.0,5.0,8.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,3,HH,L,HH-L,homo-high
p56.rsml,0.0,0.0,3.0,7.0,11.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0,LL,L,LL-L,homo-low
p61.rsml,0.0,2.0,3.0,4.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3,HH,L,HH-L,homo-high
