,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,0.09337188060171113,0.18674376120342226,0.46685940300855566,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,0.5602312836102669,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.08894829377288258,0.17789658754576515,0.4002673219779716,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0.5781639095237368,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.0,0.0,0.0704982998658966,0.2819931994635864,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,0.4229897991953796,2,HL,L,HL-L,hetero-high
p10.rsml,0.0,0.1766623204213712,0.3533246408427424,0.3974902209480852,0.3974902209480852,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,0.5741525413694564,3,HH,L,HH-L,homo-high
p11.rsml,0.0,0.06128114982683885,0.18384344948051654,0.5515303484415496,0.8579360975757439,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0.9804983972294216,0,LL,L,LL-L,homo-low
p17.rsml,0.0,0.0,0.09112252316321025,0.13668378474481538,0.3189288310712359,0.41005135423444616,0.4556126158160513,0.5011738773976564,0.5011738773976564,0.5011738773976564,0.5011738773976564,0.5011738773976564,0.5011738773976564,0.5011738773976564,0.5011738773976564,0.5011738773976564,0,LL,L,LL-L,homo-low
p22.rsml,0.0,0.08229827326778712,0.24689481980336134,0.370342229705042,0.5349387762406163,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,0.5760879128745098,3,HH,L,HH-L,homo-high
p23.rsml,0.0,0.0,0.07033428345923991,0.2110028503777197,0.4220057007554394,0.49233998421467934,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0.5626742676739193,0,LL,L,LL-L,homo-low
p29.rsml,0.0,0.0,0.0,0.1835791444439347,0.6731235296277605,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0.7343165777757388,0,LL,L,LL-L,homo-low
p30.rsml,0.0,0.09073296076199944,0.2721988822859983,0.4536648038099972,0.4990312841909969,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,0.6351307253339961,2,HL,L,HL-L,hetero-high
p34.rsml,0.0,0.0,0.08281653948787189,0.08281653948787189,0.24844961846361566,0.33126615795148756,0.41408269743935944,0.4968992369272313,0.4968992369272313,0.4968992369272313,0.4968992369272313,0.4968992369272313,0.4968992369272313,0.4968992369272313,0.4968992369272313,0.4968992369272313,3,HH,L,HH-L,homo-high
p35.rsml,0.0,0.0,0.0,0.14914720085514493,0.14914720085514493,0.29829440171028987,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0.37286800213786236,0,LL,L,LL-L,homo-low
p44.rsml,0.0,0.0,0.0,0.09935458997776463,0.49677294988882315,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0.5961275398665877,0,LL,L,LL-L,homo-low
p45.rsml,0.0,0.0,0.1947110387097057,0.24338879838713212,0.43809983709683786,0.5354553564516907,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,0.5841331161291171,2,HL,L,HL-L,hetero-high
p49.rsml,0.0,0.08584955467104337,0.12877433200656505,0.2146238866776084,0.3433982186841735,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,0.4292477733552168,3,HH,L,HH-L,homo-high
p50.rsml,0.0,0.0,0.0,0.0686090939076289,0.2058272817228867,0.2744363756305156,0.34304546953814447,0.34304546953814447,0.34304546953814447,0.34304546953814447,0.34304546953814447,0.34304546953814447,0.34304546953814447,0.4116545634457734,0.4116545634457734,0.4116545634457734,0,LL,L,LL-L,homo-low
p51.rsml,0.0,0.0,0.05516263741656309,0.27581318708281544,0.4413010993325047,0.5516263741656309,0.5516263741656309,0.606789011582194,0.606789011582194,0.606789011582194,0.606789011582194,0.606789011582194,0.606789011582194,0.606789011582194,0.606789011582194,0.606789011582194,2,HL,L,HL-L,hetero-high
p55.rsml,0.0,0.0,0.09720663098956209,0.2430165774739052,0.38882652395824835,0.4860331549478104,0.4860331549478104,0.5346364704425914,0.5346364704425914,0.5346364704425914,0.5346364704425914,0.5346364704425914,0.5346364704425914,0.5346364704425914,0.5346364704425914,0.5346364704425914,3,HH,L,HH-L,homo-high
p56.rsml,0.0,0.0,0.12523017382445997,0.2922037389237399,0.45917730402301987,0.5426640865726599,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0.5844074778474798,0,LL,L,LL-L,homo-low
