,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,label,condition,side,condition-side,uniq-condition
p04.rsml,,0.0,0.0,0.0,0.04060278082814854,0.029699589387681507,0.022764658044411867,0.024777360102378337,0.0417674176054079,0.1214288448315615,0.20940048779710213,0.39393426877552734,0.5706238151932745,0.8274653469065749,1.1564738842119138,1.3717889040745674,3,HH,L,HH-L,homo-high
p05.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005430680122405723,0.020450173680222755,0.05575855638925747,0.10671686544624162,0.16746190978735426,0.2537961674575725,0.355767895171555,0.41503528023932323,0,LL,L,LL-L,homo-low
p06.rsml,,0.0,0.0,0.0,0.0,0.0,0.010297790655950831,0.03574744903226193,0.07247542719407385,0.169837407288903,0.2735797683575786,0.43609147953388494,0.6190494649123447,0.8658385643972708,1.1943668342943756,1.3645203257463794,2,HL,L,HL-L,hetero-high
p10.rsml,,0.0,0.0,0.0,0.0,0.0,0.009287643667075981,0.02467289354636199,0.0806624686439155,0.1951627063109103,0.3406159160978966,0.5324967190955663,0.7400007726251652,1.094660320487273,1.4627002885207778,1.694043352272399,3,HH,L,HH-L,homo-high
p11.rsml,,0.0,0.0,0.0,0.0,0.0,0.023349335999070898,0.03735771354868051,0.06350566625297897,0.10971124380143814,0.15099562471224348,0.2440013519703078,0.3424538207193024,0.4636473066674179,0.570762384159778,0.6447421036714173,0,LL,L,LL-L,homo-low
p17.rsml,,0.0,0.0,0.0,0.0,0.0,0.009686649376507117,0.06609747427790125,0.10896949421979621,0.18060014735969282,0.2647936385597494,0.3969988350631541,0.5085055117578657,0.6992462933665657,0.8650114782012687,0.9549207783256801,0,LL,L,LL-L,homo-low
p22.rsml,,0.0,0.0,0.0,0.0,0.0,0.014038914111440986,0.07185619823393374,0.1643974531690628,0.3502602284022086,0.6713245135322905,1.1116733858722978,1.605269307656795,2.1676710616513826,2.8639034030659047,3.2566305283387624,3,HH,L,HH-L,homo-high
p23.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03998502839272477,0.10535771870096403,0.22521345755163688,0.41488374989918103,0.5620579900404343,0.7333543583523573,0.8699590377637318,0.9569758863594645,0,LL,L,LL-L,homo-low
p29.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.024714502343846752,0.05138866298345451,0.11863894609587167,0.2027619940013062,0.3656465438628571,0.4887607515719043,0.6338508846053345,0.752919360233537,0.8145727560516771,0,LL,L,LL-L,homo-low
p30.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13466817854561508,0.3051065325409317,0.4672964146529251,0.7691052260973994,1.2254398184314053,1.8416734090422553,2.5492775631829985,2.934762400129708,2,HL,L,HL-L,hetero-high
p34.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.01355419119547679,0.06655104256082021,0.16271398841482376,0.24090877034324182,0.37645398071289665,0.4894857897459971,0.6464491772911469,0.7908240677062841,0.9026651447279577,3,HH,L,HH-L,homo-high
p35.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.05044255321643814,0.09568785087723337,0.15936099731866113,0.2164506275962726,0.3184249902796407,0.4059907536761263,0.4998932910882748,0.6007762866102548,0.6698211189467037,0,LL,L,LL-L,homo-low
p44.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.006370204004137097,0.020084859151350973,0.07469201162954968,0.12693399056240987,0.2087573862585977,0.29129119812441073,0.4119746278618805,0.5212729136429304,0.597275142638926,0,LL,L,LL-L,homo-low
p45.rsml,,0.0,0.0,0.0,0.0,0.0,0.012515742690857591,0.07329438700561852,0.21448010611769075,0.5304932414874095,0.7997135139063678,1.1833202810392829,1.6797038254437413,2.431477552985061,3.219591843923132,3.688778446395841,2,HL,L,HL-L,hetero-high
p49.rsml,,0.0,0.0,0.0,0.0,0.0,0.008294487048135816,0.06289056722753522,0.14716275050854488,0.3368030832231668,0.4831450786282144,0.7932576336688063,1.131191610622287,1.6311155078742388,2.158874270626505,2.4951492916411655,3,HH,L,HH-L,homo-high
p50.rsml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013805023609070868,0.04473572517119718,0.106890370469551,0.19423967702255826,0.2805674267279546,0.3355537713066508,0,LL,L,LL-L,homo-low
p51.rsml,,0.0,0.0,0.0,0.0,0.0,0.019315879791715205,0.07760678889328876,0.19619745298325872,0.41148126974010235,0.6007012682718978,0.8385416012628959,1.1968724465432972,1.7087721281775403,2.238884944130076,2.5677897611401894,2,HL,L,HL-L,hetero-high
p55.rsml,,0.0,0.0,0.0,0.0,0.0,0.0025540764031898116,0.04278899360563182,0.17024838786536678,0.4066959510699156,0.5712690223201953,0.9015297105482478,1.3679136310487339,1.915770090452354,2.555464261165177,2.9230365866684003,3,HH,L,HH-L,homo-high
p56.rsml,,0.0,0.0,0.0,0.0,0.0,0.021993740688969768,0.06886312369011535,0.21856905550741754,0.3931673835642842,0.5412069399879844,0.7293021073915075,0.8744537372577289,1.0438696707370894,1.1309971250628748,1.2038499410367156,0,LL,L,LL-L,homo-low
