,root_idx,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,side,label,condition,condition-side,uniq-condition
30,p50.rsml,14.575327307868823,16.876391625876206,20.109879256413702,23.890792845861444,27.624354648238196,31.991774634616846,35.7550609489471,39.92187567284511,43.2548183426208,47.59338239171823,50.76793982743811,54.90177750677943,58.571443406038995,62.831082445873925,65.97513482796546,67.47925001637358,L,0,LL,LL-L,homo-low
31,p50.rsml,19.31762308735007,21.793803823707375,24.200479510236637,27.351836903466104,30.946434745982373,35.06060745646881,38.398449195724595,40.262880323767774,41.056820497836334,42.850050892961285,45.0439905571271,48.790919873513886,53.57950863537412,58.99287662673189,64.05442826629856,66.30731380489124,R,0,LL,LL-R,homo-low
32,p51.rsml,19.115712261651957,21.011712261651958,24.754642874393213,29.73552271520817,35.022554499825716,40.92655301373479,47.70192214042557,54.738829079413904,61.08805985456789,69.75123104267279,75.81011075516103,83.16729834000932,83.24629834000932,83.30215977572306,83.35802121143679,83.35802121143679,L,2,HL,HL-L,hetero-high
33,p51.rsml,15.512953003486476,16.462597410620013,18.262471574699617,20.57517118816099,23.315514825371473,27.048932891923556,30.85406358112323,35.7222407618791,40.33243043920985,46.7684733340613,51.01613425523518,55.996122190024586,58.671937439626085,61.430958302361624,63.177105100959,64.15428113423039,R,2,HL,HL-R,hetero-low
34,p55.rsml,20.57472807811596,22.82273692126802,26.55657143164736,32.09242508765833,38.173796679980846,45.05312589883322,51.50567434947133,59.12733874567299,65.72584488716322,74.6697923666901,81.44076470935201,83.93910904135436,84.17161984729059,84.28334271871806,84.28334271871806,84.28334271871806,L,3,HH,HH-L,homo-high
35,p55.rsml,20.774086404398428,23.415094597259227,27.297821605409332,32.712601960739335,38.05358456587107,44.63654671810236,51.08247302087476,58.40883693966931,63.42307872242615,70.58945912291462,78.00372664694565,83.74483117917637,83.86333117917637,84.12060388567701,84.26479000650198,84.55256264629054,R,3,HH,HH-R,homo-high
36,p56.rsml,23.9558878533956,26.35631587315923,27.676263983826672,30.363622353578435,33.46825135107365,37.09425561912458,39.405367450951864,41.24935891201785,44.221351581447045,47.792624432090115,50.15204386312827,54.14751605406405,57.46363456823088,60.8488748391839,64.47314659288439,66.19023042433533,L,0,LL,LL-L,homo-low
37,p56.rsml,20.35356752726674,21.37904717114077,23.269019712304484,25.757128067211895,29.175459077208163,33.77603489803358,35.91350976944137,37.499915534055205,38.812956375004184,41.54089543519351,42.971646287019226,45.712059502786055,48.65766557287908,51.755611909248586,54.86872892793541,56.117828603701916,R,0,LL,LL-R,homo-low
38,p61.rsml,19.402818910839596,21.78815013913178,25.194011974487825,29.615383962793608,35.26247415696796,41.93156122370323,48.77299278584586,56.01750552225488,63.28291068895835,72.89337568762423,79.07448002971881,85.91987679687884,85.95711961648813,85.99436243609742,86.0315996691442,86.0315996691442,L,3,HH,HH-L,homo-high
39,p61.rsml,22.11121840665687,24.533849738029453,27.853221610962983,33.13989425196823,39.21165997112749,45.49087896965045,50.09832386179887,57.466301470648546,64.00361748969367,73.29950590046745,79.50757331116546,84.88876576094837,85.00726576094839,85.15145188177334,85.20731331748708,85.2631747532008,R,3,HH,HH-R,homo-high
40,p62.rsml,16.974583348676372,18.536439388203622,20.293088758426105,22.154346120932427,24.470453984931265,25.469733725544472,26.83678237497251,28.00028821781978,29.431039069645497,31.46646009140394,33.087375041250866,34.03866101297546,36.223341068360725,38.12098618797609,40.80814770154389,41.68073122190168,L,0,LL,LL-L,homo-low
41,p62.rsml,16.471347912432744,17.83379860128034,18.78508457300493,21.28601662009277,23.10473320054174,24.92867801634996,26.61692922919047,27.568215200915066,29.01914104294626,31.590112266139933,33.80109447702405,36.62228497317302,38.50009353636576,41.06739963678648,43.28080990151375,44.70500265532202,R,0,LL,LL-R,homo-low
42,p71.rsml,21.92929999147846,24.481868110060216,28.394425910225852,33.07866092321116,38.89294883053287,44.71207338412123,50.34620899045331,57.19025624532433,63.591197317161374,72.04607324062889,77.56410416565252,86.492351570945,93.82124285584106,98.40528682518041,98.61800083506223,98.85826995500902,L,3,HH,HH-L,homo-high
43,p71.rsml,20.1469174373804,22.500062347542908,26.398433886648245,32.21052104615486,38.17857880492839,44.49847943987504,50.92783947241081,57.748468007006636,61.99180803130297,68.86526203929633,75.48171837936236,83.23378836098664,90.97941506255184,94.42410467136366,94.4799661070774,94.4799661070774,R,3,HH,HH-R,homo-high
44,p72.rsml,25.32235453830262,26.894930848056777,29.34425062401167,33.68586978161468,38.43318698434165,43.15337824803479,49.11320707066211,55.24558668383748,61.05770329247746,68.57039882698889,73.61661035742023,80.68229292245624,86.68153339599033,92.88000588184204,92.93586731755578,92.93586731755578,L,1,LH,LH-L,hetero-low
45,p72.rsml,27.22628137330962,28.814855797417724,32.58692060663,37.27430538290394,42.52087944326033,48.66877694113595,55.276867916409934,62.252633177185864,68.80114958071411,76.04397536941478,87.46118371909466,92.72951241518037,96.0477475258981,96.2452475258981,96.30110896161183,96.30110896161183,R,1,LH,LH-R,hetero-high
46,p76.rsml,23.09832361073866,24.601401120383454,26.10396254257259,28.080541911077685,31.462269650586702,35.59129108536373,40.055680058403574,46.774512928942634,52.784997058184004,59.377478504590705,65.34839317235733,72.37794345541148,79.41600213673024,84.67348333554055,84.81590261092138,85.06222729603262,L,1,LH,LH-L,hetero-low
47,p76.rsml,26.454889473841703,28.80674551336896,32.589886445798385,37.79837860128958,43.49865673916665,49.28654399486801,55.4609749780267,61.95921553615699,68.56079773029185,77.31516195405788,83.45992497536041,88.81139646482589,88.97157674404265,89.13175572444423,89.29193470484581,89.29193470484581,R,1,LH,LH-R,hetero-high
48,p80.rsml,22.153243449462913,24.210155344421334,27.871726693382655,33.33921709778468,38.86550717264199,45.79428314615741,52.29339596209959,59.727840201422055,67.4129883576162,75.90455252269005,82.64576334430312,85.18002935256672,85.23589078828044,85.29175222399418,85.44297509542166,85.52197509542165,L,1,LH,LH-L,hetero-low
49,p80.rsml,25.559252762210914,28.166252762210913,33.01360601265232,39.76968426773833,46.350463449058985,53.64182716709363,60.41973501909916,66.86811562776901,74.18293170189932,82.97998048177305,86.03700347763173,86.06334207763173,86.08967277763173,86.11600347763174,86.33944922048669,86.33944922048669,R,1,LH,LH-R,hetero-high
50,p87.rsml,26.80920915216492,28.96784902247153,31.992081347266577,35.95206772926238,40.59568192943722,46.68200912664463,53.0176626474114,60.10411451451326,66.01600457365993,74.15206480888205,79.44844315766318,86.9851196401217,92.12925370191915,92.12925370191915,92.12925370191915,92.12925370191915,L,1,LH,LH-L,hetero-low
51,p87.rsml,30.871798810562403,33.753042640437926,38.19740167418552,44.10972126174401,51.187121592009404,59.159379099592556,67.01259445986489,75.12273446920402,81.24871091652537,87.49837416280339,87.49837416280339,87.49837416280339,87.49837416280339,87.49837416280339,87.49837416280339,87.49837416280339,R,1,LH,LH-R,hetero-high
52,p90.rsml,22.681217700792384,24.10494878287963,25.54639947172722,28.82078509768119,31.279647234451474,34.80628624901983,37.76836047868512,42.70793424521965,46.54435107264354,53.36619973490161,57.50436368218105,64.67755243427146,70.73732757458522,77.59213428762874,83.6597138788071,86.67515108272801,L,6,MM,MM-L,homo-medium
53,p90.rsml,26.343986473718907,29.1599314792403,32.706862792350734,37.095136182916185,41.08541828447242,46.1268989664505,52.458007421547705,60.19171627441906,66.69159830880845,74.84794042596957,81.03644514357629,86.19774994917881,86.19774994917881,86.19774994917881,86.23724994917882,86.23724994917882,R,6,MM,MM-R,homo-medium
54,p91.rsml,29.64106199338628,31.77552445499108,34.925292500811835,38.98754248212857,43.00953813583263,48.3030866336578,53.371606749250525,59.43562381311,66.11124452497953,73.80535195941033,79.34353353721,86.78980190586267,87.77052477729015,87.80776759689944,87.84501041650873,87.88224764955551,L,4,LM,LM-L,hetero-low(medium)
55,p91.rsml,25.0566408307658,26.859980214639823,30.49270423740888,34.77539106144454,39.20915694865611,45.15131278098044,51.700078132016614,59.710843553584304,68.11861984780326,77.51243852775362,84.00758667823979,87.77015105174198,87.80965105174198,87.80965105174198,87.84915105174198,87.84915105174198,R,4,LM,LM-R,hetero-medium
56,p94.rsml,24.29281711374103,26.833893593528146,30.118225183315204,35.009911748924395,40.39615860003681,45.99942235955693,51.79243034844427,58.82572843249083,65.12824677293004,73.62068541449992,79.08180671224157,83.90784294372273,84.0195658151502,84.0195658151502,84.0195658151502,84.0195658151502,L,6,MM,MM-L,homo-medium
57,p94.rsml,28.89334704020516,31.306152510190724,35.88429368370478,40.48270001417626,46.23518277983949,52.4102923272149,58.33369473576606,61.942108121725894,71.79119321696129,80.83746938453433,86.96047904074098,87.95113400085576,88.03945868596699,88.19745868596699,88.19745868596699,88.19745868596699,R,6,MM,MM-R,homo-medium
58,p95.rsml,33.7042018620212,36.535628386650764,39.711033678849645,45.12255680790027,50.399103589758184,56.82812792729076,62.399914013608864,69.81092373907543,76.66844478564279,83.93806120597162,90.59195292453568,91.30295292453567,91.30295292453567,91.30295292453567,91.30295292453567,91.30295292453567,L,4,LM,LM-L,hetero-low(medium)
59,p95.rsml,29.467460657655437,32.56580466978157,35.46575278044902,40.41016080827038,45.75754636661298,52.41407651878099,59.82657853181829,67.23636157258458,74.37816275206616,84.08799350408214,90.56757038519777,91.20448874731336,91.20448874731336,91.20448874731336,91.20448874731336,91.20448874731336,R,4,LM,LM-R,hetero-medium
60,p98.rsml,33.03431435736075,35.4521529081224,40.443609669371035,45.629856194606745,52.28162012105819,58.56287292663364,65.81995854138044,74.1256849110246,82.01052723649293,85.73968388860989,85.86459385618654,85.90409385618655,86.04651313156737,86.04651313156737,86.1023745672811,86.15823600299484,L,6,MM,MM-L,homo-medium
61,p98.rsml,33.348904432313184,35.81820737039105,40.16734762689463,45.88929570229495,51.38561333435947,58.0379918257762,64.68096405016293,72.49169558612178,79.3352163852252,87.55399183580384,87.59123465541312,87.6284718884599,88.3386144164868,88.3386144164868,88.3386144164868,88.3386144164868,R,6,MM,MM-R,homo-medium
62,p102.rsml,27.203264654088464,29.670914024310946,33.14781163568808,37.97229152752338,43.09652369748171,49.67496834421651,56.40284673298441,64.07719199856591,71.89183610828842,80.82091519993504,87.52121674787227,94.35257906112795,94.80294835404212,94.80294835404212,94.80294835404212,94.80294835404212,L,6,MM,MM-L,homo-medium
63,p102.rsml,17.343972655938863,19.028612526245468,20.59690822236668,22.997478900831275,26.713567904580508,31.52126397358265,36.35880911910217,43.5636322371576,50.12428497618273,59.53796266226901,65.50790378787003,72.68123635615399,76.6630651786952,79.95925442548933,84.86769866240456,84.9235600981183,R,6,MM,MM-R,homo-medium
64,p103.rsml,30.871704727305,33.82778717257229,36.38837963463907,41.26673871202241,45.12582522560103,49.94111938437096,55.85368709446486,62.52321287173968,68.87753435063989,77.03281478036668,83.03542681187602,88.44904269171887,88.52804269171887,88.52804269171887,88.52804269171887,88.52804269171887,L,4,LM,LM-L,hetero-low(medium)
65,p103.rsml,26.833493546350905,29.41754632201811,33.68514770129125,38.51578834684339,44.257980966834204,50.50828310486827,57.12718689306454,64.84317667609382,71.42339561601639,81.00219847671602,87.71922767066168,89.32652262586821,89.8261624961748,89.8261624961748,89.8261624961748,89.8261624961748,R,4,LM,LM-R,hetero-medium
66,p106.rsml,24.742117914670242,26.663225778669077,27.624302258456197,30.132435263902757,33.44168512951158,38.612584079231574,44.41987554546669,51.259845934999724,57.440927616897675,66.29478310931557,71.87877231829722,80.32623604830694,86.62549841214324,86.91306275276983,86.91306275276983,86.91306275276983,L,6,MM,MM-L,homo-medium
67,p106.rsml,26.02795976948168,27.0907960692005,28.448042920312922,30.50811088035696,34.247156304844225,39.29751889601453,45.239719839540896,52.48498979328226,58.85735498838405,67.79270970409603,74.61542491764443,82.83119465819675,90.70847847024528,93.79352709222842,93.90524996365589,93.90524996365589,R,6,MM,MM-R,homo-medium
68,p110.rsml,29.751341016104117,32.36843943214269,35.00461546541407,39.03912970270499,43.39515212755099,49.12162738747319,55.84298851470307,63.169342451483296,70.86053088153007,79.93137179545259,86.64577646069354,93.01328730804002,93.0412180258969,93.06914874375377,93.09707946161065,93.12501017946752,L,6,MM,MM-L,homo-medium
69,p110.rsml,26.452567265928753,28.03256726592875,30.210125818775172,34.33874309436704,38.88879035228291,44.5410087515036,50.53753099255723,57.499643663749424,63.89597816296577,69.0599070035104,74.31440700343343,82.37487534679978,90.08437997566165,90.2092899432383,90.28828994323831,90.3277899432383,R,6,MM,MM-R,homo-medium
70,p111.rsml,29.656937362365298,30.232066043618463,31.026006217687012,33.52256282058617,36.62301350943376,41.749205191167114,46.97951224171643,52.678847748931055,59.89769052947371,68.80498700331016,74.8786750084194,83.69166833098413,91.72135312308394,93.38262009890306,93.38262009890306,93.38262009890306,L,5,ML,ML-L,hetero-medium
71,p111.rsml,22.434246635820834,23.356003548698077,24.755887115284953,26.35681464776889,28.742472555957583,32.20773335100151,35.72228003457432,40.46947450692335,46.53351900519159,54.89769798139663,60.33940547157514,68.47588892868012,74.2452132857083,81.63348724980294,87.01343612346786,87.01343612346786,R,5,ML,ML-R,hetero-low(medium)
72,p114.rsml,16.067138165947394,16.92165381823236,18.30195255867732,19.09589273274587,20.540644867386085,22.82017118449004,26.207010827287,31.379351144442218,36.67443921685951,44.91053676325162,50.79515664668652,58.93337434957362,66.46882541277913,74.86967668583468,81.39400464597348,85.13836196493767,L,6,MM,MM-L,homo-medium
73,p114.rsml,22.14431773175863,22.982156282520286,24.199879153947762,25.42883073964998,27.566288263966822,30.775897680222766,35.38155726242367,40.40705347115859,46.46860861614849,54.491850271688655,60.05605516057285,67.58295085940561,74.63167050530446,82.51204480323906,87.53228533701424,87.62061002212548,R,6,MM,MM-R,homo-medium
74,p115.rsml,16.179375231646233,17.16687523164623,18.497064305849356,19.603073428803516,21.07238851557605,22.94436800727319,25.149303867973693,28.28045539326318,30.512267118691252,34.85016565187048,38.052690965240174,42.15641263227317,46.47355562584509,51.614392075528976,55.937980874368414,57.94156116990044,L,4,LM,LM-L,hetero-low(medium)
75,p115.rsml,22.78956129769926,24.34623259064611,26.284626444168506,29.33418667441006,32.645179128369215,37.38575716325984,41.970472258578305,47.39805844195869,51.626219330572084,59.73151923248811,66.54203404415983,73.69426142449389,75.0773255950948,75.0773255950948,75.0773255950948,75.0773255950948,R,4,LM,LM-R,hetero-medium
76,p119.rsml,21.303939916823197,23.114919240949785,24.974136343510338,27.22911263939042,30.652528961286478,35.71807071760255,40.61676364674414,47.56541128267147,53.855056225360606,62.764101414434585,69.03237636046269,77.05413187173485,84.8251889362172,87.85681043179007,87.9126718675038,87.96853330321754,L,5,ML,ML-L,hetero-medium
77,p119.rsml,23.195948129476086,25.523741051740323,27.221642429435505,28.83323329267406,31.979625513770547,36.54962949325659,40.77955430415384,47.13242945388597,52.42450710000404,59.72700723764849,65.02610893075168,72.86352117779144,78.94159686146266,83.78468299256832,83.78468299256832,83.78468299256832,R,5,ML,ML-R,hetero-low(medium)
78,p125.rsml,21.789455351503253,23.371429118668814,25.541534855780938,28.34777957484279,32.40132485744446,37.731940314108975,43.51137984511748,51.05701520855431,57.314974423922244,66.73019367395077,72.68860100235054,80.74739129862695,88.75563084673499,90.11988003526642,90.11988003526642,90.11988003526642,L,6,MM,MM-L,homo-medium
79,p125.rsml,21.113319554496726,22.58373524184836,23.776557783422184,26.86167383442844,30.896356415677662,36.79893741417846,42.661982363286455,50.24891127402059,57.03587399745728,66.15502560604418,72.30554779590017,78.92638739711528,87.20207606100783,88.27513919987712,88.35413919987712,88.41000063559085,R,6,MM,MM-R,homo-medium
80,p126.rsml,18.58705726384197,20.011250017650248,21.44956791129321,24.433879503330047,28.8484310972834,34.27908341566311,39.750534485252366,46.894776987451635,53.643336433305684,62.469507710146544,68.70049526327658,76.46963566641179,84.01778677901692,88.85342414275247,88.85342414275247,88.85342414275247,L,5,ML,ML-L,hetero-medium
81,p126.rsml,20.564034181040423,22.037313921653634,24.097381881697665,26.921526741942714,30.931796249172567,36.83833715737153,41.68702082526208,47.91884750691016,54.201936095749524,61.917701477509354,67.40885948694209,74.18322448974827,80.54813930182404,87.5037679027913,87.61549077421876,87.61549077421876,R,5,ML,ML-R,hetero-low(medium)
82,p129.rsml,17.363035282701013,18.974600325751478,21.9617477013891,25.08587369528728,29.220510013331094,34.03553174147379,38.52420165205203,44.4845843906018,49.89820150551478,57.16350149961169,62.62043650112878,69.60769690095151,75.90343056734945,83.56762334165828,90.13036302690142,90.38018296205472,L,6,MM,MM-L,homo-medium
83,p129.rsml,15.160504946721945,17.349968900394913,20.613727303036875,24.717079916482533,28.491030639190665,33.30954264018503,38.18335502800296,45.26222820685355,51.52726955929439,60.74404624710494,67.23974688363627,75.41723004200975,83.08115943102759,87.99137124329397,88.0472326790077,88.0472326790077,R,6,MM,MM-R,homo-medium
84,p130.rsml,21.355629970004752,23.858248996517727,26.499766396043274,30.23391730431875,34.36685848265531,40.304685572624194,45.4120147180257,52.67932947884852,59.55905556566689,68.33281701010185,74.42765386412799,82.27323679417117,89.61462307551344,94.64253725485212,94.64253725485212,94.64253725485212,L,5,ML,ML-L,hetero-medium
85,p130.rsml,19.251104348631877,21.859301043668506,24.322531243549065,27.536943539527005,30.40443388509058,34.52031256936625,39.23514566776237,45.01383796378965,50.571786794826785,57.77957433525662,62.35896682020668,69.23339722448598,75.22049897066461,81.509365071254,85.81421864396908,85.87008007968281,R,5,ML,ML-R,hetero-low(medium)
