,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,side,alpha,label,condition,condition-side,uniq-condition
p04.rsml,1.537626375000003,1.7872663750000015,7.945573124999993,17.242322750000014,26.68027500000008,39.95477964760008,64.75482779747506,76.90049640685002,93.15238587499994,101.32341512499995,124.46168827544994,142.926233175,186.82636332500005,223.66168147500017,269.7118361249999,293.71160162500007,L,5,3,HH,HH-L,homo-high
p04.rsml,2.402784999999992,5.150385250000005,10.72203800000001,12.662988999999971,17.616002624999958,27.807555624999985,39.96892424999998,69.59417112499999,91.45015312500004,106.22025974999994,135.88919362500008,159.150960875,196.9800022500001,233.1192928750001,275.37320324999985,294.6454112499998,R,5,3,HH,HH-R,homo-high
p05.rsml,4.083954374999978,9.292068874999975,9.570573499999984,16.833537249999956,24.44548523799996,38.393071749999976,70.26351837499993,93.89038412499988,123.1380505,138.65005599999998,167.44993062500004,198.25628675,218.43968074999992,246.345532125,276.79381087499985,292.17709574999986,L,5,0,LL,LL-L,homo-low
p05.rsml,2.4964000000000066,5.2424400000000055,7.461895625,12.80895818874997,26.90027025,37.35628562499994,57.89073587499995,72.92218437499997,92.78962775000004,107.19229549999991,134.6238308750001,146.3210251250001,165.5035187500001,187.47027850000015,202.1038632500001,219.0544192500001,R,5,0,LL,LL-R,homo-low
p06.rsml,0.5492080000000072,0.6475037500000109,1.6062773750000243,2.4324297500000407,5.90788662500004,14.44401437500002,27.280971250000054,39.532834375,54.270955874999984,72.22319237499994,102.36878262499992,125.00020887499996,153.13463687499996,190.89892787499997,229.08682675000017,249.377097875,L,5,2,HL,HL-L,hetero-high
p06.rsml,1.962794500000005,1.962794500000005,2.072012000000007,4.2501210000000125,6.53900775000002,11.049690500000008,22.397388749999955,31.460100874999924,40.79117599999998,50.247071125000005,57.88449487499993,64.3915174999999,71.2046093746999,77.61437662439998,87.40520499999991,101.78914974999992,R,5,2,HL,HL-R,hetero-low
p10.rsml,1.4081256250000176,7.17090900000003,14.817694250000018,21.676553250000023,35.252026378000075,57.83508487800005,79.98283690452494,101.5595318141499,127.69944137500002,163.1303785,198.97634212500012,237.26877775000025,281.95589800000016,343.9594503786002,406.222789895094,446.8064523330439,L,5,3,HH,HH-L,homo-high
p10.rsml,1.0672110000000092,2.7834860000000425,4.019204000000055,9.748442000000068,11.717477500000069,16.604180500000055,32.88538925,51.89547525000004,71.00151631295,93.99882118795,131.60942756295003,164.52758455934998,197.50268818434984,239.06462768434997,284.5896021843499,310.37741418435,R,5,3,HH,HH-R,homo-high
p11.rsml,2.693771625000005,6.357238624999992,7.477498125000001,10.678089658124987,16.92169137500003,25.237823875000043,38.02017200000002,51.91341812499998,70.68868650000002,90.12412161399998,106.89428775,129.08867346467497,157.3002559832,186.84374997087497,207.66537437499997,223.80382024999997,L,5,0,LL,LL-L,homo-low
p11.rsml,1.7443595000000087,3.402125124999998,5.513923500000013,8.797469624999996,17.797771749999985,32.09980337499998,47.090685375000064,62.48021125,73.86379525000011,88.21029400000002,101.86002613457504,130.1076636902251,155.7105860652252,185.84291419022503,212.16511181522503,223.14615131522504,R,5,0,LL,LL-R,homo-low
p17.rsml,2.306049500000017,3.122840375000009,4.518484000000013,7.347217249999994,10.926430749999996,23.007446499999983,36.97347672724997,57.322024749999954,92.52313705,125.68344234999996,156.61024977500003,189.780540675,220.303399375,264.840735625,292.04681487500005,311.8791526249999,L,5,0,LL,LL-L,homo-low
p17.rsml,1.3480560000000077,3.1735485000000194,6.12242100000002,9.62986300000003,11.91094850000002,18.985122000000025,39.60850650000006,54.527617000000085,71.16768325000004,106.68053350000004,122.48118525000004,146.86399212499995,168.57175037499994,192.899168375,215.01961274999985,234.08274724999995,R,5,0,LL,LL-R,homo-low
p22.rsml,0.4002041249999972,4.749401,10.184531875000038,18.287690250000008,29.683756249999988,43.38899224999997,70.56932737499996,97.35491924999992,147.3624919999999,196.9355351250001,250.57146925,315.91863987499994,382.7012405,439.7681643750003,488.2763368749996,529.0784346250002,L,5,3,HH,HH-L,homo-high
p22.rsml,2.6524250000000107,4.509122499999973,8.962075999999945,20.813734999999927,37.09572387499996,61.80540312499989,101.56759424999996,135.40785649999992,191.800752375,238.24861474999977,291.52023970547475,355.044249,444.34437762500016,500.04686287500033,552.6366493750003,581.7431131250007,R,5,3,HH,HH-R,homo-high
p23.rsml,0.0,0.3260922499999985,1.1265004999999952,1.712374374999996,7.0429685000000095,16.139226000000058,29.754747625000046,35.59164287500004,46.76459312500009,58.35022950000008,73.67890562500004,91.51958425000018,112.52991074999998,135.24481037499993,156.40492087499996,168.968053875,L,5,0,LL,LL-L,homo-low
p23.rsml,1.0672109999999957,1.0672109999999957,2.561930499999985,4.446712499999984,10.257863624999992,20.98302212499996,34.081320874999946,45.28547612499997,62.52155787499994,78.98375562499984,94.90688699999988,107.84291974999984,119.58380099999994,130.17009724999997,150.77943950000008,160.32972974999998,R,5,0,LL,LL-R,homo-low
p29.rsml,1.089054500000012,1.3722398750000124,2.083713875000015,3.1797895000000054,7.529766500000063,14.488481500000022,23.725161500000016,39.24184775000003,54.69690412499997,61.647817875,73.739755375,90.33223400000006,102.15658862499993,115.98040362499998,126.852225625,135.627071625,L,5,0,LL,LL-L,homo-low
p29.rsml,2.608738000000006,2.749160500000002,3.161066500000013,5.398465000000032,10.08467587500002,15.025207500000022,24.55833500000008,37.1932395,48.58150425,58.91347975000002,70.43280549999997,79.8301906259,85.10383562590002,94.91234725090015,104.56483387589996,108.3796451259,R,5,0,LL,LL-R,homo-low
p30.rsml,2.7468201250000064,4.417847874999998,7.669408874999993,18.293931250000004,31.63406874999999,54.707825875,87.61583874999998,111.729003376025,146.41307956295003,183.94099268794992,221.57188231294973,275.71567781294976,324.7480943129499,387.60510593794993,435.10691718794976,455.45959831295033,L,5,2,HL,HL-L,hetero-high
p30.rsml,4.267283750000023,10.102618749999998,16.002704125,27.156151250000025,41.21946462500004,68.89283874999998,100.82647549999994,134.54893887500006,165.4356478749999,195.8207364999998,228.04379962500005,261.7608021249999,321.093209,381.04971587499983,423.9628318749999,450.845939375,R,5,2,HL,HL-R,hetero-low
p34.rsml,0.1497840000000048,0.1497840000000048,0.3994239999999998,2.3988843749999944,5.428109749999972,10.32573450000002,16.731340875,34.12422775,47.87939175,62.783679874999976,75.54262425000002,96.88840450000008,116.02955150000012,156.33080900000004,188.9291122500001,205.45371999999983,L,5,3,HH,HH-L,homo-high
p34.rsml,2.895824000000016,4.580894000000016,5.8134915000000165,8.954274750000028,16.015966250000034,23.795372750000087,28.9832040000001,45.94624200000009,52.57730450000005,71.3081057500001,106.05955400000008,128.988988,150.58128775000014,183.7124163750001,211.32494075000025,226.9695675000002,R,5,3,HH,HH-R,homo-high
p35.rsml,0.3963034999999961,1.5134424999999934,1.6413829999999965,2.021303874999996,4.209031504199992,7.684754245799996,14.355860250000005,30.95258322307506,39.71763132115001,61.31807604422501,74.45809213462499,92.98094373269998,106.063983705775,135.67917040082503,161.73204453592498,180.456174625,L,5,0,LL,LL-L,homo-low
p35.rsml,0.4579333749999978,0.9806171249999948,1.5134424999999831,2.2966879999999863,4.120620250000009,10.70331500000003,14.07033450000004,31.123867000000057,36.541835125000055,44.383651625000034,51.05684087500009,59.54538100000007,63.25721575000003,73.62585712500002,80.159404,79.93160750000003,R,5,0,LL,LL-R,homo-low
p44.rsml,0.4173668749999999,0.6670068750000047,0.8542368750000033,1.1912508750000086,2.8076698750000277,7.342536500000003,11.856339750000023,17.552812500000062,24.038771750000045,35.662634250000046,45.755111375000034,59.82929532379999,79.16474712140004,100.3458841745001,122.47490992450012,136.68254642450012,L,5,0,LL,LL-L,homo-low
p44.rsml,2.0688914999999897,4.003601500000005,6.4843989999999945,8.078974500000008,12.807936225000017,18.588974525,28.11617307500005,38.2230045,56.30708212499997,67.36691424999998,85.992398625,108.555173875,132.53231574999995,144.44794500000003,159.90456162499996,168.130199625,R,5,0,LL,LL-R,homo-low
p45.rsml,1.0601898749999976,3.191491375000006,7.472817375000037,12.168389750000038,18.03805025000003,28.626686875000065,53.132123159000095,80.920806,119.61500600000002,164.312267875,208.9436728457,268.67661024999984,338.63431962500005,398.0065128750002,454.04251700897527,492.74333262499977,L,5,2,HL,HL-L,hetero-high
p45.rsml,2.009601999999998,2.349736499999997,4.699473,7.057010750000001,9.427030500000043,17.42487199999995,21.401949249999987,30.969402249999984,51.08492537499996,70.31422649999999,86.93322937500005,108.1635511249999,128.54821737499995,172.0308246250001,209.85830575000008,223.8295643749999,R,5,2,HL,HL-R,hetero-low
p49.rsml,3.951333124999977,8.590736499999988,11.887544750000025,21.18273412500003,35.146971625000006,50.21799789457496,75.55060087209998,106.053313,156.92760462500004,198.25082587499995,242.18824599999996,283.42019262499986,338.3902490933998,388.7786757478999,432.88668268615,468.3223005611502,L,5,3,HH,HH-L,homo-high
p49.rsml,1.0048009999999843,1.1639464999999856,4.615219500000011,12.566253500000034,18.646547750000032,30.186156750000023,48.49257000000002,63.821726525975045,101.75874768544944,134.8159290110252,171.04258240222518,210.900248657275,252.58057181397493,296.105499909075,331.1518354090748,361.958971659075,R,5,3,HH,HH-R,homo-high
p50.rsml,0.939270499999996,1.3792609999999912,1.734217874999993,5.00372174999997,7.113959874999994,10.49658187499998,15.242862374999966,19.863542749999997,23.908490874999995,29.791413499999933,38.26279087499998,55.09086725000002,68.62447575,82.647222625,106.00650550000005,111.56177562500002,L,5,0,LL,LL-L,homo-low
p50.rsml,0.5679309999999997,1.295787624999987,3.959134375000007,6.248021124999999,11.14954650000002,16.967754635749998,23.979702869349985,35.73637135294995,53.65005376339997,71.63653837499997,88.37177987499999,113.35528299999996,137.71156562499996,150.46738949999988,164.55176624999987,172.38812187499997,R,5,0,LL,LL-R,homo-low
p51.rsml,0.6763683749999929,1.585994125,7.595296999999985,17.612882125000002,32.022570999999985,45.78631637500001,65.77701949999997,87.42626837499996,104.38462562499991,139.01515450000014,177.53616675,222.6882415000002,261.74597975000023,305.59836625,365.3052331250001,388.2019018750005,L,5,2,HL,HL-L,hetero-high
p51.rsml,0.8300529999999995,1.2419590000000014,1.859817999999997,2.910646374999992,4.325012999999983,9.258523499999995,16.843678874999984,25.019388874999983,35.430156999999966,46.46892574999997,50.676139875000025,54.29435962499999,55.70482562499997,58.17080075,58.54057999999998,58.911139375000005,R,5,2,HL,HL-R,hetero-low
p55.rsml,1.594575500000006,2.0876145000000106,3.438790999999994,8.921509500000013,12.912629000000004,21.845060249999957,51.92355974999999,70.94846812499995,100.77342699999993,138.508853375,176.10151687499987,229.75461374999983,290.0567160000001,355.56381225000024,418.4145828750004,447.91969050000034,L,5,3,HH,HH-L,homo-high
p55.rsml,1.057849499999989,6.212915499999996,7.298849499999989,10.915508999999986,14.379263999999974,18.22918087499993,27.419833499999967,43.01609250000004,66.504096,86.12501987500012,123.91115437499998,154.21432987500006,207.315878375,252.4632723749999,295.601064375,322.3109841249999,R,5,3,HH,HH-R,homo-high
p56.rsml,1.3137304999999926,1.7131544999999888,2.9496526249999837,7.074173499999978,11.84541799999999,20.561754625,34.14841162499993,47.24124949999996,62.44120499999999,89.75260112500007,114.30079450000004,136.86434987499985,151.5634039632,174.5880768714001,183.4939838714,187.6746737464001,L,5,0,LL,LL-L,homo-low
p56.rsml,2.273284250000019,2.3965440000000235,3.741479500000026,5.4351308750000165,13.43063199999997,23.64012787499996,32.36192537499997,43.13857212500002,55.263274875,63.5435216249999,75.81254749999997,93.8552784999999,106.371604,122.35792550000002,140.03243749999993,144.42844187499998,R,5,0,LL,LL-R,homo-low
p61.rsml,1.600816500000013,2.1578257500000184,3.512122749999998,17.084737500000035,25.046693250000047,35.37788862500006,51.29789950000007,69.84459125000004,82.86331725000002,110.21996062499996,148.8080636250001,176.84653625000007,225.5564968186501,275.8930316384936,325.81296545804344,349.7105345830433,L,5,3,HH,HH-L,homo-high
p61.rsml,2.42540862499999,6.02412524999998,7.50090187499997,17.007505124999955,23.59566074999996,34.06571837500002,61.73632555264994,87.58775424999992,98.82701512500005,115.50140687500004,130.08428350000003,156.99079475000002,193.28298987500008,227.39941637500004,260.60387675000004,287.35904375000007,R,5,3,HH,HH-R,homo-high
p62.rsml,1.815350874999992,2.932489874999992,3.032345874999998,4.6518853749999725,8.597757625000002,12.581075874999977,22.35136137500002,34.88900238640001,59.466588375000015,78.57106950000006,95.80091025000002,107.49732437499998,120.64867162500008,133.30619974999996,143.28555875000004,146.495773125,L,5,0,LL,LL-L,homo-low
p62.rsml,1.377700750000003,1.4338697500000053,1.4338697500000053,1.717835250000015,3.3787213749999925,9.08221525,16.996583375000007,26.21532050000001,36.250848500000025,53.82160387499999,63.3679935,74.07910975000003,87.8764005,99.4557933786,115.76508662860007,124.0055470036,R,5,0,LL,LL-R,homo-low
p71.rsml,3.0643310000000183,5.632502500000012,8.806051000000005,19.75822587500001,25.127826250000005,42.112707750000034,51.68016075,74.62909787499993,97.7871085,153.07534737499998,186.751783375,231.46308749999997,291.9321365,368.2931118749999,415.1325969999999,442.7685251249999,L,5,3,HH,HH-L,homo-high
p71.rsml,1.7677632499999976,7.142044374999989,13.417369874999952,17.869543249999925,19.975880749999973,28.29201324999998,50.11444987499994,64.38371624999994,97.10527925,115.65041075000003,144.023557,196.9402158750001,232.4967531250003,278.72384012500027,315.52857737500034,332.763098875,R,5,3,HH,HH-R,homo-high
p72.rsml,4.082394124999988,6.916588249999996,9.54872999999998,19.241002999999985,32.91035324999999,57.43124225000001,71.31200637500001,100.08457662499995,127.22044462499991,145.209347,165.96847324999996,188.86904262499996,213.93523899999985,247.0117588749998,283.3296981249999,302.9475014999999,L,5,1,LH,LH-L,hetero-low
p72.rsml,12.502283250000032,14.068774249999986,16.879564625000008,34.23812599999995,53.60550924999998,75.83907174999996,115.673034375,150.7966022499999,212.48732700000005,255.2647012500001,298.2745527500002,379.0042281250003,447.9119435467002,519.0275506444996,570.5597404049994,610.1934917499996,R,5,1,LH,LH-R,hetero-high
p76.rsml,0.9111859999999964,1.6000363749999966,3.537866874999992,8.358259249999982,13.010144624999963,22.00732624999998,26.769891859374937,40.336363124999934,59.39387073939994,71.04832412499994,75.449789375,95.514604375,106.91457099999988,122.91649500000004,147.21972912499993,162.37911812499985,L,5,1,LH,LH-L,hetero-low
p76.rsml,1.1569253750000037,5.896184750000048,10.412328375000044,18.49676375000005,31.88214850000007,68.29448287500004,116.93449650000012,146.78753987500005,190.69765562500012,256.1158176250004,305.5936855000001,376.4727224999999,426.40930075449984,493.858816043725,564.2394497482002,595.6301194981999,R,5,1,LH,LH-R,hetero-high
p80.rsml,0.6123981250000026,0.94629162500001,3.339715125000022,9.909635172100025,16.995819632625043,29.02455062500004,40.97372525000005,62.139296625000085,83.785652328425,108.84225987500002,139.42784062500007,171.01120125000003,230.16378853237512,265.5778863472001,321.5009681675501,342.54171954255,L,5,1,LH,LH-L,hetero-low
p80.rsml,0.2363778750000058,5.057550374999998,7.841036374999997,13.415809625000026,22.928653875000027,54.28281720755001,81.06044806912865,111.76148731912863,166.52002131912857,223.7999193191285,282.7875109441288,356.84441896072883,422.2526215729285,495.7998611329788,582.5856468829792,630.4681594450288,R,5,1,LH,LH-R,hetero-high
p87.rsml,1.4081256250000034,3.294467874999999,6.758222875000008,12.769866124999997,20.949476749999988,43.031538975,70.91929144999992,95.03201904999992,142.400428925,181.5491297500001,213.950061375,253.16694512499987,306.5118926250004,367.41614699427487,406.4715448692751,439.6424598692749,L,5,1,LH,LH-L,hetero-low
p87.rsml,1.3441553749999795,5.577113624999988,8.470597249999983,19.463338625000016,37.440539125,53.71160625000002,84.10527624999992,112.58217912499988,159.7820819999999,208.395571375,252.85879575,317.44690474999965,404.09772887499975,476.8755901249997,513.9229462499999,552.9120335,R,5,1,LH,LH-R,hetero-high
p90.rsml,2.400444625,7.273105375000021,10.986500374999997,20.01956775000002,31.928175875,44.84860612499999,60.993293,89.89068325,107.41697149999996,147.552062375,167.34617399999996,195.00472575000003,240.82695003055008,269.88580400000006,293.82159925,308.05341962500006,L,5,6,MM,MM-L,homo-medium
p90.rsml,1.753720999999972,6.629502249999973,8.69761362499998,17.70883750000003,23.96231950000004,34.458901375,48.604907999999966,68.54646324999996,109.83067825000002,142.38373425000012,178.35763837500014,228.1506767500001,285.7878719999999,336.88059862499983,387.5068104999999,431.728196125,R,5,6,MM,MM-R,homo-medium
p91.rsml,2.5759727499999894,9.137604125000008,13.741901875000012,24.942156500000003,35.987167810250035,52.46344837675004,75.05822023915307,99.03077722195007,134.68486535860006,210.39971406025003,246.4602104999999,295.8421229999999,336.3571347499999,398.1497943770997,477.91575814389375,504.0707478330435,L,5,4,LM,LM-L,hetero-low(medium)
p91.rsml,0.5679309999999909,0.7021124999999913,0.7177149999999912,5.91802824999995,20.70763799999992,41.76399187499992,72.84417187499992,108.96473949999988,160.26809987499996,204.3467226249998,254.35507549999988,315.0605023749999,376.1255668750001,459.10044200000016,528.4574551250003,556.7377665000004,R,5,4,LM,LM-R,hetero-medium
p94.rsml,1.0734520000000107,1.204512999999999,3.503541374999987,10.99352149999999,17.037930000000017,30.44827874999997,50.50997325,64.72697125000002,81.69625024999999,114.33043925,141.65119687500012,168.26395080805014,207.71764243795008,249.75311781295005,283.75798643795,322.52707843794974,L,5,6,MM,MM-L,homo-medium
