,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side
0,0.0,0.16167300923490613,16.365482384591928,40.12113844258937,0.04137595706031965,0.24910496377785551,0.0,2.7002073750652738,0,L
1,-1.7266000000000004,0.16518278734550546,19.18881666380738,47.89984235872673,0.029488477219363814,0.20816420767452368,7.7266,3.2038714088467213,1,L
2,-7.727,0.10292558516891408,13.11577973665165,53.41510131078056,0.029496536114072297,0.14232154540269804,19.727,4.008210642361199,1,L
3,-1.7266000000000004,0.25140172536316235,40.436292260423215,64.02659970416931,0.023601744073344616,0.35109200643352395,7.7266,4.980536162109219,1,L
4,-7.727,0.23397077241520137,36.84375752617303,63.04863008966897,0.025802547172410574,0.3497292965081747,19.727,6.16722661138343,1,L
5,-7.727,0.14345688307799223,13.238089986871922,34.79943392779103,0.041899939309698216,0.20405359047729593,19.727,7.267443433480328,1,L
6,-13.726500000000001,0.24798680809789048,26.405250231609074,42.888946645916405,0.03129438272587754,0.30399202837219386,31.7265,8.531347372848252,1,L
7,-19.725900000000003,0.16155440504036117,14.81834730539051,37.13407925433002,0.03786440984069544,0.20641273088712214,43.7259,11.40509397828686,1,L
8,-50.2603,0.15512923850614455,6.179287494821656,14.394866385473827,0.09879710001740018,0.22458881131109446,104.2603,11.75939842906977,1,L
9,-25.726999999999997,0.16148220567177343,12.060394811918114,27.753032083898685,0.04792046835002632,0.21261215883599877,55.727,13.08963869455348,1,L
10,-31.7299,0.2187130219129932,13.713298909895373,23.178393847301926,0.05844219666399835,0.2948315746416264,67.7299,14.554358928939106,2,L
11,-43.723299999999995,0.20791489681026762,12.498530902770174,24.182083406453977,0.05975542333068902,0.27475260191475875,91.7233,17.349584723857546,2,L
12,-43.723299999999995,0.22963045058533563,12.500672462291678,21.684969547317177,0.06708470313023682,0.30850513448657246,91.7233,20.832720814540853,2,L
13,-50.2603,0.14761314168962095,6.71094401684625,17.736865158007777,0.08326544002722347,0.20556724498192872,104.2603,23.02339350169619,2,L
14,-50.2603,0.16048335177498327,7.060158348592651,17.603994210151452,0.09080414754830811,0.2358444417676338,104.2603,24.505488060675106,2,L
15,-61.724999999999994,0.09401550099822721,2.4913927444278645,10.835042129367567,0.17460911359260992,0.16003486988036691,127.725,26.67770587387482,2,L
16,-55.723,0.17627912842840615,6.309877908573345,13.780168494401723,0.10507225247488414,0.24390152549824226,115.723,27.085740236971702,2,L
17,-55.723,0.17713676626215938,6.264189464222698,14.360037887371067,0.12071341695685499,0.2781800278303429,115.723,30.121092314860313,2,L
18,-61.724999999999994,0.1551836969576317,4.272823453772649,10.203755926118742,0.16480687541885353,0.2590572748050411,127.725,32.04863137344766,2,L
19,,,,,,,151.723,36.631902786569,2,L
20,,,,,,,151.723,37.508481832122555,2,L
21,,,,,,,151.723,42.50633213535731,2,L
22,,,,,,,151.723,43.91349221885101,2,L
23,,,,,,,151.723,45.23717838801794,2,L
24,0.0,0.05809402692900803,5.431791004534036,16.938810683062844,0.04901896445444199,0.09795186333793471,0.0,1.4201600851445253,0,R
25,0.0,0.06128806864244878,6.996030108001837,33.96083087284665,0.02885373862924603,0.07426074149679077,0.0,3.6774454777029697,0,R
26,0.0,0.06944403667463646,6.3989009346736445,17.448766123105024,0.05014404100554388,0.11804028099639066,0.0,4.090708364011431,0,R
27,0.0,0.049929147738362774,4.593912450885598,27.369812212544645,0.05567583196314468,0.09409248702291365,0.0,6.024923934929971,0,R
28,-1.7266000000000004,0.05598822726251528,4.989650337518185,26.043182040926208,0.06033978865298014,0.1107590992464505,7.7266,7.381142504709835,1,R
29,-1.7266000000000004,0.02873622099369981,2.4506210921275904,17.211689277792555,0.07785682331020906,0.07019050466824102,7.7266,8.013789973052198,1,R
30,-1.7266000000000004,0.0321370967231772,2.657182062435091,13.63808835198557,0.08029396016413767,0.07848916489684686,7.7266,8.898267782701925,1,R
31,-13.726500000000001,0.044978042203353025,3.5242462233404956,22.581754182663705,0.05455837795139589,0.07073481323155865,31.7265,9.802466871583128,1,R
32,-25.726999999999997,0.022799028507089095,1332.8523238941148,496.692505363068,0.004410193052387866,2.1624454084031006,55.727,10.951194345135338,1,R
33,-1.7266000000000004,0.04726507508528149,3.496683584701543,33.98783410382224,0.06494720573082974,0.08354535787040374,7.7266,11.972095056566182,1,R
34,-13.726500000000001,0.02101765129502515,1.5463351002938006,25.616755391284375,0.07562808378416838,0.043022161756389767,31.7265,12.807762129956672,1,R
35,-13.726500000000001,0.050301918976491077,3.635308765280718,21.79591443302193,0.07352549221782888,0.0983297108977748,31.7265,13.493423878634545,1,R
36,-25.726999999999997,0.0395046342908002,2.5797145681223124,23.302389644232715,0.06724759852911161,0.06381958183310701,55.727,15.92643133643812,1,R
37,-50.2603,0.05808884001031292,2.6756883535593436,15.877793813262203,0.07024543174835879,0.06914473755150705,104.2603,19.30911446795582,1,R
38,,,,,,,168.1016,37.9240567883874,2,R
