,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,alpha,label,condition,condition-side,uniq-condition
p24.rsml,1.621099750000004,4.532526249999998,5.540447749999995,7.440052125000023,11.885984499999992,20.43303399999999,25.251086000000026,34.02983262500003,42.2422085,64.23003162499991,102.769766875,146.82692058499995,188.75904499999996,230.7079264999999,278.88064525,297.449960625,L,5,3,HH,HH-L,homo-high
p24.rsml,1.0921749999999952,1.360537999999988,1.5384064999999878,2.189030749999989,2.9636948749999794,6.875241624999997,8.427690374999985,12.264345124999972,26.54999412499996,33.15297212499993,52.34404712499999,70.01699887499998,94.7693927772,128.32090268020005,145.8612331802001,165.29024630519982,R,5,3,HH,HH-R,homo-high
p25.rsml,1.4494722500000083,3.9809778750000095,5.981218375000004,11.93513237499998,21.81697575000004,35.14151075000002,51.10910925000003,71.065486875,110.92285324999996,141.46630724999983,200.630207125,241.0055765,287.03529187499987,333.14536012500014,384.2934756250002,418.8124466250002,L,5,2,HL,HL-L,hetero-high
p25.rsml,1.1327414999999967,1.5352859999999997,2.2030729999999967,3.741479500000005,3.741479500000005,3.975517000000004,5.801009500000008,7.740400249999985,11.15110674999996,21.34010000385,26.030431772486995,34.371528272487026,41.64385352248701,54.14535664748704,60.68436439748697,62.99509464748701,R,5,2,HL,HL-R,hetero-low
p27.rsml,0.3128301250000032,1.0531687499999975,2.0712318749999925,3.4356705000000103,5.111378999999994,11.383584000000017,17.211117750000007,32.53277275000003,43.88515174999998,53.58834650000001,61.52767862500002,69.31722675000002,75.29922525,78.09675349999998,80.19685000000001,81.27576287499997,L,5,1,LH,LH-L,hetero-low
p27.rsml,6.07873400000001,7.371401125,9.039308375,12.58887712500001,16.367802625000003,27.124166125000038,43.28991637500001,59.962747874999984,75.25007737499999,89.44133124999996,104.68185324999996,135.329844,165.80542837319996,203.21164199819987,232.1792434982,251.02160262320015,R,5,1,LH,LH-R,hetero-high
p28.rsml,1.2934472499999914,2.656325624999985,3.597936499999977,6.187171374999981,10.477078749999986,13.713037249999994,21.846620500000032,28.17031375000002,45.24881025,60.19600524999994,68.88814739029998,80.8365624856,96.91804924999995,118.80523625000002,128.39297249999996,137.31916274999995,L,5,3,HH,HH-L,homo-high
p28.rsml,0.9143065000000372,1.5415270000000385,2.0002405000000385,2.6118585000000305,6.253482000000047,12.41441180594619,22.169592249999983,32.367386250000024,45.55930000000004,62.56134424999996,78.23873624999996,93.85995924999992,106.32479649999996,120.10336425000004,135.51863425000005,138.19290274999997,R,5,3,HH,HH-R,homo-high
p30.rsml,1.8910230000000008,5.538107374999996,8.419108999999988,13.490701624999982,23.437534717349976,36.40921387499995,55.24761027704997,73.82729288920007,92.48929210700008,112.83493962500005,136.56556200000003,159.33116974999996,190.585317625,222.37697162500004,246.41262287499976,260.92840874999985,L,5,3,HH,HH-L,homo-high
p30.rsml,2.561930499999999,4.408486374999992,7.162073616300018,10.534294365699996,13.531268124999986,18.987649604999994,30.15963250000001,51.579524625,64.92902362499996,74.75391787499998,86.88642187500002,100.05649212499998,105.69371469329992,122.29941612499994,133.41307687500006,143.78483874999978,R,5,3,HH,HH-R,homo-high
p31.rsml,5.724557250000002,7.942452624999993,9.641564875000004,15.728100125,16.969279,19.02802887499999,22.157110250000013,30.321898500000007,35.72192375000003,36.81331862500001,44.888392500000016,49.39517462499996,56.84380812500002,59.343328624999984,63.627775125,64.68874512499997,L,5,1,LH,LH-L,hetero-low
p31.rsml,0.2402785000000058,1.2481999999999838,2.6649069999999826,8.690592499999951,11.41634924999997,19.20511912229996,34.43159887230001,44.28535774730005,57.49443424730002,69.00595874729999,89.1214818723,112.66097362230008,139.2601156223002,155.7706811223,185.79379174729988,194.83231999729995,R,5,1,LH,LH-R,hetero-high
p32.rsml,3.2843262499999986,6.355678375000005,9.631423250000005,14.434652875000026,20.60700187500003,28.84122125000001,46.79189750000006,56.33282625,73.45657000000006,87.27882475000004,106.57222063295012,132.2251518289002,159.14165850847513,189.62865704657503,222.09178803782484,237.5679077878249,L,5,3,HH,HH-L,homo-high
p32.rsml,0.3869420000000012,0.3869420000000012,0.3869420000000012,1.254441,2.113358625000008,6.067032124999995,17.568414999999995,29.082279875000037,43.10346650000002,57.36805212500001,80.36067625000001,104.31597462500004,134.59730662499985,168.389201125,216.143772875,226.0310771250001,R,5,3,HH,HH-R,homo-high
p33.rsml,2.189878277799994,3.8516119306000194,5.27537609737501,6.425889625000004,10.770405750000007,14.163169375000006,22.249165000000023,28.173434250000025,31.689457625,37.980385625,42.960703625,48.60100737500003,54.714066875,60.16089962500003,68.39277862500002,69.98267337499999,L,5,3,HH,HH-L,homo-high
p33.rsml,2.9278091250000005,3.2648231250000004,3.7890671250000136,5.143364124999999,6.912687625000001,12.72773937499998,21.15933037500003,28.16641312499997,42.66113562500003,57.60599024999998,70.628616875,87.63222137499999,104.07164509190004,135.47884787500004,154.24553487500015,173.2166146250001,R,5,3,HH,HH-R,homo-high
p57.rsml,1.8325136249999836,4.307850249999977,5.308750624999989,6.387663499999985,10.566012999999998,11.23301987500001,14.39096587500003,22.783550625000025,33.870687125000075,40.16629587500006,57.36571175000002,74.26711987500008,88.26022200000008,112.4456572500001,129.62400975,139.82492424999995,L,5,3,HH,HH-L,homo-high
p57.rsml,0.3939631250000071,2.451152749999998,4.198632750000019,7.77784625,12.120802125000022,15.536969499999978,25.62944662500001,56.01890395,73.60557387500006,97.78164762499996,123.21528287500004,151.86147287499995,188.71613812500007,245.4521810307001,277.8001721250002,298.18795887500005,R,5,3,HH,HH-R,homo-high
p58.rsml,0.0826932499999966,1.4580536249999945,1.4580536249999945,1.9916591249999929,3.452833249999987,6.932970875,11.489680999999994,14.263805500000004,22.545612500000008,28.876326875000043,38.88377037500001,47.78811712499998,49.68538112499999,56.156517999999984,58.25037349999998,60.88563574999996,L,5,1,LH,LH-L,hetero-low
p58.rsml,0.5663707500000044,0.6475037500000038,0.947071749999994,1.040686749999992,2.253000999999988,6.832753365074995,15.35442025000001,33.170914999999965,46.419777875,66.27551937499993,90.99143962499993,117.51959024999996,142.81124275,177.88098293614996,220.94946457450013,230.9358446995001,R,5,1,LH,LH-R,hetero-high
p59.rsml,0.7301969999999973,1.821591875,3.079933499999997,3.952893374999996,8.60711912500001,10.516085000000016,17.68777412500001,28.07435837500002,42.69624124999999,62.26489674999998,92.67885000000004,114.39362937500005,135.35629210980002,167.18747722790013,194.95134585290012,208.3694958529001,L,5,3,HH,HH-L,homo-high
p59.rsml,0.5975757499999954,1.937830500000004,4.103457500000019,5.521724750000029,14.732660625000022,19.42277212500006,45.010092000000085,68.19228650000008,87.40520499999991,116.53039175000008,158.67076585299998,187.1418458750001,230.39665662500008,264.61605962500005,298.6263891250002,312.4977917500004,R,5,3,HH,HH-R,homo-high
p60.rsml,1.406565375000004,4.027005250000013,6.297169000000016,9.01980525,15.526047749999984,21.80995462499996,28.30215487499998,41.131310500000005,52.47666837499999,67.44726712499995,86.56579049999995,111.64992974999994,148.27523824999992,187.1683701249999,218.8609482499998,237.2757988749998,L,5,2,HL,HL-L,hetero-high
p60.rsml,1.2700435000000023,1.454152999999999,1.803649000000001,2.035346124999992,2.946532124999991,6.324473374999977,8.81151187499998,13.689633499999957,19.16430235819997,23.522345226599967,26.73488374999999,35.03073300000003,38.56547937500002,42.132210875,44.6886805,46.72324649999997,R,5,2,HL,HL-R,hetero-low
p62.rsml,0.5811931250000131,2.73979900000002,3.771904375000025,4.810250750000018,6.636523375000017,8.835695750000014,11.587196625000027,18.220599500000016,24.608262999999987,31.34074175000001,35.92241587500001,39.84878499999999,41.40201387500001,45.592065250000026,50.37345137500003,61.836608125000026,L,5,1,LH,LH-L,hetero-low
p62.rsml,0.8760803749999972,2.3825017499999905,3.583894249999997,5.166767875000006,6.452413875000021,8.048549625000025,18.183153500000053,29.87332662500005,39.79807687500006,57.95158562500007,68.73993425000003,87.09393512500009,112.76394825000008,142.26281487499983,161.76984049999996,169.10769624999983,R,5,1,LH,LH-R,hetero-high
p63.rsml,0.8066492499999995,1.1499042499999983,1.7053532499999964,4.4825982499999935,7.592956624999987,16.089297999999978,25.04591312499999,40.74046787499999,53.60082849999998,67.70860899999997,82.564529375,103.292450625,128.48736762500002,156.280881,176.97837737499998,183.28022712499987,L,5,3,HH,HH-L,homo-high
p63.rsml,0.2488598750000092,0.3924028750000086,1.3285528750000242,1.3285528750000242,1.5220238750000212,4.012182875000008,6.597517125000011,13.76686587499999,20.25438537499998,25.05059387500002,39.022632624999936,51.37981262499999,68.20476849999993,89.50218099999994,114.27895099999994,129.18167887499993,R,5,3,HH,HH-R,homo-high
p64.rsml,1.12494024999997,1.1748682499999714,1.2684832499999683,2.438670749999961,7.659267249999996,13.017165749999984,21.78265025,34.231104874999986,49.35226774999999,74.99497649999994,89.04892837499996,105.835658125,138.94026250000002,164.74757762499993,198.8569829999998,221.46344524999984,L,5,2,HL,HL-L,hetero-high
p64.rsml,0.6303409999999943,2.043927499999988,3.3795015,3.491839499999997,4.528625625000024,8.871581499999998,10.20715550000002,13.622542749999996,17.254804749999995,23.09716087499999,29.467661624999995,31.769030374999986,37.21352275000001,40.548557125,43.78685600000001,46.05857999999999,R,5,2,HL,HL-R,hetero-low
p90.rsml,0.7902666249999983,1.948752250000013,2.2795252500000034,3.3108504999999893,7.552390125000017,14.251323500000025,21.38478650000002,31.44449837500001,36.78367387499996,44.759827899999934,57.79665279999996,67.97197919999994,99.37606709999996,129.29635724999997,149.22387024999998,164.7686409999998,L,5,3,HH,HH-L,homo-high
p90.rsml,0.4509122500000107,0.4509122500000107,0.9813972500000094,3.693891875000008,5.484278750000003,6.582694749999991,9.906027249999974,14.953436000000028,26.830839124999947,38.696960706349984,50.59812737499996,64.19258562500005,79.62345812500003,98.455675625,112.00956737499996,120.67129525000009,R,5,3,HH,HH-R,homo-high
p93.rsml,0.2777245000000068,1.7693235000000005,1.9659149999999936,3.324112625,5.873561124999998,10.73373987500002,14.054732,29.76957000000004,36.222764000000026,54.05642150000003,61.09314900000005,64.85491175000004,59.724029625000014,64.14343775,68.30774499999995,70.41876324999994,L,5,1,LH,LH-L,hetero-low
p93.rsml,0.976716500000002,1.7919471250000027,2.808450000000008,4.662807125000037,7.312891750000032,11.420249875000035,21.220960250000022,32.390009875000004,40.44558062499999,52.36120987500004,66.23027212499997,91.298808875,110.29407250000013,136.04521862500008,159.6205961250002,172.71889487500005,R,5,1,LH,LH-R,hetero-high
p94.rsml,0.4173668750000043,0.6607658750000045,3.1727683749999995,4.403805624999997,6.503122000000001,12.194914000000036,20.542050383774995,32.725463624999975,42.55425849999999,65.77545925000003,95.23297925000011,112.56735675000004,153.20519137999997,197.82943667549992,213.11186387,231.38629199499985,L,5,3,HH,HH-L,homo-high
p94.rsml,0.954873000000017,1.142883125000023,2.146123875000016,4.648764874999996,8.600878125,11.548970499999992,17.587138000000003,24.101961875000036,34.44173862500004,48.10250749999999,72.01489899999999,89.52558475,103.26904687500009,125.45424162500008,148.65047837500003,164.42616612500012,R,5,3,HH,HH-R,homo-high
p95.rsml,0.2098536249999973,0.2636822499999933,6.722337125000024,7.844156875000042,9.143065000000032,14.403447875000015,19.893967625,26.091280625000007,32.869006625,43.096445375,55.03391812499998,75.15958287499996,91.75596212500002,112.41445225,135.77763574999992,142.76911600000005,L,5,2,HL,HL-L,hetero-high
p95.rsml,1.7724440000000037,3.541767500000005,3.965375375000006,5.083294500000006,6.413407625000004,7.787987875000006,9.902906750000014,12.180091625000031,16.17979250000004,18.38598600000004,27.289884958250013,34.914046583250006,38.444112208250026,40.89448483325,42.95401483325001,43.79654983324999,R,5,2,HL,HL-R,hetero-low
p97.rsml,0.3526165000000025,2.2249164999999955,3.9302697500000328,4.797768750000025,6.064691750000039,8.257623125000052,13.414249375000043,18.74718387500005,25.437535875000016,33.64367075000005,44.10124637500002,53.20374487500001,59.16468,65.657660375,68.90298037500006,73.73273425,L,5,1,LH,LH-L,hetero-low
p97.rsml,0.4984998749999914,1.4572734999999906,2.2826457499999857,4.154945750000005,6.67630975000003,15.102439875000025,19.770707875000014,29.42475474999997,40.35196562499995,50.59968762499997,66.76387762499998,82.92026637499995,104.97049949999987,122.39069074999996,151.4472265,161.44686874999982,R,5,1,LH,LH-R,hetero-high
p98.rsml,0.4298488749999927,0.8136703749999925,0.9353698749999926,1.7568414999999795,2.6727082500000066,4.604297750000006,9.07597425000002,12.673910750000038,17.633945500000017,22.47384100000004,31.39691075000005,39.486807000000034,51.81434225000003,69.99125475,89.90550562499996,98.33319599999987,L,5,3,HH,HH-L,homo-high
p98.rsml,1.7123743750000058,1.9744963750000075,2.1055573750000063,2.1055573750000063,2.896604124999992,5.5147036249999815,14.158488624999997,23.006666375000016,33.888630000000035,45.855747500000014,54.47300825000004,65.57028637500002,73.31146675,89.58565437500008,105.07893687499998,113.70477899999996,R,5,3,HH,HH-R,homo-high
p99.rsml,0.3307730000000077,0.792606999999995,2.12037975,3.4075859999999785,4.983438499999993,5.868100249999991,10.12836287499996,22.104061749999996,35.02137149999999,46.954163500000064,84.66150537500006,105.98388187500008,127.98340687500004,167.26504099999997,186.88206425,197.42077287500013,L,5,2,HL,HL-L,hetero-high
p99.rsml,0.3682190000000034,0.3682190000000034,0.3682190000000034,0.7426790000000132,1.6039369999999993,2.292007250000006,3.167307500000013,6.479718250000008,10.225098374999986,16.210217375,23.03085024999999,30.811817,42.38185087499997,54.38251374999997,59.17950237500001,62.39361737499997,R,5,2,HL,HL-R,hetero-low
