,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,alpha,label,condition,condition-side,uniq-condition
p31.rsml,2.109457999999986,5.420308499999998,17.84145874999989,31.88214849999994,35.79525549999999,36.42793687500004,61.85767150000007,98.10149887500016,159.3912393750001,189.6234235000001,236.38879675000004,253.75125874999992,261.61959950000016,267.88478337500004,310.0809644999998,324.1185337499998,R,50,1,LH,LH-R,hetero-high
p32.rsml,8.344217000000018,17.231400999999952,23.94827725000002,47.98236825000009,75.81098725,91.24498025,111.57659800000027,124.34568399999984,140.63469400000002,190.20071599999997,204.8444851258503,249.35057362500032,288.89510987500023,321.27575825,346.67896862499987,368.2143192500001,L,50,3,HH,HH-L,homo-high
p32.rsml,2.747600250000012,4.076933250000003,10.658067750000008,12.94773462500002,32.55617650000005,76.82514974999995,107.55661387499988,141.71594725,162.07955012500005,182.3854237500001,209.4534208750003,253.14588175000017,281.0681157499999,323.2198297499999,371.8099153749997,400.2610741249997,R,50,3,HH,HH-R,homo-high
p33.rsml,12.206038894550035,15.698861664100049,17.593419098425024,23.131486375,32.283912875,36.49034687500004,41.191380125,40.21310337500009,47.29819862500004,52.25043212500005,59.69750537500008,67.24443462500008,75.899141375,85.31368987499998,93.821733125,97.10137862499997,L,50,3,HH,HH-L,homo-high
p33.rsml,22.51518762499997,23.06127512499999,24.24082412500001,27.688976625,35.5619981249999,44.39925412499996,66.42998412499998,80.82173012499982,127.28129437500002,141.95856612499986,160.08555062500002,193.4842621249998,227.0711925114499,259.12553987499984,288.3786671249998,298.30965837499986,R,50,3,HH,HH-R,homo-high
p57.rsml,5.038827374999977,8.23499949999999,11.670669999999989,31.91023300000005,35.47696450000004,77.66066362500003,111.39794937500018,138.5197751250001,179.49896125000004,188.37756387499988,192.57073575,154.24007400000008,226.68950262500005,259.69425099999984,264.42180850000005,271.76122449999986,L,50,3,HH,HH-L,homo-high
p57.rsml,2.13598225000007,7.9603955000000575,21.30989449999999,46.00553149999996,80.73903687500001,95.3921247499998,134.91325725000013,152.31441345000002,176.72483675,202.20996024999985,220.82530299999985,251.76974124999995,266.23637925,318.410359125,343.70513212500003,359.66648962500017,R,50,3,HH,HH-R,homo-high
p58.rsml,3.3592182500000387,7.08821575000003,14.56103312500009,27.999466374999976,36.47240400000007,41.03145450000005,41.90675475,40.27629349999998,62.19156499999989,84.87369937500003,116.08103975,148.8213257499999,178.1969326250001,219.50689174999997,221.242669875,231.85471025,L,50,1,LH,LH-L,hetero-low
p58.rsml,2.136762375000039,8.29974987500002,10.841397125000045,13.999343125000095,17.603520625000012,24.54417853970001,51.655976875,101.29923125,119.40203187500008,141.91565925000003,166.85157475,200.48354362500004,232.4460450000002,308.56362137500025,321.9989341250001,328.2087291250002,R,50,1,LH,LH-R,hetero-high
p59.rsml,3.2788653750000187,6.606878625000012,19.48440199999999,26.933815625000054,74.61349537500006,87.92242787499993,101.52858800000004,139.60180850000003,147.4397243750002,216.64617337500007,238.5591045,260.8433751249999,232.7864932662752,254.3792593750001,282.1634112500002,306.47600687500005,L,50,3,HH,HH-L,homo-high
p59.rsml,15.117262249999984,21.62350474999992,27.67727475000004,42.57064112500008,74.55966675000008,110.55463425000008,182.5539307500002,217.25233050000028,248.13435874999985,280.81925587499995,313.5833076029999,379.3443626249999,406.2719372500002,424.17814637500015,442.1576872499999,456.3598628750003,R,50,3,HH,HH-R,homo-high
p60.rsml,3.710274500000033,9.368521125000004,20.656929875000028,48.840505750000005,85.44709125000006,101.65808875,118.84268225,130.53441562499995,170.2576005000001,190.16795075000005,216.3895122499997,225.49045049999987,286.1108437500002,312.68736212499994,344.5102211249999,370.1739932499997,L,50,2,HL,HL-L,hetero-high
p60.rsml,2.5712920000000485,3.173548500000039,9.70319475000003,18.37038350000001,35.19845987500007,59.87771425000001,69.52395987499987,80.49641799999995,88.93971087500006,95.18851212499987,107.0885388750001,112.94805775000027,118.44871912500015,150.86915387499994,152.17976387499988,153.47945212499988,R,50,2,HL,HL-R,hetero-low
p62.rsml,15.418390499999994,21.27088825000004,27.606283375000043,33.23644549999999,36.54963637499996,39.34404412499997,44.90477512500003,73.68436649999998,85.89800349999994,107.79611225000008,134.48574875,148.96408862500004,150.53448025000006,152.92400312500007,154.839990125,155.57876850000014,L,50,1,LH,LH-L,hetero-low
p62.rsml,5.0208844999999656,6.159086874999938,13.57261474999994,32.51404975000004,46.02737500000001,73.19054737500008,84.83001237500011,83.51472162500002,99.20381550000002,109.06693587500006,122.81975949999988,142.55224125,183.46589687500008,210.7258047499998,237.1775031249998,242.4449071249998,R,50,1,LH,LH-R,hetero-high
p63.rsml,2.7429195000000064,4.30316949999999,15.09385850000003,13.441553750000011,32.54915537500006,50.49203037499995,67.49563487500006,86.30444862500009,100.87718362500011,117.998587,133.81952199999998,193.03100949999995,216.607167125,243.342050875,255.5002990000001,276.8952271249997,L,50,3,HH,HH-L,homo-high
p63.rsml,0.8573573749999865,2.441011125000009,7.318352625000003,13.30659212500002,15.693774625,31.22450312499998,53.903516999999965,41.18981987499996,67.68754562500003,84.05456812500003,119.09856325000015,135.37119062499983,150.773978625,155.1668624999999,181.39310475,194.51168675000005,R,50,3,HH,HH-R,homo-high
p64.rsml,2.0844939999999794,2.614978999999989,6.7340389999999495,9.630643125000011,19.685674250000037,36.16893537499994,53.326224500000016,92.57665362499996,109.98670324999988,124.4439797499998,160.68156612499973,194.65366949999975,237.5230985,283.0636754999999,314.36619112499983,345.7389179999997,L,50,2,HL,HL-L,hetero-high
p64.rsml,2.449592499999934,5.167547999999957,18.12698449999988,24.42103299999994,34.24124649999993,75.72985424999985,104.80823349999991,132.3466459999997,144.5930482499997,158.43948687499966,198.50046587499972,203.37468687499967,256.86863824999966,257.66904649999964,241.0913902499999,244.71117024999984,R,50,2,HL,HL-R,hetero-low
p90.rsml,1.8340738749999623,5.5420079999999565,17.521607499999945,33.74820750000001,52.29333900000002,58.55306200000007,67.03146050000002,84.20435212499979,99.7007551249998,105.70771762499987,144.4643276249999,163.370657,207.07169925,232.11995274999992,247.6101147500001,270.97329824999986,L,50,3,HH,HH-L,homo-high
p90.rsml,2.744479750000032,4.526285249999999,10.50282287499999,14.80755262499995,24.15579050000007,66.09999125000004,68.27029899999992,81.95369150000003,97.6560475,117.51022875000002,127.2001613749999,144.9128995,161.5295619999999,175.72159599999995,200.79325325,208.5828013750001,R,50,3,HH,HH-R,homo-high
p93.rsml,4.107358125000026,5.268184125000019,9.812412250000008,20.92919350000003,44.27911487500009,58.19342437500008,74.85065337500012,77.25655887500008,85.40496449999999,109.17303287499992,119.19529874999996,130.65533500000006,134.79545837500004,140.88979487500004,147.0434208749998,147.6909246249998,L,50,1,LH,LH-L,hetero-low
p93.rsml,3.4029052499999963,10.401406625000003,23.017588125000035,21.06259487500001,31.01855012500004,47.34812662499989,70.34699174999999,90.4344303749998,97.57725487499997,118.68899762500006,145.65167787500002,226.53893850000017,263.43729075,292.64049,325.6444582500001,342.0598485000001,R,50,1,LH,LH-R,hetero-high
p94.rsml,2.6438436250000232,4.640963625000008,13.695094374999982,25.366544500000025,35.61036587500002,52.844107250000064,80.30552936977499,104.37526412499987,152.43642500000004,172.00039974999996,199.1643522500002,220.2589322500002,260.6783318799999,292.45482025000007,309.61132925000004,326.3559322499998,L,50,3,HH,HH-L,homo-high
p94.rsml,2.039246749999993,2.866959375000005,9.242140874999995,31.731584374999947,38.24484799999999,41.40123374999999,93.09621687500008,109.2744491250001,125.53771500000003,140.90149675000006,156.0281205,168.6833082499999,180.76120349999985,197.8404801249998,220.1777992499999,233.36347199999997,R,50,3,HH,HH-R,homo-high
p95.rsml,2.819371750000009,3.8608386249999977,15.16406975000002,24.665992249999988,38.4203761250001,50.59032612499992,53.83018524999986,69.00439662499991,82.17446687499984,121.96942324999992,160.33675087499984,176.29576800000007,190.78346937500007,199.6901564999999,211.94748049999995,221.90187550000005,L,50,2,HL,HL-L,hetero-high
p95.rsml,3.4637550000000275,6.408726875000024,11.901587000000015,14.89492662499994,26.468861124999982,32.74262637499994,43.49118862500003,55.89127549999999,66.17098262500011,72.41198262500004,80.23429600000007,98.17873124999991,104.44781575000016,111.65149000000014,118.3293600000002,140.1837817500001,R,50,2,HL,HL-R,hetero-low
p97.rsml,5.604418000000002,8.696053374999995,11.68471225000005,14.06565375000002,15.961357499999984,19.227740875,32.671635000000016,48.14463425000007,65.35107125000006,78.23015487500007,101.31951450000004,107.457538,105.43701425000008,120.76569037499998,128.0473771250002,129.34004425000006,L,50,1,LH,LH-L,hetero-low
p97.rsml,2.799088499999941,5.900865499999972,16.81325399999992,27.17721462499995,29.46532125000002,46.22474662500006,55.36859175000001,84.32137087500001,108.15809024999989,128.22836612499995,140.03945862499992,147.1932048750001,170.8653178749999,191.18133312500007,235.24123287500004,247.70919062499996,R,50,1,LH,LH-R,hetero-high
p98.rsml,2.8880227500000086,4.089415249999991,6.339295749999986,12.84709850000001,15.856820750000058,36.639350749999934,59.0226972500001,64.62087425000017,70.99917625000015,78.13575975000013,94.38732375000008,103.43677375,105.20297674999992,125.18509849999994,148.17538224999993,158.60253299999982,L,50,3,HH,HH-L,homo-high
p98.rsml,3.844455999999968,9.974678249999997,12.202715250000036,16.429432500000015,28.081379500000025,30.930396,53.23885050000004,65.51879812499999,67.35443224999997,79.10077437499999,79.41906537499992,93.1711088749999,103.37514387499982,122.34310312499994,138.22176737499987,154.49439474999977,R,50,3,HH,HH-R,homo-high
p99.rsml,2.2498805000000166,2.717955499999996,13.847998875000023,26.55311462499995,41.181238499999935,53.43154137499996,68.30540462499988,88.63624224999998,110.549173375,130.1334313750002,198.47238137500025,209.6328496250001,184.3716220000001,219.903975375,235.13279550000013,252.35951575000016,L,50,2,HL,HL-L,hetero-high
p99.rsml,2.7554015000000494,2.9613545000000645,6.734039000000061,15.82093500000001,17.128424499999998,24.555214499999888,28.157831749999872,28.388748750000005,39.922896875000006,54.59002699999997,59.655378625000026,65.8534717499999,75.22355312499988,95.2922687499999,102.89926762499992,107.50746599999988,R,50,2,HL,HL-R,hetero-low
