,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,label,condition,side,condition-side,uniq-condition
p24.rsml,0.0576547157497561,0.054007109525559,0.09471761245582871,0.24679680755541133,0.28808486984710907,0.3117587409176977,0.29639202746196247,0.3240265940981511,0.38612723092069756,0.4093526913693715,0.44757547049431584,0.4128806993985651,0.419685869311168,0.41835987098685945,0.40446314889848,0.40446314889848,3,HH,L,HH-L,homo-high
p25.rsml,0.06543318441685585,0.056643396929314735,0.10131182962563051,0.25596748685072235,0.26133408512854234,0.2595149733212146,0.2502964786399363,0.3070255387083099,0.3288526230061475,0.3255463766521337,0.3383890143265245,0.33188708753863727,0.3424957674598437,0.38249275676725997,0.39376650517324624,0.3929854902433344,2,HL,L,HL-L,hetero-high
p27.rsml,0.0,0.06301173710042551,0.058521345487406284,0.11195433059415232,0.25547657661567613,0.4228815323467344,0.41794008325790566,0.40514903093021565,0.3607313030589057,0.3235117424260397,0.29525259236924417,0.2704141612978838,0.25059478599971224,0.23199837247405106,0.21810348077656597,0.21370071055376413,1,LH,L,LH-L,hetero-low
p28.rsml,0.08225771131441076,0.07861089754598397,0.18323927485962827,0.20012683712459187,0.24455102732400522,0.24725901564838185,0.2477758097126999,0.24658586003099606,0.2632996236754973,0.329583103294983,0.33740490916444643,0.32745497758623693,0.3181424548414833,0.3375604847762309,0.31852698869138824,0.3112140692086407,3,HH,L,HH-L,homo-high
p30.rsml,0.23028706266688012,0.2592846336540455,0.3172123357676763,0.31722560887155893,0.3505425488138227,0.37011027301143296,0.37870549492600053,0.37924724667858123,0.40425896523547294,0.43063684737094476,0.443544550029435,0.46209242732080413,0.44110023689665284,0.43990894804308595,0.42780876532733453,0.42740751405540417,3,HH,L,HH-L,homo-high
p31.rsml,0.0973426739202745,0.1374129696472303,0.17806267537102957,0.21273209010643795,0.2759847798019907,0.28788517824105603,0.32546392628376664,0.3481445187763916,0.3191424629678243,0.29066605345394164,0.28978162302302174,0.26772837884333667,0.2854525685221903,0.3032212188875913,0.28494520686392216,0.27938367071296916,1,LH,L,LH-L,hetero-low
p32.rsml,0.24388777271019674,0.26656025242828085,0.35315725050662716,0.34571700039874487,0.34715320762186824,0.38487926864242017,0.36777698012270305,0.3701918012851338,0.39031886795490867,0.34803840717438767,0.33291393058171176,0.34602445993099484,0.36799595556417564,0.364096926830409,0.35285491023948096,0.34967156447999753,3,HH,L,HH-L,homo-high
p33.rsml,0.12090972891995953,0.11645172115209211,0.16846614298967402,0.21417022556217696,0.40555897406773767,0.4438119056600048,0.4760271504591605,0.5009451672265215,0.4852336538005879,0.47038968489208177,0.45952298984305484,0.4448422586330968,0.4392293013231995,0.43063782340793105,0.4123770971721451,0.4011074346779599,3,HH,L,HH-L,homo-high
p57.rsml,0.056849313919852255,0.05328900455790729,0.197049189973201,0.17893073980822294,0.2378392379540905,0.24733172673489492,0.2549590582807127,0.22668567457356853,0.27894749711352884,0.2752402348502852,0.27204607953323334,0.30537068776407855,0.368541177177768,0.3878664460957389,0.37664963917952465,0.36492257941448897,3,HH,L,HH-L,homo-high
p58.rsml,0.0,0.0,0.0,0.04868797978642222,0.13884915237261253,0.25742701787953365,0.26790320958216896,0.2767506408136328,0.2474498512046059,0.22485967355820494,0.20857713403788342,0.18882313291590172,0.17255388700024854,0.15884023078739992,0.14706819722442346,0.14331594465002936,1,LH,L,LH-L,hetero-low
p59.rsml,0.15775385872490164,0.15170051711180574,0.1353581414939625,0.19915768814110588,0.24834377506564123,0.28369307729926835,0.24907394299269142,0.26928591068847346,0.39333928902737636,0.42781792162249926,0.44288485131702593,0.41689132643824184,0.4293085129808344,0.47260039478263516,0.4396828713034211,0.42659012734648294,3,HH,L,HH-L,homo-high
p60.rsml,0.1067931115477073,0.14638221208305616,0.2204651112089382,0.3090925667665752,0.3399582193110469,0.2955917827945206,0.2826356589170139,0.26934718948299036,0.33719525806559214,0.3508647181546032,0.3376581962764141,0.3427012401689177,0.38138788869599755,0.41073371070205905,0.39271311866827147,0.40359958417133524,2,HL,L,HL-L,hetero-high
p62.rsml,0.10432366088372716,0.14762788753150544,0.13614421457556278,0.12431402795177081,0.11906229125427029,0.22239924315889031,0.23731103066011155,0.24993800383328624,0.23154724512788652,0.23865606928536837,0.22234684617036898,0.20672839496658396,0.1932883980817764,0.19942188950307527,0.18676945152387553,0.18298949223469227,1,LH,L,LH-L,hetero-low
p63.rsml,0.0595408590055095,0.0540792191143414,0.04815823622347846,0.2181312194093203,0.3150010537950519,0.4511077611749012,0.43134190910097264,0.43310683600091765,0.4073237887512006,0.3610576606913996,0.38208431538868637,0.35723461211125845,0.36990664344312496,0.3776888848427422,0.3460789429490243,0.3478857902951466,3,HH,L,HH-L,homo-high
p64.rsml,0.0,0.0,0.0,0.184036408086171,0.2354736732525681,0.26559313105094345,0.2592119093438803,0.2968764197407114,0.3071323860663373,0.31038519374706264,0.33237731177989627,0.3776865330964718,0.39115735600310203,0.38408972717079953,0.35432738035764483,0.37154427189745914,2,HL,L,HL-L,hetero-high
p90.rsml,0.0,0.06200966197590014,0.1071842849254099,0.13888427371512277,0.2757328178350338,0.23812117950916076,0.2061854300774005,0.27953734808595104,0.31144992845438146,0.331378704027743,0.31492848531071443,0.3441505507360772,0.39108154690948804,0.41780477626445944,0.40562383524169,0.4279185923515739,3,HH,L,HH-L,homo-high
p93.rsml,0.0,0.0,0.05446426682029093,0.20298403140366364,0.26567038047001645,0.3032398137527009,0.26721236951459665,0.23551762523196465,0.20970842451585603,0.18815947674136071,0.1711369216831475,0.15509926755997216,0.14337849269811934,0.1312966382303304,0.12301333142990101,0.11959840911574444,1,LH,L,LH-L,hetero-low
p94.rsml,0.0,0.0,0.12797806476310797,0.10736308824549068,0.2740833621908523,0.30442323648574254,0.29123366527840455,0.27572845112759203,0.28600821914849417,0.3116435472385734,0.3322021421131917,0.3767414302061763,0.3702369839545337,0.38528989133684827,0.35624310505203644,0.35491490913160223,3,HH,L,HH-L,homo-high
p95.rsml,0.0,0.0,0.0,0.06650288027347968,0.10821116124356199,0.2657598894632578,0.22327188656340224,0.24597298643576884,0.26616833378462634,0.2926705599491222,0.28130638840916933,0.2865932973015556,0.35322061823078055,0.3912415835173195,0.3758704135831617,0.36201133946073216,2,HL,L,HL-L,hetero-high
p97.rsml,0.0,0.0,0.0,0.04910258116681365,0.2326769268399106,0.33518810333480914,0.40855542631027897,0.36404659413692203,0.3914767390595926,0.3546768289838359,0.33259355353821823,0.30956427152269245,0.28540678215009563,0.2705913700172695,0.24992465995872015,0.2444894859637418,1,LH,L,LH-L,hetero-low
p98.rsml,0.0,0.0,0.06855270888685353,0.12045840383426897,0.15767320880061586,0.1768881839025602,0.19286410444341864,0.26601631832098693,0.2301612906040391,0.22410956783392552,0.22334851555103358,0.2822739331548632,0.292991042377543,0.3169738010531091,0.2926291889243609,0.28425993098404273,3,HH,L,HH-L,homo-high
p99.rsml,0.0,0.05621668660889126,0.0991594186278317,0.08501947805944522,0.14928263628456526,0.1905793539799404,0.1935987116286235,0.23996472669048877,0.2126405617827489,0.20598712462697152,0.2717959393501045,0.30669244749256563,0.3241148836740866,0.3234362372140915,0.31569439320651876,0.3269772504900839,2,HL,L,HL-L,hetero-high
p24.rsml,0.0,0.0,0.06336124460101612,0.10613116923288889,0.09081690909819512,0.1166700795368265,0.13478868097808075,0.14227479726314932,0.17100610660274834,0.1883159721575964,0.23871977660188645,0.2761687822453723,0.32084945544253646,0.34124476701241135,0.31951661386608826,0.31292170857848267,3,HH,R,HH-R,homo-high
p25.rsml,0.0,0.0,0.0,0.0,0.0,0.04985303011505945,0.17867802156864407,0.19488569294145985,0.2121027764862657,0.19193701129195265,0.17557396565470507,0.15999374984077225,0.1737981704725445,0.18383803215084438,0.17314620049280968,0.16852680010425333,2,HL,R,HL-R,hetero-low
p27.rsml,0.10980665970005267,0.09969694916616274,0.08887628660615078,0.11406391003755867,0.23558445792858151,0.28868007863361544,0.3041385305503582,0.286012042086919,0.33318624739277086,0.3129575415459421,0.33297976147707536,0.3463601671162449,0.34854119957756186,0.36982970610779387,0.34713308618289507,0.3440199472074978,1,LH,R,LH-R,hetero-high
p28.rsml,0.0,0.04530273783749414,0.12311727331324097,0.11133954248897139,0.20411718706977117,0.2783488740143226,0.2814654781351097,0.30552594625323876,0.27720019264521456,0.2501198556720566,0.25102136606443454,0.24537209315186392,0.24127603995797253,0.26677471656391694,0.24673213087971407,0.24037161173075464,3,HH,R,HH-R,homo-high
p30.rsml,0.09731165551053138,0.18546353181300776,0.21471950434870016,0.23359476768617646,0.31903805364494797,0.4170218162675493,0.4290291313891251,0.4042987525635366,0.40904771165485804,0.38537771698670503,0.37528597895121496,0.3711659085107506,0.34512112937097567,0.3909888216686563,0.3661989048086594,0.35739141161682025,3,HH,R,HH-R,homo-high
p31.rsml,0.0,0.06881019902005597,0.12330456492568886,0.16225799698517007,0.3674672630554577,0.39332273960587405,0.34031115900210845,0.31392796756404745,0.34503246822658357,0.3172987451767247,0.3189282100665948,0.31502021009960474,0.36028580497357093,0.36598844392773633,0.34860679471809114,0.34860679471809114,1,LH,R,LH-R,hetero-high
p32.rsml,0.0,0.0,0.049311722569166855,0.08517459283054124,0.10974006423576925,0.15971258177879447,0.22504757714865697,0.24293691158512087,0.30053690438869757,0.2838010582383109,0.2907698661223257,0.3043058243088106,0.31969778663240245,0.3290514687502039,0.34290075413778076,0.3425430140123841,3,HH,R,HH-R,homo-high
p33.rsml,0.0,0.0441650683971021,0.082274611216458,0.10983003039101026,0.16418654374914482,0.20164794597370345,0.2012178313304623,0.22148222043012616,0.21705051725003607,0.22722670647820464,0.25597332466012873,0.26306813029595494,0.2974645902921319,0.32405162277275384,0.30414056193769495,0.3154260448700705,3,HH,R,HH-R,homo-high
p57.rsml,0.12342556449379403,0.11096378114924323,0.14960324504894007,0.26225040487650697,0.3082723688313104,0.2640519103711386,0.286332137660783,0.3247114079881985,0.33088493905553507,0.35096464038443237,0.3464188718461916,0.3889184678913178,0.3805495550858923,0.3964545161401777,0.3650353289643974,0.35828849038746347,3,HH,R,HH-R,homo-high
p58.rsml,0.0,0.0,0.0,0.0,0.16622879921182016,0.20468531342437135,0.20823263196763733,0.23173834135541005,0.24758822334124905,0.25810567307182813,0.3051415428649757,0.3557042038580574,0.3387005477689423,0.39110727123832223,0.36084635295967443,0.3500417281546501,1,LH,R,LH-R,hetero-high
p59.rsml,0.0996257781844594,0.09418241827300061,0.2076555963289596,0.2543600267752574,0.2913834983429422,0.3380012473252873,0.3024643413670515,0.31323764667662995,0.3189429577442487,0.30254857151992776,0.3210224662482644,0.3329402753157162,0.3301911345150283,0.3508186901706521,0.32618126898600597,0.3182322318076991,3,HH,R,HH-R,homo-high
p60.rsml,0.0,0.0,0.04308132231850965,0.07487786649417354,0.16899379221428476,0.18263608578640253,0.16168159892293904,0.22062373983506225,0.20013358433756376,0.20190276094863677,0.18800594465081966,0.17342901568497424,0.16116440826363626,0.15030406256561654,0.1419612290474475,0.1387386534766452,2,HL,R,HL-R,hetero-low
p62.rsml,0.11640028200130867,0.11113332346215012,0.15138317024915846,0.1825959920695541,0.16219285584845566,0.2110489455091904,0.2510507031665627,0.22594231275078908,0.2539419250109401,0.24849933995455495,0.32756438585880254,0.3329259432416313,0.31783380463110106,0.3548120535097599,0.3409971551920625,0.3313791515673917,1,LH,R,LH-R,hetero-high
p63.rsml,0.0,0.0,0.0,0.0,0.0,0.08695698645998935,0.0720651058992247,0.11952043227908608,0.15167330649065622,0.15245501387661536,0.19088662156825764,0.21934321598739598,0.21364644196077545,0.2609047182929219,0.3025748368131471,0.3016987812014711,3,HH,R,HH-R,homo-high
p64.rsml,0.0,0.0,0.0,0.0,0.12371721275784452,0.21814265414669654,0.1916824985605731,0.19910519126698695,0.2021002404785492,0.1800796011768069,0.18599700854554974,0.16991959121080957,0.15698502021284763,0.1461478181911411,0.1363539946921096,0.13315077425761443,2,HL,R,HL-R,hetero-low
p90.rsml,0.0,0.0,0.1080494736548561,0.1399627633992158,0.12470220176965886,0.1453233568377819,0.16016498614266772,0.22484954897287515,0.2014564593606068,0.22505422162291294,0.2491054185829504,0.2647515409332563,0.26376988659412415,0.2768670648977567,0.25903577380764486,0.2823410206628995,3,HH,R,HH-R,homo-high
p93.rsml,0.07981731728639781,0.13890657819990246,0.18763346413738358,0.32406964460905985,0.4643427151649704,0.3975737630996087,0.3754651346770719,0.3258539525089935,0.28741349166318586,0.3613955539800039,0.39401346235768836,0.4231096162187731,0.4391434881833397,0.4149249960994989,0.38472333719921786,0.37418468591296344,1,LH,R,LH-R,hetero-high
p94.rsml,0.0,0.055391417426860566,0.19947478512331673,0.3021919128295047,0.2696885524869448,0.3357446294862161,0.32438616130194076,0.3076807181983674,0.29978996070965375,0.31120904577032166,0.3024317163609762,0.3480416443474812,0.38674694013089617,0.4155609043988573,0.39235424443083333,0.3820206274805178,3,HH,R,HH-R,homo-high
p95.rsml,0.06661167309695741,0.18796540506139095,0.17304923546521184,0.15905120598465652,0.1994282691119626,0.22199622641824449,0.19764373936997584,0.21080745557322386,0.22287516388454118,0.2008976217819051,0.18479984770577465,0.1695870461474173,0.1585761899586149,0.14813362038400413,0.13967252590743723,0.1366754697189498,2,HL,R,HL-R,hetero-low
p97.rsml,0.053455125878448376,0.04873274947400425,0.13223243526734557,0.19582945735135265,0.24991604375855891,0.31138756661619416,0.3024274631157097,0.34067461900651197,0.34787877920331106,0.3288700097298046,0.33879958746552286,0.40180234162744033,0.446773838245718,0.4243703102862261,0.40844094272365505,0.3983276752514803,1,LH,R,LH-R,hetero-high
p98.rsml,0.0,0.0,0.0,0.0,0.09549700977979755,0.2127709400733238,0.2918214185916026,0.280805296817422,0.2946640502995596,0.27458189586329174,0.264394563629297,0.32322564169315887,0.2878951209198711,0.33446874231190615,0.3059341408308219,0.3084608458857712,3,HH,R,HH-R,homo-high
p99.rsml,0.0,0.0,0.0,0.0500880992849401,0.04524883802034864,0.11763059783470564,0.1400246232623773,0.15556357470419627,0.16776253160218826,0.15065421061991652,0.16282762190947703,0.14945981833700253,0.15911677415943382,0.16574566828010578,0.1556436988693654,0.15190802170047385,2,HL,R,HL-R,hetero-low
