,root_idx,0,6,12,21,24,30,45,46,53,69,70,77,83,93,100,118,147,148,153,159,165,172,side,label,condition,condition-side,uniq-condition
10,p09.rsml,25.367086562237645,26.830953725042832,28.699845210752727,29.25284521075273,30.47262942495666,32.21242395305474,35.22589211369803,35.22589211369803,37.21754782010433,39.92630575787876,40.17612569303206,41.612372544144485,42.642406524166496,44.87653520541966,46.15037192965083,50.14372878032446,58.471109859018604,58.471109859018604,59.3006098590186,61.07590859946357,62.95371716265631,64.9819824599298,L,0,LL,LL-L,homo-low
11,p09.rsml,19.195580500576977,20.607609763789718,21.971361207418653,22.69970521954479,23.717091136468287,24.983557480276914,26.968401812279264,26.968401812279264,28.292683126804246,30.900879821840874,31.07752919206336,32.620053503054926,33.9115374216828,35.602211251846384,36.87604797607756,40.38226774795228,47.257499329877646,47.257499329877646,48.935123182932756,50.532057242129106,51.230883579640796,51.84827433924381,R,0,LL,LL-R,homo-low
12,p10.rsml,18.163113549310843,19.348113549310842,21.01804960713767,22.377216999330404,23.390862199023182,25.18115259840874,29.123395003930177,29.123395003930177,32.44705645499728,38.91201334697902,39.08866271720151,42.08992928772679,45.028316278225645,49.16214049571473,52.76624672892805,60.77605868774051,76.1166840971025,76.1166840971025,79.57646642746082,82.33186498541755,85.36484504473971,89.21793060663374,L,2,HL,HL-L,hetero-high
13,p10.rsml,19.926165349882126,20.88724182966924,22.26543104490535,22.9808064708182,24.165806470818204,25.100451670510985,26.86925095696366,26.86925095696366,28.294302862306875,30.848157252724363,31.617863761126063,32.40974690787332,34.419114898916156,36.63549032482901,39.21775075732963,44.874492604596014,55.46653052570833,55.46653052570833,57.6228108878134,59.40561808966194,61.30402327847193,63.13088304173075,R,2,HL,HL-R,hetero-low
14,p11.rsml,24.28584990916211,25.426653354838592,26.937057466957047,27.730997641025596,28.1259976410256,29.3109976410256,31.835147823554863,31.835147823554863,33.41712159072042,36.57214175768348,36.65114175768348,38.450821160328836,40.221570703000644,42.67064479812752,44.64564479812752,49.54178882104374,58.097146055068905,58.097146055068905,59.5191460550689,60.86446757797709,62.19391332083203,63.06291332083203,L,1,LH,LH-L,hetero-low
15,p11.rsml,21.898409701775446,23.106877326496935,24.80827118001933,25.996557151743925,27.576557151743923,29.64583280896898,34.285164326670724,34.285164326670724,37.35604686252204,43.298494954245825,43.61449495424582,46.541078474603616,49.47879040573422,53.20117545627289,56.65326882323919,64.43163156185122,79.36372513450901,79.36372513450901,82.53329264879076,85.21025988080558,87.87280546939162,91.40680769696273,R,1,LH,LH-R,hetero-high
16,p12.rsml,18.514491538984487,19.70212195287594,21.304250634129108,22.255536605853692,23.807703822307857,25.731976965561415,30.380165422997894,30.380165422997894,33.45982242440575,39.84567310841687,39.95739597984434,42.75598126310665,45.57538742557432,49.397757472314595,52.60473249506716,60.280449314455446,75.80766406571615,75.80766406571615,77.46803755651183,80.07982104677285,82.86166411818496,85.84061222885241,L,3,HH,HH-L,homo-high
17,p12.rsml,24.002929479361217,24.980105512632605,25.863352363745022,26.266174905318856,26.591900249742647,27.307275675655507,29.624675123798852,29.624675123798852,30.924028409117785,35.1044630693751,35.2624630693751,37.33572342320497,39.48474579864347,42.06760905961447,44.16347622241966,49.868764025835674,60.182316939002725,60.182316939002725,61.05221420305176,62.389482487480535,63.95571395292065,66.14448838372786,R,3,HH,HH-R,homo-high
18,p13.rsml,21.42860651133156,22.139606511331557,23.592003839888726,24.543289811613317,25.793935011306097,27.105001238532797,30.605947758747803,30.605947758747803,32.67375642485446,36.79803722796372,36.87703722796372,39.26543090993599,41.3867565400796,43.607783515802204,45.4922274656187,49.30771807606345,57.73467498981473,57.73467498981473,58.59008698981473,59.93308698981472,61.40292554057638,63.42322335936465,L,0,LL,LL-L,homo-low
19,p13.rsml,20.44001730997664,21.230017309976635,22.085463052831585,22.986201638659907,23.8587851590177,25.17845645196455,27.695936174841517,27.695936174841517,28.248936174841518,30.78059892885435,30.85959892885435,32.36889180964323,33.55652222353469,35.48498422853067,37.06000439549373,40.394883552427366,46.17722882381964,46.17722882381964,46.68366269412625,47.8712931080177,48.429907465155075,49.691922049188115,R,0,LL,LL-R,homo-low
20,p14.rsml,23.36943472813372,25.193260923298396,26.700821555212364,28.133678076808216,30.632977505861398,32.896278060820336,38.797985840938885,38.797985840938885,42.15297449261649,48.50261588681762,48.85591462726259,51.96865321309091,55.12964055884224,59.348940662612556,63.11594646615654,72.15522913606871,89.5708359121685,89.5708359121685,89.76833591216851,89.9658359121685,90.10825518754933,90.32096919743115,L,2,HL,HL-L,hetero-high
21,p14.rsml,15.925989492335956,17.299417512099584,18.960297399388246,19.829297399388246,20.935297399388247,22.453641411514383,25.304253726676855,25.304253726676855,27.30489359698346,31.69756029438194,33.144504880210256,34.55839855597677,36.68586629724338,40.43127594555996,43.044774346294936,49.77319116678679,62.378879863645075,62.378879863645075,64.59087986364506,66.76528966464961,68.76065561532106,70.45811542078097,R,2,HL,HL-R,hetero-low
22,p15.rsml,21.20865449486205,22.238688474884068,24.10566423798331,25.0569502097079,26.5974502097079,28.536574367672003,32.7823919761634,32.7823919761634,35.614856577830786,40.9949534595681,41.050814895281846,44.142981350465774,46.54535622943512,50.08635618025584,53.20722362707746,59.73996492445223,71.0313103545264,71.0313103545264,73.83633378509343,75.06337952588714,76.28021034814634,77.50725608894007,L,1,LH,LH-L,hetero-low
23,p15.rsml,24.97667418717564,26.51717418717564,28.45410044804071,29.98181861952384,31.846657170285496,34.18916239508183,40.250787513974934,40.250787513974934,43.63543378017757,50.50199788251512,50.98253612240868,54.29682619726598,57.76024378897421,61.98508808587381,65.40678392793312,74.10090149115946,86.53576133446484,86.53576133446484,86.5581003233052,86.58045048443236,86.60279505871786,86.62513963300337,R,1,LH,LH-R,hetero-high
24,p16.rsml,13.074421551564171,13.905993710745166,15.337330336231124,16.191340060627745,17.42990449810658,19.09137084191521,23.21083887995197,23.21083887995197,25.850577762639062,31.37195709553267,31.483679966960143,34.22539689896694,36.672411482999976,39.85590916338692,42.46002659569083,48.39817866514812,59.778610094911016,59.778610094911016,60.8426242338804,62.52975793741285,64.52811271855083,66.90993324075649,L,3,HH,HH-L,homo-high
25,p16.rsml,19.505950964598924,20.568297346478136,21.932048790107068,23.465951329383927,24.841674200811404,26.89719287015012,31.349126022106784,31.349126022106784,34.158653787610724,40.01744623770336,40.497984477596916,43.53094452363038,46.3907707432479,50.098915273337184,53.29253514439513,61.22109609219743,74.94498087534313,74.94498087534313,77.7549878060615,80.40496410194157,83.02138303751038,86.46116935335192,R,3,HH,HH-R,homo-high
26,p17.rsml,15.344482048913827,16.16491006867745,17.34991006867745,17.986828430793036,19.00421434771653,20.41624361092927,22.870340368629364,22.870340368629364,24.370878023587846,26.42692790663039,26.58492790663039,28.16690167379595,28.916361479255862,29.85100667894864,31.093610739728508,33.06662532376154,38.07366922050245,38.07366922050245,39.347505944733626,40.48686014778025,41.51689412780227,42.87408290904776,L,0,LL,LL-L,homo-low
27,p17.rsml,21.81304201358427,22.68204201358427,23.892681883890877,24.795966177507477,26.062432521316104,27.565510030960905,30.294917449160508,30.294917449160508,32.20656253230817,34.47751979697961,34.55651979697961,36.08919344244527,37.16370961263537,38.484519460460845,39.474736563021395,42.46271005218936,48.97090892575285,48.97090892575285,49.60782728786844,51.25300985075623,52.43800985075623,54.10336090378431,R,0,LL,LL-R,homo-low
28,p18.rsml,20.175382515466076,20.886382515466074,22.18768125591104,23.304909970185786,24.601632841613263,26.16348888114051,30.434930694032793,30.434930694032793,33.31112262587712,39.347354065175196,39.5053540651752,42.427208524892734,45.524019511290554,49.14695545012251,52.25535099000109,60.68210450697024,75.07530446750314,75.07530446750314,78.40856444598906,81.68605988147065,84.72145704512302,88.74939010003662,L,2,HL,HL-L,hetero-high
29,p18.rsml,22.924152919191773,23.55615291919177,24.751639849275076,24.988639849275078,25.89036272070255,27.233362720702548,29.447829064511183,29.447829064511183,29.92182906451118,30.99747513987443,31.237744259821213,31.478013379767994,31.87301337976799,32.27583592134182,32.43383592134182,33.22777609541038,33.68202609541037,33.68202609541037,33.74127609541038,33.800526095410376,33.859776095410375,33.97149896683785,R,2,HL,HL-R,hetero-low
30,p20.rsml,21.85971331030829,23.2539930509215,24.867051484576585,26.28024644635645,27.688891646049232,30.305285810423555,35.6843932187233,35.6843932187233,38.99717172956988,45.16387375934298,45.47987375934298,48.98705789471138,51.99187573367322,56.341865195726854,60.27273998536485,69.15934496745501,85.91727233973523,85.91727233973523,87.67042668954149,88.82401038563785,88.87987182135159,88.93573325706532,L,3,HH,HH-L,homo-high
31,p20.rsml,21.61109020145039,23.130685542322425,24.608633652989877,26.189940220513716,28.133523916610084,30.352892519190792,35.84482105657365,35.84482105657365,38.95269477825039,45.09239270754738,45.25039270754738,48.57628312418583,51.29958732347112,55.37403225090762,58.594840814100365,67.18638432150132,81.56422800783456,81.56422800783456,84.86449643575945,87.92081015639468,88.14425589924963,89.20397877067711,R,3,HH,HH-R,homo-high
32,p21.rsml,15.994909943128912,17.205549813435514,18.074549813435514,19.026339568416603,19.816339568416602,21.159339568416605,24.0552310541265,24.0552310541265,26.15090522048432,28.908889203232825,28.987889203232825,30.58353428638049,31.790662967633647,33.76894893935824,35.54155169807437,40.194635600602545,48.546598281602904,48.546598281602904,49.360911642662394,50.950755974664744,52.048319536473116,53.345042407900586,L,0,LL,LL-L,homo-low
33,p21.rsml,14.139539619468767,15.090825591193358,16.376852418285228,17.722173941193418,18.93064156591491,20.68019517276869,24.42883133562133,24.42883133562133,26.468595917763842,30.249057529789543,30.328057529789543,31.988937417078212,34.49124666492047,37.22362228336937,39.21276918678777,43.9310144012404,50.653752747220175,50.653752747220175,51.050722834254444,51.6691685771094,51.9948939215332,52.71026934744605,R,0,LL,LL-R,homo-low
34,p22.rsml,21.543462187206355,23.019303980895643,24.471732000659262,26.36443116796682,28.647069083626892,31.273993490174423,36.90392704317198,36.90392704317198,40.62445594364482,47.45949019874191,47.88491821850554,50.8629431210936,54.074878010723914,58.5682771006684,62.128479320237645,70.32185781878256,84.49823511821738,84.49823511821738,87.6618488841265,90.25066681991899,90.25066681991899,90.25066681991899,L,2,HL,HL-L,hetero-high
35,p22.rsml,19.093292420822667,19.7998899017126,21.19883801238005,22.225838012380052,23.540213232612135,25.295277935452145,28.553539276037583,28.553539276037583,31.25839500378283,36.43872823476086,36.84155077633469,39.31648474486481,42.179224364148176,45.17381024893077,47.80349059338171,53.753349270948334,63.9978191218317,63.9978191218317,66.07304907889059,67.76477195031806,69.18896470412635,70.61315745793462,R,2,HL,HL-R,hetero-low
36,p23.rsml,23.15273113153201,24.709170471233318,26.233204680438707,27.102204680438707,28.079380713710087,29.602509394963253,33.35279797701688,33.35279797701688,36.212882638599666,40.94531008593315,41.121959456155636,43.435773848885574,46.05736319309608,48.66555988813271,51.249278787031464,57.919441068832754,66.53901549294085,66.53901549294085,66.85501549294085,67.64501549294084,68.3603909188537,69.0713909188537,L,1,LH,LH-L,hetero-low
37,p23.rsml,26.57661988995168,27.889663657658588,29.54662018935345,31.056520518215407,33.070699145949035,35.43496743037781,41.30767232318779,41.30767232318779,44.63530891065704,51.65252711298495,51.968527112984944,55.28746745592575,58.983358281821374,63.289978140060924,67.85435765006244,77.21635987678849,93.51623956612555,93.51623956612555,93.9303921796518,93.9567307796518,93.98306147965181,94.00939217965181,R,1,LH,LH-R,hetero-high
38,p24.rsml,20.56751209521245,21.35751209521245,22.956134372237724,24.67069206092453,26.622363353871382,28.46763649712494,34.06222390273701,34.06222390273701,37.0888951312238,43.580186327029764,43.73818632702976,47.80796437850541,51.0301002928909,55.01429744044943,58.400373597195845,67.00880072463863,82.72147421793782,82.72147421793782,86.16447226871693,89.35011213902354,90.60359186190051,90.60359186190051,L,3,HH,HH-L,homo-high
39,p24.rsml,15.87570680679773,17.06333722068919,18.4940880725149,19.783727942821503,21.74745065215908,23.57952091345956,28.72108645524397,28.72108645524397,32.545357079244866,38.92438115282422,39.27767989326919,42.32306572541309,46.10058693438633,50.44276815175078,54.061632986633555,63.50642509710832,79.3789603521126,79.3789603521126,83.55973478947342,86.31620436577812,89.12320677047963,90.07202933028731,R,3,HH,HH-R,homo-high
40,p25.rsml,21.853090023537025,22.63114978987892,23.98110238163909,25.284003759334265,26.314037739356284,28.243077979994098,31.03071128051138,31.03071128051138,33.21698458447024,37.101308957405806,37.40213199508743,39.28441279561981,41.18246897234377,43.24253693238781,45.50475266038547,49.373771001843295,56.806233879767674,56.806233879767674,58.55497342584079,59.95150931868422,61.71136620206991,63.485351616327875,L,0,LL,LL-L,homo-low
41,p25.rsml,17.203115598725034,17.70275546903164,19.151388013882126,20.536143317175817,21.95168003864185,23.101937401148174,28.099790616652772,28.099790616652772,29.588788685825463,34.25670378949167,34.43335315971415,36.580002874155404,39.15546728274183,41.8085237092428,43.76964998003721,48.94543176861727,56.85891816834457,56.85891816834457,58.65779517914882,60.680025445463706,61.9353550834473,63.91902604910668,R,0,LL,LL-R,homo-low
42,p26.rsml,17.31124520588705,17.914186538024765,19.42606161553613,20.80912578613705,22.577373016460342,24.466160245798562,29.750238215844316,29.750238215844316,33.13505902165213,38.919549538187034,39.259341386235214,42.24088211916876,45.51446880040487,49.30886898577155,52.46039010857686,60.63978869742379,75.43643556318698,75.43643556318698,79.05961358702677,81.60360985274731,84.7251096925679,88.36496334712771,L,2,HL,HL-L,hetero-high
43,p26.rsml,19.187453412644157,20.58733697923103,22.263680991357173,23.132680991357173,24.968330361579657,26.48161442087053,30.862978003579556,30.862978003579556,33.513097049237444,38.86992659997194,39.42292659997194,41.71936841286422,44.25247967987567,47.349948934715236,49.85462022766208,56.36926033530718,65.46410307930023,65.46410307930023,66.10886896551351,67.46767354880575,68.83740317867922,70.49867015449834,R,2,HL,HL-R,hetero-low
44,p27.rsml,24.088797749970315,25.337897425736827,27.104391127961662,28.565051063306985,30.437999173974436,32.538968896514326,37.057358049967974,37.057358049967974,39.48074145199573,45.033001647431064,46.39024637108371,47.75790302514908,50.563479495973226,53.97936789148062,56.733787322518786,63.18236792587111,74.01602785167921,74.01602785167921,75.31439604551137,76.65739604551138,77.52639604551138,78.32033621957993,L,1,LH,LH-L,hetero-low
45,p27.rsml,21.13180611898332,22.28645219434657,23.978175065774042,25.479175065774037,27.590058632360915,29.890895356592083,35.43358999370383,35.43358999370383,38.25287174699076,44.33883347167876,44.49683347167876,47.56628611780382,50.53353745000896,54.64222099467574,57.966193481482065,65.60561281934511,78.50563660780318,78.50563660780318,81.68467196816268,84.30662833523846,87.16271110383776,88.77171644235138,R,1,LH,LH-R,hetero-high
46,p28.rsml,24.928364305934096,25.782879958219063,26.953395610504028,27.958901453351295,29.360968718387692,30.997634543686104,32.86247309444776,35.28502979546455,38.355293377281335,43.49828987385373,43.65628987385373,46.344482627662,48.84197863150513,52.214575525892116,54.991518545118744,61.373750910259574,73.29221063737492,73.29221063737492,74.47536874234547,76.76773040665587,78.54463178435105,81.33908958922567,L,3,HH,HH-L,homo-high
47,p28.rsml,23.251560966065934,24.03362106605826,25.48389420931182,26.676716750885646,28.129114079442818,29.91703013984927,31.854439940853815,34.77871497717887,38.00323137502832,43.46506875532848,43.790794099752276,46.844826136130685,49.73169315982992,53.991980221623734,57.01756662319199,65.3155409969051,79.04197979808673,79.04197979808673,81.93498583042711,84.71756766201008,87.06151148560272,90.53899151178078,R,3,HH,HH-R,homo-high
48,p29.rsml,19.446764884957688,20.90345290920996,21.874042453500994,22.679687536648654,23.395062962561507,24.73806296256151,25.44906296256151,27.03103672972707,28.31706355681895,30.959155375037145,31.907977934844826,32.85680049465251,34.83180049465251,36.17712201756069,37.86594912534881,42.07182194526183,48.504761870703355,48.504761870703355,49.85702404942462,51.49269534237147,52.652955774872105,54.398778316445934,L,0,LL,LL-L,homo-low
49,p29.rsml,18.947105130303875,20.527105130303873,22.11755808576917,22.830451350222585,23.559419294064345,24.586419294064346,26.27368957826241,27.784028230999425,30.037488323561686,34.38507238818808,35.49389022714991,36.60270806611175,37.82043093753923,39.9730456572199,41.570721782096285,45.434051134300056,52.85050376688986,52.85050376688986,53.55934484899268,54.871239506988346,56.41649686949467,58.24035349763187,R,0,LL,LL-R,homo-low
50,p31.rsml,17.234620088294072,18.28861154936005,19.34850777069495,20.303068402608922,21.22435880199448,22.66768072478635,24.296307446905324,26.05165145903146,28.0509728940929,32.90216674309501,33.2278920875188,35.82930050938517,38.611913400361914,41.79610086349887,44.528292226403465,51.147462261398715,62.98665585396193,62.98665585396193,65.66059408005167,68.13380027094962,70.07405763345595,72.71836183274124,L,1,LH,LH-L,hetero-low
51,p31.rsml,13.646569893719905,14.515569893719904,15.751477093830648,17.316737891450323,18.647368920411456,20.297336152426272,22.26411090904268,25.23170364237941,28.466585950295134,34.941578060939925,35.34440060251376,38.209261556088606,41.47218476543984,45.31112400302897,48.94278478813192,57.30375548427975,72.31936522659046,72.31936522659046,75.48035257234179,78.55686020359786,81.6714791904158,85.44344493815788,R,1,LH,LH-R,hetero-high
52,p36.rsml,22.47197863532015,24.36962375493551,25.507470569692703,27.544552281557465,28.650552281557466,30.620638877081795,35.43770397360963,35.86313199337326,39.071778068736506,45.14075961505621,45.535759615056214,49.14475164485407,51.93449507020448,55.71976754162914,59.00978256378312,66.73757924285313,80.1396531960734,80.1396531960734,82.98570467944913,85.70702678563524,88.04094534205791,88.92528504361908,L,3,HH,HH-L,homo-high
53,p36.rsml,17.121105734413586,18.069105734413586,20.08769685847797,21.963764123514373,22.89820986636932,24.99114546544766,30.011363045305536,30.43679106506916,33.947560393687,39.95539999389403,40.42939999389403,43.73772254742313,47.00223313583707,50.83575241539326,53.920801037376386,61.425801037376395,79.10370693847396,79.10370693847396,82.66944350333684,82.87085477412374,82.98257764555122,83.18398891633812,R,3,HH,HH-R,homo-high
54,p37.rsml,18.505879638943107,19.69351005283457,21.115510052834573,22.61651005283457,23.11614992314117,24.504633385532305,26.615722415086942,26.931722415086938,28.507722689147815,30.977889958444376,31.22770989359768,33.090316603369224,34.514509357177495,36.2247890977907,37.8047890977907,41.98409354570203,49.42796415611587,49.42796415611587,50.32970389897082,51.60795075008324,52.88423480937412,54.653973395202435,L,0,LL,LL-L,homo-low
55,p37.rsml,19.629738250129833,20.718300717934657,22.056898198824584,23.46146066662941,23.935460666629407,25.138752817355908,27.249691773508037,27.407691773508038,28.864736167843695,31.748934402694417,31.906934402694418,33.66720293050385,34.84162236154201,36.27656385455808,37.45129556913762,40.75249985789744,46.04922253668291,46.04922253668291,47.539641967721074,48.72863117953999,49.860271049846595,51.22402249347552,R,0,LL,LL-R,homo-low
56,p39.rsml,25.29086452882344,26.645418135677218,28.38294035831929,29.824555077999964,30.22737761957379,31.17866359129838,34.407564631355065,34.58421400157755,35.87024082866943,37.56770063412934,37.88370063412933,38.199700634129336,38.910700634129334,40.20872174777878,41.34036161808539,44.58966224289437,51.612449932140194,51.612449932140194,52.761426228020284,53.946426228020286,55.45283000648831,56.866024968268185,L,1,LH,LH-L,hetero-low
57,p39.rsml,25.6984282574065,27.205966497300057,29.022966497300057,31.321464341452632,32.36054711005194,34.64166557205689,39.75386049973411,40.22786049973411,43.93526481537783,50.19645873394331,50.52218407836709,53.26999599068216,56.72364012482533,60.61332393634918,63.89482245487133,72.26504312702404,84.87942210030735,84.87942210030735,84.91102210030735,84.94263000030735,84.97423000030736,85.00582210030736,R,1,LH,LH-R,hetero-high
58,p40.rsml,22.25169530443809,23.52061366655368,25.439202303299865,27.67466992802136,28.54366992802136,30.18818558030632,35.1402354926757,35.251958364103174,38.8549027551756,44.09378542182294,44.64678542182294,47.992113425480646,50.68302729279133,54.54027080565375,57.28578039727723,65.55508460316716,79.63008687927312,79.63008687927312,82.50793809190243,85.43391170322343,87.1892777087048,87.30100058013227,L,3,HH,HH-L,homo-high
59,p40.rsml,19.408698217247508,20.477372383605328,21.73696986449526,23.6469327159756,24.072360735739228,25.9236452451717,30.701669122541663,30.97816912254166,33.891868909461735,39.5761923468553,41.172541597452316,42.651354122815505,45.30710934632695,49.1875163883621,51.782685871774795,59.206303419208666,72.36370251450698,72.36370251450698,75.09035507377519,77.346688580389,80.11429606354518,83.47833847525001,R,3,HH,HH-R,homo-high
60,p44.rsml,22.38371323136514,23.55515897422009,24.75960966306768,25.628609663067678,26.26552802518327,26.980903451096122,29.47910280262914,30.624602802629138,31.770102802629143,35.24044608446404,36.13489554437958,37.08662211775966,38.58969962740446,40.327699627404456,42.06749415550253,45.0637624399313,49.43144993509536,49.43144993509536,50.04592572794647,50.49281721365636,51.022765324323814,52.04202488115397,L,0,LL,LL-L,homo-low
61,p44.rsml,25.808116959632997,26.83815093965502,28.484174034915807,29.983093645835616,30.73139238628059,32.00588393501122,34.157221778275854,34.236221778275855,36.52858344258626,40.055734533881534,40.292734533881536,41.83612838740394,43.611400034651695,45.51490686032028,47.08897070908881,50.831245967920765,56.56332114066607,56.56332114066607,57.09326925133351,57.87532935132583,58.76911232274563,59.74595191912297,R,0,LL,LL-R,homo-low
62,p45.rsml,21.350128535327983,22.774321289136257,24.582288521151074,26.503396385149905,27.60089946031644,29.80333346950626,34.699248459721495,34.8572484597215,38.214965252447946,44.366938502290736,44.52493850229074,47.98172691904323,50.73549756831317,55.00421509118522,58.15465004585909,66.65308970087587,80.68382552306444,80.68382552306444,84.00689003725027,86.84610669415969,88.07975276952294,88.07975276952294,L,2,HL,HL-L,hetero-high
63,p45.rsml,20.1576769051949,21.599291624875576,22.86575796868421,24.722134218773974,25.6215622385376,27.720028019698155,31.67429630974709,33.088483991000246,34.44652466676676,39.09259161872017,39.34241155387347,41.2731841197238,43.610161493604,46.34146306878538,48.58288510752041,53.9282995805283,62.9278314691592,62.9278314691592,64.95964131698469,66.37461944544218,68.10364105731462,70.00572546828786,R,2,HL,HL-R,hetero-low
64,p48.rsml,17.00087656761435,17.11259943904182,17.36552284642042,17.618446253799018,17.743356221375667,17.86826618895232,19.05982682086629,19.559466691172894,20.059106561479496,21.687752636842745,22.377443156748917,23.037313268757767,23.765657280883907,24.932523753666946,25.883809725391536,28.649938066593368,32.471978618209455,32.471978618209455,33.030592975346835,33.98187894707143,34.77581912113998,36.061845948231856,L,0,LL,LL-L,homo-low
65,p48.rsml,27.72442356564694,29.255177146957376,30.807280880604065,32.19061360107105,32.822613601071055,34.17487577979232,37.64995257171293,37.72895257171293,39.9238514764118,44.160350541092775,44.31835054109278,46.2614936135401,48.03676526078785,50.96403241634438,52.49793495562125,56.578562418257455,64.3981500081236,64.3981500081236,65.90122751776838,67.71994409821735,68.85105196221618,70.25834312072709,R,0,LL,LL-R,homo-low
66,p49.rsml,22.542884864546014,24.10560741969638,25.456429961270214,27.51042996127021,28.304370135338758,30.15426635667366,35.263491039373086,35.51331097452639,38.477976632063104,44.649952567303316,46.42810775544012,48.11391097709437,51.062356584234955,55.701080275426776,58.86348944984311,67.29953889096534,84.57420200587478,84.57420200587478,86.40276807593618,89.29141594561507,91.55861341271829,91.6376134127183,L,2,HL,HL-L,hetero-high
67,p49.rsml,24.138506791861314,25.50363547311448,26.846635473114475,28.63215164330458,28.869151643304576,30.221413822025852,33.47646303007312,33.63446303007312,36.01735008583278,40.51949301106765,40.59849301106765,43.028544502556116,45.23313769637123,47.800383107868136,50.835105979295605,56.26398598710837,65.28033656735698,65.28033656735698,66.25426543878446,68.30895803275183,70.15830061864553,71.33889809953546,R,2,HL,HL-R,hetero-low
