,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side,uniq-condition
0,0.0,0.0378493370461226,4.5882486666128575,3.422765314004643,0.0656727583835517,0.1108505170182943,0.0,1.5690930278125803,0,L,LL
1,-3.1430000000000007,0.0368942694195658,3.2410632721312607,30.427775340478192,0.055893317511354,0.0666427508167224,45.143,5.413349199850863,1,L,LL
2,-5.261800000000001,0.0777083903734333,10.910816595530449,53.0940122743501,0.0271260964999273,0.1088804923627613,53.2618,8.790833312269502,1,L,LL
3,-5.261800000000001,0.0582733050771777,4.76837734785844,25.615310420690676,0.0619923792501399,0.108746287401623,53.2618,10.250054841613144,1,L,LL
4,-9.743799999999991,0.0643718426274328,4.082950586394967,28.445120067471706,0.1144705227176922,0.1719385690482614,69.7438,13.794924013223897,1,L,LL
5,,,,,,,153.4495,17.242622475470696,1,L,LL
6,-9.743799999999991,0.0773518493505794,4.886243439579606,29.297353908884894,0.0973389359248138,0.1749714588453488,69.7438,19.977300595105472,2,L,LL
7,-0.0008999999999996,0.012723573103959,1.485671233942879,21.37747022661244,0.0618396678775271,0.033798340819688,12.0009,1.5768042480837148,1,R,LL
8,-3.1430000000000007,0.0268669685040867,2.420419908641417,22.62800442369275,0.0511484066367585,0.045543703534625,45.143,3.606761856244334,1,R,LL
9,-3.1430000000000007,0.0972436186265727,9.398904052489982,37.05463303988994,0.0390172724814008,0.1349086016774179,45.143,7.337924413007411,1,R,LL
10,-9.743799999999991,0.0298223580004383,2.010284475477933,21.781229839660764,0.0501820857816905,0.0371117766148707,69.7438,10.209301031350982,1,R,LL
11,-10.7337,0.018190774734696,0.962666891050195,7.956979438736862,0.0965567507065043,0.034195125037948,76.7337,10.774634216295931,1,R,LL
12,0.0,0.0103127894067363,1.3558683729632357,25.38767984076399,0.0374066571934022,0.0186582946977073,0.0,2.526734824229528,0,L,LL
13,0.0,0.0688661578244813,9.005513891407897,24.073837524988654,0.0297484631273985,0.0985549751085566,0.0,5.182909171735144,0,L,LL
14,0.0,0.0440161609257173,8.542059082228056,72.31801025569342,0.0165068634082627,0.0518719586098184,0.0,6.113843810821046,0,L,LL
15,0.0,0.026757861114245,3.272395248797649,21.928010258178816,0.0383176772752986,0.0461286183602717,0.0,6.954170860942035,0,L,LL
16,-0.0034999999999989,0.010114538541367,0.9854035079357982,14.533087378291142,0.0775694935504012,0.0281196932021944,24.0035,9.30299138510444,1,L,LL
17,-0.0011999999999972,0.0590872495339638,6.38396655299014,41.28773568303596,0.0386045100841323,0.0906638519197917,36.0012,12.85412408507534,1,L,LL
18,-3.143500000000003,0.0694847445761543,7.150413985926031,41.69282090149751,0.0410548174473843,0.10799429911645,45.1435,15.881003804496045,1,L,LL
19,-16.1336,0.05753480647247,2.1612847863603384,10.38713330459968,0.1183837598790689,0.0941260087530405,100.1336,17.845902857740054,1,L,LL
20,-3.143500000000003,0.0755030208939833,7.425460743014167,43.46855792613431,0.0464488709738827,0.1268831893598825,45.1435,18.985476146300297,1,L,LL
21,-10.750100000000003,0.0736476073940659,4.3535250359488495,26.772964169231653,0.0955956374846859,0.1531033304787958,76.7501,20.656850302855315,1,L,LL
22,-5.264000000000003,0.0777691241332986,6.401965669200791,38.4265188347969,0.0675957309002818,0.1591981905913916,53.264,21.34059427599146,1,L,LL
23,-11.221400000000004,0.0826685543210724,4.290649585077089,17.668808926768556,0.0996642552066195,0.1573142235555881,83.2214,24.60737103653082,1,L,LL
24,-15.399900000000002,0.0507484012268854,2.130772292267428,12.814965683217176,0.3273228597514395,0.2565776928948825,93.3999,25.40668124874985,1,L,LL
25,-27.909800000000004,0.0253309193772871,0.9485246823066762,8.910539178270739,0.0891399190368075,0.0311047267064142,117.9098,29.17542521075273,2,L,LL
