,0,6,12,21,24,30,45,46,53,69,70,77,83,93,100,118,147,148,153,159,165,172,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,3.8582705776999418,5.154494806055891,6.502627865303272,7.77613242838226,8.887536313959664,13.03867966606947,13.03867966606947,16.656394296145162,23.258658579316677,24.900163886062035,28.13314438928366,32.350416841398804,38.22699318838414,43.01200287157321,58.618072652361725,97.68175423788067,104.42555284804186,114.06927775348757,125.66281273386427,136.29331085629556,153.23330103355056,3,HH,L,HH-L,homo-high
p05.rsml,0.0,2.515421667309959,3.0353316348866084,3.248045644768423,3.4783682446148094,3.691082254496624,3.9467316247191095,3.9467316247191095,4.278655032097707,5.350477857411438,6.067385280732315,6.919154139766924,8.525926098028549,10.806921854335876,12.701182443832566,15.976182067422277,21.707832603458787,22.289396421493745,22.791960239528706,23.655261283205274,24.42492230579543,25.499299429886012,0,LL,L,LL-L,homo-low
p06.rsml,0.0,8.268182455962041,9.985241237173929,11.85147921590222,14.296886220155493,17.816677866212594,26.340027142477535,26.340027142477535,32.41438762918687,47.34421614761045,50.89944492678122,58.84652458033463,67.61714855691454,81.1654295064967,94.39536533500097,128.8598667962088,200.76290723683584,222.97840169027984,244.1648689912974,266.42939911004527,289.8321852931065,322.1502170116515,2,HL,L,HL-L,hetero-high
p07.rsml,0.0,0.0,0.0,0.0,0.0,0.2127140098818146,1.0420590346768628,1.0420590346768628,1.4039690022535176,3.3683891885171113,4.449403767088006,6.719191687082008,9.154000149343272,11.976320291675357,15.549284872937509,22.462868321019666,34.125187082134296,36.197362537305466,38.074708316499056,40.72447736513508,43.06109903612259,46.13340796794924,1,LH,L,LH-L,hetero-low
p08.rsml,0.0,0.0,0.0,0.16758430714121308,0.33516861428242367,1.4328773451406192,4.461176037087507,4.461176037087507,7.902836451319158,16.53676888947403,18.9072353650622,23.69805297293936,31.04773244906539,41.85403794463721,52.82752947672148,80.04713007649403,139.44477835589237,147.97225683591452,161.09312045254347,177.37111370068484,194.81617471183134,220.41083667212862,3,HH,L,HH-L,homo-high
p09.rsml,0.0,3.722635066026212,4.475594247083997,5.201342765422306,6.101812070798086,7.293162733516303,9.934974941674486,9.934974941674486,11.586115913757254,15.33096961680844,16.535652746521553,17.474735037875117,19.62703777228503,22.212214534979452,25.161172025598454,31.60166456288494,51.301401997375294,54.06272081823321,57.07379429403806,61.44965071523406,65.41838606841799,70.96062323636427,0,LL,L,LL-L,homo-low
p10.rsml,0.0,0.8166686972373793,1.1743564101938098,1.5381949609554644,2.106276934595184,2.8593900437217092,5.774776811362795,5.774776811362795,8.310260781023679,14.75250543238072,16.879559151271398,21.0879117673309,27.466889939598943,36.222954240388425,45.5918380907772,74.894566113108,148.59702534439322,158.01396234868147,170.07806643764167,187.4076061679458,206.81905106919191,236.17583251194804,2,HL,L,HL-L,hetero-high
p11.rsml,0.0,2.329870227052166,2.709908922045222,3.241859527098483,3.599818708156272,4.066576534298756,4.906695027527569,4.906695027527569,5.4783443977500506,6.372127369169846,6.451127369169843,6.490627369169843,6.799850240597318,7.451799673882246,7.779671915532201,9.208671057773138,10.494272772473272,10.76034660700984,11.084048722704292,11.522717147510445,11.70926989298241,11.856322638454381,1,LH,L,LH-L,hetero-low
p12.rsml,0.0,0.0,0.0,0.0,0.07900000000000063,0.3288199351533012,1.197819935153301,1.197819935153301,2.3604621898695406,4.765786957517419,4.933111642628661,6.584686865061861,8.644188020099284,11.144802333168107,14.448756269915089,24.47562793523478,48.45778457932565,52.03809600396515,55.1879765573442,59.14250466004626,64.47858745402016,74.73750476985994,3,HH,L,HH-L,homo-high
p13.rsml,0.0,0.7055380783732031,1.045050120807586,1.2948700559608899,1.4065929273883577,1.446092927388358,1.8168069372701738,1.8168069372701738,1.9285298086976468,2.9676125772969546,3.497560687964406,3.8327293022468316,4.227729302246831,5.057437190370215,6.162303791206929,9.69125153505116,15.625705548515839,16.17226313710583,16.63710266285193,17.469634482566192,18.41773060139743,19.797487974625795,0,LL,L,LL-L,homo-low
