,0,6,12,21,24,30,45,46,53,69,70,77,83,93,100,118,147,148,153,159,165,172,side,alpha,label,condition,condition-side,uniq-condition
p04.rsml,25.00378637500005,37.42571674999999,47.799038874999965,59.56098349999998,68.03782174999996,91.61631975000002,118.08440075,127.08548299999993,168.10601575,211.99740850000003,225.58562574999996,238.43272425,263.27502475000006,288.52611075,309.8118213749999,407.08716787499975,476.36382812500005,479.07788300000016,499.15127937500006,535.5597131249998,562.0909842499998,603.831572375,L,50,3,HH,HH-L,homo-high
p04.rsml,15.688313749999924,26.706019124999987,36.58630224999991,46.06560112499987,67.6571207500001,120.70484062500022,156.29648350000028,156.29648350000028,227.69898437500024,268.3512981250001,282.48482275,320.635275625,356.9937813750002,376.8417216250002,414.6122536249998,500.5032359999994,566.3219151111498,567.8506471249998,580.37399375,590.354913,619.8834243750005,638.0088486250002,R,50,3,HH,HH-R,homo-high
p05.rsml,3.5815538750000364,7.785647500000019,11.243161500000014,13.124042875000022,15.603280125000042,46.03751662500001,57.93598312500004,57.93598312500004,78.6763863750001,96.4078475000001,97.98057950000012,103.82995675000002,92.50254175000016,101.85077962499996,133.83590462499996,169.18882925000003,179.58360481250008,179.63353281250005,181.27374562500023,184.28697843750015,187.11610175000013,197.1453887500001,L,50,0,LL,LL-L,homo-low
p05.rsml,5.82909400000001,8.019684999999994,11.023166250000026,13.109220500000012,14.745142624999996,20.550832875000022,21.65392962500002,21.65392962500002,25.666892624999917,33.51651037500001,34.844721555249954,40.56806025000005,49.81800237500004,66.60785262500009,71.62795700000012,75.85467425000003,91.6740490000002,91.6740490000002,96.61848125000004,100.8888855000001,106.03927075000006,116.97272262500006,R,50,0,LL,LL-R,homo-low
p06.rsml,12.891565625000048,13.416589750000016,16.907649124999963,20.315235124999965,23.55587437499996,43.222825625,55.53709875000001,60.47528999999996,89.22133599999995,113.74456537500004,118.50332787500012,124.557097875,130.92993899999996,144.8629715,190.1851135,296.3577856250001,530.0720611145,530.4397527499998,631.2506257500002,694.0694112500001,720.2285627500003,766.0671475000007,L,50,2,HL,HL-L,hetero-high
p06.rsml,13.39396612500003,25.609943500000067,43.25637099999993,52.79807987499995,56.27977775000001,83.36805812500008,96.35557912500006,101.05973287499998,110.39548874999994,147.513056125,152.57843318207517,173.20101337319986,185.0199058749999,199.79703362500007,228.6678996250001,283.3562223749999,327.4176823749999,327.4176823749999,328.2524161249998,330.53116124999985,331.1927072499998,333.6290376249999,R,50,2,HL,HL-R,hetero-low
p07.rsml,28.24364549999997,33.47828424999995,37.22600474999992,43.65423474999989,51.20740499999996,66.55480412499992,76.21665224999997,81.99425799999995,110.95639862500003,129.30805912500006,129.68017874999998,136.9119374999999,139.03387750000005,198.08387912499992,202.5563357499999,213.438299375,230.65409787500005,230.65409787500005,233.86431224999987,239.32128662499983,242.96056975,195.704497875,L,50,1,LH,LH-L,hetero-low
p07.rsml,36.41233437499996,50.21976675000008,72.65304125000013,79.99869825000003,104.22548012499998,154.2119894999999,181.25268225,196.7818505,266.8074307499999,286.01332812500004,293.10154262680004,301.50583050000023,369.5015255000004,395.1949423750006,407.11057162500015,455.6413677500002,522.097876125,524.237759,558.8542456250002,580.4920173009996,637.2575177267005,664.7694764999999,R,50,1,LH,LH-R,hetero-high
p08.rsml,19.74652400000003,26.065536500000047,30.917914000000028,37.35238500000003,53.20452500000002,68.2484555,91.18101,94.96617650000007,105.26850725000006,121.81495849999996,127.87653006205002,206.6925585,231.19160400000015,261.80995,302.1611354999999,429.7022115,525.3922503850002,526.8432828850002,555.8586405170005,589.7971985170004,628.0958002500005,671.1945860000009,L,50,3,HH,HH-L,homo-high
p08.rsml,10.147866000000022,30.14403000000001,51.44144250000007,55.41695949999996,74.09315199999989,111.23022250000002,118.1327685000002,135.7901177500003,157.59254260850005,163.54782650800036,167.80612446619986,173.3033177175,243.5050969999998,252.26434049999983,298.0358345000002,348.9623945000003,332.45141709400013,334.3611630940002,339.3044469999999,375.86734550000017,390.1756181250001,416.86915524999984,R,50,3,HH,HH-R,homo-high
