,0,6,12,21,24,30,45,46,53,69,70,77,83,93,100,118,147,148,153,159,165,172,label,condition,side,condition-side,uniq-condition
p04.rsml,0.0,0.17026153955264958,0.21276737922048133,0.25372513624417414,0.2887050397216822,0.3043370692877185,0.37974315587772095,0.37974315587772095,0.43744953216359994,0.5288398218890501,0.5582359876117394,0.5906080650803622,0.6403689218930457,0.6960436410332438,0.7302921772083178,0.8636599909843042,1.1577952204914577,1.237727628132164,1.298618650070341,1.3802408363176484,1.448189034699942,1.6220961263855418,3,HH,L,HH-L,homo-high
p05.rsml,0.0,0.11973251740344712,0.13644870290573635,0.14055516498725032,0.14346675213053323,0.14514609587793795,0.13465594368407094,0.13465594368407094,0.13745848406567324,0.15102321806598745,0.1696985295979246,0.17982116342090268,0.21042098995921651,0.25150687216989687,0.2844092371315642,0.32251206730843934,0.3884652924693224,0.39887247418982863,0.39744746012445004,0.4046188472216687,0.4093693878274181,0.4142670214985544,0,LL,L,LL-L,homo-low
p06.rsml,0.0,0.39602668783910394,0.449448117793612,0.5095414032082408,0.5827157282081925,0.6950065297053261,0.9263654447024501,0.9263654447024501,1.0399549883344525,1.3239583998071869,1.4052762950802724,1.493641324357949,1.612429538064927,1.7696942937251077,1.921276419782269,2.2377332075251646,2.6850961026808142,2.9822164143811274,3.180195280870717,3.338306924823767,3.511023691779623,3.7062335876267167,2,HL,L,HL-L,hetero-high
p07.rsml,0.0,0.0,0.0,0.0,0.0,0.006791462374227828,0.030298529439945408,0.030298529439945408,0.03842077388891489,0.08273856845427305,0.10819580447978071,0.15546984952547843,0.20433442243884878,0.24801114742682573,0.3090213306229924,0.40319879623573013,0.5197644072250106,0.5513259352110983,0.5575503672481822,0.5842894386183154,0.6027338392948973,0.6266686141841159,1,LH,L,LH-L,hetero-low
p08.rsml,0.0,0.0,0.0,0.007003093890896618,0.012977933606085946,0.0507070077957678,0.13292093229838406,0.13292093229838406,0.21320446576629964,0.37848895958372697,0.4295412581855927,0.4952296638449386,0.6108519859088027,0.7553720545684263,0.897543788535919,1.1657385945409136,1.6283920021039102,1.727973197747831,1.7992232760521192,1.910275205709509,2.0230437445389895,2.282078160914492,3,HH,L,HH-L,homo-high
p09.rsml,0.0,0.1387440455592776,0.1559448914869814,0.17780638867601165,0.20023910591059094,0.22640838032384972,0.28203614856956727,0.28203614856956727,0.3113078800828092,0.3839816713767249,0.41157907740689414,0.41994084858624786,0.46027040620143955,0.4949627780599453,0.5451997670561096,0.6302216714143702,0.8773803357088585,0.9246056890075357,0.9624486903208149,1.0061193050474533,1.0391504905007214,1.0920045918900845,0,LL,L,LL-L,homo-low
p10.rsml,0.0,0.04220921565071486,0.05587371007988304,0.06873933255424443,0.09004699855327025,0.11355278645594646,0.1982865256809343,0.1982865256809343,0.25611755545683057,0.37912470117730485,0.43182749109099894,0.5010203657785671,0.6099914944605893,0.7368058810121548,0.864034130094426,1.232303767802821,1.952226730670862,2.075943851509639,2.137291011692245,2.2762463379292943,2.422766080823998,2.6471790020916193,2,HL,L,HL-L,hetero-high
p11.rsml,0.0,0.09163102176829736,0.10060151987162641,0.11690381893446322,0.127989014082311,0.13873893287777103,0.15412823130970668,0.15412823130970668,0.163938248926602,0.17423445997201184,0.17601436298549797,0.16880334862305799,0.16905978860964846,0.1746352723080774,0.17425376989646452,0.1858768380576035,0.18063318915056514,0.18521299818773135,0.1862266087025005,0.18931763648056243,0.18827035103225057,0.18800784825996608,1,LH,L,LH-L,hetero-low
p12.rsml,0.0,0.0,0.0,0.0,0.0033182536455270205,0.012778650299329113,0.03942769627733979,0.03942769627733979,0.07054616608329065,0.11960613501370894,0.1234592876151655,0.15400621551735186,0.1896678998991604,0.22561352788968828,0.27466647171468794,0.4060292883279064,0.6392201260458119,0.6864490107339855,0.7123967290004649,0.7385444158960149,0.778147387458389,0.8706543770984366,3,HH,L,HH-L,homo-high
